,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X002466.SZ,X600176.SH,X600426.SH,X600011.SH,X000301.SZ,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600111.SH,X600188.SH,X600352.SH,X600219.SH,X601991.SH,X600486.SH,X600801.SH,X002080.SZ,X600795.SH,X600489.SH,X600688.SH,X600803.SH,X300037.SZ,X002353.SZ,X601168.SH,X600027.SH,X600399.SH,X601992.SH,X600157.SH,X600299.SH,X000932.SZ,X002409.SZ,X000898.SZ,X000027.SZ,X300073.SZ,X000630.SZ,X600516.SH,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.0084195207718863,0,0.00453400340089519,0,0,0,0,0,0.106414206771353,0,0,0,0,0,0.0049144201150611,0,0,0,0,0,0.0749546846041046,0,0,0,0,0,0,0,0,0,0,0,0,0.0178239293286408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00393412222869686,0,0,0,3.18017167450165e-05,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,-0.0512886255522159,0,0.00187252536303265,0,-0.00881779638561723,0,0.0229169287742004,0,0.00456110431292888,0,0,0,0,0,0,0,0,0,0,0,0.0836846861447883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143482783640132,0,0,0,0,0,0,-0.00388551045719725,0,0,0,0,-0.00731014015682912,0,0
X601088.SH,0,0,0,0,0,0,0,0.0132368265561012,0,0,0,0.107803770629971,0,0,0,0,0,0,0,0,0.115169601914153,0,0,0.317670582560212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102490723641881,0,0,0,0,-0.00757785164921413,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.047397181150972,0,0,0,0,0,0,0.103102474395624,0,0,0,0,0,0,0,0,0,0,0,0.0486216552710577,0,0,0,0,0,0,0,0,0.038411094544695,0,0,0,0,0,0.0340257721493261,0,0.0764075518554542,0,0,0,0,0,0,0.0303545393583688,0,0,0,0,0.00711523516159949,0,0
X600585.SH,0,0,0,0,0,0.0195760227936811,0,0,0,-0.160780771346833,0,0,0,-0.0155378833663649,-0.0411168100906326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540246119925139,0,0,0,0,0,-0.0319408790716033,0,0.101714261701901,0,0,0,0,0,0,-0.00377864420088042,0,0,0,0.139341043498533,0,0,0,0.00844930599596823,0,0,0,0,0.00914528237124314,0,0
X002460.SZ,0,0,0,0,0,0,0.0738817510821839,0,0,0,0,0,0,0.334218583562539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215258681866781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371212556239246,0,0,-0.023781394747712,0,0,0,-0.00430292264133564,0,0
X600660.SH,0,0,0,0,0,0.0506392484061053,0,-0.128148113386073,0,0,0,0.0226107051446989,0,-0.0342232373719288,0,-0.107257331791537,0,0.027998456970662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162884820300963,0,-0.00496596802688678,0,0,0,0,0,0,-0.0511679350626266,0,0.124007169895659,0,0,0,0,0,0.00888534396562814,0.0448497896052938,0,0,0,0.00900890180702279,0,0
X600019.SH,0,0,0,0,0,0,-0.0736970670658107,0,0,0,0,0.213713044261384,0,0,0,-0.084071043978351,0,0,0,0,0,0,0,0,0,0.0556944665885808,0,0,0,0.0279217386574545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201950982672402,0,0.0183176421043857,0.0474916014706378,0,-0.0498838384715812,0,0.0274732074785592,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0664392016825261,0,0,0,0,0,0,0,0,0.103793864594859,0,0,0.000816061355741851,0,0,0,0,0,0,0,0.0531631878101082,0,0,0.0851844234038525,0,0,0,0,0,0,0,0,0,0,0.0161707348524333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016246586232458,0.0574158669612784,0,0,0,0.00227374842710102,0,0
X002271.SZ,0,0,0,0,0,0,0.115801678830874,0,0,0,0,-0.0511292226190135,0,0,0.113400861113678,0,0,0,0,0,0,0,0,0,0,0,0,0.152375327126758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621045520981371,0,0,0,0,-0.021557922443741,0,0,0,0,0.0340436657645175,0,0
