,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X000539.SZ,X601992.SH,X000027.SZ,X600309.SH,X000898.SZ,X600021.SH,X000709.SZ,X000883.SZ,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600623.SH,X600022.SH,X600098.SH,X600547.SH,X601918.SH,X600863.SH,X000629.SZ,X600307.SH,X002353.SZ,X300072.SZ,X600808.SH,X600578.SH,X000060.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.851762568437209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468800420843571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039934275647524,0,0.0184901771877153,0,0,0,0,0
X600028.SH,0.376489119087392,0,0,0,0,0,0,0.0208498068276702,0,0,0,0,0,0,0,0,0,0,0,0.0372089073827106,0,0,0,0,0,0,0,0,0,0,0.0100330403417823,0.0709891369886924,0,0.0126982417311532,0,0,0,0.0355803004760982,0,0,0.0250582216031922,0,0,0,0,0,0,0,-0.0337379153555656,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0555417638857218,0.0199999477489886,0.429416061913075,0,0,0,0,0,0,0,0,0,0,0,0,0.0748045993630634,0,0,0,0,0,0,0,0,0,0,0,0.0462551079115367,0.0701807192723441,0,0,0,0,0,0,0,0,0,0,0.0253884856265818,0,0,0,0,0,-0.0554430803111771,0.0221700846707518,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.056077654371068,0,0.114379096334449,0,0.0377311067665443,0,0,0,0,0,0,0,0.258526226200225,0,0,0,0.0411954005263784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523055029586156,0,0,0.210130447295209,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0438631641310529,0,0,0,0.00724251586796891,0,0.431993501457397,0.108606775117746,0,0,0,0,0.0919795914308814,0,0,0,0,0,0.137744640915201,0.0827538835896431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312275065250831,0,0,0,0,0,0,0,-0.0231765831164075,0,0,0,0,0,0,0
X600019.SH,0,0,0.036633465099716,0.139403121808383,0,0,0,0.152457602360331,0,0.0361718903187739,0,-6.93889390390723e-18,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0263105067275206,0.235049676627546,0,0.0370041968512652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665820935708355,0,0,-0.0414948438017672,0,0,0,0,0,0,0
X600585.SH,0,0,0.0621171450916956,0.0402839796942505,0,0.116092947171961,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.118456306536534,0,0,0,0.0949350345573112,0,0.0845397171052136,0,0,0,0,0,0.0519441852695577,0,0,0,0,0,0.0360711572834097,0,0,0,0,0,0,0,0,0,0,0,0,-0.000932612313854325,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.401503515538558,0,0,0,0,0,0,0,0.183327481253748,0.148788035325884,0,0,0,0,0,0.115620111535281,0,0,0,0,0,0,0,0,0,0,0,0.178435755306458,0,0,0,0,0,0,0,0,0,0,-0.033600491645092,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.20992450855066,0.0909234863022576,0,0,0,0.0643265846774455,0,0,0,0,0.146779444149701,0.0879519203073859,0.0207214232254529,0,0.005498894746074,0,0,0.0169636796820746,0,0,0,0,0.0111116259527447,0.0163431449602541,0,0,0,0.0962659280163722,0,0,0,0,0,0.118460571803131,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.0221157811464574,0,0,0,0,0,0,0,0.11062091699637,0,0,0,0,0,0.236210550506931,0.0504640554959808,0,0,0,0,0,0,0.132172602680073,0,0,0,0,0,0,0,0.129064126438195,0,0,0,0.0703628089023903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
