,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600623.SH,X600111.SH,X600886.SH,X600157.SH,X600299.SH,X002466.SZ,X600660.SH,X600547.SH,X601158.SH,X000792.SZ,X600352.SH,X000709.SZ,X600583.SH,X600309.SH,X000539.SZ,X600489.SH,X000883.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X600021.SH,X002470.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X600176.SH,X600098.SH,X600022.SH,X600578.SH,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.217943016824715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332355427777053,0,0,0,0,0,0,0,0.0275468020230355,0,0,0,0,0,0,0,0,0,0,0,0.0578159049430439,0,0,0.06007848662945,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.027985898650396,0.257973392012217,0,0,0,0,0.0123089314027992,0,0,0,0,0,0,0.0179103293547271,0,0,0,0,0,0,0,0.0405645334438307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317255986717661,0,0,0.0172716514087071,0,0,0.0152045396672331,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0628022683732467,0,0.316651327642363,0,0,0,0,0,0.0344193667837625,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.0203740094934674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15924641184034,0,0,0.0553958249276367,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0133299098032766,0.182766464806442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094649752844497,0,0.112686067268222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822715310958672,0,0,0.0352488960980844,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227420578463737,0,0.0619884493402994,0,0,0,0,0,0.0412320497903433,0,0.0121778367211371,0,0,0,0,0,0,0.0391017994373031,0.165716536556081,0,0,0,0.0789543731498488,0,0.1129078381554,0,0,0,0.106687661270592,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.088587479782768,0,0,0,0,0,0.00687807552940975,0,0,0,0,0.0681162854398383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430256342661049,0,0,0,0,0,0,0,0.111370648093377,0.0640651255508295,0,0,0,0.0756303843321707,0,0,0,0,0.00951939007257353,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.036319480073789,0,0,0,0,0,0,0,0,0,0,0,0,0.00725628427448565,0,0,0,0,0.112668723823461,0,0,0,0,0,0,0,0,0.118067780695699,0,0,0,0,0,0.0357837633660797,0,0,0,0,0.21316532258557,0,0.0627955055884325,0,0,-0.0458049110081483,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109977413385665,0,0,0,0,0,0,0.104590598381317,0.0302487551229109,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.053893747764921,0,0.0267699116685947,0,0,0,0.0696099892696475,0,0,0.251475515563418,0.0287949820182578,0,0,0,0,0.145940729581092,0,0,-0.00564592029945298,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0239752774105294,0,0,0,0,0,0,0,0,0.0145828624226134,0,0,0,0,0,0.182102225862795,0.104905136829603,0,0,0,0,0.0349651936815497,0,0,0,0,0,0,0,0.216166657727019,0,0.11623249332728,0,0,0,0,0,0,0,0,0,0.075518556030711,0,0,0.103739756608133,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754843345074143,0,0,0,0,0,0,0,0,0,0,0,0,0.105325784017232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730567258778445,0,0.00577486167217478,0,0.620489298024073,0,-1.73472347597681e-18,0,0,0,-0.0354140827441128,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0763253392522278,0,0,0,0.119818659674237,0,0,0,0,0,0,0,0,0,0,0.0415246581319305,0,0,0,0,0,0,0,0.0549218910008571,0.129308683745294,0,0,0,0,0,0.028896944459787,0.0412399011637394,0,0,0,0,0,0.0223411293401431,0,0,0,0.135439306954833,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471573321013156,0.00956584220321209,0,0.0714886229235005,0,0,0,0,0,0.0914060377501883,0.0908452258006552,0,0,0,0.119671511556608,0,0,0.0206603360292047,0,0,0.267806072171476,0.0367754643747649,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0657008444482837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0808713064252012,0,0,0,0,0.0550599237453458,0,0,0,0,0,0,0,0,0,0,0,0.322453377891473,0,0,0.0797886230517948,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0565773023616601,0,0.096751523011519,0,0,0,0,0.174264215373977,0,0.0144621441226647,0,0,0,0,0,0,0,0,0.0631850359809971,0,0.138010797482033,0,0,0,0,0,0,0,0,0,0.0149532599961625,0,0,0,0.120543562370534,0.179287575694418,0.0241677250939023,0,0,0,0,0,0,0,-0.0212029197511698,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771823863332788,0,0,0,0,0.0186077404658655,0,0,0,0.103435707708961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461473276952858,0,0,0,0,0,0.103301552126131,0,0,-0.00514173422072589,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.208347723368872,0,0,0,0,0,0,0.176830531351983,0,0,0,0,0,0.156711491086823,0,0.153245657221823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126728776504319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155968914490663,-0.0194768412559549,0,0,0,0,0,0
X600623.SH,0,0,0.0758013402560054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.208563549964542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647804208947008,0,0,0,0,0,0,0.299443756312742,0.133598368153656,0,0,-0.0840157744606362,0,-0.0435469216783565,0,0,0.0933858800568683,0,0,0,0
X600111.SH,0,0,0,0,0.100434949565577,0,0,0,0,0,0,0,0,0.00401132201380153,0,0,0,0,0,0.00789425731066221,0,0.111992670578324,0,0,0,0,0.181659108978839,0.177171093562786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135718710544883,0.174409751592293,0.0160953437749876,0,0,0,0,0,0,0,-0.0211025313220539,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198474133110266,0.0506816646309676,0,0,0,0,0,0.0144109232984733,0,0.0218357538600753,0,0,0,0,0,0.0201461577049514,0.0269422608277207,0,0,0,0,0,0,0.0186425020884313,0.0521500649341333,0,0.13081069518816,0.0360422270349464,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.14067468158634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427970787508733,0,0,0,0,0,0,0,0.343615364563638,0,0,0,0,0.0594392299913402,0.0519917510254019,0,0.0520873695684424,0.00249247312098308,0,0.0313367262974909,0.025502686309374,0,0.143188674281952,0,0,0.0179278354442999,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186848962842719,0.235479636227178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210371834467223,0,0,0,0,0,0.208132147445309,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304068993267113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270445152870766,0,0,0,0,0.240602513495303,0,0,0,0.0730365718692439,0,0,0.0253982270922944,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0120962194784382,0,0,0.104201601333281,0,0,0,0.05108276527841,0,0.0352053824126606,0,0,0,0,0,0,0,0,0,0,0,0,0.0894444322135943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115280133297019,0,0.0728512069185774,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0445735741073318,0,0,0,0,-0.0127209849593578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910636992322185,0,0,0,0.0323620211654257,0,0,0.097396966146978,0,0,0,0.09616855227323,0,0,0,0,0,-0.0428413241173859,0,0,0.000767209880567277,0.0200010177285284,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516295725021539,0,0,0.284371056550708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141969485774907,0.00664650461451448,0.00929273515898483,0.0359634602058297,0,0,0,0.221083120441821,0,0,0.0954935785647279,0,0,-0.00991319370617762,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0479231426696013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868189639764534,0,0,0,0,0,0,0,0.0973145687508853,0,0,0,0,0,0,0,0.00826944980098146,0,0,0,0.0351840168028078,0.037471141916588,0,0,0.296508025237454,0,0,0.227338348741217,0,0,0.0244732312330353,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030670343979387,0,0.0853097472322352,0,0,0,0,0,0,0.200709882335854,0,0,0,0.19195253894909,0,0,0,0,0,0,0.0547955730394802,0.15888359968993,0,0,0.0183705002315808,0,0.0246165033300952,0,0,0.00851230583447908,0.168250796221853,0,-0.00354534190651524,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140925353197815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419732815850394,0,0.0916065552787253,0,0.0109245109290261,0,0,0,0.018467636385401,0.0283804868422715,0,0,0,0.114448572177417,0,0,0.0443338621422421,0,0.0285308747629904,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162411228032698,0.0344037843794746,0,0,0,0,0.0197968117091537,0.0193370444972841,0,0,0,0,0,0,0,0.266476813459026,0.0609373863041446,0,0,0,0,0,0,0.133743517376327,0,0,0,0,0,0.111160252408422,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0810063622438683,0,0,0,0,0,0,0,0,0.0335754730790004,0,0,0,0.193877417076906,0,0,0,0,0,0,0,0.0172120317669449,0,0.0307352125759095,0,0,0,0,0,0.0841984745678808,0,0,0,0.103628155695662,0.0131746318130159,0,0.13916430108371,0,0,0,0.0569738681052022,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.141818919368833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029761267410158,0.072172313082307,0,0,0,0,0,0,0,0.159191573732515,0.0666781785217193,0,0,0,0.14150684856508,0,0,0,0,0,0.0841614932537423,0,0,0,0,0,0.000322307629553006,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0193596429168597,0,0,0,0,0.0277472397108288,0,0,0,0.0455335246679375,0,0.0444399971641212,0,0,0,0.575281246832571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855245755938902,0,0,0,0,0,0,0,0,0,-0.0205807548980825,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019132410519596,0.018772064090114,0,0,0,0,0,0,0.090707036664681,0,0,0,0,0,0.313287687625215,0.0155205983511178,-3.46944695195361e-18,0,0,0,0,0,0.00998120035152293,0.0331976076596888,0.0898983842253088,0.143965403694919,0.113980232116029,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.260566746624537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591919480972404,0,0,0,0,0,0,0,0,0,0.107491638784597,0,0.0181087676486671,0,0,0,0,0,0,0,0,0,0,0,0.0171947688227153,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0812610305196516,0,0,0,0,0,0,0,0,0,0.194377380625536,0,0,0,0,0,0,0.0938051605127728,0,0,0,0.0690258594147619,0,0.136043356465638,0,0,0,0,0,0,0,0.0257636416778934,0,0,0,0,0.214560704875302,0,0,0.0819681772849173,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.359665143353554,0,0,0,0.165242026332515,0.220159692091278,0,0,0,0,0,0,0.00751013674591124,0,0,0.0599970179436624,0,0,0,0.0751954540254943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.275451172983835,0,0,0,0.123130690603833,0,0,0,0,0,0,0,0,0,0,0.116361598138889,0,0.0945365588645901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203170319847295,0,0,0,0,0,0,0.110983666512553,0,0,0.0636162748152218,0.0121393309301576,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113466622220857,0,0,0,0,-0.137803084107612,0,0,0,0,0,0,0,0,0,0.223403808458503,0,0,0,0,0,0,0,0.299620153568314,0,0.106230572217299,0,0,0,0,0,0.225870711519576,0,0,0.258096315970834,0.116932336942647,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670408662973794,0,0,0,0.0826660965166853,0,0,0.00844910205371461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320724687519217,0,0,0,0.212299004137387,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018601649213093,0,0,0.0561078120816534,0.145011638374161,0.0497616062267618,0,0,0,0,0,0.0512747866629965,0,0,0,0,0.0508569520532382,0.0301045063363551,0,0,0,3.46944695195361e-18,0.0561062877935231,0.0488302066635201,0.327011049870213,0,0,0.0688243631044351,0,0,0.0167358301261467,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646498498445979,0,0,0.116675865985641,0.147737953472394,0,0,0,0.132846131602531,0.0671049435214704,0,0,0.04815618389259,0,0,0,0,0,0.037230101532986,0.0853039462451359,0,0.0708983542208124,0,0,0,0,0,0,0.136879700623578,0.0708253941094842,0.000359374283659118,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.801294868689353,0,0,0,0.0426951593179523,0,0,0,0.0454351878708404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397792857522755,0,0,0,0,0.0755915937526227,0.165800067714295,0,0,0,0,0,0,0,0.0225824349758739,0.00858856350942839,0.203099895538182,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.1241462465982,0,0,0,0,0,0,0.499807100918822,0,-0.0130829995386049,0.0146896523604128,0,0,6.93889390390723e-18,0,0,0.138230026257926,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0120813164136384,0,0,0.10628791475199,0,0,0,0.152162578368177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.104077281941149,0,0,0.0760515916637602,0,0,0,0,0.0448854641398816,0,0,0,0,0,0.129405683014732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104605763408887,0,0.016068178081553,0,0,0,0.0197514200172896,0.0383782585067304,0,0,0,0.151735931866053,0,0.0289696568714268,0.366832853372437,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191596290814867,0,0.0935141798631723,0,0.121306030596672,0,0,0,0,0.0777590962826406,0,0,0,0,0.0984941020439913,0,0,0,0,0,0,0.0984558880680935,0,0.253371819403755,0,0,0,0,0,0,0,0.062093375152155,0,0,0.0430675303424003,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676099400585531,0.0678233723883395,0,0,0,0.0236207096060334,0,0,0.175772808784766,0,0,0,0,0,0.215991557485768,0.0169459318441063,0,0,0,0,0.0697875536182265,0,0,0,0,0,0,0,0.150406443573412,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.348326108961831,0,0.0855667938070372,0,0,0,0,0,0,0,0,0,0,0,0,0.138888610813475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194458029774704,0.0613980242380237,0.117724423581854,0,0.0357038401188041,0,0,0,0.0124603445432505,0,0,0,0,0,0,0,0,0,0.00832143787242163,0,0,0,0,0,0,0
