,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X600188.SH,X600010.SH,X601600.SH,X000301.SZ,X002466.SZ,X600011.SH,X601898.SH,X600660.SH,X000708.SZ,X002271.SZ,X600886.SH,X600547.SH,X600362.SH,X600176.SH,X600426.SH,X601991.SH,X002080.SZ,X300037.SZ,X000825.SZ,X600795.SH,X600803.SH,X600295.SH,X000786.SZ,X600219.SH,X000408.SZ,X600141.SH,X000959.SZ,X002353.SZ,X002326.SZ,X000983.SZ,X000807.SZ,X600688.SH,X600027.SH,X600096.SH,X000932.SZ,X000898.SZ,X000027.SZ,X600157.SH,X000723.SZ,X601699.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0.157543438120853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173624593146809,0,0,2.16840434497101e-19,0,0,0,0.0240903717484122,0,0,-0.0498885760733893,0.107827760745532,0,0,0,0,0.247738002275383,0,0,0,0.202122583718178,0,0,0,0,-0.0272607147060428,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0329261287477616,0,0,0,0,-0.0282943469434381,0.0228882800663251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451474132434764,0,0,0,0.00296933726672694,0,0,0,0.0123736529614001,0,0,0,0,-0.0332716594689495,0,0,0.0647254155873443,0,0,0,0,0,0,0,0,-0.00176768174915357,-0.0186627511763463,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0614636646709219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481875038926309,0,0,0,0.00605934968676462,0,0.0832950537272341,0.107820958079866,0,0,0,0,0.0462848050931177,0,0,0,0,0.127301493914048,0,0,0,-0.00643822428313015,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0948899392280454,0,0,0,0,0,0,0,0,0,0.060286923506772,0,0,0.12931885724938,-0.0301250791423031,0,0,0,0,0,0.0992898184472313,0,0,0,0,0,0,0.149606129494889,0.283649178743497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053884912382156,0,0,0,1.0842021724855e-19,0,0,0,0,-0.174256182475714,0,0
X600886.SH,0,0,0.0803237988758527,0,0,0,0,-0.0255798813702469,0.0771933962977985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275060153427899,0,0,0,0,0,0,0,0.0419805449704428,0,0,0,-0.210681680789632,0.0318109440095389,0.0466935330081061,0.0141824152003247,0,0.152720888795313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0.0313589545489534,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.036517165825783,0,0,0,0,0,0,0,0,-0.0572856861043796,0,0,0,0,0,0,0.0352271177486274,0.0118698767383352,0.0503880269539803,0,0,0,0,0,0,0,0.108288769023083,-8.67361737988404e-19,0,0,-0.00506046928225182,-0.0111707096093334,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.136630709066306,0,0,0,0,0,0.0477488452565079,0.275583042793344,0,0.0259303495340883,0,0,0,0,-0.0445919888759174,0,0,0,0,0.151358226232896,0,0,0,0,0,0,0.0339595983512122,0,0.0767609757938219,0,0,0,0,0,0,0,0,0,0.0226184209191526,0,0.0667628934228207,0,0,0,0,0,0,0.0130567505344417,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970450789807091,0,0,0,0,0,0.191804421506206,0,0,0,0,0.044791371286882,0.112154950544376,0,0,0.0158657632187451,0.109745011623112,0,0.0137158405066799,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.00817243770058615,0,0,0,0,0,0
X600426.SH,0,0,0,0.623189843888793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354999275162102,0,0,0.0417429365510032,0,0.0931116710099841,0,0.0746418307617539,0,0.17852682250383,0,0,0,0,0,0.0598381048410415,0,0,0,0,0.0449706106227732,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449588507078038,0,0.112980045977457,0,0,0,0,0.0105154806170105,0,0,0,0.210812597898037,0.0458372665597424,0,0,0,0,0,0,0,0,0,0.0269567872977022,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0359229808545324,0,0,0,0.0941226897840307,0,0,0,0,0,0,0.0366252775713258,0.0370913882765082,0,0,0.0381744511390457,0,0.102903821332111,0,0,0.122127163923493,0,0,0,0,0,0,0,0,0.0236314050931428,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0105160544662584,0,0,0.139060032607779,0,-0.0138206044698359,0,0,-0.0399583708873983,0,0,-0.0993795237312775,0.158063250056995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905396202090601,0,0,0,0,0,0,0.0345816387790316,0,0,0,0,0,0,0,0,0,0,0,0,-0.42913279028734,0,-0.0491186755783306,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0250877515896512,0,0,0,0,0.168206667370883,0,0,0,0,0,0.0886766946631296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149487943235782,0,0,0,0,0,0,0.0307695971844878,0,0,0,0.606727160990849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0063825028123148,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0727410927248439,0.150288438464868,0,0,0,0,0,0,0.036239252898416,0,0,0,0,0,0,0,0,0.0270048142551413,0,0,0,0,0,0,0,0.10692034034418,0,0,0.0338018266094758,0,0,0,0,0,0
X600803.SH,0.0273612248174195,0,0.140414139918882,0,0,0,0,-0.021241866701343,0,0.0666622299626943,0,0,0.0723896532837166,0,0,0,0,0.124770341205785,0,0,0,0,0.143113400940385,0,0,0,0,0,-0.209387581932022,0,0,0,0,0,0,0,0,-0.0301347420312205,0,0,0.235870572407539,0,0,0,0,0,0,0.0583732483219207,0,-0.098974224169508,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0.281673685485387,0,0,0,0,0,0,0.137569749202516,0,0,0,0,0,0.54436828588472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837965155376498,0,0,0,0,0,0,0,0,0.00384610058447639,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.073224329100982,0.0246764156147318,0,-0.0861967266510231,0.00273674555737383,0.00754542670323051,0,0,0,0,0,0,0.393123597058728,0.06783649502168,0,0,0,0.100774369221224,0,0,0,0,0,0,0,0,0.0253894667980361,0,0,0.010768426244841,0,0.0462185795811458,0,0,0,0,0,0,0,0,0,0,0,0.30648985598103,0,-0.0424295983181687,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0273927763436585,0,0,0,0,0,0,0,0.338967293731659,0,0,0,0,0,0.0252689948376027,0,0,0,0,0,0.0485359795916373,0,0,0,0.0107563456856713,0,0,0,0,0,0,0,0,0,0,0.403779240120285,0,0,0.0685350291928639,0.010580955964162,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0665239645813644,0.0671678554626209,0.0375206799029905,0.125792620084732,0,0,0.515949091786076,0,-0.0217843285601196,0,0,0,0,0,0,-0.199501928611331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822694544640321,0,0,-0.00116641427646979,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.135416461108561,0,0,0.0797907976366008,0,0,0,0,0,0,0,0,0,0.102439922792909,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0557648610342343,0.00875135751818001,0,0,0,0,0,-0.00511194238273466,-0.0535011343794913,0,0.115205571580115,0,0,0.477195753809979,0,0,0,0,0,0.165771084030364,0,0,0.00145492448468012,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.199154723490594,0.163552662268505,0,0,0,0,0.0826172968427231,0,0,0,0,0,0,0,0,0,0.118594593775453,0,0,0,0,0,0,0,0,0,0,0,0.0844285400354986,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.00570066567104559,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0798154856928074,0,0,0,0,0,-0.0166013411248938,0,0,0,0,0,0,0,0,0.0763222278761085,0,0,0,0.128862764121639,0,0,0,0,0,0,0.0465777641797741,0,0,-0.257507332633087,0.188827084538497,0,0,0,0,0,0,0,0,0,0,0.0407020680187041,0,0,0,0.100189359189552,0,-0.0159906410573719,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.173460900998609,0,0,0,0,0,0.250557928207594,0,0.056486632438888,0.0746104159655636,0,-0.19989567014222,0,0,0,0,0,0,0.37498573290189,0,0,0,0,0,0,0,0,0,0,0,0,0.111658530826869,0,0,0,0,0,0,0,0,0,0,0.076757392844488,0,0,0,0,0,-0.0310040069518774,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0581757950413568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036317146312081,0,-0.0268943098226574,0.0731645126800075,0,0,0.22654655433775,0,0,0,0,0,0,0,0,0,0,0,0,0.277654777855363,0,0.21467806858188,0,0,0.282199131709957,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.16330245062614,0,0,0,0.346452087998121,0,0,0,0,0,0,0,0,0,0.221340650914864,0,0,0,0,0,0.0499349516636041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661182733981547,0.0582498217532655,0,0,0.0363580671684295,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.121099348288816,0,0,0.0177533572039364,0,0,0,0,0,0,0,0,0,0.0557261253085566,0,0.00105602566133764,0,0,0,0,0,0,0,0,0,0,0,0,0.0912425108317324,0,0,0.0504939182237337,0,0,0,0,0,0,0,0,0,-0.0351223389675282,0,0,0,0,-0.144104202869446,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152445600997924,0,0,0,0,0,0,0,0,0,0.0553340449747171,0,0,0,0.067702598909601,0,0.0536981807188422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.198379966934337,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.109191593872677,0,0.0678375483398419,0.10063465728751,0.0460214781907798,0,0,0,0.182190540204146,0,0,0,0,0,0.326809145217538,0,0,0,0,0,0,0,0,0,0,0.330727966930767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224431529275418,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126821860455515,0,0,0,0,0,0,0,0,0,0,0,0.0777158936406238,0,0,0,0,0,0,0,0.0592400623965262,0,0,0.0492683647831997,0,0,0,0,0,0.428071982929069,0,0,0,0,0,0,0.0304253568982089,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.112000880648479,0,0,0,0.0847773259695182,0,0.092423668852935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968112591629138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5206033167661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359828795310187,0,0,0,0,0.223219654289865,0,0,0,0,0,0,0,0,0,0,0,0,0.0717121271995894,0.136358188194202,0.0978924226843398,0,0,0,-0.0465374750903155,0,0,0,0,0.00696253586579719,0,0,0,0,-0.0150351468829496,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0601734173149897,0.0152421562845777,0,0,0,-0.0855611001240624,0.0336616582018976,0,0,0,0.0626809338583399,0,0,0,0,0,0,0,0,0,0,0.0999642400335638,0,0,0,0,0,0.0745535329672371,0,0,0.0427915848757658,0,0,0,0,0,0.109260381592424,0,8.67361737988404e-19,0,0.02653741123196,0,0,0,0,-3.46944695195361e-18,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187648826023544,0,0,0,0,0,0,0.204015112315779,0,0,0,0,0,0,0.216286544072663,0,0,0,0,-0.0417223537183873,0,0,0,0.257649291235154,0,0,0,0,0,0,0,0,0,0,0,0,0.0947009404563852,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0100377211441114,0,0.263733113635092,0,0,0,0,0,0.109661522680582,0,0,0,0,0,0,0,0,0,0,0,0.134108415770833,0,0,0,0,0,0,0,0,0,0,0.486821487529889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.408029401333367,0.111024920309382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576866795824853,0,0,0,0,0,0,0,0,0.012106868234319,0.0296868218190961,0,0,0.128317431210247,0.0309427496795883,0,0,0,0,0,0,0,0,0.0162981111466289,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.021980510841882,0,0,0,0,0,-0.150530678904824,0,0.00423433411701037,0,0,0,0,0,0,0,0,-0.0692740184524038,0,0,0,0,-0.0269099701470057,0,0,0,0,0,0,0,0,0.0565016433197672,0,0,0,0,0,0,0.0603687167214947,0,0,0,0.0333108544800941,0.00332232283159297,0,-0.0539907527194775,0,0,-0.0263457544113624,0,0,0,-0.0539593224825158,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538052711509953,0,0,0,-0.0440517662701519,0,0,0,0,0,0,0,0,0,0,0,0,0.108295290190333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744199293005427,0,0,0.836496910878558,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749244010234939,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0435213352293745,-0.040842844765454,0.0602136470244623,0,0,-0.0157647586201659,0,0,0,0,0,0,0,0,0,0,-0.120595073046218,0.00284288060142553,0,0,0,0,0,0,0,-0.0506638037027359,0,0,0.0271047925675126,-0.0414595858826701,0,0,0,0,-0.0111863774298347,0,0,0,0,0,0,0,0,-0.013632456276551,-0.00975437057157477,0,0,0,-0.0507055532081595,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00393964168065291,-0.0158738867105988,0,0,0,-0.00484688413654903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172511371157803,0,0,-0.0325781505718298,0.000195258727474372,0,0,0,0.121147014841492,0,0,0,0,0,0,0,0,0,0,0,0.0295936646010612,0,0,0,-0.0114239882606995,-0.00575001852917724,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000189381505837258,0,0,0,-0.000432323425956261,0,0,0,0,0,0,0,0,0.00135496157931109,-0.000546850751740579,0,0,0,0,0,0,0.000533032317891732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039226801860743,-0.00190381068050746,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0134570457946714,0,0,-0.114556261437994,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647313735508827,0,0,-0.0147429119749068,0.0107394501399451,0,0,0,0,0.0191489591721228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293615664063224,0,0,-0.14349814447104,0.105543792284282,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00570495617357565,0,-0.00208696580211321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509205195192627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103957037533801,0,0,0,0,0.00378333497937387,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.00803653034998071,0,0,-0.00263042954356033,0,0,0,-0.00242833781886228,0,0,0,0,0,0,0.000811050893098004,0,0.00241538764354183,0,0,0,0,0,0,0,0,0,0,0,0.0120857387214609,0,0,0,0,-0.0186605009864687,0,0
