,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600188.SH,X600362.SH,X002075.SZ,X600583.SH,X600111.SH,X601992.SH,X601158.SH,X000539.SZ,X600309.SH,X000898.SZ,X002353.SZ,X600352.SH,X002470.SZ,X000027.SZ,X600021.SH,X000883.SZ,X000629.SZ,X000878.SZ,X600660.SH,X000792.SZ,X600808.SH,X600578.SH,X600863.SH,X601918.SH,X600307.SH,X000825.SZ,X000060.SZ,X600098.SH,X600489.SH,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.724299424711227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821707242429369,0,0,0.0460384043602671,0,0,0,0,0,0,0,0,0,0,-0.0860923817385666,0,0
X600028.SH,0.355610718955103,0,0,0,0,0.252127443176217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103729130432673,0.0394523145934154,0,0,0,0,0,0,0,0,0.00720248875136625,0,0,0,0,0,0,0,0,0,0.00862116105746223,0,0,0,0,0,0
X601088.SH,0,0.263668049463383,0,0,0,0,0.137017754271284,0,0,0,0,0.00122739991960072,0,0,0,0,0.104030196117912,0,0,0.0431861077605312,0,0,0,0,0.0633153732757211,0,0,0,0,0,0,0,0,0,0,0.101028636312397,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176060438328665,0.0247996538608885,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0925216395766804,0,0,0,0,0.301847684361801,0,0.0842033038631309,0,0,0,0.00614044420952199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299166920556003,0,0,0,0,0,0,0,0,0,0,-0.00262531564457717,2.16840434497101e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0788755505018843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142628967853993,0,0,0,0,0,0.309151765737172,0,0,0,0,0,0.141786003641646,0,0,0,0,0,0.00207654753639607,-0.00147470644993197,0,0,0,0,0,0
X600019.SH,0,0.00737243356064098,0,0.180190407886269,0,0,0,0,0,0,0,0,0,0.204191545891967,0,0,0,0,0,0,0,0,0,0,0,0.325905862001754,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.117457655234897,0,0,0,0,0,0.473436967013489,0,0,0.259727579759977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159734132973174,0.0688853142107571,0,0,0,0,0,0,0,0,-0.0251684336260336,0,0,0,0,0,0,0
X600585.SH,0,0.0672430599834681,0.111374660374485,0.0344489409916878,0,0.0932825453842143,0,0,0,0,0.144340720678018,0.00662314666879386,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.297461461718987,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090067761145331,-0.0093458530907879,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.113499327878689,0,0.0233353782322994,0.00803669121132898,0,0,0,0,0,0.0220516930166362,0,0,0,0,0,0,0,0,0,0,0.111643870690601,0,0.155633433523868,0,0,0,0,0.249350504649341,0.119426854161143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.265756205017663,0,0,0,0,0,0,0,0,0.231446208930612,0.0801089448780358,0,0,0,0,0,0,0,0.00360804569364171,0,0,0,0,0,0,0,-0.0172840929465676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287148517470845,-0.0318195223492291,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.145661312083125,0,0,0,0,0,0.0652217841584057,0.112315758572938,0,0,0,0.0450734335025887,0,0,0.0874105705009549,0.0213010780820304,0,0,0,0.0148152492796574,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0457627405832344,0.00526012043858774,0.15278751608455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0109213005867828,0.270373988937475,0,0.254360784138541,0,0,0,0,0.0417947454603768,0,0,0.0963399528895549,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0200710663473395,0,0,0,0,0,0.0221116753191703,0.0788068085695088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264450955990634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518037704789537,0,0,0,0,0,0,0,0,-0.00514512936895515,-0.0158573221953009,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0393513312133702,0,0,0,0,0.0109920399921452,0,0,0,0,0.0406079674729335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050508758318702,0,0,0,0,0,0.0633013427809121,0.408757598212366,0.0054621512826058,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000709.SZ,0.00927936767635583,0,0,0,0,0.167326027101734,0,0,0,0.352332590644242,0,0,0,0.0230585108398775,0,0.149995238201266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788661002973389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185304188393861,-0.0200699895934,0,0,0,0,0,0
X600157.SH,0,0,0,0.0476537908628232,0,0,0.0571223551832323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183860650082155,0.0850801490268294,0,0,0,0,0,6.7762635780344e-21,0,0.129131449752124,0,0,0.00428025948508989,0,0,0,0,0,-0.00293829082704603,-0.060772367948295,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.477737372317277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104117028177074,0,0,0,0,0,0,0,0,0.0637252081862918,0,0,0,0,0,0,0,0.0696345237808824,0,0,0,-0.0356511450100161,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0114863568808248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114250224394761,0,0,0,0.106847365182302,0.0765851946989208,0,0,0,0.135034064221692,0,0,0.0533428408784656,0,0,0,0,0.251651914318682,0,0,0,0,-0.0294981769692963,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.104399294515854,0,0,0,0,0,0,0,0,0,0,0,0,0.0712938566138326,-0.0703259108645735,0.0194497588903626,0,0,0,0.107666578807836,0.212396879815269,0,0,0.131960775677049,0,0,0,0,0,0,0,0.0456843809089011,-0.272348190911488,1.73472347597681e-18,0,0,0,0.0268482931954449,0,0,0.0229423950618025,-0.0198986192692212,0,0,0,0.127009156638792,0,0
X600583.SH,0,0,0,0,0,0,0.194459040716563,0,0,0,0.244827038530209,0,0.0736525947452865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214579016098431,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.285818832547287,0,0,0,0.0677724214356498,0,0,0,0,0,0,0,0,0.0163262592727654,0,0,0,0,0,0,0,0,0,0.0723252482899301,0.0385527439880348,0.0279252568492038,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0501182191947825,0,0,0.0597601863710866,0,0,-0.0206921112654675,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0574213233916187,0,0.00683474811585279,0,0,0,0,0,0,0,0,0,0.0372800330335971,0,0,0.114199415144997,0,0.0897175731840383,0,0.0484957323704795,0,6.93889390390723e-18,0,0,0,0,0.0738380428658818,0,0.256075805271944,0.104540028768757,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00480734094761134,-0.00997194675009813,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105808941957272,0,0,0,0,0,0.0613759230326856,0,0.152342551279902,0.110158887807542,0,0.0641116606220213,0,0,0,0.0249520032185412,0.0464158383365218,0,0,0,0,0,0,0.16778379002748,0,0,0,-0.0228178071944452,0.0136180384316518,0,0,0,0,0,0
X000539.SZ,0.426418736003043,0,0,0,0,0,0,0,0,0,0,0,0.0576235890797659,0,0,0,0,0,0.239879543226455,0,0,0,0,0,0,0,0,0.00604080168155465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101213648143812,0,0,0,0,0.0934898851097482,0.0520990472962757,0,0,0,0,-0.0524766184466939,0,0
X600309.SH,0,0,0,0.239866690333416,0,0,0.0244147696289257,0.037586343674701,0,0,0,0,0,0,0,0,0.0244746898354675,0,0,0,0,0,0,0,0,0,0,0.24591589142127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221485450780311,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.343184051946759,0,0,0,0,0,0.119413188159683,0,0.0340441978162754,0,0,0,0,0,0,0,0.35473791980623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
