,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X002466.SZ,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X600426.SH,X600176.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X600096.SH,X000408.SZ,X000723.SZ,X600803.SH,X601991.SH,X600801.SH,X600486.SH,X601699.SH,X600219.SH,X600141.SH,X600027.SH,X000932.SZ,X600295.SH,X000807.SZ,X002080.SZ,X000830.SZ,X300073.SZ,X600985.SH,X600157.SH,X600688.SH,X000630.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555424201512635,0,0,0,0,0,0,0,0,0,0,0,0.203622797430497,0,0,0,0,0,0.247874528806247,0,0,0,0,0,0,0,0,0,0,0,0.176308083508471,0,0,0,0,0,-0.000130424551736553,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940427748116112,0,0,0,0,0,0,0,0,0.474427052883827,0,0.0281929015406772,0,0,0,0,0,0,-0.0426509686367626,0,0,-0.174687363234991,0.428314550719212,0,0,0,0,0,0.344960770137709,0,0,0,0.063374294195743,0,-0.0375632047986063,0.0354599761252291,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,-0.0102746869934826,0,0.0685731709733751,0,0,0,0.146367436091138,0.103545989855345,0,0,0,0,0,0,0,0,-0.0210401774780491,0,0.0275327623214978,0,0,0,0.061926263456763,0.213902606960413,0,0,0,0,0,0.0939785860209112,0,0,0,0,0,0,0,0,0,0,0,0.0400870358196993,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.126828861963437,0,0,0.104327075184067,0,0,0.157553315252388,0,-0.0301729942077144,0,0.0863305250366935,0,0,0,0,0,0,0,0,0.0618231751039171,0,0,0,0,0,0.229684144379583,0,0,0,0,0,-0.0332098707541969,0,0,-0.0181143241609041,0,0.284554087292898,0,0,0,0,0,-0.263568367346668,0,0,0.0534015554512225,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0650885708976794,0,0,0,0,0,0,0,0,0.120787417473399,0,0,0.0428937097171776,0,0.0339121508598263,0,0,0,0.0277494365068194,0,0,0,0,0.0173259087171755,0,0,0.0221745760690022,0,0.252410797122677,0,0,0,0,0,0,0,0,0,0,0,-0.0256307208340906,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.315504259158549,0,0,0,0,0,0,0.0166250940739514,0,0,0,0,0,0,0,0,0,0,0,0.163461161725382,0,0,0,0,0,0,0,0,0.202235278151297,0,0.0154452953358591,0,0,0,0,0,0,0.0510513143097577,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175354719258152,0,0,0,0,0,0,0,0,0,0,0,0.16181196755695,0,0,0,0,0,0,0.0292155745520996,0,0,0,0,0,0,0.00326119538217413,0,0.530488833657455,0,0,0,0,0,0,0,-0.0194715499802637,0,0.0297510167190705,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0626724812781235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119024983879009,0.194195190077292,0,0,0,0,0,0,0,0,-0.0192613988120381,0,0.0550417645542546,0,0,0,0,0,0,0,0,0.509677121576385,0,0,-0.0594643664230193,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0298953477212734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3639932785448,0,0,0,0,0,0,0,0,0,0,0,0.144311132052163,0,0,0.0326270412305772,0.0534891817476931,0.356431933790028,0,0,0,0,0,0,0,0,0,0,-0.004736058458728,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0278600791992751,0,0,0,0.048847092303469,0,0,0.325553290647328,0,0,0,0,0,0,0,0,0,0,0.056543283176413,-0.0226985330902759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14867993120994,0,-0.029950448132506,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0637984318420557,0,0,0,0.179324960570616,0,0.0344586767439574,0,0,0,0,0,0,0.0125667795390039,0,0,0,0,0,0,0,0,0,0.0982948293336849,0,0,0,0,0,0,0,0.0159899483805542,0,0,0,0,0,0,0,0,0,0,0,0.145256015371544,0,0,0,-0.0172894522227985,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0773267771726878,0,0,0,0,0,0,0,0,0,0,0,0,0.08742996839132,0,0,0,0,0,0,0.040267407427755,0.0982618557695399,0.089019036155728,0,0,0,0,0.111124072042507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375162189817811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202595651588679,0,0,0,0,0.102688032921843,0,0,0.0119555191518997,0,0,0,0,0.219093176401154,0,0,0,-0.0314917881312906,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109449642133192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512651438286919,0,0,0.188889051070977,0,0.0746371673868325,0,0,0,0,0.0486558231925915,0,0,0,0,0,-0.0130398652921876,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.00831651702492497,0.538988560453176,0,-0.100951247303989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452631766512521,0,0.154022999537883,0,0,0,0,0,0,0,0,0,0,0,0,0.120887417251318,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.713903455798221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215138974199806,0,0,0,0,0,0,0,0,0.0999604245816914,0,0,0,-0.0187073166944298,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.104558379867101,0,0,0,0,0,0,0.132524925541179,0,0,0,0,0,0,0,0,0,0,0.00914735647459747,0,0,0,0,0,-0.05325922498027,0,0.680077282060367,0,0,0,0,0.102844568488492,0,0,0,0,0,0,0,-0.119792204671877,0,4.33680868994202e-19,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.286767549799839,0,0.403315361423597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0823283340242355,0,0,0.0337993608857586,0,0,0,0,0,0,0,0.130964771515856,0,0,0,-0.000806233615569807,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364256001203476,0,0.158571027440955,0,0,0,0,0,0,0,0,0,0.230488126780221,0,0,0,0,0,0,0,0,0.144745165623534,0,0,0,0,0.20512898600163,0.103020461654349,0,0.0923623170295366,0,0.0669205695614332,0,0.0222094073908288,0,0,0.00974964682813448,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0326814162127488,0,0,0,0,0.0149560826763611,0.127934450966577,0,0,0,0.0933232262864475,0,0,0,0,0,0.0198170338500101,0,0,0,0,0,0,0,0.190296620100405,0,0,0,0,0.0955568996323724,0,0,0,0,0,0.0443059079014625,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515788479535502,0.119033150694853,0,0.110007518981595,0,0,0,0,0,0,0,0,0,0,0,0.0485666728282802,0,0.0326469297023136,0,0,0,0,0.101978300453261,0,0,0.137392774978623,0.0588655290783563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,-0.00848853064877052,0,0,0,0,0,0,0,0.218106251844705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142384097794604,0,0,0,0,0,0,0,0.125455670773688,0,0,0.0706830739923816,0,0,0,0,0,0,0,-0.0347156955990802,0,0,0,0,0,0,0
X600486.SH,0,0,0,0.0420559308540274,0,0,0,0,0,0.133984820082791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332376216463036,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0416797774147585,0,0,0,0,0,0,0,0.133963125177522,0,0.22836089903865,0,-0.067384265207583,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.208049622819715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438647565540964,0,0,0,0,0,0,0,0,0,0,0.0326754293148762,0,0,0,0,0,0,0,0.295635905152317,0,0,0.153480287999009,0,0,-0.0319632392515352,0.032186714110067,0,0.149719831558612,0,0,0,0
X600219.SH,0,0.065652292360632,0,0,0,0,0,0.161562807941591,0,0,0,0,0,0,0,0,0,0,0,0.0291288599067198,0.329588604873243,0,0,0,0,0.0366959517205356,0.0241445123402103,0,0,0,0.123608491791646,0.165265092165141,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,-0.0402183525260634,0,0,0,0,0,0.0198151541273839,0,0.0867183723432391,0,0,-0.0208179384340923,-0.0687014356117597,0,0,0,0,0,0,0.0548456260048668,0,0,0,0,0,0,0,0.349170272483909,0.268180015259078,0,0,0,0,0.0975659254960029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186181583450381,1.73472347597681e-18,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0552258919033238,0,0,0,0.0634136786066012,0,0,0,0,0,0,0,0,0.298218266468909,0,0,0,0,0,0.0429828197606155,0.059639900167692,0,0,0,0,0,0,0.121201449705336,0,0.101619455692242,0,0,0,0,0,0,0,0,0,-0.0025672771912149,-0.0301549676402817,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.468022310210425,0,0,0,0.0433590889327031,0,0,0,0,0.0688401809921894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617642524545929,0.104300119959883,0,0,0,0,0,0,0,0,0,0,0,0,0.270905755691152,0,0,0,-0.00892911378059647,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176909749141808,0,0,0,0,2.77555756156289e-17,0,0,0,0.144329700123535,0,0,0,0.00659516893808765,0.103850557130838,0,0,0,0,0,0.299566805120417,0,0,0,0.376971085076468,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.0600158735661051,-0.00874386712712675,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862456223528364,0,0,0,0,0,0.227490292924384,0,0.050376424826897,0,0,0,0,0,-0.151851551333281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860881832919529,-0.00325527334860238,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.117157141996522,0,0,0,0.134905044811004,0,0.00437979098055098,0.137470452911389,0,0,0,0,0,0.132114431155287,0,0,0,0.0395789359678743,0,0.0163177108732707,0,0,0,0.0179934027630868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0506392849913972,0,0,0,0,0,0,0,0,0,0,0,0.0307559371004398,0,0,0,0,0,0,0,0,0,0.290445334321047,0,0,0,0,0,0,0.0289586392631275,0,0,0,0.168781061369003,0,0,0,0,0,-0.0251045402019747,-0.0119488548966051,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.0920699621960306,0.0242560076822918,0,0.0597706921638659,0,0.215693315240522,0,0.0610292126654356,0,0,-0.0428939511136074,0,0.23902412942204,0,0,0,0,0,0,0,0,0,0.0118080493793213,0,0,0.184585458173293,0,-0.0348580385021778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385695644865826,0.0181145915423244,0,0,0,0,0,0
X600985.SH,0,0.337432764474279,0,0,0,0.0295037647120653,0,0.0678169029430421,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359516006910326,0,0,0,0.349564112012483,0,0,0,0,0,0,0,0.0884060238647079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712398031956973,0,0,0,0,0,0,0.0341686764688795,0,0,0,0,0,0.135467896575053,0,0,0.0357038355258219,0,0,0,0,0,0.248922817179287,0,0,0,0,0,0,0,0,0.0237177067368667,0,0,0.0126579776482431,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204597134567626,0,0,0,0.00769403314634531,0,0,0,0,0.115146062199749,0,0,0.211838514891619,0,0,0,0,0,0,0,0,0,0,0,0.0226532896144881,0,0,0,-0.0113677852023308,0,0,0,0,0,0
X000630.SZ,0,0,0,0.130414532769772,0,0.0513027683928466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109504682055546,0.138421650886339,0,0,0,0,0,0,0,0.146344843134257,0,0.192574806801594,0,0,0,0,0,0,0,0,0.188884045173863,0,0.0726048826629682,0,0,0,0,0,0,0,0,0,0.0162638021653032,0,0,0,0,0,0,0
X600489.SH,0.104445680832243,0,0,0,0,0,0,0,0,0,0,0,0.0442759708596767,-0.0351527582003753,0.030202044027813,0,0,0,0,0.367044973673204,0,0,0,0,0,0,0,0,0,0,0,0.0412705259076568,0,0,0,0,0.00544915566856867,0,0,0,0,0.15663706303637,0,0.0417348943252151,0,0,0,0,0.0738279244269113,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207764236035819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123753495288871,0,0,0,0.064844282410102,0.0220379069972688,0,0,0,0,0,0,0,0,0,0,0,-0.0143199886685872,0,-0.173091662799523,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850603644978808,0,0,0,0,0,0
TED,0,0,0,0,0,-0.101751886119714,0,0,0,-0.102179032555442,0,-0.178534191957221,0,0.0994083826178314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225711306738683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246901137341751,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0172082782454263,0,0,0,0,0,-0.0250034277777409,0,0,0,0,-0.0317326230107453,0.169245608881476,-0.351194436973658,0,0,0,0,0.180587022573618,0,0,0,0,0,-0.0110286138291961,0,0,0,0,0,-0.03285130255324,0,0.0976753021816882,0,0.0079251085989295,0,0,0,0,0,-0.12922083504157,-0.0309599553293139,0.0127202627192877,0,0.0540773306831591,0,0,0,0
MKreturn,0,0,0,0,0,0.0225311706221035,0,0,0,0,0,0,0,-0.0751881269663614,0,0,0.130325662538208,0,0,0,0,0,0,-0.172694886144204,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.120429111766066,-8.67361737988404e-19,0,0,-0.00451381031260033,0,0,0,0,0,0,0,-0.00698239104843356,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020052930786833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145589574618312,-0.00363952000292405,0,0,0,0,0,0,0,0,0,0.0150670790151268,-0.0195260947854258,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00787865565248924,0,0,0,0.00841565501392342,0,0,0,0,0,0,0,0,0,0,-0.0179004451507764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109101678434867,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695070305471411,0.0565257926510129,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00624003649721287,0,0,0,0,0,0,0,0,0,-0.00413444463056352,0,0,0,0,0,0,0.00094126118270795,0,0,0,-0.00553507830891399,0,0,0,0,0,0,0.00456219202147488,0,0,0,0,0,0,-0.0170113392219972,0,0,0,0,0,0,0,0,0,0,-0.0317636617574128,0.0211672034470978,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261888740244346,0,0,0,0,0,0
