,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X600660.SH,X601991.SH,X600547.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X601992.SH,X600111.SH,X600516.SH,X002466.SZ,X000629.SZ,X600176.SH,X600299.SH,X000709.SZ,X600808.SH,X002460.SZ,X600352.SH,X600801.SH,X000825.SZ,X600339.SH,X002110.SZ,X600426.SH,X300072.SZ,X600583.SH,X600489.SH,X601158.SH,X000786.SZ,X000553.SZ,X600219.SH,X601699.SH,X000883.SZ,X000932.SZ,X000408.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.170593650137797,0,0,0,0,-0.0543552645093512,0.0360438177299394,0.0226111179770746,0,0,0.338149414823943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476911259057449,-0.0435307806176499,0,0,0,0.148749742365848,0,0,-0.0657309448458637,0,0,0,0,0,0,0,0,0,0,0.334226617967281,0,0.0125225606917275,0.0113855031379099,0,0,0,0,0,0
X600028.SH,0.0995895114553839,0,0.0992667001892884,0,0.247647219847007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148925861454093,0,0,0,0,0,0,0.0172789938977685,0,0,0,0,0.0432379475545112,0,0,0.0224190368578921,0,0,0,0.0838716083626397,0,0,0,0.0136266710407477,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X601088.SH,0.10571071159246,0,0,0,0,0,0,0,0.0890569299745084,0,0,0,0.00475606581955215,0.194075383191227,0.108591485295971,0,0,0,0,0,0,0,0,0.0103895276323615,0,0,0,0,0,0,0,0,0.0167209329414886,0,0,0,0,0,0,0,0,0,0,0.135399144034123,0,0.0345413763178957,0,0,0,-0.0106973179261976,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.101562476986714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249617012163582,0,0,1.73472347597681e-18,0,0.0486230311351426,0.0377275551335922,0,0,0.280407847384516,0,0,0,0,0,0,0,0,-0.0220145711570441,0,0,0,0,0,0,0
X600019.SH,0,0.0330618401057241,0,0.0842803477912461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592074854074779,0,0,0,0,0.0305501876434186,0,0,0,0,0,0,-1.73472347597681e-18,0.0970588349546826,0,0,0.0134629961518819,0,0,0,0,0,0,0,0,0,0,0.112121334712616,0,0,0,-0.00250731287717566,-4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169700099939032,0,0,0,0.74381677236062,0,0,0,0.0619668067126968,-0.0689159022397821,0,0,0,0,0,0.0628281019304393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315932020608021,0,0,0.0119815654277759,0.0226639744853425,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.0515359890193564,0,0,0,0,0,0,0,0,0,0,0,0,0.231113281220289,0,0.0743137383762519,0,-0.277245558896425,0,0,0,0,0,0,0,0.0693805559270868,0,0,0.165610634080785,0,0,0,0,0,0,0,0,0,0.0585859718155468,0,0,0,0.00263537509609821,0.00315283888335772,0,0.261393226228286,0,0,0,0
X600010.SH,0.121997701928624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163430732274262,0,0,0.106554529177586,0,0,0,0,0,0,0,0,0.0179898112417609,0,0,0,0,0.0597043185139148,0.0244486367232618,0,0,0,0,0,0,0.147617782553655,0.0074969432128391,0,0,-0.017774830007239,-0.0202932879712115,0,0,0,0,0,0
X601898.SH,0.0464988591897607,0,0.305934183136748,0,0,0,0,0,0,0,0,0.155213779943616,0,0.217515013734488,0.0977994705456428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121183360166291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124758005448973,0,-0.00532166322982731,0,0,0,0,0,0,0
X600688.SH,0.240791332397105,0.0322546716867596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104012237041065,0.0191274302841033,0,0,0,0,0,0.0130678027075573,0.00406922856001404,0.0541405416028829,0,0,0,0.0888906403828159,0,0,0,0,0,0,0,0,-0.00910074954816294,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0403951764453409,0,0,0,0,0,0,0.062049643745331,0,0,0,0,0,0,0,0,0,0.0238341760635532,0.161263935841476,0,0,0.0772116287416475,0,0,0,0,0,0.011675412320349,0,0,0.283212539422728,0,0,0,0,0,0,0,0,0,-0.0494300659416392,0.0186780905702224,0,0,-0.0130195708050668,-0.00343079947722003,0,0,0,0,0,0
X601991.SH,0.12850931393865,0,0,0,0,0,0,0,0.0178553687900783,0,0,0,0,0,0.0571681960119312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646086263899594,0,0,0,0.0319208776808437,0,0,0,0.118037630281531,0,0,0,0,0,0,0,-0.0158166901118956,-0.00669526304060456,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.168108836048311,0,0,0,0.0445483718598273,0,0,0,0,0,0,0,0,0.0296800480893984,0,0,0,0.0597125993075572,0,0,0,0,0,0,0,0,0.012619148733602,0,0,0,0,0,0.636410325370834,0,0,0,0,0,0,0,0.0318930271031078,0,0,0.00773282043321676,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0948257330032596,0,0,0,0,0,0,0,0,0,0.115107081575099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136155311277818,0,0,0,0,0,0,0,0,0.508993383475478,0,0.102712160507313,0,0,-0.000659272562497868,0,-0.0181520324783815,0,0,0,0,0,0
