,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X600795.SH,X000708.SZ,X600010.SH,X601699.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600489.SH,X600027.SH,X002271.SZ,X600803.SH,X601991.SH,X600160.SH,X600176.SH,X000807.SZ,X600985.SH,X000630.SZ,X000786.SZ,X000408.SZ,X000932.SZ,X600612.SH,X000933.SZ,X600219.SH,X300037.SZ,X002128.SZ,X600348.SH,X000629.SZ,X600688.SH,X600157.SH,X000723.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.560856908335399,0.217855279319842,0,0,0,0,0,0,0,0,0,0,0,0,0.106779121993444,0,0,0,0,0,0,0,0,0,0,0,-0.0494512554608577,-0.133703730777314,0,0,0,0,0,0,0,0,0.012220982281602,0,0.0742907553137365,0,0,0,0,0,0,0,0,0,0,0,-0.00369162157257155,0.0200753014505884,0,0,0,0.0181789556558591,0,0
X600028.SH,0.535048668030818,0,0,0,0,0.10785200512059,0,0.0485258747844616,0,0,0,0,0.0290108314129545,0,0,0,0,0.0680130728970731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881060530789241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206269380211242,0,0,0,0,0.0230393122771914,0,0
X601088.SH,0.0653214704986421,0.108849664896371,0,0,0.1072288373582,0,0.198614211221935,0,0,0,0,0,0.0747198376845602,0,0,-0.0326852176266992,0,0,0,0,0,0,0,0,0,0.0895013614316985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587176958313848,0,0,0,0,0,0,0,0,0,0.0128417816982427,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.150762601810599,0,0,0,0,0,0,0,0,0,0.0488626519486147,0,0,0,0,0,0,0,0,0.175508111723172,0,0,0,0,0.177943042100236,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.124476042678388,0,0,0,0,0,0,0,0,0.137909033327698,0,0,-0.0811779070559678,0.0129508549465253,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.278960557095396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155714860195997,0,0,0,0,0.126762696423319,0,0,0,0,0,0,0,0,0.053884349370558,0,0,0.0290088828327098,0,0,0.299644799269587,0,-0.00860867694919997,0,0,0,0,0,0,0,0,-0.00125750646238558,-0.00521768525770164,0,0,0,0.000586012256159378,0,0
X600019.SH,0,0,0,0,0.011748859712859,0,0.164127265297968,0,0,0,0,0,0,0,0.00413196839423133,0.00021720574044736,0,0,0,0,0,0,0,0,0,0,0,-0.0283794990535586,0,0,0,0,0,0,0,0,0,0.284971685800415,0.293149382943378,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215970340350465,0,0,0,0,0,0,0
X601898.SH,0.033426103024198,0,0.140499162578624,0,0.17692985229391,0.0967838300369925,0,0,0,0,0,0,0,0,0.0228692012451408,0,0,0,0,0,0.109440422257608,0,0,0,0,0,0,0,0.0159947816045594,0,0,0,0,0,0,0,0.016551288024779,0,0,0.0215791096129072,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161464076645634,0,0,0,0.0518865127350646,0,0
X600011.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0624693005605484,0.160383187580405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439785801230912,0,0.0396899413381256,0.0246159768871102,0,0.0909392563544628,0,-0.0554300198036699,0,0,0,-0.0652580556485427,0,0,0,0.0258149491900035,0,0,0,0,0,0,0,0,0,-0.00893978244193475,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0165726981260754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692262216318633,0.303979803566801,0.0336157535815073,0,-0.0643214559096416,0.0540404409502522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542728975586176,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0769291543817311,0,0,0,0,0,0,-0.105715797594957,0,0,0,0,0,0,0,0,0,0,0,-0.0551687811365771,0,0,0.278852275256778,0,-8.67361737988404e-19,0,0,0,0,-0.00932396043256718,0,0,0,0,0,0.0426170293841371,0,0,0,0,0,0,0,0,0,0,0,0.0127464837969771,0,0,0,0,0.0540082045855029,0,0
