,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X600583.SH,X601992.SH,X002075.SZ,X601158.SH,X600309.SH,X000539.SZ,X000898.SZ,X000027.SZ,X002353.SZ,X600352.SH,X600021.SH,X000883.SZ,X002470.SZ,X601918.SH,X000629.SZ,X000878.SZ,X000792.SZ,X600660.SH,X600808.SH,X600863.SH,X600307.SH,X600578.SH,X600098.SH,X000060.SZ,X000825.SZ,X600489.SH,X600008.SH,X600315.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.698369316820582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194026144812925,0,0,0,0,0,0,0,0,0,0.0559738429260249,0,0,0,0,0,0,0.0183933578376767,-0.00981943490025542,0,0,0,0,0,0
X600028.SH,0.218762893093824,0,0,0,0,0.190925675912395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101974312908004,0,0,0,0,0,0.0293023778715353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X601088.SH,0,0.251887265698365,0,0.039376735312296,0.178626416972878,0,0.107432280123032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756642747383553,0,0,0,0,0,0,0,0,0,0,0,0.0526113898233884,0,0,0,0,0,0,0,0,0,0,0,0.0152610574926207,0,-0.0236888804419483,0.0173286616733549,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.092582348190296,0,0,0,0,0.305022163487954,0,0,0.0848637744165423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301141418112257,0,0,0,0,0,0,0,0,-0.0026246613627498,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0760929775822813,0,0,0,0,0,0,0,0,0.123739045108271,0,0.10919170148525,0,0,0,0,0,0,0.09233005263757,0,0,0,0.0602983491303813,0,0,0,0,0,0,0,0.084605682545768,0,0,0,0,0.172588860628156,0,0,0,0,0,0,0,-0.0118512493203888,0,0,0,0,0,0
X600019.SH,0,0.0150486405317097,0.0579841715047096,0.154571360388368,0,0,0,0,0,0,0,0,0,0,0.188208505272448,0,0,0,0,0,0,0,0,0,0,0.297637489323266,0,0,0,0.0387879465446708,0,0,0.011134083296216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.141573101445262,0,0,0,0,0,0.478559097217046,0,0,0.243764162318561,0,0,0,0,0,0,0,0,0,0,0,0,0.0851422399009047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196031878027064,0,0,0,0,0,0,0
X600585.SH,0,0,0.121587774283908,0.036665504108685,0,0.105152694120842,0,0,0,0,0.148492541373036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286558099985778,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106793857718461,-0.010945721724088,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0241251425314208,0,0,0,0.121769984260582,0,0,0,0.0832816031357784,0,0,0,0,0,0.0565742642448155,0,0,0,0,0,0,0,0,0.0968716439958166,0,0,0.0112977506454157,0.116631040329803,0,0,0,0,0.0326811272779312,0,0.14627914512749,0,0,0.0476394871629732,0,0.0459934225091773,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.115996066733268,0,0,0,0,0,0,0.0752009807174539,0.172629957319989,0,0.0278557137998623,0,0,0,0,0,0,0,0,0.0666863876371136,0,0,0,0,0,-0.0767702059381034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312379539663047,0,0,0,0,0,0,0
