,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X000539.SZ,X600188.SH,X600583.SH,X002075.SZ,X601158.SH,X600352.SH,X600309.SH,X000898.SZ,X600021.SH,X601992.SH,X000883.SZ,X002353.SZ,X000027.SZ,X002470.SZ,X600808.SH,X600660.SH,X000629.SZ,X600863.SH,X000878.SZ,X000792.SZ,X000060.SZ,X600307.SH,X000959.SZ,X600098.SH,X000825.SZ,X600578.SH,X600489.SH,X601918.SH,X300072.SZ,X600547.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.60523956369143,0,0,0.0352347336838718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111734308103978,4.33680868994202e-19,0,0,0,0,0,0.0452401874246685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441209236397548,-0.0032336840540437,0,0,0,0,0,0
X600028.SH,0.105125817899481,0,0.0251975698741584,0,0,0.125268591161428,0.129964289807525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0362674573972839,0,0,0.149491427351534,0,0.0881586662092922,0.168393342873923,0,0,0,0,0,0,0,0,0,0,0,0,0.017631356710671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215091623542101,0,0,0,0,0,0,0,0,0,0,0,-0.0185404457715314,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0281512838450491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386766004775475,0,0,0,0,0,0,0.133947320321051,0,0,0,0,0,0.23092175485911,0,0.101429337164835,0,0,0,0.217866195544373,0,0,0,0,0,0,0,0,0,0,0,0.0089060794644079,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0431221747844545,0.116801642837087,0,0,0,0,0.179665360201655,0,0,0.0693782124367174,0,0,0,0,-2.16840434497101e-19,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425134638368849,0,0.00575304515555797,0,0,0,0,-0.00333068303353387,0.00231833132379187,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.118788179429895,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.142013087783693,0.0133194705964614,0,0,0,0,0,0,0,0,0,0.297293677083941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106287014839546,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.171430270368828,0.334345607545799,0,0,0,0,0,0,0,0.187137347665579,0.0932002876918653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167363251639189,0,0,0,0,0.00636975431972223,2.16840434497101e-19,0,0,0,0,0,0
X600585.SH,0,0,0.0575302357518727,0,0.071943847383333,0.129817427009541,0,0,0.0256294623301597,0,0.05785615198522,0,0,0,0,0,0,0,0,0,0.0325745502416763,0,0,0.0542357457725519,0,0.110827955540696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207084153155848,-0.0213018946916612,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.00747828000379327,0,0,0,0.0829997277910672,0,0.0151579012207169,0,0.0758952147178263,0,0,0,0,0,0.0176902277252365,0,0,0,0,0,0.167299953103588,0,0,0,0,0,0,0,0,0.289652070903008,0,0,0,0,0,0,0,0.105428608600587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.109343375446912,0,0,0,0,0,0,0,0.12723766184692,0,0,0,0,0.206499770364038,0,0,0,0,0,0,0,0.147274404514091,0,-0.0522092407372998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182419650196334,0,0,0,0,0,0,0,-0.0237798769665294,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0672681550576083,0,0.123903215840849,0,0,0,0,0,0.0784490267852358,0,0,0,0,0.0586365871021682,0,0,0,0,0,0,0,0.021816010874577,0,0.11092965094753,0,0,0.0863787866308076,0,0.0455738730318163,0,0,0,0,0,0.00654620478088611,0,0,0,0,0,0,0,0,0,0,0,-0.0116677941510732,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.120233424748903,0,0.268594978658705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13285159927522,0.1317216269814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311124291002389,0,0.0827172638377661,0,0,0,0,0,-0.00686234570821419,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876149464012147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564685187787027,0,0,0,0,-0.0175465781126413,2.16840434497101e-19,0,0,0,0,0,0
X000709.SZ,0.0860911714161824,0,0,-4.33680868994202e-19,0,0.125941802117731,0,0,0,0.140371082895174,0,0,0,0,0.129128760562,0.242377397433432,0,0,0.0211033191559541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148264376357313,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0205815515015846,0.0466107062256342,0,0,0,0,0,0,0.0406580448618202,0,0,0,0,0,0,0,0.0263018263111142,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.00134740765312615,0,0,0.471147550085764,0,0,0,0,0,0,0,0,0,0.158541963767094,0,0,0,0,-0.000556010334794618,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447160169649765,0,0,0,0,0,0,0,0,0,0,0,0,0.086710213134722,0,0,0,0.228522662622845,0,0,0,0,0,0,0,0.0743676797876464,0.00867135815424817,0,0.130377911609704,0,0.099664188593865,0,0,0,0,0,0,0,-0.00200722936643711,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0220429748208731,0,0.0380141319495643,0,0,0,0.0303094395640825,0,0,0,0,0,0,0.0358543566084885,0,0.102069635909327,0,0,0,-1.73472347597681e-18,0,0.0698517173936809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184132260228776,0,0,0,0,0,0,0,-0.0241289739050173,-0.0237653002081104,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101158891350552,0,0,0,0.0447304701057077,0,0,0.00119793726265375,0,0.00165505812522136,0,0,0,0.0974733946857589,0,0.232162801213484,0,0,0,0,0,0,0,0,0.0540926416021945,0,0,0,0.312418944217921,0,0,-0.0226851162961284,-0.00595599115394469,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.133756350428887,0,0,0.26170794956995,0,0,0,0,0,0,0,0,0.198051089256672,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107092643849651,0,0,0,0,0,0,0,0,0,0,0,0.00763034161811776,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0989601434020656,0,0.085393119393128,0,0.0589607868757153,0,0,0,0,0,0,0,0,0.0885080209385383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.200611899283872,0,0,0,0,0,0,0,-0.0226983280625556,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0586408347622564,0,0,0,0.155984638267685,0,0.0664571081164676,0,0.0984084672760008,0,0,0,0,0,0,0,0,0.0305220925264099,0,0,0,0,0,0,0,0,0,0,0,0.307249838767911,0,0,0.126477149589809,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00317126149196687,-0.0210057428928444,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0654785719259399,0,0,0,0,0,0,0,0,0,0.187348497922544,0,0,0,-0.115083377812411,0.107541569112525,0,0,0,0,0,0,0,0.24880295773863,0,0.0246907278241441,0,0,0,0,0,-0.153448841055904,0,0,0,0,0,0.0721793432246773,0.149600156726831,0,0,0,0.0111406081877515,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609192212277512,0,0.143389177112579,0.142560210410484,0,0.084087287810681,0,0.0597032124326892,0,0.0306702120690699,0,0.0232688301167485,0,0,0,0,0,0,0,0,0,0,0.073228962522461,0,0,0.0482813940989388,0,-0.00735326387431608,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127137985969713,0,0,0.0137245841414737,0,0,0,0,0,0,0.223124234302864,0.0561822138354495,0,0,0,0.0111571307459949,0,0,0,0,0,0,0,0,0,0,0,0.181839857178924,0.0369850912027185,0,0,0,0,-0.0173759449387584,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.231949654968111,0,0,0.0551050376629571,0,0,0,0,0,0,0,0,0,0,0,0.0653447430006209,0,0,0,0.233954670936852,0,0.0569736782460864,0,0,0,0,0,0,0.0319123620933037,0,0,0,0,0,0,0,0,0,0.0508853880472897,0,0,0,0,0.103403710169727,0,0,0.00313972199736372,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,8.67361737988404e-19,0.1107237978104,0,0,0,0,0,0.0913291984544481,0,0,0.167188425845489,0,0,0,0,0.168119766172022,0,0,0,0,0,0,0,0.125543709110746,0,0,0,0,0.0326402345239997,0,0,0,0,0,0,0,0,0,0.0341227815721039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.158278188410681,0,0,0,0,0,0,0,0.0880917872807887,0,0,0,0.0347185543453998,0,0,0,0,0,0,0.0483145716852007,0,0.0689112445945162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21376843135555,0,0,-0.0121629994779592,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0663175890065724,0,0.0286569421062664,0,0,0,0,0,0,0,0,0,0,0.108208138878696,0,0.170432328442816,0,0,0,0,0,0,0.0870932584119589,0,0,0.266961299073299,0,0,0,0,0,0,0,0,0,0.046957248494024,0,0,0.0505045556620297,0,-0.00196719475893429,-0.0167291557252678,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302549126923633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621635998267434,0,0,0,0,-0.0454264548834477,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172617812813659,-0.013142251530325,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602895044437242,0,0,0,0,0,0,0,0,0.0895365606563232,0,0.135137034843757,0,0,0,0,0,0.00417323125158767,0,0,0,0,0,0,0,0.09810347854771,0.103610945568295,0,0,0,0,0.104664048306914,0,-0.020713616035573,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0.055870975984592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433775424405187,0,0.265994962464884,0,0,0,0,0,0,0,0.083995930140901,0,0,0,0,0,0,0,0,0,0,0,-0.0201785121671445,-0.00607130494006596,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079159499190556,0,0,0,0,0,0,0,0,0.075813417884664,0,0,0,0.00113063491895466,0,0,0,0.052687393511581,0,0,0,0,0,0,0,0,0.224747377149485,0,0.168363688341248,0,0,0,0,-0.0100476634197984,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0763697902968463,0.0386944420705344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428348479508179,0.178749947895105,0,0,0,0.0188859409337544,0,0.0582965274960873,0,0,0,0,0,0,0,0,0,0,0,0,0.0441601769547224,0,0,0,0.0416738170439604,0,0,-0.0135046755617574,-0.00562103464715943,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110470359387135,0,0,0,0,0.0362946681078289,0,0.189285616927815,0,0.0685523387882832,0,0,0.376085667894818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254685186901656,-0.0172377435958907,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363957859064674,0,0,0,0,0,0.0761627758425374,0,0,0,0,0,0,0,0,0,0.316034571374727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450663891240621,0,0,0,0,0,-0.00290068894563326,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0.0514892909127599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270984568373464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105765767370972,0,0,0,0,0,0,0,0.0337854262605419,-0.0179719220813638,0,0,0,0,0,0
