,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X600516.SH,X600299.SH,X600176.SH,X002466.SZ,X000629.SZ,X000709.SZ,X600808.SH,X002460.SZ,X600352.SH,X600801.SH,X600219.SH,X600489.SH,X000825.SZ,X002110.SZ,X300072.SZ,X600339.SH,X601158.SH,X000553.SZ,X600583.SH,X601699.SH,X000786.SZ,X000883.SZ,X000932.SZ,X600426.SH,X000301.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.163625684434104,0,0,0,-4.33680868994202e-19,0,0,0,0,0.14478994326729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523074342242018,0,0,0,0,0,0,0,0.22910432518183,0,0,-6.93889390390723e-18,0,0,0,0,0,0.22598350816975,0,0,0.0089671307731851,0.0186892040279418,0,0,0,0,0,0
X600028.SH,0.119511461374253,0,0.0586759235796295,0,0.121235753857141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118905314295519,0,0.082082696959273,0,0,0,0,0,0,0,0.0857927363529437,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0697242615518932,0,0,0,0,0.162273456619673,0.0121057964723925,0,0,0.0177974156556869,0,0.0801261687223824,0,0,0,0,0,0,0,0,0,0.0366043831542415,0.00504473650576024,0,0,0,0,0,0,0,0,0,0.083005398828722,0,0.0534386463185525,0,0,0,0.0792128491886518,0,0,0,0,0.0537426909023156,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0903909132803781,0,0,0.0786129729557363,0.0884289723318617,0,0,0,0,0,0,0,0,0,0,0,0.0944613249944147,0,0,0,0.0133196636923201,0,0,0,0.0370231208395276,0,0,0,0,0.532280152306329,0,0,0,0,0,0.0786344583822128,0,0,0,0,0,0,0,0.0120761227506434,0,0,0,-0.000453466087759627,0.00774434419252549,0,0,0,0,0,0
X600019.SH,0,0.0370700708888782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537433425722899,0,0,0,0,0,0,0.0137976751404407,0,0,0,0,0,0.0904790916632214,0,0,0,0,0,0,0,0,0,0,0,0,0.13623977165643,0,0,0,0,-0.00281473816624097,0,0,0,0,0,0,0
X600011.SH,0,0,0,0.111571461713176,0,0,0.0380624548532542,0,0,0,0,0,0,0,0,0,0,0,0,0.770302327542865,0,0,0,0,0,0,-0.0068601741784916,0,0,0.0389417116092437,0,0,0,-0.0657689872780327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023883135186364,0.0319557590223941,0,0,0,0,0,0
X600309.SH,0,0,0,0.347789991795426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894051909532947,0,0,0,0.201042335161747,0.0894819229827965,0.116824797372875,-0.196735730800743,0,0,0,0,0,0,-0.19992235360887,0.141873190484539,0,0,0,0,0,0,0,0,0,0,0.096851012402476,0,0,0,0.0137718104522394,0.114087700342127,0,0,0,0,0,0
X600010.SH,0,0.0902115377341353,0,0,0,0,0,0,0,0,0,0,0,0,0.0274152929977913,0,0,0,0,0,0.327282544242483,0,0.0551239963933937,0,0,0.0631778267181243,0.0247016917005204,0,0,0,0,0,0,0,0.0217701220234614,0,-0.0744083497899437,0,0,0,0.0149988192352939,0,0,0,0.137996519544426,0,0,0,0,0.00773805444869902,-0.0421039580930873,0,0,0,0,0,0
X601898.SH,0,0.197921559226772,0.210546141399656,0,0,0,0,0,0,0,0,0,0.0743594875095348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168819682324288,0,0.0262143085971037,0,0,0,0,0,0,0,0,0.04496826655077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571569545888588,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.072646002769288,0,0,0,0,0,0,0.00664427704622542,0,0,0,0,0,0,0,0,0,0,0,0.0390125729345748,0,0,0,0,0,0,0,0.51682203471514,0.181821993252199,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0376951680417179,-0.0381062566151589,0,0,0,0,0,0
X601991.SH,0,0.0200636455361175,0,0,0,0,0,0.0238916840983626,0.122389786489152,0,0,0,0.0575698091659274,0.0662368006356247,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658239616025106,0,0,0,0,0,0,0,0,0.0899363867640987,0,3.46944695195361e-18,0,0.0557435163268329,0,0,0,0,0,0,0.00637196774984574,0,0,-0.0259058686750419,0,0,0,0,0,0,0
X600688.SH,0.161390732170658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131435301500604,0,0,0,0,0,0,0,0,0,0,0.0384300667231293,0,0,0.0288162500391917,0.00736810120562364,0,0,0,0,0,0,0,0.0831369212496744,0,0,0,0,0,0,0,0.1303560505622,0,0,0.0356338806912852,0.0108000686780371,0,0,0,0,0,-0.0112961233230042,0
X601600.SH,1.73472347597681e-18,0,0,0.0488733251928822,0,0,0,0,0.101219028819939,0,0,0,0,0,0,0,0,0,0.0159344981505277,0,0,0,0,0,0.135175180206184,0.0102313834068933,0.0131691482310358,0,0,0,0,0,0,0,0,0.00312627880456986,0,0,0,0,0.374752597752944,0,0,0,0,0,0,0,0,0,-0.0474220137817258,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.063498886736551,0,0,0,0.0553584967024964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678016084373313,0,0,0,0.00695901673302064,0,0,0,0,0,0,0.0356576664448986,0,0,0,0,0,0,0,0,0.372297731688167,0,0,0.0239410386370763,0.0228580885067265,0,0,0,0,0,0,0
X600188.SH,0,0,0.415734970449318,0,0,0,0.0613967067585741,0,0,0,0,0,0,0.0722590798557783,0,0,0,0,0,0,0,0,0,0.0751627222737349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104156572338593,0,0.340666962852125,0,0,0,0.105963351060909,0,0,0,0.0381113194575538,-0.0245265086302615,0,0,0,0,0,0
X600886.SH,0,0.273044498416998,0,0,0,0.0949425701222204,-4.33680868994202e-19,0,0,0,0,0,0,0.0778324708109067,0,0,0,0,0,0,0,0,0,0,0.0153579362940144,0,0,0,0,0,0,0,0,0,0.071002070097444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388348396060439,0,0,0,0,0,0,0
X600795.SH,0,0.129118489304752,0,0.0288707027838445,0,0,0,0,0,0,0,0,0.00147260334315071,0,0,0,0,0.145027933353126,0,0.0786337806081064,0,0,0,0,0,0.0255940897229807,0,0,0,0,0.0547500861948168,0,0,0,0,0,0,0.0310137195084516,0,0,0,0,0,0,0,0,0,0,0,-0.00562313041793455,-0.0411744573584187,0,0,0,0,0,0
X600362.SH,0,0.051778346669821,0.0594653224902365,0.0169186432869794,0,0,0,0,0,0,0,0,0.194438333713549,0,0,0,0,0,0,0,0,0,0,0,0,0.138068481982644,0.0266553412375157,0,0,0,0.111807540080603,0.0208100931604378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235675284670006,-0.055546332606367,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.440027008267494,0,0.0483754980036826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263789078614353,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0330680717055134,0,0.0111542977820264,0.169610327466819,0,0,-0.0495484325662341,0.00372954606580567,-0.0419926509137157,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.059042885327134,0.456538811093108,0,0,0,0,0,0,0,0,0.106477404477142,0,0,0,0.158404249578686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104813345785518,-0.0127562040012037,0,0,0,0,0,0
X600111.SH,0.0305221513253747,0,0,0,0,0,0,0,0,0,0,0,0.308329292201455,0,0,0,0,0,0,0,0,0.0361198998439113,0.00485746109988641,0,0,0,0,0,0,0.0414598526225147,0,0,0,0,0.0829294788879252,0,0,0.0137243808015161,0,0,0,0,0,0,0,0.0348961465210007,0,0,0,-8.94308770789615e-05,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.175187768890549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905825393045865,0,0.121602287940976,0.0600752017878912,0,0,0,0,0,0,0,0,0,0,0.132180301498145,0.0125765575078208,0,0,0,0,0.0730549825309136,0,0,0,0,0,0,0,0,-0.0218898408197034,-0.0367423908512445,0,0,0,0,0,0
X600516.SH,0,0.0548329683826096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151183701084053,0,0.118094310178186,0,0,0,0,0.346053170705277,0,0,0,0,0,0,0,0,0,0,0,0.0759435772820108,0,0,0,0,0,0,0,-0.026823431616416,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.35161063255548,0,0,0,0,0,0.112722480401364,0.0224759398225199,0,0,0.0218556136055271,0,0,0,0,0.0981710436886122,0,0,0,-0.0354516132463299,-0.0682688876243286,0,0,0,-0.2132355958111,0,0
X600176.SH,0,0,0,0,0,-0.045473571326339,0,0,0,0.0403413012506534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027768994188469,0,0,0.0729531032053934,0,0.247481172146193,0,0.0109209309723791,0,0,0.091451309296189,0,0,0.366155918655637,0,0,0,0,0,0.21231182764547,0,0,0,0.0125727613345287,-0.0665414240700782,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.10164171746427,0,0,0,0,0,0,0,0.0595431628798575,0.0459888773720546,0,0,0,0,0,0,0,0,0.185022060199784,0,0,0,0,0,0,0.718775601679774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171334218742098,0.0149909721049646,0,0,0,0,0,0
X000629.SZ,0,0,0,0.272490584253904,0,0,-0.556523116702615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161260068731115,0,0,0,-0.361983867083564,0,0.0547450489529802,0.303490014395553,0,0,0.27496983174175,0,0.199593499187258,0,0,0,0,0,0,0,-0.0125926011059191,0.0711684609227549,0,0,0,0,0,0
X000709.SZ,0,0.0160598489564064,0,0,0.0337293776652457,0,0,0,0,0,0,0,0.284152742666219,0,0,0,0,0,0,0,0,0,0.00937754328295123,0.0825522002128659,0,0,0.025375807056526,0,0,0,0,0,0,0,0.0388924168136524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326819401969356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157892949264103,0,0,0,0,0,0,0,0,0.153089248834471,0.00473331624428864,0,0,0,6.24607331472276e-06,-6.7762635780344e-21,0,0,0,0,0,0
X002460.SZ,0,0.173977111340063,1.73472347597681e-18,0,0,0.0090232949649968,0,0,0,0,-0.0746170580931736,0,0,-0.00416448419064028,0,0,0,0,0,0,0,0,0,0,0,0.815739942009616,0.00877146865232124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132864485594603,0.0370591952165168,0,0,0,0,0,0,-0.0355629129928175,-0.0825385190048246,0,-0.292248531695989,0,-0.143263582508482,0,0
X600352.SH,0,0,0,0.105578668436031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162932055419425,0,0.0772778155367828,0.216978919650586,0,0,0,0,0,0.0471108750766976,0,0,0.00986728238279676,0.0257037452539506,0,0,0,0,0,0,0.081890525937647,0,0,0,0,0,0,0,-0.0141818610549732,0,0,0,0,0,0
X600801.SH,0.0136528421385815,0,0,0.502236557576453,0,0,0,0.0421146581165061,0,0,0,0,0,0,0,0,0,0,0,0.0464052150244611,0,0,0,0,0,0,0,0,0,-0.0871945339301618,0,0,0,0.0363480183339892,0,0.0857351121540383,0,0,0,0.162775361023455,0,0,0.253088187129897,0,0,0.287022098086845,0.0255034725519088,0,0,0,-0.0036507699217788,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.143894715099118,0.0915081739832916,0,0,0,0,0.10682111955273,-0.0397441969783189,0,0,0,0,0,0,0,0,0,0,0,0.0761358008165575,0,0.145822989365575,0,0,0,0,0,0,0,0,0,0,0,0,0.107678691629623,0.0438595615921621,0,0,0,0,0,0,0,0.028746648740852,-0.0358016242788444,0,0,0,0,0,0
X600489.SH,0,0,0.0133402151757268,0,0,0,0,0,0,0.439658790347421,0,0,0.0345821519441838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127791917017004,0,0,0,0,0.0766643910781899,0,0,0,0,0,0.118449167255039,0,0,0,0,0,0,0.0212449761533675,0,0.0496304176782418,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.112737436448924,0.0233094199610335,0,0,0,0,0,0,0,0.0836042146116429,0,0,0,0,0,0,0,0.17690262121454,0.0133983248526001,0,0,0.0253837041871704,0,0,0.0547376564551612,0,-0.0117641931227739,0,0,0,0,0.0226752558723997,-0.0882442520691985,0,0,0.0560201873288635,0.220393222220804,0,0,0,0,0,0,0,-0.0458555535175807,-0.0183696086354792,0,0,0,0,-0.0698310437885159,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288965122382388,0,0,0,0,0.154726092444724,0,0,0,0,0,0,0,0,0,0.1091015110295,0,0,0.689245540968022,0,0,0,0,0.0212541775833704,-0.00730026610497747,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102267231485771,0,0,0,0,0.0209275371255026,0.438031226528353,0,0.248959937067685,0,0,0,0,0,0,0,0,0,0,0.0846961765551308,0,0,0,0,0,0,-0.117081197161819,0.0246117991027289,0,0,-0.745131023628385,-0.0740447776370766,-0.0972160652457567,0,0.414840793954192,0,-0.0717924662014692,0,0
X600339.SH,0.0909345222940041,0,0,0,0,0,-0.0418829263575933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050808191297064,0,0,0,0,0.116116678555871,0,0.0520980787099426,0,0,0.0169559456392822,0,0,0,0.588747286597031,0,0,0,0,0,0.173730321513476,0,0,-0.0268039900919376,-0.0233909753201332,0,0,0,0,-0.0424392088960426,0
X601158.SH,0.0237912271820039,0.0932270550572442,0.0243816028672632,0,0,0,0,0,0.025084517605422,0,0,0,0.0127040822752207,0,0,0,0,0,0,0,0.0761333823478657,0,0,0,0,0.171701722829178,0,0,0,0,0,0.0186266981627396,0,0,0,0,0.0213460703982884,0,0,0,0,0,0,0,0,0,0.0342446885827284,0,0,-0.00860920388964379,-0.0124829615778429,0,0,0,0,0,0
