,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X600352.SH,X000709.SZ,X600111.SH,X600299.SH,X002460.SZ,X000786.SZ,X600808.SH,X000629.SZ,X600489.SH,X601158.SH,X600801.SH,X000825.SZ,X600219.SH,X000553.SZ,X000883.SZ,X002271.SZ,X002110.SZ,X600583.SH,X002470.SZ,X600021.SH,X600612.SH,X000408.SZ,X601699.SH,X000932.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.314309905849922,0,0,0,0,0,0,0,0,0,0,0,0.111434807922416,0,0,0,0,0,0,0,0,0,0,0,0,0.0515931710992353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397125505365373,0,0.071232105585997,0,0,0.0174847073910434,0,0.0893981077954727,0,0,0,0,-0.0127851112694256,0.0127871888433629,0,0,0,0,0,0
X600028.SH,0.785807201251148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175288582789,0,0,0,0,0,0,0,-0.153342108488313,0,0,0,0,0,0,0,0,0,0,0,0.234997438616054,0,0,0.0825581723201403,-0.00989803684369252,0,-0.0831790932978098,0,0,0,0,0,0.0303322056903961,0,0,0,0,0,-0.083350720762714,0
X601088.SH,0,0,0,0,0,0,0.0822017159012088,0,0,0,0,0,0.102089556987912,0,0,0,0,0,-0.0510641736283708,0,0.00907504388284647,0.184212634367555,-0.0899269812453262,0,0,0,0,0,0,0.10979941835235,0,0,0,0,0,0,0,0,0,0,0,0.0951684328993928,0,0,-0.0836725366082857,0,0,0,0,0,0,8.67361737988404e-19,0.024907491062892,0,0,0,0.0521488179502066,0,0
X600585.SH,0,0,0,0,0,0.0117426252777642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113718617606289,0.0939733999155828,0,0.493921266911533,0,0,0,0,0,0.0824406145440753,0,0,0,0,0,0,0.060395599308869,0,-0.243099229313852,0,-0.000424417871424467,0.0181168801528886,0,0,0,0.0855087062292776,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130292653463831,0.0679861290612478,0,0.0225058430675686,0,0,0,0,0,0,0.02384776767403,0,0,0,0,0,0,0,0,0,0,0.24981408633564,0,0,0,0,0,0,0,0,0,0,0.0114150647966202,0.0202584243419866,0,0,0,0.0452154875338069,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532063595201664,0,0,0.560152510327362,0,0,0,-0.0818433588048146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174824177780218,0,0,0.0984106352554208,-0.0469402987825583,0,0,0,-0.136373071225073,0,0,0,0.00309848629326706,0.0160869260995343,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108232621294591,0,0,0,0.00709794791078179,0,0,0.520206993866756,0,0,0,0.112687669275236,0,0,0.187762773383284,0,0.1594667922701,0,0,0,0,0,0,0,0,0,0.0380352141246696,0,0.00177369319347064,0.0200896912260132,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676465750089757,0,0.0262352483536333,-0.136374193523138,0,0,0.146012952066098,0,0,0,0,0,0,0,0.0069073736336031,0,0,0,0,0.225064817025871,0.0958376573041086,0,0,0,0,0,0,0,0,0,0,0.000643914564511136,0.0116417521961447,0,0,0,0.0212348619631266,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159385579180916,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0426686198697873,0.530793731131406,0,0,0,0,0,0,0,0,0,0,0.135014239277734,0.147110493668059,0,0,0.0582301564105197,0,0,0,-0.00104521301999804,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859444861720816,8.67361737988404e-19,0.0266315111400902,0,0,0.22453079037739,0.0226017374316722,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00825112578482531,0.0414535044913714,0,0,0,0.0568830317764889,0,0
X600660.SH,0,0.0590207095746751,0,0,0,0.0133246825331543,0,0,0,0,0,0,0,0,0,0,0,0,0.0171069724051183,0,0,0,0.0292929756993938,0,0,0,0,0,0,0,0,-0.0303071114709828,0,0,0,0,0,0,0,0.316140419118842,0,0,0,0,0,0,0,0,0,0,0,0.019676312605473,-0.0610194310052062,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336274688332698,0,0.0252855755629568,0,-0.0309641809928843,0.0109234710258467,0,0.137721233558507,0,0,0,0,0,0.121557291207699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220089543430682,0,0,0,0,0,-0.0187952306421873,0.0144142723732341,0,0,0,-0.00334899776594047,0,0
X600886.SH,0,0,0,0.0678827270256477,0,0.0306081951540733,0,0,0,0,0,0,0,0,0,0.0855538302336709,0,0,0.0813751315244674,0,0.0578866588113011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143115599081303,0,0,-0.0894029423567433,0,0,0,0,0,0,0.0728990985657723,0,0,0,0,0,0,0.0337793790111007,-0.05223789676881,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.111913738407159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465174642668255,0,0.104077008324831,0,0,0,0,0,0,0,0,-0.00490252463898871,0.0243413607815742,0,0,0,0.0181789073299776,0,0
X601600.SH,0,0,0,0,0,0,0.0938805365787428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119498946249933,0,0,0.151442185298212,0,0,0,0,0.0779426864876344,0,0,0,0,0,0,0,0,0,0,0.093029921257701,0.00945321251824765,0.0575844371045452,0,0,0,0,0,0,0,0,0,-0.0140943510750985,-0.0111806709376522,0,0,0,0.0142822240067451,0,0
X600795.SH,0,0,0,0,0,0.137218922214604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581891395576815,0.0862885346313094,0,0,0,0,0,0,0,0,0,0.0291795851092492,0,0.0526998621061816,0,0,0,0,0,0,0,0,0,-0.00746909754962639,0,0,0,0,-0.038845971728365,0,0
X600362.SH,0,0,0,0,0,0,0.0357572411552898,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.409174760050807,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0517443171757671,0.021967255471628,0,0,0,0,0,0.0116253424375798,0,0,0,0.00437045587899611,0.00108859553626872,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0138210453385155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114499946923474,0,4.33680868994202e-19,0,0,0,0,0,0.0487248958118849,0,0,0,0,0,0,0,0,0,0,0.0285479567401286,0,0.0212863295211815,0,0,0,0,0.0856909800009458,0,0,0,2.71050543121376e-20,-0.00686758141273984,0,0,0,3.3881317890172e-21,0,0
X600027.SH,0,0,0,0,0,0.442637523849603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589634212261999,0.208589566974336,0,0,0,0,0,0,0,0,0,0,0,-0.0838546469503573,0,0
X000898.SZ,0,0,0,0,0,0,0.109645382904369,0,0,0,0,0,0.00355006033039081,0,0,0,0,0,0,0,0.110614214209149,0.0404147352592147,0,0,0,0,0.0713582733826787,0,0,0,0,0.0139839162939721,0,0,0,0,0,0,0,0,0.0387091953362076,0,0.0126901040224352,0,0,0,0,0.210951610662307,0,0,0,0.00560751418260678,-0.00785733270051279,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,-0.104324339133945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157707576745576,0,0,0,0,0.210495546095173,0,0,0,0,0,0,0,0.0412879048782872,0,0.247254691148583,0,0,0,0,0,0,0,0.106803809202387,0,0,0,0.0284811624781732,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354041621702061,0,0,0,0,0.0401469236732278,0,0,0,0,0,0,0.200761043034964,0,0,0,0,0,0,0,0.173754133070806,0,0,0.0497833175372223,0,0.0110954930840151,0,0,0,0.19319458763275,0.0306442623700227,0,0,0,0.0254217319120671,0,0,0,0,0.0570102206229467,0,0
X600516.SH,0,0,0,0,0,0,0.213207737882669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02952784588777,0.0951644224746782,0,0,0,0,0.222830506389482,0,0.242133390650547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193785192635042,0,0,0,0,0.00124149003032123,0.0238480148511015,0,0,0,0,0,0
X002466.SZ,0,-0.20983338017202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808559288251186,0,0,0,0,0,0,0,0,0.0584493580709784,0,0.0459365696930385,0,0,0,0,0,0,0.0720022192488883,0,0,0,-0.127801859516745,0.0225484218265787,0.0105446654958504,0,0,0,0.0830876962014511,-0.0141593316671494,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0769981001487346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228932081546031,0,0,0,0,0.123116979497607,0,0,0,0,0,0,0,0,0,0,0,0.0211576995581067,-0.0694217598592267,0,0,0,0.0180971869912906,0,0
