,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600019.SH,X600010.SH,X600011.SH,X600660.SH,X000301.SZ,X002271.SZ,X000877.SZ,X600188.SH,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X002080.SZ,X000408.SZ,X600219.SH,X600803.SH,X600795.SH,X000786.SZ,X601991.SH,X002326.SZ,X300037.SZ,X300073.SZ,X000831.SZ,X600141.SH,X600399.SH,X600688.SH,X000959.SZ,X600027.SH,X600516.SH,X600096.SH,X000825.SZ,X600157.SH,X600352.SH,X600486.SH,X000807.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0.321185364985561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101065424575655,0,0,0,0,0,0,0,0,0,0,0,0.0748314366641893,0,0,0,0.121678893077625,0.0763984585242357,0.0890164798048658,0,8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0,0,0,0.00483686785383856,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321333281613643,-0.0478781379874806,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525997129479182,0.0816092558142164,0,0.0908388921161941,0,0,0.0877269426262002,0.00859984364755813,0,0,0.542534817510669,0,0,0,0,0,0,0,0,0,-0.0142808896662978,-0.00187613195291349,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.129179155998691,0,0,0,0,0.073162007011137,0.0629195288343074,-0.0750025354350642,-0.0120676490740189,0,0,-0.0924807519032719,0,0,-0.0940066910818788,0,0,0,0.0296914053319968,0.049953463949087,0,0,0,0,0,0,0.0506646313698512,0,0.168859007876205,0,-8.67361737988404e-19,0.0172697989955216,0,0,0,0,0,0,0,0,0,0,0,0,0.057376929676931,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.15376298878001,0,0,0,0.0283922540827749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108254554847695,0.0505539886009134,0,0,0,0,0,0,0.0415722042111219,0,0,0,0.25995515026602,0,0,0,0,-0.0343888699121344,0.235590228585996,0,0,0,0,0,0,0,-0.0184694788210362,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.163588724513802,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0221058191416724,0,0,0,0,0.0638120669312309,0,0,0,0.805901552743818,0,0,0,-0.10848983158816,0,0,0,0,0,0,-0.0236120438729012,0,-0.107182318243243,0,0,0,0,0,0,-0.0223394925424729,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.178158943812286,0,0,0,0.138898832974132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259939332025143,0.0335770812852193,0,0,0.122191209340358,0,0.205264394372331,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.0670854553422945,0,0.599002781770116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194377113937507,0,0,0.215056380061432,0,0,0,0,0,0,0,0,0.0871899762564407,0,0,0,0,0,0,0.0868679456576862,0,0,0.095442333639419,0,0,0.0375859915948806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234008273640454,0.0686966500393292,0,0,0,0,0.0500024081814938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085978759179538,0,0,0,0,0,0,0,0.308511808264987,0,0,0,0.226142184939998,0,0,-0.0115390913116153,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.108018239141412,0,0,0,0,0.0381706422761825,0,0,0,0,0,0,0,0,0,0.128480900881926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611545463585652,0,0,0,0,0,0.0240720223752449,0,0,0,0.0281287104823385,0,0,0,0,0,0
X600547.SH,0,0,0.0302823247275744,0,0,0,0,0,0,0,0,-0.0053944831370356,0,-0.067972960484456,0,0,0,0,0,0,0,0,-0.036340193617125,0,0.095846268074741,0,-0.0309086626227577,-0.0596536585590045,0.0395805402377648,0,0,0,0,0,0,0,-0.00986302739696191,0,0.117616910088108,0,0,0,0,0.0515942962488078,0,0,0,0,0,0,0,-0.0116728897493717,0,0,0,0,0,0,0
X601898.SH,0,0,0.260816949444891,0,0,0,0,0,0,0,0,0.0721406047598828,0,-0.0368364687581259,0,0,0.299704446102758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691416621856993,0,0.0317892924929894,0,0,0,0.00536914723749161,0,0,0,0,0,-0.0882346902623888,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0814284249507791,0,0,0,0,0,0,0,0,0.0168195154253392,0,0,0,0,0,0,0.0977056869929415,0,0,0,0.186516377109038,0,0,0.0919673761113082,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.076154389523845,0,0,0,0,0,-0.00824608731932442,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0658203384453278,0,0,0,0,0.122863433014286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568552992453144,0.268694700104823,0,0,0,0,0,0.0551203454828075,0,0,-0.027905633532027,-0.0257531658035298,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0149501562115653,0,0,0,0,0,0,0.0782271764698252,0,0,0.0784958637460855,0,0,0.00975417636026727,0,0.0826421787999256,0,0.101950455302041,0,0.0425429915093036,0.0434378640643603,0,0,0,0,0,0,0,0.137669283800738,0,0,0,0,0,0.0948062331793391,0,0,0,0,0,0,0,0,0,0,0.0134025633533101,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0284311437132986,0,0,0,0.254656083894846,0,0,0,0,0,0.148319725000662,0,0,0,0.123377355203858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224079632640097,0.0189402578560678,0,0,0,0,0,0,0,0,0,0,0,0,0.00891898322076919,0.0065677166276356,0,0,0,0,0,0
X600426.SH,0,0,0.0395681556085637,0,0,0,0,0.0645228342067782,0,0.0857611935811931,0,0,0,0.0873478329168046,0,0,0.174254451988258,0.133117135237286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186828850049841,0,0,0,0,0,0.0148733881154419,0,0,0,0,0,-0.0283513194854874,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920372233739674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868659852325188,0,0,0,0,0.21377342551314,0,0.24329429872037,0,0,0,0,0,0,0,0,-0.0204070084172552,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.14495522508972,0,0.0191049183435097,0,0.272030002824379,0.166721067946469,0,0,0,0,0,0,0.0156399683713929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884119098432958,0.111954075912352,0,0.00685682882375282,0,0,0.0911250589606094,0,0.103225001602182,0,0,0,0,0,0,0,0,-0.0479041437109405,-0.024739943217815,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0796574655546814,0,0,0,0,0,0,0,0.0912178605111827,0,0,0,0.131290568769465,0.025525331814121,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067366632411137,0.0289969766315673,0,0.137685314750201,0.0529074464417204,0.0534882585197132,0,0,0,0,0,0.0110283095820015,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,-0.113944606143802,0.096111968098182,0,0,0,0.00691020791968211,0,0,0.208728417818715,0,0,0,0,0,0,0,0,0,0.244304747824926,0,0,0,-0.0248241850730271,0,0,0,0,0,0,0,0,0.0307865148251801,0,0,0,0,0,0,0,0,0,0,0,-0.0556138171719197,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.041394372738606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629558881637031,0,0,0,0,0,0.113433277329722,0,0,0,0,0,0,0,0.0857372749534719,0.203785773340713,0,0,0,0,0,0,0,0,0,-0.044711156348743,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396581040272813,0,0,0,0,0,0.218245440658108,0.119679896498485,0,0,0,0,-0.0940656721605225,0,0,0,0,0,0,-0.032352844240112,0,0,0,0,0,-0.112302990232515,0,0,0,0,0.0315533595371852,0,0,0,0,0,0,-0.0413577062318747,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.211928973403991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590223422454689,0,0.250529939382303,0,0,0,0.0861080543828897,0,0,0,0,0,0,0,0,0,0,0.083078363445538,0,0,0,0,0,-0.0317000648786221,0,0,0,0,0,0,0
X002326.SZ,0,0,-0.0172807412382513,0,0,0,0.151204432092038,0,0.128230142080346,0,0,-0.0972791459988696,0,0.38006201446397,0,0,0,0,0,0,0,0,0,0,-0.0150695487934573,0,0,0,0,0,0,0,0,0,0,0,0.151607202121997,0.112710626160848,0,0,0,0,0.142465757618891,0,0,0,0,0,0,0,0,0.077413376375953,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.067591406053377,0,0,0,0,0,0.0752097116579807,0,0,0,0,0,0,0,0,0,0,0,0,0.0615058795994919,0,0,0,0,-0.124009928179,0.106170732059445,0,0,0,0,0.144198296973911,0,0,0,0,-0.0825163053412661,0,0,0,0,0,0,0,0,0,-0.0908772749577872,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.0659770082237301,0,0,0.143224705904848,0,-0.0891396980878642,0,0,0,0,0,0,-0.0662610828481116,-0.0465173839991606,0,0,0,0,0,0,0,0,0,-0.0212368619885391,0,0,0,0,0,0.252412789648538,0.128079302544621,0,0,0,0,0.0579270394101076,0,0,0,0,0,0,0,0,0,0,0,0.00462026907898212,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.312857591308361,0,0,0,0,0,0,0.0309297647560956,0,0,0,0,0,0,0,0,0,0,0,0,0.108701531131873,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.137168307929907,0,0,0,0,0,0,0,-0.0531315822584704,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296545974999165,0,0,0,0,0,0,0,0,0,0,0,0,0.129803082016938,0,0,0,0,0,0,0,0.179356291729585,0,0,0,0,0,0,0.0527746720087722,0,0.366876473952045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,-0.238166351086654,0.122544827740834,0,0.0618040532257498,0,0,0,0,0,0,0.0899583901676334,0,0,0.0445271680782102,0,0,-0.125520449329522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347650293318727,0.110822336588087,0,0,0,0,0,-0.0594558207061842,0,0,0,0,0,0,0,0,0,0,0.0287363827726931,-0.0608120901656383,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.13524323987915,0.0786351251049081,0,0,0.0278291915068064,0,0,0,0,0.00743493898013363,0,0,0,0.137776901084523,0,0,0,0,0,0,0.0291369765429084,0,0,0,0,0,0,0,0,0,0.0761584079778933,0,0,0,0,0.0875413213529075,0,0,0.00278125128582368,0,0,0,0,0,-0.0370210597249312,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,-0.0285075715570133,0,0,0,0,0,0.157589971405453,0,0,0,0,0,0.0620765915457904,0.0113211814106378,0,0,0,0,0,0,0,0,0,0,0.286066249128824,0,0,0,0.0404242071424977,0,0,0,0.00624938271079695,0,0,0,0,0,0,0,0.122273625130786,0,0,0,-1.73472347597681e-18,0,0,0.0144919019912021,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.395385387612579,0,0,0,0,0,0,0,0,0,0,0,0,0.0675025545263811,0,6.93889390390723e-18,0,0,0,0.465322715613133,0,0,0,-0.000376874057366222,0,0,0,0,0,0,0,0.0745833028940676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.25436129609045,0,0,0.277234948234928,-0.0460068753007587,0,0,0,0,0,0,0.147301347217235,0,0,0,0,0,0,0.0341534498069548,0,0,0,0.0299490709376725,0,0,0,0.122150799733932,0,0,0,0,-0.177332943873401,0,0.0623736415979631,0,0,0.0597611926335919,0,0,0,0,0,0,0,0.0193388617721628,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205226195912021,0,0,0.263990493029967,0,0,0,0,0,0,0,0,0,0,0.0745252370942862,0,0,0,0,0,0,0,0,0,0.510576897407826,0,0,0,0.0444003427863249,0,0,0,0,0,0,0,0,0,-0.0363240574729607,0.0316619333900162,0,0,0,-0.000802923452159199,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0686159484950299,0,0,0,0,0,0,0,0.145251105290526,0,0,0,0,0,0,0,0,0,0,0.338244947817793,0.0282161683631067,0,0,0,0,0,0,0.0839096945978386,0.0834916475323957,0,0.0510638262016796,0,0,0,0,0,0,0,0,0,0,0,-0.0401572596448479,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.181714141034063,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0775374159810646,0,0,0,0.014361761299843,0,0,0,0,0,0,0,0,0,0,0,0,0.0765491225660076,0.0245499019086436,0.109383615960647,0.0216263847954688,0,0,0,0,0,0,-0.0201280757644314,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26197108396848,0,0,0,0,0.00898840549897452,0.0105342163245841,0,0,0,0,0,0,0,0,0.0305926747189885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031425592821667,-0.0294485527250071,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0171067888006506,0,0,0,0,0,0,0,0,0,0,0.0879544319963168,0,0,0,0,0,0,0,0,0,0,0,0,0.00328406508935165,0,0,-0.0193164020712614,0,0,0,0,-0.0945029541143849,0.079539993908753,0,0,0,0,0,0,-0.197965775472789,0,0,0,-0.0198769431877859,0,0.00910448047429211,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.0359201461651448,0,0.0930576343711147,0,0,0,0,0,0.146910091661213,0,0,0,0,0,0,0,0.0176995171109106,0,0,0,0,0,0,0,0,0.0382161243685438,0,0,0,0,0,0,0.123477295430559,0,0.17474908170615,0.0366497995155766,0,0,0,0,0,0,0,-0.00328926823902655,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0654179724306671,0,0.0214643780076243,0,0.0288575215112964,0,0,0,0,0,0,0,0,0,0,0,0,0.0474873642121453,0,0,0.0567646766336037,0,0,0.123389483673919,0,0,0,0,0,0,0.0220779583182227,0,0,0,0.000134071876845266,0,0.0959957667632679,0,0,0,0,0,-0.0450204213340327,-0.030884147774056,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543286628834906,0,0,0,0,0,0,0,0,0,0,0,0,0.0305515222639924,0,0,0.0309602602576917,-0.102449592130564,0,-0.0238803219568719,0,0,-0.0669756756076923,0,0,0,0,0,0,0,0.0409183334061165,0,0,0,0,0,0,0,0,-0.0634546169336948,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.253424735134164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12177213059291,0,0,0,-0.135425533500568,0,0,0.117486593713433,0,0,0,0,0.245226841948843,-0.206305061748822,0,0.344614337707415,0,0,0,0,0,0,0,0,0,1.13026646456707,0,0,0,1.49431523185569,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609321558655927,0,0,0,0,-0.360179065146536,0,0
RealEstate_excess,0,0,0,-0.0183400938322394,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160158384105458,0,0,-0.0457124246696835,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380926953215381,0,-0.049391661344023,0,0.062359356315363,0,0,0,0,0,0,0,0.0350858877122204,-0.0484247101074876,0,0,0,0,0,-0.0061248739377762,0,0,0,0,-0.139677122622367,0,0
MKreturn,0,0,0,0,-0.0469685615904048,0,0,0,0,0,0,-0.022570456661031,0,0,0,0,0,0,0,0.0553727683795,0,0,0,0,0.0189169019864503,-0.0408420476766833,-0.0321407694626537,0,0,-0.0251165971808705,0,0,0,0,0,-0.0182193926056695,0.0134159679553076,0,0,0,0,0,0,0.0358117669147536,0,0,0,0.0097100377776792,0,0,0,-0.00219485783120588,0,0,0,0,-0.114329780617951,0,0
MKvol,0,0,0,0,0,0,0,-0.00290032733698507,0,0,0,0,0,0,-0.00110535338090646,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.00254578678604492,-0.000710525655855039,0,0.000191146870817601,0,0,-0.00190753275851069,0,0,0,0,0,0,0,0,0,0.00776492409165406,-0.00554806782926125,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146852971407352,0,0,0,0,0,0,0,0,0,-0.0732790746053048,0,0,0,-0.0221353178971175,0,0,-0.135783607036986,0,0,0,0,0,0.0122381975982093,0,0.0601251800977013,-0.00494858068632452,0,0,0,0,-0.131253432783452,0,0,0.0233945337020768,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0257705194677779,0,0,0,-0.0121893614360103,0,0,0,-0.000431818571134349,0,0,0,0,0.00366464804067853,0,0,0,0,0,0,0,0,0,0,-0.00111687725386285,0,0,0,0,0,0,0.00400817192130523,0.00365998736236805,0,0,0,0,0,0,0.000140788038973225,0,0,0,0,0,0,0,0,0.0172930772089711,-0.0144244582439204,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00337401364635612,0,0,0,0,0,0,0,-0.0121076254618467,0,0,0,0.00213006721076251,0,0,0,0,0.00051808863031691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447514064674381,0,0.00660477328977302,0,0,0,0,0,0
