,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600547.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600027.SH,X600516.SH,X601992.SH,X000629.SZ,X600111.SH,X600176.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X000825.SZ,X600352.SH,X600808.SH,X600339.SH,X000553.SZ,X600801.SH,X600583.SH,X002110.SZ,X000786.SZ,X600426.SH,X601158.SH,X000301.SZ,X000883.SZ,X600219.SH,X000932.SZ,X000792.SZ,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.30087989936687,0,0,0.014099932208046,0,0,0,0,0.0178972719395501,0,0,0,0,0,0,0,0.0760238318163284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853636631988129,0,0,0,0.0199881053106358,0,0,0.0264228564367302,0,0,0,0,0,0,0,0,0,0,0.00739803189826628,0.00156671150644102,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.00148304854112677,0,0,0.189554072723621,0,0,0,0.10906015812371,0,0,0,0.0183397070243182,0,0,-0.0769920122572659,0,0,0,0,0,0,-0.0983088187942882,0,0,0.0482615718139686,0,0,0,0,0,-0.0333575845745899,0,0,0,0,0,0.0281699082179839,0,0,0,-0.056131691587861,-0.00425051146386083,0.0065231810347142,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169553148756238,0,0,0,0,0.0578854601745566,0,0,0,0,0,0.0218710778312381,0.0752921889107079,0,0,0,0,0,0,0,0,0,0,0.298451801605596,0,0,0,0,0,0,0.125886744175937,0,0,0,0.0257741431922083,0,0,0.00899082198668952,0.00317395688275275,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658824750985506,0,0,0,0,0,0,0,0.0131501522030719,0,0.104005258201999,0.0650919353195719,0,0,0,0,0,0.0650735865171435,0,0,0.484212439042452,0,0,0,-0.0132911842393764,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.205321126165539,0.0442913589716436,0,0,0,0,0,0.119138980589447,0,0,0,0,0,0,0,0,0,0,0,0,0.100341841830089,0,0.00112056161826324,0,0,0.0661390079444528,0,0,0,0,0,0,0,0.0143251764976501,0,0,0,0,0,0,0,0,0,0,0,0.014746660843872,0.0178687690431668,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0658619609428702,0,0,0.0364945717464204,0,0,0,0,0,0,0,0,0,0.0756507502736589,0,0,0,0,0,0.0592172381872184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900619841577047,0,0,0,0,0,0,0.0484011158865689,0,0.185156419332338,0,0.011884710544094,0.00277315493481393,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.00691594996374386,0,0,0,0,0.139613203901911,0.0201759257113433,0.00851504406570799,0,0.0695715470891445,0,0,0,0,0.182746365928871,0,0,0,0,0,0,0,0,0,0,0,0,0.00531075243294538,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0497201005948856,-0.0590024187695696,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600362.SH,0,0,0.0408948155662433,0,0,0,0.0806698606536965,0,0,0,0,0,0.210133286040226,0.0433346721860941,0,0,0,0,0,0,0,0,0,0.0267571899024982,0.147589759420586,0,0,0,0,0,0,0.0967275657064653,0,0.0476868647964013,0,0,0,0,0,0,0,0,0,0,0,0.0905332307311213,0,0.0718667929197747,0,0,-0.00960121117760859,-0.0252036417004331,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0211046614752334,0,0.0858914499542281,0,0,0,0.241043939836139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499235566774086,0,0,-0.150688561876572,0.0364004076511495,0,0,0.110223216274074,0,0,0,0,0.124959354976357,0,0,0,0,0,-0.016642225832786,0.00571491668523449,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.169427386496495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682414796402203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551549609796527,0.0207656651597283,0,0,0,0,0,0
X600027.SH,0,0,0,-0.00912952338920586,0,0.472581542026361,0,0,0,0,0,0,0,0,0,0,0,0,0.196307491888143,0,0,0,0,0,0,0,0,0,0.0245366299045537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338952165062694,0,0,0,0.00535230376087062,0,-0.210613709690246,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0834158830210422,0,0,0,0,0,0,0,0,0,0.0843165285289377,0,0,0.246591785650903,0,0,0,0.0519884468878036,0.114357295725149,0,0,0,0,0,0.0301230730209115,0.191941754386042,0,0,0,0,0.0723492169548379,0,0.0691549652237092,0,0,0.143142716559391,0,0,0,0,0,-0.00427087052783919,-0.0316230593699378,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14495818843118,0,0,0.115486099667952,0,0,0,0.00379484841812744,0,0.0736635230997407,0,0,0.0719787833380494,0,0.0883344270596154,0,0,0,0,0,0,0,0,0.125313267034071,0.0256626039216038,0,0.0837388441467895,0,0,0.00187655854291547,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172681545561253,0,0,0,0,0,0,0,0,0,0,0.0971656223916713,0,0,0,0,0,0,0,0.028772414501167,-0.0708448233613895,0,0.0592602133216875,0,0,0,0,0,0,0.266882313349061,0,-0.0874714272692322,0,0,0,-2.16840434497101e-19,0.00511684272153553,0,0,0,-0.354008652266599,0,0
X600111.SH,0,0,0,0,0,0,0.0539395954429126,0,0,0,0,0,0.200011708932112,0,0,0,0,0,0,0,0,0,0.124558815593775,0,0,0.0239632081623535,0,0,0,0,0,0,0,0.0885572237625737,0,0,0,0,0,0,0,0,0,0,0.0205667873563093,0,0,0,0,0,0,0.000301069859306668,0,0,0,0,0,0
X600176.SH,0,0,0,0.122573213101847,0,0,-3.46944695195361e-18,0,0,0,0,0,0.249330797533229,0,0,0,0,0,0,0,0,0,0,0,0.126469444282005,0,0.219489306300195,0,0,0,0,0,0,0,0,0,0,0,0,0.0717844913120488,0,0,0,0,0,0,0,0,0,0,0.00160869769268421,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709410576720261,0,0.171207383834642,0,0,0,0,0,0.111992794545673,0,0,0,0,0,0,0,0,-0.21468807580436,0,0.0773226936229702,0,0,0,0,0,0,0.0803270715358686,0,0,0,0,0.00210090715862157,-0.00497606646276123,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0715882192536219,0.0791730358127262,0.0574151072293342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158459661757456,0,0,0,0,0,0,0.164542343273843,0,0,0.0666225127629537,0,0.0678300049249282,0,0,0,0,0,0,0,0.0097728809231389,0,0,0,0,0,0,0,0,0,-0.0195035455263816,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311353238861911,0,0,0,0,0.0793853225565819,0,0,0,0,0,0,0,0.049728442125154,0,0,0,0,0,0,0,0,0,0.124480336029727,0,0,0,-0.0594617077823578,-0.027347293439243,-0.0185301588837251,0,0.190344438826289,0,0,0,0
X000709.SZ,0,0,0,0,0.0232846129043096,0,0,0.00959163691096794,0,0,0,0,0.189728380152525,0,0,0,0,0.0265052463068889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417751791719417,0,0.0484659969376175,0,0,-0.0180503122474028,-0.0254965406542945,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0161962761298213,0.0875024054823629,0,0,0.143920122122784,0,0,0,0,0,0,0,0,0,0,0.016387060067726,0.0723651458374096,0,0,0,0,0.150280173990247,0,0,0,0,0,0,0,0,0.0706416330507258,0,0,0,8.67361737988404e-19,0,0,0,0,0.0795971545708447,0,0,0,0,0,0.0170297475439844,-0.0016989658315911,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388264854465361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169771139244734,0.0171609093555152,0,0,0,0,0,0.169382652920017,0,0,0,0,0,0.00295420664940626,0,0,0,0,0,0,0
X600339.SH,0.0569497510894381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459046309000233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618323290070253,0,0,0.0582528094739299,0,0.125950772099171,0,0,0.085903443243776,0,0,0,0,0,-0.0318302801361981,-0.0418564495645866,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0309792409354561,0,0,0,0,0,0,0.139336140937112,0,0,0,0,0,0,0,0,0,0,0.107121488033622,0,0,0.0898958251992112,0,0,0,0,0,0,0.016725204504543,0,0.157055066399054,0,0,0.0464676805252876,0.046273695935585,0,0,0,0,0,0,0,0,0,0,0.0326932389567941,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.665165889394788,0,0,0.0173661309851868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376551959232711,0,0,0,0,0,0,0.0383243429464829,0,0,0,0.00497018254393645,0,0,0,0,0,0,0
X600583.SH,0.114167308230264,0,0,0,0,0,0,0.0491544264397451,0.116325314499048,0.0967815982899637,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082870377390084,0,0,0,0,0,0,0,0,0,0.346266470896872,0,0,0,0,0,0,0,0,0,0.0541998714523363,0,0.134407186526561,0,0,0,0,0,0.0154031030854267,0,0.105931120942802,0,0,0,0
X002110.SZ,0,0,0,0,0.192902358711559,0,0,0,0,0,0,0,0,0.115302514366985,0,0,0,0,0,0,0,0,0,0.0598555846520593,0,0,0,0,0,0,0,0,0,0,0,0.18793289084296,0,0,0.0624198726903028,0,0,0,0,0,0.462440860386746,0,0,0,0,0,0.00165011384498375,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.474382540007377,0,0,0.0643682311691966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196810231758458,0,0,0,0.562279313014579,0,0,0,0,0,0.0288169887279461,0,0.0039559849754446,0,0,0,0,0,0,0,0,0,0,0.00760470580853457,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.185475846550199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360624562075458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357546428341094,0.0154665731611551,0,0,0,0,0.0021980467639201,0.0171019313195113,0,0,0,0,0,0
X601158.SH,0,0,0.0614833472836091,0,0,0,0,0,0,0,0,0,0.0268827981949322,0,0,0,0,0.0258916045232469,0,0.0174206925951468,0,0.00301915704616284,0,0,0,0,0.0378395837480544,0,0,0,0,0.115836405729281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619470493391679,0,0,0,0,-0.00750759566271246,-0.00776632892069423,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.102069017285927,0,0,0,0,0,0.303042060761027,0,0,0.154365478486962,0,0,0,0,0,0.19637063174154,0,0,0,0,0,0.178205438975076,0,-0.154715130378483,0,0,0,0.0321898935218343,0,0,0,0,0,0.0578475487586488,0,0,0,0,0,-0.00907706344774259,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0221591180796141,0.0561799603028653,0,0,0,0,0,0,0,0,0.00302328317903468,0,0.124439728059374,0,0,0,0,0,0,0,0.0717267531381672,0,0.0686914081238444,0,0,0,0,0,0,0,0,0.0559750333291941,0,0,0,0,0,0,0,0,0.0961272834538139,0,0,0,0,-0.0101211741042845,0.00275759984336407,0,0,0,0,0,0
X600219.SH,0,0,0.0646475891300046,0,0,0,0,0.0689889093772313,0,0,0,0,0.152179186212211,0,0,0,0,0,0.0547602917198658,0.103752693105573,0,0,0,0,0,0,0,0,0.096691230960441,0.0367955994165445,0,0,0,0,0,0,0.105476945025616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295537716386631,0,0,0.0768432928168803,0,0.0367604341570689,0,0,0,0,0,0,0,0,0.268715208309979,0,0,0,0,0.5234890756452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117524144218833,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166915156660903,0,0,0,0.603152466129214,0,0,0,0,0.0133498095238926,0.373489338237288,0,0,0,0,0.014677430096151,0.34363939028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977295122737482,0.0555018947608898,0.0599729564532386,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.10737595682942,0.0259520006687179,0,0,0,0,0,0,0,0,0,0,0,0,0.130899594174282,0,0,0,0,0,0,0.0712346858626171,0,0,0,0,0,0,-0.111513073617983,0,0,0,0,0,0,0,0,0,0,0,0.0806328548156291,0,0,0,0.0494664100382473,0,0.0448051882202123,0,0,0,0,0,0
X601699.SH,0,0,0.0512303219508985,0,0.377087595810827,0,0,0,0,0,0,0,0,0.344367509185694,0,0,0,0,0,0,0,0,0.00906071556978541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240853019610677,0,0,0,0,0.00687274136204336,-0.0156213484236515,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.147349621211028,0,0,0.337570278533494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0640359992165592,0.105839992788539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0310034585971516,0,0,0.0787973552557768,0,0,0,0,0,-0.0528424880794524,-0.404946717244101,0,0,0,0,0,0.0873625739079353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00496569873885085,-0.110877353803539,0,0,0,0,0,0
Slope,0,0,0,0,0,-1.24666946462685,1.08915834046865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79469871307465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731507177062825,0,0,0,0,0,0.192394155854104,0.671608025234212,0,0,0,0,-1.24541629689601,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.110937381142576,0,0,-0.490729757617177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450895782378583,-0.484990910321126,0,0.186235125126579,0,0.00357185439600094,0,0.0938865336113864,0,0,0,0.84616715989032,0,0,0,0,0,0,-0.563840448172446,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0564361443592073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907950445021031,0,0,0,-0.0814692960888777,0,0,0,0,0,0,0.0224609814623825,0,0,0,0.00711374371071022,-0.00693133429424699,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0358496721867898,0,0,0,0,0,0,0,-0.0414660827589156,-0.106348640043135,0,0,0,0,0,0,0,0,0,0,0,0.0973668834689454,0,0.074712932490509,0,0,0,0,0,0,0,0,0,0,0.0203449491775446,0,0,0,0,0,-0.025965190416066,0.0299529578924155,0,0,0,0.00981336223440906,-0.00236671801715058,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000698697486667965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000907132391446585,-0.00104179294040018,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199086629906676,-0.0116824121639187,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361072740800425,0.00247913090026824,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00502104087573776,0,0,0,0,0,0,-0.0171071841963953,0,0,0.0089565816231148,0,0,0,0,0,0,0.00432672441847474,0.0178711064602407,0,0,0,-5.42101086242752e-20,-0.00703823203719179,0,0.0294178935620897,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000936762781933497,0,0,0,0,0,0,0,0,0.00195081646764188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600260700664933,0,0.00581440264676514,0,0,0,0.0050049897265277,-0.00645936736157581,0,0,0,0,0,0
