,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X000898.SZ,X002466.SZ,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X600352.SH,X002460.SZ,X600219.SH,X000629.SZ,X000786.SZ,X600299.SH,X600808.SH,X600489.SH,X600157.SH,X000630.SZ,X000825.SZ,X601158.SH,X600801.SH,X002271.SZ,X000553.SZ,X000883.SZ,X002110.SZ,X002470.SZ,X300072.SZ,X600985.SH,X600583.SH,X000408.SZ,X000027.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,-0.0020527323032412,-0.0596069872761183,0,0,0,0,0,0,0,0,0,0,0,0.18107962260297,0,0,0.000918101170891604,0,0.56267445215314,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.285163923862776,0,0,0,0,0,0,0,0,0,0,0.0861259116045674,0,0,0.10267782440011,0,0,0,-0.0171150357415863,0.0369151049150918,0,0,0,0.0241031546258576,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0743581842885867,0,0,0,0,0,0,0,0,0,0,0,0,0.011653043487863,0.368439429807097,0,0,0,0,0,0,0.00692827166804116,0,0,0,0,0.0201002399344456,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00917499007439212,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0214410673267646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184016449745663,0,0,0,0,0,0,0,0,0,0.119184233904524,0.0487558065905387,0,0,0,0,0,0,0,0.0729260572288122,0,0.172683866469479,0.150467025507558,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0.0740388149214212,0,0.194468276421885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434486100468428,0,0,0,0,0,0,0,0,0,0.0175514600526608,0,0,0,0,0.173861318208284,0.0412481580653261,0,0,0,0,0,0,0,-0.0618628134415977,0,0,0,0.0198832335484617,0,0,0,0,0,0
X600299.SH,0,0,0.10653231533605,0,0,0,0.157746077994294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794470160141449,0,0.202146443083458,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0610628362858464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588790538158131,-8.67361737988404e-19,0,-0.0170802547405771,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0736346963644018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077499372998864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346188084606111,0,0,0,0,0.034716777608602,0,0,0.208791341866053,0,0,0,0,0,0,0.0128705512508086,0,0.00192855201431801,0,0,0,0,0.014167086829865,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.30800811005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518448016615355,0,0,0,0.0995041878607663,0,0.0882974120870932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820184549911207,0,0,0,0,0,0,-0.00103332165064736,-0.0150271062177126,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.139464189679399,0,0,0,-0.444641807287383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520104699176614,0,0,0,0,0,0.5770433664217,0,0,0,-0.316762193849114,0,0,0.27674784323114,0,0.26077549825195,0,-0.272502249367246,0,0,0,0,0,0.0351816799577075,0,0.55160747147783,0,0,0.291233907391823,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0724076629931645,0,0.28565358419423,0.0935691347094511,0,0,0,0,0,0,0,0,0.0714219520782814,0,0.0221396644505535,0,0,0.0166829896680223,0,0,0,0,0,0.00592443523419238,0,0.0146696163275748,0,0,0,0,0,0,0,0,0,0,0,0.119055824349518,0,0,0,0,0,0,0.0152305528826995,0,0.00447109282528453,0.0104203301862414,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0488299108116773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522080313154882,0,0,0.113308218070283,0,0,0,0,0,0,0.00894528552156448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00850849624939164,0,0,0,0.045894428488907,0,0,-0.00977831730729043,0,0,0,0,0,0
X600801.SH,0,0,0,0.163909550467303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528617052988213,0.145295049707227,0,0,0,0,0.00172694452195338,0,0,0.181926063575112,0,0,0,0,0,0,0,0.0553300413948822,0,0,0,0,0.213541730251146,0,0,0,0,0,0.0575697170285023,0,0,0,0,0,-0.00353202144741753,-0.005726270061162,0,0,0,0,0,0
X002271.SZ,0,0.162916800309025,0,0,0,0,0,0,0,0,0,0,0.256834781198662,0,0,0,0,0,0,0.121270954223008,0,0,0,0,0,0,0.198352055601051,0,0,0,0.243313629042546,0,0,0,-0.037126371927042,0,0,0,0,0,0,0,0,0.106790508230187,0.0188005686506105,0,0,0,0,0,0,0.0223241499874006,0.00789875642278004,0,0,0,0,0,0
X000553.SZ,0,0.066429540307307,0,0,0,0.0254359915774366,0,0,0.227452231987626,0,0,0,0,0,0,0.164205287741185,0,0,0,0.00392400001224925,0,0,0,0,0,0,0,0,0,0,0.0223166820291354,0,0,0.0767587502487776,0,0,0,0,0,0.0524210049922807,0,0,0,0,0,0.0578466365718218,0,0,0,0.0920837324251793,0,-0.00743973231796931,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12219492040506,0,0,0,0.0950093890581001,0,0,0.0982990203648038,0.018958559148843,0,0,0,7.37123104011589e-05,0.0126170884675688,0,0,0,0,0,0.0558192425829746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719286565399694,0,0,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.294638363475712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267747045615841,0,0,0,0,0.15854874314932,0,0,0,0,0,0,0,0,0,0.0129497962523811,0,0,0,0,0,0,0,0,0,0.0284067455956392,0,0.0283517005538375,0,0,0.112495416529081,0,0.0183849440872252,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276998233219242,0,0,0,0,0,0,0,0,0,0,0,0.0486493170764604,0,0,0,0,0.0436271065953864,0,0,0,0,0,0,0,0,0,0,-0.0684595910586705,-0.0239009751298796,-0.0474431891025752,-0.131685432850709,0,0,0.115724763414952,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.0358524548953983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516907538676886,0,0,0,0,0,0,0.0434067707327511,0,0,0,0,-0.131832051919989,0,0,0,0,0,0,0,0,0,0.0908372067209131,0,0,0,0,0,0,-0.0828744542502241,0,0
X600985.SH,0,0,0,0,0,0.230878950521198,0.121636262188294,0,0,0,0,0,0,0,0,0,0,0,0,0.297809592161942,0,0,0,0,0,0,0.0549240090908699,0,0,0,0,0,0,0,0.0669813486859036,0,0,0,0,0,0,0,0,0,0.0880691163756267,0,0,0,0,0.0710554164487324,0,-8.67361737988404e-19,0,0,0,0,-0.0293102141638236,0,0
X600583.SH,0,0,0,0,0,0.076776112062938,0,0,0,0,0,0,0,0,0,0,0.0237088418905361,0,0,0.0255718907920805,0,0,0,0,0.151477615340201,0,0,0,0,0.0619578015658773,0,0,0,0,0,0,0,0,0,0,0,0,0.0739970831280997,0,0,0,0,0,0,0.310039355659614,0,-0.0280750612994085,0.037507189345663,0,0,0,-0.0205410390697833,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885114031194389,0,0,0,0,0,0,0,0.0713466909225683,0,0,0,0,0,0.0280916560826104,0,0,0,0,0,0,0,0,0.175839359466343,0.00476463050158732,0.0438980330427266,0,0,0,0,0,0,0.00142715743380986,0.0363211838548019,0,0,0,0.00703811373905636,0,0
X000027.SZ,0,0,0,0,0,0.0342374952791071,0,0,0,0,0,0,0,0,0,0,0.0499708400792576,0,0,0,0,0,0.45981639690026,0,0,0,0,0,0,0,0,-0.122550319928442,0,0,0.0464182253671144,0,0,0,0,0,0,0,0,0,-0.00532212933612754,0.209381968340695,0,0,0,0.0462079789863173,0.017783234171838,-0.00278797753486776,-0.00424279064934934,0,0,0,-0.0130020310688273,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761981709422745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346954938593019,0,0,0,0,0.0986419734149595,0.0378434077376341,0,0,0,0.02121178110037,0.0115819224900959,0.325999532365339,0,0,0,0,-0.0159652575420608,0.0216985893744413,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481203162148563,0,0,0.176381678695721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151952015466879,0,0,0,-0.0868216171090066,-0.300702863197036,0,0,0,0,0,0,0.0433684522859207,-0.131132470166112,0,0,0,-0.163980729954004,0,0
Slope,0,0.373364284743273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335864770815808,0.50503592137046,0,0,0,0,0,0,0,0,0,-0.457333669829268,0,0,0,0,-0.186642737247673,0,0,0,0,0,-0.2402559874827,0,0,0,1.28703312569944,0,0,0,0.463482108087629,0,2.64531154471849,0,0.951813628896065,0,0,0,0,-3.21493742906397,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247890190019284,-0.39068413003099,0,0,0.158818997067975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.874587779699112,0.448066597860775,0,0,0,0,-0.595464918377886,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0515255831312043,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564930703998327,0,0,-0.0134187771202954,0,0,0,0,0,0,0,0,0,0,0,0.0259898331219896,0,0,0,0,0,0,0,0,-0.0267991267821305,-0.123014278057794,0,0,0,0,0,0,0.00225806686287704,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308051904145696,-0.136545940331051,0,0,0,0,0,0,0,0,0,0,-0.014914693876871,0,0,0,0.0713264423291023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942468343767906,0,0,0,0,0.021036562558885,-0.0292501771192029,0
MKvol,0,0,0,0,0,-0.00123924090092397,-0.00189900054912419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000728596656126668,0,0,0,0,0,0,0,0,0,-0.00063500679425022,0,0,0,0,-0.00401867248025063,0,0.00114923158988721,-0.00333236612930125,0,0,0,0,0.112132988751451,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.147584434933645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126298033358592,0,0,0,0.125323755310339,0,0,0,0,0,0,0,0,0,0.190678513018963,0,0,-0.0785447398793064,-0.0982129487194425,0,0,0,0,-1.77823747090827,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187077628660007,0.0144133136296914,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00702522291485056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193361256727091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223619111966562,0.00488024826593305,0,0,0,0,0.0375842341540807,0,0
