,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X000709.SZ,X600688.SH,X600027.SH,X000539.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X002075.SZ,X600583.SH,X601158.SH,X600352.SH,X002353.SZ,X000898.SZ,X600309.SH,X601992.SH,X600021.SH,X000027.SZ,X000883.SZ,X600660.SH,X000878.SZ,X000629.SZ,X600808.SH,X000959.SZ,X002470.SZ,X000792.SZ,X600863.SH,X000825.SZ,X600578.SH,X600307.SH,X600489.SH,X600315.SH,X600098.SH,X000060.SZ,X300072.SZ,X600395.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.595637957927889,0,0,0.0370315138532987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112707307962524,0,0,0,0,0,0,0,0,0,0.0381281846729366,0,0,0,0,0,0,0,0,0,0,0,0,0.00407783973375856,-0.00112727656651793,0,0,0,0,0,0
X600028.SH,0.298967344861015,0,0.0429485733149145,0,0,0.185581802589131,0,0,0,0,0.00263501757788078,0,0,0,0,0,0,0,0,0.0285167730230617,0,0.0607067571708967,0,0,0,0,0,0,0,0.0148901076357232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000237894945141192,0,0,0,0,0,0,0
X601088.SH,0.0159951980630524,0,0,0.154476142896227,0,0.112887472284086,0,0,0.145298891978607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297445746315426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195813183612509,0,0,0,-0.0195916995693552,0,0,0,0,0,0,0
X600010.SH,0,0,0.113492151221469,0,0,4.33680868994202e-19,0,0,0,0.037583707965402,0,0,0,0,0,0,0,0,0,0.0307426960444073,0,0,0,0,0,0,0,0,0.00987165560989992,0,0,0,0,0.135105078709782,0.367183845586381,0,0,0,0,0,0,0,0,0,0,0.092956265449803,0,0,0,0,0.0244845633921031,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0102064244763491,0,0,0.183709850223088,0,0,0.0651108552164239,0,0,0.113958136924326,0,0,0,0,0.00586327288168458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425653009948615,0,0,0,0,0,0,0,0,-0.00844312335995815,0.00397643936970697,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.156750822566695,0,0,0,0,0,0,0,0,0,0.122452033755343,0,0.0324272110753763,0,0,0,0,0,0,0,0,0.333898931162642,0,0,0.00366754669247722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.108134390494542,0,0.0383767288630879,0.115479076217907,0,0,0,0.0510531593853297,0.0383584890767827,0.0546004256489521,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.037360890422202,0,0,0,0.131136586152017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192487194386682,-0.0186033925317542,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.197873730652375,0,0,0,0,0,0,0.0753971122672468,0,0,0.341361953678128,0,0,0,0,0,0,0,0,0,0,0,0,0.0550346792835996,0,-0.0610439110089103,0,0,0,0,0,0,0,0,0,0.0345282308427229,0,0,0,0,0,0,0,0,0.00865295042280532,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.203252267126991,0.328630153866174,0,0,0,0,0,0,0,0.2721814870444,0,0.0264278915429862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221825988343946,0.0130903998967086,0,0,-2.71050543121376e-20,-0.017979142970113,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0637226621622364,0,0,0.00365989953372902,0.0707088845630499,0,0,0,0,0,0,0.0208567783556754,0,0,0,0,0,0,0.162123825878388,0,0,0,0,0,0,0,0,0,0.303920585056734,0,0.115385255336109,0,0,0,0,0,0,0,0,0,0.00549833898082335,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0590536675753202,0,0,0,0.125834614777876,0,0,0,0,0.0745251801337366,0,0,0,0,0.0616825952784921,0,0,0,0,0,0,0.0307257530293149,0,0.111732437751087,0,0.085289102181476,0,0,0,0,0.0464562929314195,0,0,0,0,0,0,0,0,0,0,0.00619137094619621,0,0,0,-0.0119936457058091,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0156967605407685,0.181615126032304,0,0,0.251854006214853,0,0,0,0,0,0.0727280064640235,0,0,0,0,0,0,0,0,0,0,0.0476361334918388,0,0,0.0904155747543721,0,0,0,0,0,0,0,0,0,0,0,0.158509310624783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0.053739380544993,0,0,0,0,0.112025455582882,0,0.219689106855629,0,0,0,0,0,0,0.07654892244569,0.0617938649713501,0.199909126583597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674736473479284,0,0,0,0,0,0,0,0,0,0,0.0153406007265708,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415557073773355,0,0,0,0,0,0,0.419813801644972,0,0,0,0.10773957011179,0,0,-0.0763219925752492,0.109912824341876,0,0,0,0,0.024374379074282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0839160290247619,0,0,0,0.0911898192310476,0,0,6.93889390390723e-18,0.0224187862391741,0,0,0,0,0,0,0,0,0.0308559061226829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489605437578207,0,0,0,0,0,0,0,0,0,0,-0.0134852824121287,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0783969921429047,0,0.108105600993765,0,0,0,0,0,0.0941592730850522,0,0,0,0,0,0,0.00329060046016051,0,0,0,0,0,0,0,0.0411100683863752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128503123769575,0,0.0148718492128585,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666878777284101,0.318556617517817,0,0,0,0,0,0,0,0,0.123342991785687,0,0,0.0231293285050393,0,0,0,0,0,0,0,-0.00524579426964376,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0021487818413464,0,0,0,0,0,0,0,0.0412302577048568,0,0,0.12493289001655,0,0,0,0.0235708747124224,0,0.0606858893582334,0,0.0297036935737433,0,0,0,0,0,0,0,0,0,0,0,0.174939746093266,0,0,0,0,0,0,0,0,0,-0.0243368813390357,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0056713960850721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129420971112306,0,0,0,0,0,0.0331229333693081,0,0,0,0.192493667562493,0.136305113226841,0,0,0,0.0296769540126849,0,0,0,0.272088369721889,0,0,0,0,0,0,-0.0230716304202258,-0.0131974845780622,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.119410339372213,0,0,0,0.0550779926207744,0.00741445408137205,0,0,0,0,0,0,0,0.395217714233355,0.152711219063056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11728589951809,0,0,0,0,0,0,0,0,0,-0.0171814706866097,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.258480849570807,0,0,0,0,0,0,-0.0294650035992844,0.0693431320233481,0,0,0,0,0,0,0,0,0,0,0,0,0.0932525472872766,0,0,0.0442652895407518,0,-0.209812276374685,0,0,0,0,0.0825899427981091,0.119381241227333,0,0.0201518350033528,0.0242358956208807,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0707597426640717,0,0.166747053310466,0,0,0.0921503831015141,0.0672059558883805,0,0,0,0,0,0,0,0,0.038250128024564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399030827511997,0.321477679975719,0,0,0,0,0,0,0.0928103879555503,0,0,0,-0.00396097309452182,-0.0149659601248726,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079708979322825,0,0.0217708127015804,0,0.130937652990782,0.177177325273541,0.155987098044477,0,0,0,0.0719769951571709,0.00894046420758104,0,0,0,0,0,0,0,0.0327876823571371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759280269945153,0,0,2.71050543121376e-20,0,0,0,0,0,0.294960852545115,0,0.0522249116381903,0,0,0,0,0.0178322060809012,0,0,0,0.0241941311730172,0,0,0,0.116477088954542,0,0,0,0,0,0,-0.0168440523041687,0.0076614253110414,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00706367123689991,0,0,2.16840434497101e-19,0,0,0,0,0,0.00702533367218657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417630511458175,0,0.0159868492948893,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.111308243258538,0,0,0,0,0,0.0712597749235478,0,0,0.148705843422326,0,0,0,0,0.128251912193405,0,0,0,0,0,0,0,0.155141400581839,0,0,0,0,0,0,0.00330187756341848,0,0,0,0,0.0628515908278639,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00614393803482143,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.216619305353204,0,0.103889614907296,0,0,0,0,0,0,0,0,0,0,0,0.0920884228405144,0.0602930212943904,0,0,0,0.25361706131236,0,0,0,0,0,0,0,0.122560931863863,0,0,0,0,0,0,0,0.0197267142750081,0,0,0,0,0,0.0228531842100346,0,0,0,0.0115600332895348,0.0156642600423942,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0640412216352792,0,0,0,0,0,0,0,0,0,0,0,0,0.130917317737623,0,0.125531097494171,0,0,0,0.00552922145276752,0,0,0,0,0.0574888010558405,0,0,0,0.304200957039126,0,0.03046830261034,0,0,0,0.0544859783764073,0,0,0,0,-0.000803819386701144,0,0,0,0,0,0,0
X600021.SH,0,0,0,0.228061509754898,0,0,0,0,0,0,0,0.341011848320777,0,0,0,0,0,0,0,0,0,0,0.144704886864811,0,0,0,0,0,0,0,0.0395469609517714,0,0,0,0.0386777202756715,0,0,0,0,0,0.00185766037388919,0,0.0838150296938214,0,0.0229145396624614,0,0,0,0,-0.0027431012769304,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0461929420347995,0,0,0,0,0,0,0,0,0.025267186346751,0.133320778501784,0,0.0964847820885148,0,0,0,0,0,0,0,0.0219297316321095,0.0622710899740988,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0335542973545278,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310525654152585,0,0,0,0,0,0,0,0,0.0495021137028728,0,0,0,0,0,0,0,0,0,0,-0.0442330320616072,0,0,0,0,0,0,0
