,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601992.SH,X600188.SH,X002466.SZ,X600660.SH,X600362.SH,X601991.SH,X300072.SZ,X600547.SH,X600886.SH,X600111.SH,X000709.SZ,X600027.SH,X600157.SH,X000898.SZ,X000959.SZ,X600339.SH,X002460.SZ,X600489.SH,X601158.SH,X002271.SZ,X600516.SH,X000723.SZ,X000883.SZ,X600808.SH,X600299.SH,X600352.SH,X600219.SH,X600176.SH,X000630.SZ,X000792.SZ,X600578.SH,X600008.SH,X002092.SZ,X600549.SH,X000408.SZ,X000983.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0341260177269124,0,0,0,0,0,-0.0210012388945626,0,0.155393447378629,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0594372114784649,0,0,0,0,0,0.00768320833229876,0,-0.00975307317441034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134910998572507,0,0,0.0245737028905352,0,0,-0.014439484544453,-0.00166328464469827,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0765712849871048,0,0,0.0189121074901721,0,0,0,0,0,0,0,0,0,0,-0.0967214849530327,-0.12747602572003,0,0,0,-0.00606810485890552,0,0.0387781389929078,0,-0.0353923143017541,-0.00025943586210354,-0.097480789315317,0,0.0225744500848911,0,-0.013695796337664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128143252575766,0,0,0,0,0
X601088.SH,0,0,0,0.0550729630464233,0,0,0,0,0,0.0308917147663146,0,0,0,0,0,0,0.00586109733540913,-0.00287830822639027,0,0.0456711640808497,0,0,-0.0585776258081894,0,0,0,0,0,0,0,0,0,0.00299611115065673,0,0,0,0,0,0,0,0,0,0,0,0,0.021320903711803,0,0,0,0,-0.00855644165097038,-0.00525582929850474,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336443842365317,0,0,0,0,0,0,0,0,0,0,0,0.500060947899694,0,0,0,0,0,0.0462885400387391,-0.0452472333384202,0,0,0.274127039085565,0.00781691715454047,0,0,0,0,0,0,0,0,0.017932722159996,0,0,0,0,-0.0135745027520776,0.0332977729800662,0,0,0,0,0,0
X600585.SH,0,0.159266825462794,0,0.185369985104761,0,0,0,0.0141630739556401,0,0,0,0,0,-0.0909246172464521,0,0.172571854279086,0,-0.0918510032031724,0,0,0.516066386502223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727404022695982,0,0,0,-0.0233096048354195,0,8.67361737988404e-19,0.123480461629574,0.104616094946765,0,0,-0.00434315961081521,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.030709812987239,0,0.0176031523899577,0,0,0.251999898954989,0,-2.16840434497101e-19,0,0,0,0.30039282951945,0,0,0,0.0764817358815821,0.0554792878329615,0,0,0,0,0,0,-0.109300981787039,0,0,0,0.0126185326289009,0,0,0,0,0,0,-0.0647843416595789,0,0,0,0.0164668199434251,0.0124356595501906,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0339715897308433,0,0,0,0,0,-0.071742064064128,0,0,0.0254647274702428,0,0,0.0962487268091652,0,0,0,0.167494070154406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10539454976322,0,0,0,0,0,0,-0.0114354520657311,-0.00723076117834186,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.129850723912148,0,0,-0.0496551602239204,0.400330939743859,0,0.237483574038269,0,0,0.153297522725334,0,0,0,0.0719482365813118,0,0,0,0,0,0,0,0,0,0.0240413208826785,0,0,0,0,0,0,0,0,0.0550813991670237,0,0,0,0,0,0,0,0,-0.00708691396125154,-0.0531970627205321,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.024766213299538,0.0906130020040192,0,0,0,0,0,0,0,0,0,0,0,0.241231424065563,0,0,0,0,0,0,0.0234432643903226,0,0,0.0139951558547278,0,0,0,0,0,0,0,0,0,0,0,0.185778176411195,0.0344467712652486,0,-0.0100913534190367,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.213652435370058,0,0,0,0,0,0.0190702354372565,0,0,0,0,0,0,0,0,0,0,0,0,0.082321123335184,0.234735185049793,0.016168691123462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343827780387691,0,0.238393475623438,0,0,-0.000301623878688527,-0.0373297040926079,0,0,0,0,0,0
