,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X002466.SZ,X600027.SH,X000898.SZ,X600516.SH,X600111.SH,X002460.SZ,X600176.SH,X000709.SZ,X600352.SH,X000786.SZ,X600299.SH,X600219.SH,X002271.SZ,X000629.SZ,X600808.SH,X600801.SH,X000825.SZ,X601158.SH,X600489.SH,X000553.SZ,X002110.SZ,X000630.SZ,X600157.SH,X600339.SH,X000883.SZ,X600985.SH,X002470.SZ,X600583.SH,X000723.SZ,X300072.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0953235388054491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029148997412189,0,0,0.0539326676171824,0,0,0,0,0,0,0,0,0,0.012524518204065,0.0233602888319959,0,0.00271681513222931,0.081518239853573,0,0.111285788148659,0,0.0519796526353593,0,0,0,0,0,0.00508969102602908,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0521766823252895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12971000177758,0,0,0.076043585172789,0,0,0,0,0,0,0,0,0,0,0.0315700177251226,0,0.100409496094361,0,0,0.0786275817391866,0,0,0,0.0351671427721684,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0142230224204171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738521141431609,0,0.106582869159508,0,0,0.0482108714606192,0.020742139986788,0,0.110956036765933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735750731738267,0.00205022559659938,0,0,-0.00398811992264034,0.0215908174706421,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586690005460233,0,0,0,0,0,0.476872914502597,0,0,0,0,0.0148582481845699,0,0,0,0,0,0,0,0,-0.0275318331134137,0,0,-0.00987869830079277,0.0184533632080138,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.016500886115724,0.0775481818283557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971881887231037,0,0.149681611672553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233247718826621,0,0.0458059368281459,0,0,0,0,0,0,0,0,0,0.000657561826494471,0.0085384043575272,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107219004171538,0,0,0,0,0,0,0,0,0.138528020926113,0,0,0.0242373322448426,0,0,0.4225435387238,0,0,0,0,0,0,0,0,0,0.0395972116792864,0,0,0.0244930537432812,0,0,0,-0.0325411540702512,0.0469014847962235,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357495033372378,0,0,0,0.588207199856492,0,-0.16321421261595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295795307398788,-0.0586554615473491,0,0,0,0,0.025617376648969,0,0,0,0.00249107907767301,0.0126890055968863,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445285962270879,0.288182120639557,0,0,0,0,0,0,0.301110633900521,0.124389284868814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119967632897352,0.0138872129889914,0,-0.0019489808342157,0,0,0,0,-0.0275868443281399,0,0
X601600.SH,0,0,0,0,0,0,0,0.108628207080165,0,0,0,0,0,0,0,0.00729030802771199,0,0,0,0.0181984202488289,0,0,0,0.0626125094612392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394325866716617,0,-4.33680868994202e-19,0,0,0,0,0,0.00687467322217343,0.167876596599277,0,0,-0.0198171550493114,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0269161821871899,0.290805872669746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121507746299984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406993945858733,0,0,-5.42101086242752e-20,0,0,3.99776594925598e-05,0.0771420129910808,0.095538966694888,0,0,0.0221231419497744,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.00889935415777828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211478548043686,0,0,0,0,0,0,0,0,0.995630838553768,0,0,0,0,0,0,0,-0.0825385721741556,0,0,0,-0.0612374765763323,-0.0261520143081798,-0.0107945978204109,0.0225765209991833,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.193243925462385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153272983232979,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0217639201598955,0,0,0.00523978506942023,0,0,0,0.0796991865661423,0.155524643267661,0,-0.0041280159339706,-0.0140377587214343,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073511541544733,0,0,0,0,0.0241798094767839,0.0406455046705327,0,0,0.190881769482465,0,0,0.198764085885358,0,0,0,0,0,0,-0.0256993887055581,0,0,0,0,0,0,0,0,0,0.00469263939080949,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0168856242058759,0,0,0,0,0,0,0,0,0,0.0139200292007721,0,0,0,0,0,0,0,0,0,0,0.0548108815173241,0,0,0,0,0,0,0,0,0.118783500211426,0,0,0.0580764501317657,0,0,0,0,0,0.0159089631567354,0,0.181451849891407,0,0,0,0,-0.00355775717776087,0.00944180083405105,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606549084842073,0,0,0,0.03412956174068,0,0,0,0,0,0,0.144514965688674,0,0,0,0,0,0,0,0,0,0,-0.0749128652459251,0,0,0,0,0,0,0,0,0.0791581293168746,0,0,0.0310304972180619,0.031310873677583,-0.0399523068267627,0,-0.0415222520649415,0,-0.127821313916754,0,0
X600362.SH,0,0,0,0,0,0,0,0.229040642041662,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109027261564536,0,0.0321213284005341,0,0,0,0,0.0372019855303204,0,0.0110800877247339,0,0,0,0,0,0,0.00160401840335025,0,0.0444131234552293,0.101041533751853,0,0,0,0,0.000294935271015264,0.00601790595718911,0,0,-0.0162551193429558,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0105564665113786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798551696769211,0,0,0,0.0977911688567625,0,0.0987392067600564,0,0,0,0,0,0,0,0,0,0,0,0.0133001096712807,0,0,0,0.112517002610338,0,0.0217320862268787,0.195632182995491,0,-0.0301709980987144,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.128607634436952,0,0.0268274420030677,0,0,0,0,0,0,0,0,0,0,0.0236946700158449,0.00573810944638365,0,0,0,0.0926669512472276,0.0458955459077241,0,0,0,0.0414146295160846,0,0,0,0,0,0,0,0,0,0,0.132544860931031,0,0.00854403509376842,0,0,0,0,0,0,0.0361524430545764,0,0,0,-0.0110053554252098,0,0,0,0,0,0
X601992.SH,0,0,0,0.00888355264657008,0,0,0,0,0.143961405251142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721808318461403,0,0,0,0,0.0125123285226109,0,0,0.203570677495896,0,0.194388718067547,0,0,0,0,0,0.0862488857475147,0,0,0,0,0.060377203361228,0,0,0,0,0.188616171329802,0,0.0377354698381566,-0.0325576143477719,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0498365540332321,0,0,0,0,0,0,0,0.125025959345571,0,0,0,0,0,0,0,0,0.607122439699264,0,0,0,0.112086775106465,0,0.0237375602964137,0,0,0,0,0,0,0,0,0,0,0.0241229815778109,0,0,0,0,0,0,0,0,0,0.0125788682042756,0.023543321717792,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.61222084527135,0,0,0,0,0,0,0,0.150262208630933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369532337425198,0,0,0,0,0,0,0,0,0,0,0.0516616874409029,0.0343311496663039,0,0,0,0,0,0,-0.0163655599189123,0,0,0,0,0,-0.0655235914970736,0,0.0835070988948164,0,0
X000898.SZ,0,0,0,0,0.0168015679218065,0.0404834421831319,0,0,0,0,0,0,0,0,0,0.126363083415275,0,0.172824825620167,0.0643027250040138,0.0305468452056309,0,0,0,0.00574543659000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10467873564536,0,0,0,0,0,0,0,0.064062370038378,0,0,0,0.00846911084348525,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0163086928795759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695900866678627,0.224340802309135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0474487013365126,0,0,0.0162043755089662,0,0,0.0179118638311314,0.215566861095767,0,0,0.00345524096764631,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29853927290821,0,0,0,0,0,0,0.122419414114358,0,0.192256855186576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749965146644918,0.279399028409697,-0.00131934728828516,0,0.0157467439440386,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102284392188192,0,0,0.574696925190907,0,0,0,0.168842830397921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879267481740301,0,0,0,0,0,0,-0.0409918116472725,0.0557051392327031,0,0.0682482230974216,0.100880496325293,0,0.0246518474971027,-0.0021541703527261,0.032225045050718,0,0,0,0,0,0
X600176.SH,0,0,0.0917496327620631,0.0287591935092075,0,0.199755513006427,0,0,0,0,0.038479200623641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128517495924412,0.0462054498066747,0,0,0,0,0,0,0,0,0,0.0759264658535218,0,0,0.0937527070800382,0,0,0,0,0.0576933098990216,0,0,0,0.0119565600013811,6.32557509398686e-05,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0275836390617844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821888985191258,0,0,0,0,0,0,0,0,0.0257990192010012,0,0,0,0,0,0,0.109799997156341,0,0.0645738270405887,0,0,0,0,0.0331710756146734,0,0.0068988231923619,0,0,-0.0136140193544676,0.0167766691432158,0,0,0,0,0,0
