,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X600623.SH,X601158.SH,X002466.SZ,X600583.SH,X600352.SH,X000027.SZ,X600309.SH,X000539.SZ,X600660.SH,X000792.SZ,X600160.SH,X000630.SZ,X600098.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600547.SH,X600578.SH,X002004.SZ,X600489.SH,X600315.SH,X600863.SH,X000629.SZ,X300072.SZ,X600022.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102139762760287,0,0,0.0922200686943419,0.171621346725347,0.025840272483773,0,0,0.123510228593526,0,0,0,0,0,0,0,0,0,0.0730760945658316,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.162757826378677,0.164919603905514,0.153519703302855,0,0.00680072004470577,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269649508777816,0,0,0,0,0,0.0219232169805021,0,-0.0322311252731799,0.0352210252307064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221404336806508,0.572911637343177,0,0,0,0,0,0,0,-0.00130220540519821,-0.0149056748966851,0,0.0716331829198508,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138842603971571,0,0.0221689156465792,0,0,0,0,0,0,0,0,0,0.101740438707557,0,0,0,0,0,0.103505449616399,0,0,0,0,0,0,0,0,0,0,0,-0.0174035999009748,-0.0206243960838024,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634882686404018,0.328183116906673,0,0.0133666442000907,0,0,0,0,0,0,0,0,0.117248306497847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155411905197845,0,0.311620377159757,0,0.00399956552843743,0.0317867243617775,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0956111024614436,0,0.107735322258103,0,0,0,0,0.100605305244224,0,0.110785243282584,0.0231701590772443,0,0,0,0,0,0,0,0,0,0,0,0,0.0429320263062797,0,0,0,0,0,0,0,0.0459357464131278,0.20813330449963,0,0,0,0,0,0,0,0,0,0,0,0.00483723863630499,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907264249041488,0.00638902895663214,0,0,0.0603657804655212,0,0,0,0,0,0.0566010219952771,0,0,0,0,0,0.0804099856386699,0,0.00419036273353255,0.0117257358210782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189416590311113,0,-0.00472190307382564,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0752575750596609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778017554366991,0,0,0,0,0,0,0,0.146110271799808,0,0,0,0,0.0506680870882157,0,0,0,0,0,0,0,0,0,0.195558035896084,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467702220718895,0.0191670454092722,0,0,0,0,0,0.0391116839617093,0,0,0.014168353371768,0,0,0,0,0,0,0,0.219404576078971,0,0,0.00673390412304842,0,0.201389949341739,0,0,0,0,0,0,0,0,0.11261296054099,0.0372273465063566,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055186583344655,0,0,0,0.0771601018788529,0,0,0,0,0,0,0,0,0,0.181068376699453,0,0,0.041258091797588,0,0,0.0760981838555533,0,0,0.351732253840841,0,0,0,0,0,0,0,0,0,0.000665814921509585,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0.188829959762941,0,0,0,0,0,0,0,0,0.0218880162726325,0,0.0427254355268947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201246748347741,0,0.248890951792268,0,0,0,0,0,0,0,0,0,0,0,-0.0074171228789123,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.13911468319068,0,0,0,0,0,0,0,0,0,0.063204731320887,0.0282293380687477,0.036824691836012,0,0,0,0,0,0.297593284977892,0,0,0,0,0.028980773944087,0,0,0,0,0,0,0,0.141627374257414,0,0,0.022795456116256,0,0,0,0,0,0,0,0,-0.00601198943349749,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908848149944767,0,0,-0.059499141696266,0,0,0,0,0,0,0,0,0,0,0,-0.0742806769508552,-0.0612503311107502,0,0,0,0,0,0.0782013958652058,0,-0.0442571661916462,-0.0109501732712423,0,0.0929230637715137,0,0,0,0,0.054916321195686,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.245746190358729,0,-0.793492743420473,0,0,0,0,0,0,0,0,0.128660728218463,0,0,0,0,0,0,0,0.656624865992454,-0.317648731342599,0,0,0,0,0,0,0.0910716641400801,0,0,-0.118397955970964,0,0,0,0,0,0,0,0,0,0.851223152138321,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418463828306241,0,0,0,0,1.71150524453091,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.294466583669334,0,-0.161169123885619,0.223292157173013,0,0,-0.230161631570057,0,0,0,0,0,0,0,0,0,0,0,0,0.0643107897546915,0,0,0,0,0,0.135205211985373,0,0,0.0314955510808221,0,0,0,0,0,0,0,0,0,0,-0.016585597023903,0,0,0.488431486931847,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314673224186268,0,0,0,0,0,0,0,0,-0.162108453763979,0,0,0.1065015171891,0,-0.0935653763051909,0,0,-0.0909365817007387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284477238937275,0.0222620609889437,0.205319558880651,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143945292529054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101925781036792,0,0,0,0,0,0,-0.0144538849666748,0,0,0,0,0,0,0,0,0,0.00680995073520757,0.0274384612356478,-0.00182521171109974,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805647082200069,0,0,0,0,-0.125724214744894,0,0,0,0,0,0,0,0,0,0,0,-0.0138654285863731,0.0524364172064572,0,0,0,0,0,0.0743303493510071,0,0,0,0,0,0,0,0,0,0,0,0,0.00230141627268694,0.194247850897245,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140438539639417,0,0.0117680562137575,0.00228034578789681,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873920016995298,0,0,0,0,0,0,0
