,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600486.SH,X600352.SH,X002080.SZ,X601991.SH,X600188.SH,X002353.SZ,X600219.SH,X600803.SH,X600801.SH,X600795.SH,X600489.SH,X300037.SZ,X600688.SH,X600299.SH,X601168.SH,X600516.SH,X600027.SH,X002497.SZ,X002409.SZ,X600399.SH,X600157.SH,X601992.SH,X000932.SZ,X300073.SZ,X000027.SZ,X000898.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,-0.0101045602189845,0,0,0,0,0.110717177416993,0,0,0,0,0,0,0.025475529510775,0,0,0,0,0,0.00734499424094468,0,0.0100013376733072,0,0,0,0,0,0,0,0.0108353236959931,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00625355989185122,0,0,0,0,0.001255651676994,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406352784009264,0,0,0,0,0,0,0,0,0.0272058096525612,0,0,-0.0302769671527363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190403994346908,0,0,-0.00582172931209141,0,0,0,0,-0.0117834974012272,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0390942905198242,0,0,0,0,0,0.0248390334260907,0,0,0,0,0,0,0,0.278664910330549,0,0.046470417025792,0,0,0,0,0,0,0,0,0,0,0,0,0.0526455612249111,0,0,0.0297455273766784,0.112428872104359,0,0,0,0,0,0,0.15021030121304,0,-0.0269852322475656,0.0797704921132975,0,0,0,0.00659995881693809,0,0
X601088.SH,0,0,0,0,0,0,0,0.0910481676648867,0,0,0,0,0,0,0.0349894320901232,0,0,0,0,0,0,0.073018367380139,0,0,0,0,0,0.453344364971815,0,0,0,0,0,0,0,0,0,0.000724269965361801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165181386891159,0,0,0,0,-0.0113037805234465,0,0
X600585.SH,0,0,0,0,0,0.0554543956477472,0,0,0,0,0,0,-0.00615851714847005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.110630088387497,0,0,0,0,-0.0358415474958089,0.0801292360472951,0,0,0,0,0,0,0,0,0,0,0.0210833103823153,0,0,-0.00756241777755293,0.00120850548919286,0,0,0,0.00667747346286201,0,0
X002460.SZ,0,0,0,0,0,0,0.235228686143017,0,0,0,0.423506095508908,0,0,0.112476448389733,0,0.0110614430476128,0,0,0,-0.0878762337414146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164455779710102,0,0,0.107494118379304,0,0,0.207791597987396,0,0,0,0,0,0.303887098744412,0,0,0,0,0,-0.0610663568176756,0,0,0,0.00451491791617889,0,0
X600660.SH,0,0,0,0,0,0.064000379127266,0,0,0,0.0664939215317072,-2.16840434497101e-19,0,0,0,0,0.00909871834886851,0,0,0,-0.0884114847033254,0,-0.0415310562022135,0,0,0,0,0,0,0,0,0.155794121868539,-0.0414647827776149,0,0,0.0517861667018634,0,0,0,0,0,0,-0.113712927094184,0.137616413337831,0,0,0,0,0,0,0.06418138652421,0,0.0234321919986611,-0.0543387329372791,0,0,0,0.000746698920900306,0,0
X600019.SH,0,0,0,0,0,-0.0199277411630855,0,0,0.201905269058572,0,-0.0244647092707156,0,0,0,0,0,0,0,0.26006131903439,0,0,0,0,0,0,0,0,0,0,0.153505762473273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219640627001143,0,0,0,-0.0855760471807698,0,8.67361737988404e-19,-0.031618066927021,0,0,0,0.00964148976206755,0,0
X000708.SZ,0,0,0,0,0,0,0,0.037073006546667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284224747166332,0,0,0,0,0,0,0,0.109056175049483,0,0,0,0,0,0,0,0.0579266667062322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154393857305115,0,0,0,0,0.00134798050832603,0,0
X002271.SZ,0,0,0,0,0,0,0.22247790560533,0,0,0,0.0641576020525843,0,0.161130190425605,0,0,0,0,0,0,0,0,0,0,0,0,0.0232478750975544,0,0,0,0,-0.0427257147214035,0,0,0,0,0,0,0,0,0,0,-0.0418141217609135,0.125575366725123,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0229527138968415,0,0,0,0,0.019205329916715,0,0
