,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600688.SH,X600027.SH,X600583.SH,X601992.SH,X600309.SH,X000709.SZ,X601158.SH,X600352.SH,X000898.SZ,X000792.SZ,X600157.SH,X600660.SH,X000629.SZ,X600547.SH,X600489.SH,X000027.SZ,X002353.SZ,X000539.SZ,X600808.SH,X600008.SH,X600021.SH,X600549.SH,X000825.SZ,X000060.SZ,X600219.SH,X000831.SZ,X000630.SZ,X600578.SH,X601699.SH,X002470.SZ,X600307.SH,X600315.SH,X002004.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.424071259739931,0,0,0,0,0,0,0,0,0,0.0635543238923128,0,0.211628515048083,0,0,0,0,0,0.0644686944160102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294159377424049,0,0,0,0,0,0
X600028.SH,0.547767874992452,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0541008860169148,0,0,0.0222992011324996,0,0,0.0445623814180712,0,0,0,0,0,0,0.0901953282347009,0,0,0,0,0,0,0,0,0,0,0,0.0534728474665523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0918265109879731,0,0,0,0,0,0,0.164988815167402,0,0.025591208260599,0,0.100951702263591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331699945044836,0,0,0.504957353185245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0372627247752666,0,0,0,0,0,0,0,0,0,0,0.290612899985196,0,0.201463190418162,0.11149915653836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242879687874627,0,0.0215764765913162,0.0110810943289245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0614812237532991,0,0,0.0320979099893788,0.239085374722423,0.033411117158159,0,0,0,0,0.245283561304311,0.0547309487510482,0,0,0,0,0,0.134894156457979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249260218016518,0.00651653571913709,0,0,0,0,0,0,0,-0.00322148792675331,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507810248842997,0,0.00437652491802098,0.268864404828443,0,0,0,0.185649723835331,0,0,0.150057859267877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800295420329459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.413490862773866,0,0,0,0,0,0,0,0.070989161511217,0,0,0,0,0,0,0,0,0,0,0,0.105009403069163,0,0.0595147459889256,0,0,0,0.0251513294536512,0,0,0,0,0,0,0,0,0,0,0.151637316230653,0,0,0,0,0.162017872747874,0,0,0,0,0.0176789790209458,0,0,0,0,0,0
X601898.SH,0,0,0.0188315980007106,0,0,0.101622541001479,0.00521328420447233,0,0.092479861005313,0,0,0,0,0.109592306972269,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.115346564144519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861502271258463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.156065992379763,0,0.0622751566395836,0,0,0,0.107902038872327,0,0,0.0356093492227832,0.14404506699846,0,0,0.110681204723191,0,0,0,0,0,0,0.180854499831817,0,0,0,0,0,0,0,0,0,0,0,0.0335823404001061,0,0,0,0,0,0,0,0,0,0,0,0.00443242843896131,0,0,0,0,0,0
X601991.SH,0,0,0,0.0535672748004533,0,0,-0.0276256020064389,0,0.251299396024637,0,0.053964112036239,0,0,0.259705054659859,0,0,0.192588767342034,0,0,0,0,0,-0.104012257290017,0,0,0,0,0,0,0,0.0203148111098741,0,0,0,0,0.14933619129198,0,0,0,0.0381063176711637,0,0,0,0,0,0,0,0,0,0,0,-0.0391980307437027,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.268519092040494,0.193476718928354,0,0,0,0.141465487478366,0,0,0.114951293993355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851685876155212,0,0.0354524622605117,0,0.0555966045478413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.082633886179513,0.127622926509679,0,0,0,0,0.00913075094640594,0.214635674715923,0.159444859222652,0,0,0,0.131170134251254,0.0506004406135823,0,0,0,0,0.086340136877025,0,0,0,0.051691097055233,0,0,0,0,0,0.00389467066989911,0,0,0,0.162581099941401,0,0,0,0,0,0,0,0,0,0,0,0,0.0546917371349338,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.071395851356113,0,0.0330314892874097,0,0,0,0,0,0,0,0,0,0.0628446573479386,0,0.00933063254748427,0,0,0,0,0,0,0.0652359262025844,0,0,0,0,0,0,0,0,0,0,0.171052433850993,0,0,0.0443487357211534,0.179532317658817,0,0,0,0,0,0,0,-0.0168977038796494,0,0,0,0,0,0,0
X600886.SH,0.0768461642842256,0.12166957808163,0,0,0,0,0,0,0.0281961573075482,0.412110498118775,0,0,0,0,0,0,0,0,0,0.00956278571128094,0.019602864269475,0,0,0.0655576229092545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393033961673779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0.0171306322003687,0,0,0,0,0,0,0,0.225271025135661,0.0309714843617686,0,0,0.124767691392226,0.0633741047409317,0,0,0,0,0.0722658945566886,0,0,0,0,0,0,0,0,0.015644475888556,0,0,0,0,0,0,0,0,0,0,0,0,0.0283421732522952,0,0,0.0399656412859324,0,0,0,0,0,0,0,0.0419584506500508,0,0,0,0,0,0
X600688.SH,0.0931198852643912,0,0,0,0,0,0,0,0,0,0,0,0,0.156837502475336,0,0,0,0.0408607526101495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150202490745943,0,0,0,0,0,0,0,0,0,0.442263561365763,0,0,0,0,-0.0406576968067369,-0.0249874245124782,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.215531942104814,0,0,0,0,0.105887290312388,0.216604726043017,0,0,0,0,0,0,0,0,0,0.0378139603331299,0,0,0.0659774574838743,0,0,0,0,0,0,0.190752208019335,0,0,0.0726101067233337,0,0.0316613457160354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0.0739814792158541,0,0.112099395084887,0,0,0.0557498308293483,0,0.189436483717396,0,0,0,0,0.106925068820344,0,0.107809983782742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470141791604502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0.0409652910218865,0,0.0495843468199051,0,0,0.166381346055481,0,0,0,0,0,0,0.0289220088924225,0,0,0.0235887803380003,0,0.0545406705405886,0,0,0,0,0.110259381011041,0.117003884554956,0,0,0,0,0.0314482244504527,0,0,0,0,0,0,0,0,0,0,0,0.0352766566309163,0.0198343290960157,0,0,0,0,0,0,0.0903534439370919,0,0,0.0589179243364213,0,0,0,0,0,0
X600309.SH,0.0521167439314194,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168439159885942,0,0,0,0,0,0,0,0,0,0,0.0130048418147371,0,0,0.101877330313709,0.0270366279160737,0,0,0,0.196356482573917,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.041394620607547,0,0,0,0.0372195367557876,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250660502271984,0.670640445293627,0,0,0,0.109570757432717,0,0,0,0,0,0.160896976621443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775932528042155,-0.00671360791901754,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0282070501639062,0,0,0,0,0,0,0,0,0.000664963807363876,0,0,0,0,0,0.0386958797616275,0,0,0,0,0,0,0.0854041616152614,0.283876904096119,0,0,0,0,0.156977361027812,0,0,0.173399578148148,0,0,0,0,0,0,0,0,0.0138533759775598,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.062419208563636,0,0,0,0,0,0,0.230568823483264,0,0,0,0,0,0.0808280417611919,0,0,0,0,0,0,0.265096653399586,0,-0.0275030803050123,0,-0.14856501187216,0,0,0.11741508353695,0,0,0,0,0,0.068600230870847,0,0,0,0,0,0.0309153959867311,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.124346906909055,0,0,0,0,0,0.0434747598395727,0,0,0,0,0.251401953561885,0,0,0,0.177773941047853,0,0,0,0,0,0,0.0494364277430547,0,0,0,0,0,0.0446127573586301,0,0,0,0.128534072269292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.144054693843302,0,0.0573374711623202,0,0,0,0.0689198823843631,0,0,0,0,0,0,0.115191738592484,0,0,0,0,0.15922455652522,0.0686529928104666,0,0,0,0,0,0,0.0747250296596886,0,0,0.0453156342186371,0,0,0,0,0,0,0,0,0,0,0,-0.0550051356558421,-0.0183360596368268,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135745240109174,0,0,0,0.00661652817123081,0,0,0,0,0,0,0,0,0.0627809684681224,0,0,0.0359224513855309,0.080701007380832,0,0,0,0,0.140659878534575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.037555564772093,0,0,0,0,0,0.0135333590157414,0,0.244576455109645,0,0.0403810029991371,0,0,0,0,0,0.0505699844448581,0,0,0,0,0,0.00738381250105938,0,0,0,0.0910266387847231,0,0,0,0,0,0,0,0,0,0,0.182656271027249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.224272644195635,0,0,0,0,0,0,0,0.018743043405937,0,0.0431264850273463,0,0.159365976126789,0,0,0.164879486654064,0,0,0,0,0,0,0,0,0,0,0.0703634698380642,0.0938702936126112,0.0615632952842528,0,0.111404245027409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0.000941792366110221,0,0,0,0,0,0.0607487976297377,0,0,0,0,0,0,-0.0843565631381064,0,0,0,0,0.0182588454916503,0,0,0,0,0,0,0,0,0,0,0.925938104636938,0,0,0,0.103149939136238,0,0.0184306004445053,0,0,0,0,0,0,0.0345581682400005,0,0,-0.131609158419373,0,0,0,0,0.0105749425692882,0.00794143750085837,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.121553704568738,0,0,0,0.0446970625484502,0,0,0,0,0,0,0,0,0,0.00030972988503835,0,0,0,0,0,0.538347619705079,0,0,0,0,0,0,0,0,0,0.0140791172303814,0,0,0,0,0,0.0335982675180569,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0302752511908216,0,0,0,0,0,0,0.0745361455306175,0.230579804403773,0,0,0.156135215165222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584461064897118,0,0.00945788464708728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0.0810265557655355,0,0,0,0,0,0,0,0,1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0.114396011978137,0,0,0,0,0.0964502898178664,0,0,0,0,0,0,0.0541729005225476,0,0,0,-0.00115011633059541,0.109230675035292,3.46944695195361e-18,0,0,0.0411667667342349,0,0,0,0,0.0953197894116945,0.136545864487837,0,0,0,0,0,0.0204570639196478,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0227470180620634,0.061271420254059,0.214329740907539,0,0,0,0,0,0.350438835595719,0,0,0,0,0,0.00689083193965341,0,0.0438680680173597,0,0,0,0,0,0,0,0,0,0.01307273790764,0.0493718675255546,0,0,0,0.0310689086429309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0658830891362249,0.145980784995836,0.156623893451969,0.0405269404210099,0,0,0,0,0.0796845773054613,0,0,0,0,0,0,0,0,0,0,0.0157194822248006,0,0,0.0750015070471268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0.0137474229988593,0,0,0,0,0,0,0,0,0.0606980417079958,0,-0.040692288889307,0,0,0,0.4822826450399,0,0,0,0.23304278976999,0,0,0,0,0.044883769390063,0.112818837680724,0,0,0,0,0,0,0,0,0,0,0,0,0.000998057270204789,0.143065627203442,0,0.090594513229886,0,0,-0.0286527218831808,-0.00853485643778436,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.377071663086985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033415137503926,0,0,0,0.179651143429975,0.18395246146406,0,0,0,0,0.138397469934933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197953376703218,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0980755932473028,0,0,0.0797499124915405,0,0,0,0,0,0,0,0,0,0,0.253461488603268,0,0,0,0,0,0,0,0,0,0,0,0,0.0171455488563546,0,0,0,0,0,0.089491623733622,0,0,0,0,0,0.0376681629899431,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0961893137307843,0.00896251780020081,0,0.117833916861851,0,0,0.0137409101468127,0,0,0,0,0,0,0.0233930975831704,0,0,0.331831951386834,0,0,0,0.00991435580846091,0,0,0.0409340549550546,0,0,0,0,0.0241801886051057,0,0,0,0,0,0,0,0,0,0.0311963715691636,0,0,0.0814678719626665,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.161841968833612,0,0,0.121834194219256,0,0,0,0,0,0,0,0.0582752275212357,0,0,0.0267346679431164,0,0,0,0,0.179260663488384,0,0,0,0,0,0,0.0688348030205022,0,0,0,0,0.0281172192589874,0,0,0,0,0,0,0,0,0,0,0,-0.00645453191886036,0,0,0,0,0,0
X600219.SH,0.113596543466292,0,0,0,0,0,0,0,0.0935022814516137,0,0,0,0,0.1331667238475,0,0.0512866511201135,0,0.0175945701599701,0,0,0,0.206904122335826,0,0,0,0,0,0,0,0,0.214061657951613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109719212124845,0,0,0,0,0,0,0
X000831.SZ,0.208815831637292,0,0,0,0,0,0.0423629184783118,0,0.0190344884490433,0,0,0,0,0.00228079428058126,0.206427004107696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122094960733354,0,0,0,0,0,0,0,0,0,0,0,0.0131404097688651,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.11048789641702,0.226938704275684,0,0.0557347047906236,0.0224738385402809,0,0,0.0375969094547242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111310902423486,0,0,0,0,0,0,0,0.0427403595495363,0,0,0.0253338355803497,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.166054647584772,0,0,0,0,0,0,0,0,0,0,0,0.0989461152451988,0,0,0,0.045585866799828,0.0888282468834925,0,0,0,0,0,0.144030525518177,0,0,0,0,0,0.115749395007589,0,0.0358551249766585,0,0,0,0,0,0,0,0,0.0142017716592188,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0.0556332873138809,0,0,0.0368488124506893,0,0,0.0895909790547604,0.214834176072919,0,0.114168209140782,0,0.094951829833166,0,0.0829674163076595,0,0,0,0.076705823393762,0,0,0.0818843376844223,0,0,0,0,0,0,0,0,0,0,0,0,0.0220496926941234,0,0,0,0,0,0,0,0.0352995294205106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134006756360278,0,0,0,0,0,0,0,0,0,0,0.0351640426362947,0,0,0,0,0,0,0,0,0.0413908735343304,0,0,0,-0.0818233223874005,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.173794940526102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134849007693781,0,0,0,0,0,0,0,0,0,0,0,0,0.0659502310555376,0.0726485381100783,0,0,0.413735969872477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.112421013825027,0.0419008423404006,0,0,0,0,0.171013662229217,0,0,0,0,0,-0.0144351683170564,0,0.0684508966059388,0,0,0,0,0,0,0.123619840572399,0,0,0,0,0.0135330082846576,0,0,0,0,0,0,0,-0.00665927812079565,0,0,-0.0363427913400889,0,0.126712218574901,0,0,0,0,0,0.0228076582163711,0.00328688077596275,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,-0.088361016002405,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0866121726792446,0,0.0305654276513437,0,0,0,0,0,0,0,0,-0.0511734548432343,0,0,0.100188422426052,0,0.20023571437155,0,0.0213157405822416,0,0,0,0.08279956899578,0,0,0,0,0,-0.0293992924195305,-0.0296621541113753,0,0,0,0,0,0
X000959.SZ,0,0,0,0,1.38777878078145e-17,0,0.0564700896934647,0,0.0770404129948941,0,0,0,0,0,0,0,0.112218185004559,0,0.00946072814058585,0,0.228600107801526,0,0,0.326481681019432,0,0,0,0,0,0,0,0,0,0.00919070702886314,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0316508857467368,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0147885866540904,0,0,0,0,0,0,0,0,0,0,0,0,0.136540050834885,-0.0740611112270687,0,0,0.03776860336772,0,0,-0.00415379012646717,-0.00546799963891065,0,0,0,-0.0608040940262889,0,0,0,0,0,0,0,0,-0.0408697354318358,0,0.0360984192034771,0,0,0,-0.00222467271098516,0,0,0,0,0,0,0,0,0,0,-0.0389710047395406,0,0
Slope,-0.0940927337524312,-0.162855838010927,0,0,0,-0.311617056035431,0.38186729193293,0,0,0,0,0,0,-0.0218940787150791,0,0,0,0,0,0.111619361389728,0,-0.0675906010029359,0,-0.159936927053353,0,-0.211306071620373,0,0,0,0,0,0,0,0,-0.0217184354933341,-0.0164336438544341,0,0,0,0,0.0639031552423237,0,0,0,0,0,0,0.120138076899992,0,0,0,0.179659762568309,0,0,0,0,0,0
TED,-0.459488955581864,0,0,-0.180935540014136,0,0,0.604095149322048,0,0,0,0,0,0,0,0,0,0,0,0,-0.366424135438106,0,0,0.00304724860950989,0,0,0,0,0,0,0,0,0,0,0,0,0.637143118449118,0,0,0,0,0,0.278412913682831,0,0,0,0,0,0,0,0,0.49823956320266,0,0.176723431505175,0,0,-0.618486099267673,0,0
RealEstate_excess,0,0,0,0,0,-0.010050639870839,-0.198128506104133,0,0,0,0,-0.00305019536363238,0,-0.138790377877231,0,0,0,0,0,0.136450328239131,0,0,0,0,0,0.333444832034454,0,0,0,0,0,0,0,0.0302908484638276,0.0872566283884501,0.0349105564708421,0,-0.0843035438661931,0,0,0,0,0,0,0,0,-0.305119695246625,0,0,0,0.0727980385038328,0.00354620157384376,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219943481069598,0,-0.159121364748102,0,0,0.175620582624294,0.0108839189546001,0,0,0,0,-0.0632957933851025,0,0,0,-0.0627403507532206,0,0,-0.0710058737136757,0,0,0,0.0235557023691682,-0.017176650647165,0,0,0,0,0
MKvol,-0.00224027119311347,0,0,0,0,0,0,0,0,0,0.00466276448072757,-0.00628610381791426,0,0,0,0,0,0,-0.000141492553094331,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000293944347594348,0,0,-0.00727284911860577,0.00217635018701387,0,0,0,-0.0747308739567316,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155583738785247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220541730368278,0.0197477597180598,0,0,0,0,0,0
