,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X002460.SZ,X600585.SH,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600426.SH,X600795.SH,X600362.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X600489.SH,X000983.SZ,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X000629.SZ,X600160.SH,X300037.SZ,X002409.SZ,X000408.SZ,X600995.SH,X600219.SH,X002080.SZ,X000932.SZ,X600612.SH,X600378.SH,X600688.SH,X000723.SZ,X000630.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.573691684106655,0,0,0.0521751217612626,0,0,0,0,0.0213792458308083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225993478196425,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0239035496945061,0,0,0,0,0,0,0,0,0,0.046792434893171,0,0,0.108014342113618,0.025648043843863,0,0,0.0225103421006564,-3.46944695195361e-18,0,0,0,0,0,0
X600028.SH,0.684747483010292,0,0,0,0,0,0.115508365880757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211065477178616,0,0,0,0,0,0,0,-0.0357869744702701,0,0,0,-0.0519129851872659,0,0,0,0,0,0,-0.00571310364368563,0,0,0,0.041536963068207,0,0,0.0187269702687743,0,0,0,0,0,0,0
X601088.SH,0.170676039160067,0,0,0,0.174851677684084,0,0,0,0,0.167391143034879,0,0,0,0.0154737322345106,0.0300327355823647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667524874010823,0,0,0,0,0,0,0,0,0,0,0.0206937358214373,0.0293997509560467,0,-0.0339583325581052,0,0,0,0.0302623233714438,-0.0358409038941343,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.205294730221491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202410636687904,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231027182303329,0.0266806888393249,0,0.0184898869543562,0,0,0,0.0531205549926143,0,0,0,0,0,0,0,0,0,-0.000693240653801744,0,0,0,0,0,0
X600188.SH,0,0,0.0615288922257798,0,0,0,0,0,0,0.475124123697275,0.00299287672539852,0,0,0.109593002015684,0,0,0,0,0,0,0,-0.0885920464058128,0,0,0,0,0,0,0,0,0,0.132815165178528,0.180165061884136,0,0,0,0.0643069571763112,0,-0.0194872039164107,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559207895515319,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0692648772564094,0,0,0,0,0,0,0,0,0,0,0,0.280563220158851,0,0.236715432796288,0,0,0.370138450922762,0,0,0,-0.0460314683975989,0,0,0,0,0,0,0,0,0,0.00482283346975964,0,0.0596605084880782,0,0,0,0,0,0,0,0,0.0392178504234074,0,0,0,0,0,0,0
X600019.SH,0,0.0640814633776996,0,0,0.0746929676405796,0,0,0,0.139592007458102,0,0,0.0131784962922632,0,0.127699801842302,0,0,0,0,0,0,0,0,0.0599804225011468,0,0,0,0.0415084221715923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137595454958652,0,0,0,0,0,0,0.0756881743273111,0.0125730991349276,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.360502737983606,0,0.106897832885627,0,0,0,0,0,0,0,0.0399703275886048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145371830885975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228467415943806,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0225326510020216,0,0,0.045418807836092,0.0282578304390826,0,0,0,0,0,0,0,0,0,0,-0.0655018756051804,0.0194590410656113,0,0,0.0266542570154215,0,0,0,0,0.0367866923327757,0,0,0.179395028156849,0.0155415235083543,0.0362639396137159,0,0,0,0,0,0.163462489299942,0,0,0,0,0,0.00875165912110452,0,0,0,-0.0121092232704804,0,0,0,0,0,0,0
X601898.SH,0.199384309414845,0,0,0,0.35559079446791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291813152371024,0,0,0,0,0,0,0,0,0,0.231213378830606,0,0,0,-0.0106455924328504,0,-0.0390220540184553,0.030924149765884,0,0,0,0,0,0,0,0,0.0125480897440722,0,0,0,0,0,-0.0116975594059481,0,0,0,0,0
