,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600886.SH,X600688.SH,X600801.SH,X600362.SH,X002271.SZ,X600188.SH,X000786.SZ,X600352.SH,X600795.SH,X002466.SZ,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X600299.SH,X000723.SZ,X600176.SH,X000792.SZ,X600489.SH,X000898.SZ,X601158.SH,X000401.SZ,X600516.SH,X000553.SZ,X600426.SH,X002353.SZ,X600219.SH,X000932.SZ,X000709.SZ,X002075.SZ,X000883.SZ,X600126.SH,X600583.SH,X000630.SZ,X000027.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0470080385447413,0,0,0,0,0,0,0,0,0,0,0,0.324103812099195,0,0.0357338415489499,0,0,0,0,-8.67361737988404e-19,0,0,0.0286712000109767,0,0,0,0,0,0,0,0,0.158878435545547,0,0,0,0,0,0,0,0,0,0,0,0.0901033530870272,0,0.0360341863884534,0,0,0,0,-0.0056296555789513,0,0,0,0,0.00386858779857783,0,0
X600028.SH,0.349972611268191,0,0,0,0,0,0,0,0,0,0,0,0,0.034215611682942,0,0.0898992646320739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457415860566652,0,0,0,0.0103890806140885,0,0,0.0447185398816918,0,0,0,0,0,0,0,0,0,0.0357651040379473,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.112142342947983,0,1.73472347597681e-18,0,0,0,0.136542633208568,0,0,0,0.0348537440518472,0,0,0,0,0,0,0,0,0,0,0,0.0660074737998206,0,0.0472919155424032,0,0,0,0,0,0,0,0,0,0,0,0,0.0040441066594669,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195254828334583,0.456830737542504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184082972970904,0,0,0,0,0.133663560399432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00660705257134171,0.0216756218685423,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212054109972673,0.102262250351525,0.0739017020012271,0,0,0,0,0,0,0,0,0,0,0,0,0.279292364553477,0,0,0,0,0,0.035039856103053,0,0,0.168382986247277,0,0,0,-0.00919315502677413,0,0,0,0,0,0,0,0,0.00830767160873746,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125247650552379,0,0,0,0,0.105015209296777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464995215926862,0,0.0309180973483079,0.0591357118758017,0,0,0,0.00116549426754341,0,0,0.00469631673928225,0,0,0,0,0,0.00166914749792358,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0430241130585164,0,0,0,0,0,0.0329349332379033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926422249682182,0,0,0,0,0.0371576975757739,0,0,0,0,0,0,0,0,0,0,0,0,0.0331408513170959,0,0.0134919774100761,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.118242385732074,0,0,0,0,0,0,0,0,0.0689823105763729,0,0,0.086472174931128,0,-0.0704941371026268,0,0,0,0,0.349719079503042,0,0,0,0,0,0,0.286289697425943,0,0,0,0.06699197346646,0,0,0,-0.0170358044268765,0,0.0686231205020025,0.240909525182798,0,0,0,0,0,0.0273159663127542,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0475151632357561,0,0,0,0,0,0,0,0,0,0,0,0.160702353605859,0,0,0,0,0,0.361854059080582,0.00316905175093902,0.0255805385736542,0,0,0,0,0,0,0.107453499789248,0,0,0,0,0,0,0,0,0,0.0146961406200853,0,0,0,0,0.0108827552535883,-0.0234014323769189,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.108481483286717,0,0,0,0,0,0.132472604145285,0,0,0,0,0,0,0,0,0,0.114233178024835,0,0,0,0.0130014539744501,0,0,0.449536980973811,0,0,0,0,-0.0181643745424763,0.0388728252597511,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23695435648101,0,0.013581241468486,0,0,0,0.365738261751871,0,0,0,0,0,0,0,0,0.0508285528525463,-6.93889390390723e-18,0.0308718270224191,0,0,0,0,0,0.0370577271990996,0.00850383574170955,0,0,0,0,0,0.00210778264236002,0,0,0,0,0,0,0,0,0,0,0,0,0.00864931270290923,0,0
X600660.SH,0,0,0,0,0,0,0,0.106095544668144,0,0.0789125419135064,0,0,0,0,0,0,0,0,0,0,0.0521696886267161,0.105554509255418,0,0,0,0,0,0,0,0.0307578554574897,0,0,0,0,0,0,0.0838479564860028,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0104165020282354,0.07112628266607,0,0,0,0,0,0.00155828664678973,0,0,0,0,0,0
