,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X000301.SZ,X601600.SH,X002466.SZ,X600010.SH,X600188.SH,X000708.SZ,X601898.SH,X600660.SH,X600011.SH,X002271.SZ,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X002080.SZ,X600886.SH,X000825.SZ,X000807.SZ,X000408.SZ,X600219.SH,X600141.SH,X600096.SH,X600803.SH,X300037.SZ,X000959.SZ,X002326.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000898.SZ,X600295.SH,X600795.SH,X000983.SZ,X600352.SH,X600801.SH,X600688.SH,X000723.SZ,X000630.SZ,X600516.SH,X601699.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0021710652243368,0,0,0.0110825400459771,0,0,0,0,0,0,0,0,0.0326920361686887,0,0,0,0.00412966034650319,0,0,0,0,0.0127011800010851,-0.0459234095669272,0,0,0,0,0,0,0,0.0427947657779646,0,0.0340106772433207,0,0,0.0151195124019225,0.0465387680720581,0,0,0.0343769229305582,0,0,-0.0225222892934304,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,-0.0134879572384511,0,0,0,0.0202217398038351,0,0,0,0,0,0,0,0,0,0,0,0.0635819408469544,0,0,0,0,0,0,0,0,0,-0.0229277873635831,0,0,0,0,0,0,0,0.0315851971285177,0,0.0924020357851674,0,0,0.06616405604621,0,0,0,0,0,0,-0.00397472591685753,-0.000914406997405382,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.117163716882704,0,0,0,0,0,0,0.0459268865767821,0.00485783620528076,0.215785355805799,0,0,0,0,0,0,0,0,0,0,0,-0.038374822369892,0,0,0,0,-0.0444023810234993,0,0,0,0,0,0,0.0242883546461076,0,0.106834639257203,0,0,0,0.0391013622683843,0,0,0,0,0,0.00903454851733705,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00808470096080853,0,0,0,0,0,8.67361737988404e-19,0,-0.00690540989362615,0,0,0,0,0,0,0,0.114541874432627,0.116862758185377,0,0.0246795379268217,0,0,0,0,0,0,0,0.0520770761538438,0,0,0.0387228214704847,0,0,0,1.73472347597681e-18,0,-0.0273924468290545,0,0,0,0,0,0,0,0,0,0,-0.00437629974436537,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0416090732386888,0,0,0,0,0.100565910792167,0,0,0,0,0,0,0,0.0162867339893535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524589633188767,0,0,0,0,0,0,0,0,0,0.666989290252336,0,-0.0459857147211041,0,-0.10253476770623,0,0,0,0.014934388788311,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0820197291524787,0,0,0.424923517486804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146804982081195,0,0,0,0.157864310686406,0,0,0,0,0.19531966651879,0,0,0,0.0318420741443627,0.0220953364087724,0,0,0,0,0,0,0,0,0,0,0,0.0977669304465329,-0.066191559739274,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0834786868001403,0,0.0301707274613924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821477646247204,0,0,0,0,0,0.502498875159197,0,0,0.00203309878944684,0,0,0,0,0,0,0,0.0305681105995486,0,-0.0128428002379417,-0.0207702129379838,0,0,0,-0.152075594126751,0,0
X000792.SZ,0,0,0,0,0,0.0270083994593005,0,0,0,0.0466084568662412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146776229608307,0,0.197369274258152,0,0,0,0,0,0,0.0159897661704604,0,0,0,0,0.101481061450715,0,0.093799258341614,0,0,0,-0.227691456507674,0,0,0,0,0,0,0.112760307217966,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.200114047468764,0,0,0,0,0,0.0395340077354883,0.354336929060465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564543638811676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736119325486861,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139249008683157,0,0,0,0,0.21121079041295,0,0,-3.46944695195361e-18,0.306324683072679,0,0.0844714086898454,0,0.0591871506833373,0,0,0,0.263962689158906,0,0,0,0,0,0.0398841773863082,-0.0024358309948348,0.188382902428249,0,-0.437695698023472,0,0,0,0,0,0,0,0,0,0
