,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X000708.SZ,X002460.SZ,X600547.SH,X600660.SH,X600011.SH,X002271.SZ,X600362.SH,X601600.SH,X600886.SH,X000786.SZ,X601898.SH,X600176.SH,X600426.SH,X600188.SH,X600010.SH,X600801.SH,X600111.SH,X000301.SZ,X600352.SH,X600489.SH,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X600803.SH,X600486.SH,X600027.SH,X002353.SZ,X600299.SH,X600219.SH,X300037.SZ,X601168.SH,X601992.SH,X000932.SZ,X002080.SZ,X000807.SZ,X000898.SZ,X000723.SZ,X000630.SZ,X000878.SZ,X002075.SZ,X002409.SZ,X000027.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,-0.107764601835907,0,0,0,0,0,0,-0.074056415354341,0.0909098065614437,0,0.172498859603644,0,0,0,0,0,0,0,0,0,0.113710864105248,0,0,0,-0.0157606979483505,0,0,0,0.182553284381643,0.0717785244586457,0.0702505582050955,0,0,0,0,0,0,0,0,0,0,0,-0.110678609543044,-0.0183495393310453,0,0,0,-0.0136848339484746,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0308761717973671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210328569758306,0,0,0,0,0,0,0,0,0,0,0.115977865572673,0,0,0,0,0,0,0,0,0.0154187369714149,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151845109671253,0,0,0,0.0390554367810949,0,0.0706243183990927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540334861161931,0,0,0,0.522530749011077,-0.0161317636062891,0,0,0,0,0,-0.0508121242668921,0,0,0,-0.00918580570145428,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656929178313792,0,0.300900734774377,0,0.120310155991892,0,0,0,0,0,0.0191263224067012,0,0,0,0,-0.0472971985288015,0,0.0138436558282059,0,0,0,0,0,0.00302833732368601,0,0,0,0.147597192721279,0,0,0,0,0,-0.00913287720153136,0,0,0,0,-0.00699983424976732,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.214991704330899,-0.0995977186878537,0,0,0,0.181625572046072,0,0.0668479622166275,0,0.0487776773121765,0,0,0,0,0,0,0,0,0,0,0.0223148975954802,0,0,0,0,0,0,0,0,-0.11269227900459,0,-0.041392894268038,0,0,0,0,-0.0492272119920017,0,0,0,0,0.0344704496007739,-0.0277527237798498,0,0,0,-0.00587701712184822,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-0.0297201628014182,0,0,0,0,0,0,0,0.0984672574322023,0,-0.346175006289941,0,0,0,0,0,0,0,-0.0720704135046675,0,0.350012715818508,0,-0.0366495367965005,0.0330753457892448,0.18277237911887,0,0,0,0,0.31738086576086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309199240032312,0,0
X601898.SH,0,0,0,0,0.0267897300169886,0,0,0,0,0,0,0,0.0190840523986184,0,0,0,0,0.0117869558152451,0.0555396651575732,0.226166138470963,0,0,0,0,0,0.00124863302846752,0,0,0,0,0,0,0,0,0,0.0833656163409085,0,0,0,0,-2.16840434497101e-19,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0157582687303136,0,0,0,0,0.00896764757804044,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.109975246185501,0,0,0,0,0,0,0,0,0,0.0576038041586949,0,0,0,0,0,0,0,-0.0732483703712296,0,0.0193208351828924,0.0504456740726794,0,0,0,0,0.121502945376691,0,0,0,0.243115280654716,0,0,0,0.142706137558914,0.372599304586559,0,0,0,0,0,0,0.0564321028044891,0,0,0,0.0150832148256137,0,0
X600426.SH,0,0,0,0,0.279374573698146,0,0,0,0,0,0,0,0,0,0.0654839809092714,0.149958880175668,0,0.0754629066195588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152094520642546,0,0,0,0,0,0,0,0,0.0731802619688893,0,0,0,0,0,0.0597119904560051,0,0,0,0,0,0,0,0,0,0.0034248224290954,0,0
X600188.SH,0,0,0,0,0,0,0,0.0664082066891145,0,0,0,0,0,0,0,0,0.506567439124909,-0.0208021876524098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625265111102018,0,0.0195522844141892,0,0.0452197494107724,0.0753978830408306,0.0986609430849041,0,0,0,0,0,0,0,0.0114264920654172,0.00411735116692097,0,0,0,0.0235034833668667,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138956995800422,0,0,0,0,0,0,0,0,0,0,0,0,0.0438663469603756,0,0,0.0221841114013595,0,0,0,0.000381531703303639,0,0,0.0557331092067703,0,0,0.030186159440957,-0.0242194938515223,0,0,0,0.335020740385282,0.0035871659252462,0,0,0,0,0,0.0194266432296161,0,0,0,0,0.0137264869308865,0,0
X600801.SH,0,0,0,0,0,0,0,0.102518477744002,0,0,0,0,0,0,0,0,0,0.0327105933145008,0.0208437668710337,0,-0.169947000440055,0,0,-0.0927113244612516,0,0,0,0,0.0498805080005089,0,0,0,0,0,0,0,0,0.0598226665394261,0,0,0.0180129816851277,0,0,0,0,0,0,0,0,0,0,0.0221935402304898,0.0113659894411835,0,0,0,0.00648430577463593,0,0
X600111.SH,0,0,0,0,0,0,0,0.026671975771751,0,0,0,0.0409932925203428,0,0,0,3.46944695195361e-18,0,0,0.045480925959617,0,0,0,0,0.197364460102507,0,0,0,0,0.0712256097252944,0,0,0,0,0.0408600695044548,0,0,0,0,0,0,0,0.0661835769482815,0,0,0,0.15527843982716,0,0,0.0819371011222804,0,0,0.0206910862041238,-0.0831117958252643,0,0,0,-0.025808270589813,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.00683177036513037,0.00218945845739339,0,0.23550894491329,0,0,0,0,0,0,0,0,0,0,0.0783480344480321,0,0,0,0,0,0.0674415459306162,0,0,0,0.0727381328475074,0,0,0,0,0,0.0567086627306352,0.0108747665763821,-0.205899104720588,0,0,0,0.0802837283013027,-0.139606397995512,0,0,0,-0.00853375931051013,5.42101086242752e-20,0,0,0,-0.047922470427546,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.160447194608297,0,0,0,0,0,0,0,0.0872323272787377,0,0,0,0,0,-0.0899383111022803,0,0,0,0,0,0,0,0.0168371911380452,0,0,0,-0.0578589943300882,0,0,0,0,0,0.259117273663027,0,0,0,0.218931577375069,0,0,0,0,0,0.0652832977693194,0,0,0,0,0.0394763699569239,0,0
X600489.SH,0,0,0,0,0,0,0,0.0413105119316597,0.695492193269216,0,0,0,0,0,0,0.0205615620753287,0,0.0183517988725119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343945330471556,0,0,0,0,0,0,0,0.0344276609528879,-0.0265727919770801,0,0,0.107128146715019,0,0,0,0,0,0,-0.000929775010943945,0,0
X601991.SH,0,0,0,0,0,0,0,0.0295982983849448,0,-0.0496368778120079,0,0,0,0.0190603645294824,0,0,0,0,0.0426127306799059,0,0.207139767653165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115135978786126,0.0518383809523347,0,0.105289160051119,0,0,0,0,0,0,0,0,0,0,0,0,0.00189350439374181,0,0
X600795.SH,0,0,0,0,0,0,0,0.00393051712360306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411244905333606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15595922982359,0,0,0,0.0162086930871974,0.0686650266367725,0,0,0.00854337126526155,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.17188629827716,0,0.184422669949806,0,0,0,0,0,0,0,0,-0.143886339305053,0,0,0,0,0,0,0.0285852887270687,0,0,0,0,0,-0.0679672904173627,0,0,0,0,0,-0.0288107209687308,0,0,0,0,0,0,0,0,0,0.161937288724936,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0664133352545191,0,0
X600688.SH,0,0,0,0,0.0501975208377175,0,0,-0.0114079612983614,0,0,0,-0.062923236500602,0,0,0,0,0,0.0723232785463574,0,0,0.141827224298424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045538829583525,0,0,0,0,0.0659574581525969,0,0,0.0439491570463398,0,0,0,0,0,0,0,0,-0.00333921805070955,0,0.081527723368909,0,-3.30368671481536e-05,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0787470947359197,0,0,0,0,0.0988861766649807,0.166444963966121,0,0.00928723276740118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407174460581127,0,0.0928670559619217,0.124099340648351,-0.0360242148629644,0,0,0,0,0,0.0729342842071374,0.115954290412212,0,0.0547507494147112,0,0,0,0,-0.0221332191199267,0,0,0,0,0.00411243713423929,0,0
X600486.SH,0,0,0,0,0.184349039772586,0,0,0,0,0,0,0,0,0.049666174546319,0,0,0,0.00182740409077678,0,0.13098726970805,0,0,0,0,0,0,0,0,0,0,-0.0301919565371097,0,0,0,0,0,-0.00334793547776065,0,0,0.0477535699275664,0,0,0,0,0,0,0,0,0,0,0,-0.0882584927519089,0.097570746714465,0,0,0,-0.0219493927047105,0,0
X600027.SH,0,0,0,0,0,0.16747717329263,0.0591718009272358,-0.0368056850614302,0,-0.0443205343814582,0,0,0,0,0,0,0,0.0230190581173358,0,0,0.0263296827539973,0,0,0,0,0,0,0,0,0,0.0921172272466012,0,0,-1.73472347597681e-18,0,0,0,-0.0256484411012057,0,0,0.0891809592111799,0,0.031614629044482,0,0,0,0,0,0.134815871553328,0,0,0.00156905829264523,0,0,0,0,0.00942175689160874,0,0
X002353.SZ,0,0,0,0,0.233297576313256,-0.171453628402982,0,0,0,0,0,0.221486580675403,0,0,0,0,0,0,0,0,0,0,0.0286623253185165,0,0,0,0,0,0,0,0.370328978743662,0,0,0,0.164390374883557,0,-0.0297965508228922,0,0,-0.128555814959302,0,0.053705411104484,0,0,0,0,-0.0646058954455307,0,0,0,0,0.131850663233617,-0.192655096301344,0,0,0,0.067453609443864,0,0
X600299.SH,0,0,0,0,0,0,0.159981635857672,0,0,0,0,0,0,0,0,0.0895569806251399,0,0,0,0,0,0,0,-0.0166989493043544,0.0196659797989476,0,0,0,0.0626471197791845,0,0,0,0,0.226178396827716,0,0.0819509175967443,-0.088544622995577,0,0,0,0,0,0,0,0,0.031960896426661,-0.0222109942606587,0,0,0,0,0.0236937829351208,0.0384430098129276,0,0,0,0.00197355621615364,0,0
X600219.SH,0,0,0,0,0.0957325729560703,0,0.115986843017538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660474171987882,0,0.0408524380711739,0,0,-0.0227876649391525,0,0,0,0,0,0,0,0.219040766189159,0,0,0,0.129247488843747,0,0,0,0,0,-0.0350811982184032,0,0,0,0,-0.0386044547666299,0,0
X300037.SZ,0,0,0,0,0,0,-0.268704756147297,0.206805378391796,0.102106679744679,0,0,0.278347975302312,0,0,0,-0.15445542921885,0,0,0,0,0,0,0,0,0,0,0,0,0.182182585409857,0,0,0,0,0,-0.0406638617847121,0,0,0,0,0,0.405564389461214,0,0,0,0,0.0819175866559335,0.0542474078777838,-4.33680868994202e-19,0,0,0,0,-0.00233887688033645,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.0279837772523543,0,0,0,0,0,0,0,0,0,0.0432227901906695,0,0.0142411590152033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115897459518817,0,0,0.308085301375114,0.272571064040493,0.0736602361788868,0,0,0,0,-0.0600455613354343,0.0786009276241314,0,0,0,-0.0369433342230528,0,0
X601992.SH,0,0,0,0,0,0,0.035732404645859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076473007911399,0.123659751335185,0,-0.0441164169528056,0.0825225085836393,0,0,0,0.0629566490268723,0,0,0,0,0.0152151068068342,0.00913739727779945,0,0,0,0,0,0.038538900034487,0,0,0,0.0185686528633393,0,0,0,0,0,0,0,-0.000429643284351144,0,0,0,0.00325809406496761,0,0
X000932.SZ,0,0,0,0,0.00152488201264513,0,0.419866833264502,0.0965658560483261,0,0.140606905136754,0.0648942905702357,-0.0119559661275611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110425910069819,0,0,0,0,0.0909201469886317,0,0.134253445821681,0,0,0,0,0,0,0,0,0.0322566663996053,-0.044986029523255,0,0,0,-0.0012430707234829,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0510694654100188,0.165913274302903,0,0,0,0,0,0.190119207615851,0.152202128370979,0,0,0,0,0,0,0,0,0,-0.102124590545769,0,0,0,0,0.00230153750904564,0,0,0,0.0667551160044861,0,0,0,0.256844174689246,0,0,0,0,0.0183258104757983,-0.256017051744007,0,0,0,0.0430891144109596,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0564748065781968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380639529872955,0,0,0,0.0865697882167468,0,0,0.11126757911489,0,0.294651596278012,0,-0.00479152118949479,0,0,0,-4.33680868994202e-19,-0.0154511844825995,0,0,0,0.0228524433825596,0,0
X000898.SZ,0,0,0,0,0,0,0.0850015099987457,0.019027973937011,0,0,0,0,0,0,0,0,0,0.0108137274587802,0,0,0.27691876317797,0,0,0,0,0,0,0,0.0268190265740353,0,0,0,0,0,0,0,0.0327945529507993,0,0,0.0896852520462511,0,0,0,0.0367666149555791,0,0.0562017047383429,0.044397215963953,0,0,0,0,0,0,0,0,0,-0.0143494652966746,0,0
X000723.SZ,0,0,0,0,0,0,0,0.102944586921512,0,0,-0.0274215642539247,0,0,0,0,0,0,0,0,0.00871535087977063,0.294190205029153,0,0,0.141944400721439,0,0,0,0,0.116611617782662,0,0.0216325266020048,0,0,0,0,0,0,0,0,0,-0.0399550233560549,0.077410309879748,0,0,0,0,0,0,0,0,0,-0.017338804966651,0,0,0,0,-0.0301718162242932,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339998437707414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267761747744975,0.0595228718357417,0.0796116255790339,0,0,0,0.0811828409460536,0,0,0,0.124292639268257,0.115222421353581,0,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,-0.0364249772948844,0,0,0.380326740985853,0,0,0.0107279678552055,0,0,0,0,0,0,0,0,0.288378670971165,0,0,0,-0.00145073493227559,0,0,0,0,0,0,0.227312034145176,-0.0180033305136442,0.15754639291588,0,-0.0447967373656568,0,0.17890336410716,0,0,0,0,0,0,0,0,0,0.0363928787158496,0,0,0,0,0.000894907575232077,0,0
X002075.SZ,0,0,0,0,0.210828032548839,0,0,0,0,0,0,-0.114947009385868,-0.347542914378677,0,0,0,0,0,0,0,0,0,0,0.314230806031224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128462457195831,0,0.572532631371068,0,0,0,0,0.226631305213872,-0.016591109628633,0,0,0,0,0,0.000287483082723689,0,0,0,0,-0.0737504439161412,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0.395191815971539,0,0,0,-0.108813911481911,0,0,0.126724044246804,0,0,0,0.244931339720347,0,0,0,0,0,0.0792513521453788,0,0,0,0,0,0,0,0.137312315533361,0.0200798539266036,0,-0.0174188648204937,-0.100136972562359,0,0,0,0,0,0,0,0,0,0,0.0068161295521049,0.0383617494404307,0,0,0,0.00782785738625865,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168928882496221,0.0679620238125604,0,0,0.121350577007008,0,0,0,0,0,0.0170074931656499,0,0.00884905481073901,0,0,0,0,0,0,0.00702601583156337,0,0,0,0,0,0,0,0.0243894743488452,0,0.0100242499711782,0,0,0,-4.33680868994202e-19,8.67361737988404e-19,0,0,0,-0.00598030491377557,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0136443654636605,0.0383882216013346,0,0.0452518408079905,0,0,0,0,0,0,0,0.0193658995371266,0,0,0,0,-0.0588889043279682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182997959570112,0,0,0.0303440071623976,0.0971327616360244,0,0,0,0.0754321906015828,0,-0.115435499954146,0,0,0.091251133903463,0,-0.000886358141939846,0,0,0,-0.00786921838522014,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.044559521617331,0,0,0,0.0782279918397495,0,0,0,0,0,0,0,0,0.0971321560747079,0,0,0,-0.0578324151956087,0,0,0,0,-0.0187574711278631,0,0.101777699899275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355909512587809,-0.0282234410229214,0,0,0,-0.00933809378001424,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.354435511574354,0,0,0,0,0,0,0,0,-0.116246687374284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155827839146002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77596160297882,0,0,0,-0.194525795988676,0,0
TED,0,0,0,0,0,0,0,0,0,0.211224541214129,0,0,0,0,0,-0.139065041929779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27850489059183,0,0,-0.286155511043765,0,0,0,-0.457953073496958,0.806866375746429,0,0,0,0,0.209320456893943,0,0
RealEstate_excess,0,0,0,0,0,-0.0428604325982197,0,0,0,0.115097743183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178631678022774,0,0,0,0,0.0393142312903222,0,0,-0.0540466148351387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884452456676644,0.000580649103938608,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.087395111095788,0,0,-0.0430262662963245,0,0,0,0,0,0,0.0154595398398085,0,0,0,0,0,0,0,0,-0.0107198516733265,0,0.0547923400844446,0.118836918931946,0.0806276974969422,0,0,0,0,0,0.0387330944908732,0,0,0,0,-0.0129413105563664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119989632391508,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102956092523815,0,0,0,0,-0.00343792438955379,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182978769765388,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0156990267488734,0,0,0,0,0,0,-0.00661925894500145,0,0,0,0,0.00292905697093841,0,0,8.74204193360715e-05,0,0,0,0,0.00423731876012533,0.00698062654268994,0,0.00566272919308624,0,0,0,0,0,0,0,0,0.00889830476914484,0,-0.00325592168184107,0,0,0,0,0,0,0,0.00382408849954506,0,0.00515853453457518,0,0,0.00337371129146512,-0.00718906653022615,0.00542221328484155,0,0,0,0.00190905876245655,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00039412811195972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155227050257798,-0.0030353847252754,0,0,0,0.00119080493147903,0,0
