,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X600547.SH,X601600.SH,X000792.SZ,X600795.SH,X601699.SH,X002466.SZ,X000708.SZ,X002460.SZ,X000301.SZ,X600362.SH,X600010.SH,X600111.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X600985.SH,X000408.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X000630.SZ,X002271.SZ,X601168.SH,X600176.SH,X000932.SZ,X600612.SH,X002128.SZ,X600348.SH,X600219.SH,X600096.SH,X601666.SH,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.263535373547309,0,0.0284400202623477,0.142135720824724,0,0,0.0809079244539994,0,0,0,0,0,0,0,0.0957619222915639,-0.0109673827858493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221309243938969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121112832086627,0.0745826615082478,0.0559390610199658,0,0,0,0
X601088.SH,0.0198060184834442,0,0,0,0.144917760089076,0.0700626037696543,0,0.0471828913134156,0,0,0,0,0,0,0,0,0,0,-0.00377305286089992,0,0,0,0,0.107658889558924,0,0,0,0,-0.0244734782147422,0,0,0.21711705922475,0,0,0,0,0,0,0.0523540160278705,-0.0483466884334536,0,0,0,0,0,0,0,0,0,0,0,-0.0290053756318723,0.033783346933354,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.103989573137888,0,0,0,-0.059168642958905,0,0.117697822170274,0,0,0,0,0,0,-0.0494880480622752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982314598265975,0,0.0988042043519496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728618569775766,0,0,0,0,0,0,0,0.272443342188262,0,0.149051068365388,0,0,0,0.100796066226475,0,0,0,0.00200071376764897,0,0.0127728780094703,0,0,0,0,0,0,0,0,0,0,0,-0.00289043382160512,-0.00527819548012839,0,0,0,0,0,0
X600188.SH,0,0.051468168653094,0,0,0,0.200907157808854,0,0,0,0,0,0,0,0,0,0.184668360421642,0,0,-0.0299366532881203,0,0,0,0,0.0998620023911481,0,0,0.0637535902831266,0,0,0.00597482231853549,0.111029643791907,0,0,0,0,0,0,0,0.00345134053363681,0,0,0,0,0.159789656251047,0,0,0,0,0,0,0,0,-0.00138199342967857,0,0,0,0,0,0
X601898.SH,0.0362964997409554,0.0743055846636391,0,0,0.172365801017565,0,0,0.0092629026224223,0,0,0,0,0,0,0,0.222774922080483,0,0,0,0,0,0,0,0.283036530809106,0.341314786559749,0,0,0,0,-0.0157033688052769,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514983386486597,-0.0167794048995132,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.114669941657891,0.0523800549256944,0,0,0,0,0,0,0,0,0,0.0258226554728242,0,0,0,0,0,0,0,0,0,0,0,0,0.0755017167222562,0,0,0,0,0,-0.066349455170625,0,0,0,0.0606300736415355,0,0.178139046816166,-0.0214500666692619,0,0,0,0,0,0,0,-0.0529021899515721,0,0,-0.00310752561673186,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0499547673713855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32282153456963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365892939464372,0,0,0,0,0,0,0,0,-0.00594196991369791,0,0,0,0,0,0
X600585.SH,0,0,0,0.0766829950639276,0,0,0,0,0,0,0,0,0.130876847754084,0,0,-0.00120132208879379,0,0,0,0,0,0,0,0,0,0,0.058224309867815,0,0,0,0,0,0,0.0106374757966807,0,0,0.111696661111519,0.071231038919157,0,0,0,-0.0519624852992613,0,0,0,0,0,0,0,0,0,-0.000283492454859027,0.00044230306634135,-0.0424468118544822,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.000886154141403151,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.028677484130683,0.0410202561924408,0,0,0,0,0.12403366105262,0,0,0,0,0,-0.11537079750599,0,3.46944695195361e-18,0,0,0,-0.0293745576082839,0,0,0,0,0,0.144909174363768,0,0,0,0.00142054866982588,0.0125219666608683,0.0460745522779511,0,0,0,0,0
X600886.SH,0,0,0,0,0.0283568666321805,8.67361737988404e-19,0,0,0,0.012432859976051,0,0,0,0,0.436894732245851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010314921029967,0,0,0,0,0.0418712058991206,0.128179094698346,0,0,0,0,0,-0.036281382563086,0.0970055669606682,-0.00303359314800994,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0313865729969655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675129935355408,0,0,0,0,0,0.0642720953661691,0,0,0,0,0,0,0.0505998164890799,0,0,0,0,0,0,0,0,-0.0840028144087075,0,0,-0.0815581245643597,0,0,0,0,0
X601600.SH,0.0954645361550796,0,0,0,0,0,0,0,0.185444226402936,0,0,0.0553547582818947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314141651419616,0,0,0,0,0,-4.33680868994202e-19,0.26109688189802,0,0,0.272647577119165,0,0,0,0,0,0,0,0,0,0,0,0,-0.00368421801790906,0,0.0751230865187743,0,0,0,0,0
X000792.SZ,0,0,0,0.034011347759884,0,0,0,0,0,0,0,0,0,0,0,0,0.0340768208749201,0,0,0,0,0,0.372303234439003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028111950436919,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.202990237849813,0.0013196465427151,0,0,0,0,0.192801910045778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272135267608408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106850624203911,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.00806609502145705,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.207154207525055,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253331106526754,0,0,0,0.0649782994998635,0,0,0,0,0,0,0,0.410384757304852,0,0,0,0,0,0,0,0,0,0,0,0.0903625252734941,0,0,0,0,0,0,0,0.0135486593822549,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154189924826493,0,0,0,0,0.758268485854283,0.125656343302449,0,0,0,0,0,-0.170514690349267,0,0,0.0766071102909981,0,0,0,0.0591298840570412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154384592491006,0,-0.0137247625771429,0,0,0,0,0,0
