,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X600111.SH,X000877.SZ,X002271.SZ,X601898.SH,X000708.SZ,X002466.SZ,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X000301.SZ,X600660.SH,X600426.SH,X600886.SH,X600362.SH,X600176.SH,X000786.SZ,X600096.SH,X000723.SZ,X600803.SH,X000983.SZ,X601699.SH,X000408.SZ,X600795.SH,X600219.SH,X600295.SH,X600801.SH,X600141.SH,X601991.SH,X000630.SZ,X000932.SZ,X000807.SZ,X600489.SH,X600486.SH,X000825.SZ,X600985.SH,X000959.SZ,X002080.SZ,X002353.SZ,X600688.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.160683284945136,0,0,0.162658968701851,0,0,0,0,0,0,0,0.179301399344708,0,-0.000654570625664225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020275372941562,0.100680617036494,0.124865369405124,0,0,0,0,0,0,0,0,0,0,0.0433873081253939,0.0577218675327071,0,0,0,-0.0155000055397678,0,0,0,0.0197038435430489,0,0
X601088.SH,0,0,0,0,0,0.070994830908224,0,0,0,0,0,0,0.360897455646459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268317634799573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586221320195563,0,0,0,0.0246198708112603,0,0
X600028.SH,0.0488002013405874,0,0,0,0,0.0366221206999153,0,0,0,0,0,0,0.00289614398715011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277829298814792,0,0,0,0,0,0,0,0,0,0,0.0285426541630709,0,0,0,0,0,0,0,0.153417206486925,0,0,-0.0174165497896508,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077723352373182,0,0,0,0,0,0.142768572559534,0,0,0,0,0,0,0,0,0.0408430228703996,0,0,0,0,0,0,0,0,0,0.0678588749798924,0,0,0,0,0,0,0.0305913723205324,0,0.0660195944194044,0,0,0,0,0.00210088916598416,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.00171464401399731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104761923423089,0,0,0,0,0,0,0,0,0,0.451725863705676,0,0,0,0,0.0163220899085619,0,0,0.0206368954731023,0,0,0,0,0,0,0,-1.0842021724855e-19,1.0842021724855e-19,0,0,0,0,0,0
X600188.SH,0,0.328480486102466,0,0,0,0,0,0.097268131218827,0,0,0,0,0,0,0,0,0.0380806238396706,0,0,0,0,0.19115875317501,0,0,0,0,0,0.0638202952764425,0,0.348914218498222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347092256855406,0.0559663881820039,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.282033078527166,0,-0.112703577630269,0,0,0.284152897289887,0,0,0,0,0,0,0,0,0,0,0,0.0927889867756968,0.342383665357698,0,0.0180996245102523,0,0.000224993583331445,0,0,0,0.0511835638577768,0.151608188650279,0,0,0,0,0.03343321320238,0,-0.159492860100887,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0166224056014097,0,0,0,-0.00898369663669277,0,0
X002460.SZ,0,0,0,0,0,0,0.019831922643237,0,0,0.348546590332578,0,0,0,0,0.499495579518394,0,0,0,0,0,0,0,0,0,0,0,0,0.0357940103571905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0407303811561266,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124060081396385,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.113188886679339,0.188643554286969,0,0,0,0.286338889349233,0,0,0,0,0,0.0130326558382208,0,0,0,0,0,-0.00187277526018085,-0.0192222503228363,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.316116856251939,0,0,0,0,0,0,0,0,0,0.180054021014362,0.140764686681037,0.167833461855905,0,0,0,0,0,0,0,0.101872240996485,0,0,0,0,0,0,-0.0175089851460386,0,0,0,0,0,0.0671080202995136,0,0,0,0,0,0,0,0,0,0,0.0589459381398215,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252523894016305,-0.0299352828315065,0,0.304274426196862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286553712647063,0,0,0,0.0646400969218795,0,0,0,0,0,0,0,0,0,0,0,0.0150587027421967,0.0182006089131316,0,0,0,-0.0301366385271719,0,0
X002271.SZ,0,0,0,0,0,0,-0.0636030614172067,0,0,-0.0364527428843487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452481609157644,0.436786366802822,-0.060379370541612,0,0,0,0,0,0,0,0,0,0,0.103550548675834,-0.0592034382741784,0,0,0.0189625514620719,0,0,0.24659779545057,0,0,-0.112662931514226,0,0,0,0,0.0301185114198335,0,0,0,-8.67361737988404e-19,0,0
X601898.SH,0.00831336147376178,0.309783466731823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188585538619035,0.0381334481146175,0,0,0,0.0913906412786275,0,0,0,0.03153484739586,0,0.0210484798101543,0,0,0,0.204195073867366,0,0,0,0,0,0,0,-0.00460073691586672,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0521833083484597,0,0,0,0,0,0,0,0.185529960854924,0,0,0,0,0,0.0612623461181479,0,0,0.023097707617912,0.028610092363691,0,0,0,0.0400175862043064,0,0,0,0,0.0210372602907548,0,0,0,0.10291993392956,0,0,0,0.0592474022209703,0,0,0,0,0,0,0.0724434554013077,0,0,0,0.0930248234957481,0,-0.0427995630762232,0,0,0,0,0.049718671166949,0,0
X002466.SZ,-0.272058343608897,0,0,0,0,0,0.0397663557150564,0.868251749579873,0,0,0,0.0174462970447237,0,0,0,0,0,0,0.0508299186431661,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00198271799416439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766195619041125,-0.074142716197107,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0519769131720369,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509839176787171,0,0,0,0,0,0,0.0110091679364669,0,0,0,0,0,0,0,0,0,0.887024762475125,0,0,0,0,0,0,0,0,0,-0.0411155888704969,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331712317069015,0,0,0.141650986586493,0,0,0,-0.0449126725832434,0,0.0977637302440185,0.597015631227522,0,0,0,0,0,0.120670102046527,0,0.0973909569194569,0,0,0,0,0,0.101809087622114,0,0,0,0,-0.0509301227290015,0.0924002402561454,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0259331456758101,0.294310006900098,0,0,0.124353011106418,0,0,0,0,0.163136876929165,0,0,0,0.0242784567222675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.113125287085098,0,0,0,0,0,0.0118767806985787,0,0,0,0,-0.0493021232088749,0,0
X601600.SH,0,0,0,0,0,0,0.00504943560312231,0,0,0,0,0.0103209491203679,0,0,0.0525554506280663,0,0,0,0,0,0,0,0,0.0483128600021559,0,0.0114304041627114,0,0,0.00136966990375606,0,0,0,0,0,0.101427580358767,0,0.0743052423863847,0,0,0,0.540019454167234,0,0,0,0,0.168204626717139,0,0,0,0,0,-0.0077009209566275,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.285317425240304,0,0,0,0,0,0.16674531016171,0,0.144476676056076,0,0,0,-0.0197415093345957,0.0110147174799084,0,-0.0525549121388865,0,0.151076240943835,0,0,0,0,0,0.102166814967542,0,0,0,0,-0.109900224585748,0,0,0,0,0,0,0,0,-0.0519203477326675,0,0,0,0,0,0.178060989024159,0,0,0,0,0,0.0213233108311264,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0447506749612622,0.0966602122471754,0,0.36934031597821,0,0,0,0,0,0,0.0643128671399003,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.137157553127612,0,0,-0.173189038780078,0,0,0,0,-0.0769937173291741,0,-0.03671544519464,0,0,0,0.126002441544921,0,0,0,0,0,0,0,0,0,0.00409382428196895,0,0,0,0.0371123605896104,0,0
X600426.SH,0,0,0,0.0903004537103883,0,0.165507998756004,0,0.083775100065995,0,0,0,0,0,0,0,0,0,0,0,0.0700006597324596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252879036534366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146412810263887,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.103415823111698,0,0,0,0,0,0.16452746667854,0,0.0379644541393024,0,-0.104752647550867,0,0,0,0.0179927048040408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190193774002663,0,0,0,0,0,0,0,0,0.100816068804481,0,0,0,0.135177046755776,-0.00524562571994018,0,0,0,0,-0.0840519106838234,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381641173247,0,0,0,0,0,0,0,0,0,0,0.0815696934511828,0,0,0,0,0.0172343896313105,0,0,0,0.17570428918749,0,0,0,0.0419956545239198,0.0893497902983313,0,0,0,0,0,0,0,-0.0124604139266685,0,0,0,0,0,0,0
