,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X601600.SH,X600547.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X000709.SZ,X600299.SH,X601158.SH,X000959.SZ,X600583.SH,X000630.SZ,X000792.SZ,X002466.SZ,X600352.SH,X000408.SZ,X600219.SH,X600098.SH,X000825.SZ,X000883.SZ,X000539.SZ,X000723.SZ,X600021.SH,X000983.SZ,X601699.SH,X002092.SZ,X000027.SZ,X000937.SZ,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866209828745199,0,0,0,0,0,0,0.00608906052257304,0,0,0,0,0,0,0,0,0,0.0347120129321787,0.0269976148948221,-0.138252822732926,0,0.0261702922830754,0,0,0,-0.0584451450446302,-0.0228703846765176,0.0155124246433878,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0496775219552729,0.19473512705462,0,0,0,0,0,0,0,0.0592756700058608,0,0.0114233728747065,0,0,0,0,0,0,0,0,0,0.0338628769906298,0,-0.00460537962333133,0,0,0,0,-0.0437441345455594,0,0,0,0,0,0,0,0,0,-0.0204948979642873,0,0,0,0.0119680637364473,0,0,0.0881235912898375,0,0,0.00169838855203162,0.0347981883512819,0,0,0,0,0
X600362.SH,0,0,0,-0.00830609319475881,0,0,0,0,0,0.109445962740425,0,0,0,0,0.13813681270826,0,0,0,0,0,0,0,0,0,0,-0.222372549511286,0,0,0,0,0,0.409886600280385,0,0,0,0,0.162257792156419,0,0,0,0,0,-0.124973656415024,0,0,0.103901290086618,0,0.305747921123231,0,0,-0.00939342514544262,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.216713517690569,0,0,0,-0.110814929444909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448078373544306,0,0,0,0.215627859127367,0,0.112933061200763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470322868006329,-1.73472347597681e-18,0,-0.024620894732067,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.010271318469131,0,0.118315037175428,0,0,0,0,0,0,0,0,0,0,0,0,0.0794465744020672,0,0,0.0944611553495865,0,0,0,0,0,0,0,0,0,-0.0208419506245215,0,0,0,0,0,0,0,0,0,0.119516632882418,0.100449554450664,-0.0160726983071578,0.0170589919887402,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.504503187575433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598422736750243,0,0,0,0,0,0,0,0,0.0234774044580542,0,0,0,-0.11566355764501,0,0.0205585838683491,0,0,0.149532915872599,0.0932489553160183,0.0459864625444661,0.0184544774685443,-0.00787408205679486,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0441809255721966,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.04637807263225,0.0151600621747216,0,0,0,0,0,0,0.00516074589004058,0,0,0,0,0.0496389800221688,0,0,0,0,0,0.013194908294917,0.0887592785434903,0,0,0.0851049383074472,0,0.0136983295933006,-0.0195705423828184,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0917998388993273,0,0,0,0,0,0,0,0,0,0,0,0,0.250638672828437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947874899097953,0,0.127963157342262,0,0,-0.0116286545800585,0.00620153394621833,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368260700720775,0,0,0,0,0,0,0,0.0223344379806493,0,0,0,0.00211603979799453,0,0,0,0,0,0.0297217300484462,0,0,0.00501218392701473,0.00591747347400516,0,0,0,0,0,0
X601992.SH,0,0,0.0799345762459264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058215705586943,0,0,0,0,0,0.0561438478268711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.287778473458516,0,-0.00885571389523598,0.00633621345699713,0,0,0,0,0,0
X600660.SH,0.0883871150743905,0,0,0,0,0.103200486793707,0,0,0,0.0185030947917954,0,0,0,0,0,0,0,0.081889495603879,0,0.0945292145132581,0,0.185622562834364,0,0,0,0,0,0,0,0.123624070557326,0,0,0,0,0,0,-0.0437739269430942,0,0,0.00700169384489847,0,0,0,0.0417901581627998,0,0,0,0,0.0177523915416427,-0.152446349142298,-4.33680868994202e-19,0.00924328203654297,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.00777743516361759,0,0,0,0,0,0,0,0.0923755655984561,0,0,0,0,0,0,0.229502662912074,0,0,0.0518999739564552,0,0,0,0,0,0.0569007436814625,0,0,0,0,0,0,0,0.0628477126484516,0,0,0,0,0,0,0,0,0,0,0.0375128427270713,0,-0.00328826023091031,0.00488223772197837,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0656637270286053,0,0,0,0,0,0,0,0,0,0,0.102660427799776,0,0,0.0693806075878874,0,0,0,0,0,0,0,0.112474274302119,0,0.0610299690740433,0,0,0.0519984852862561,0,0.0210660448482027,0,0,-0.00149680297834505,0.0747216542708758,0,-1.73472347597681e-18,0,0,0.0824309419134576,0,0,-0.0127666518678072,0.00297676315096477,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0517344804679861,0,0,0.32698771665186,0,0,0,0,0,0.0415731678155831,0,0.0193868218152936,0.0120029192008184,0,0,0,0,0,0,0,0,0,0,0.367984887798655,0,0,0,0,0,0,0,0,0,0,0,0.109679822195963,0,0,-0.0183128130698611,0.112488564858406,0,0.0204857980625362,0.0183724907136915,0,0,0,0,0,0.0254565014142985,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.670460401384181,0,0,0,0.0279352051574487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110279705342745,0,-0.0162586736212935,0.00605136138608951,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134021847082712,0.127338241126468,0,0.0520741243075616,0,0,0,0,0,0,0.0492638341060262,0,0,0,0.109648836012916,0,0,0,0,0.11814340681503,0,0,-0.0273477528353747,0,0,0,0,0,0,0,0,0.00777031382889824,0,0,0.18632004523198,0,0.0825398337320115,-0.0630252910013494,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34153120247015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644839833000935,0,0,0,0,0,0.123287953618634,0,0,0,0,0,-0.00467775079112164,-0.0079651193936273,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0911182208959266,0.0231934929545208,0.0821642351630247,0,0,0.0274598418878804,0,0,0,0,0,0,0.0239435618814136,0,0,0,0.266373111832533,0,0,0,0,0.0506714982149168,0,0,0,0,-0.00877516937192394,0,0,0,0,0,0,0,0,0,0.017495771028254,0,0.00175197155735548,-0.0108382564258132,0,0,0,0,0,0
X601158.SH,0,0,-0.0376753051573539,0,0,0,0,0,0,0,0,0,0,0,0.122240645461271,0,0,0,0,0,0,0,0,0,0,0.0586000517359057,0,0.1014904705867,0,0,0,0.129527109338539,0,0,0,0,0,0.00975097797051089,0,0,0,-0.0650507441390294,0,0,0,0.056014923366036,0,0,0,0.0166147127546236,-0.0226611661097322,0.0141284261015702,0,0,0,0,0,0
X000959.SZ,0,0.0750946799372478,0,0,0,0,0,0,0,0,0,-0.111713510633768,0,0,0,0,0,0,0,0.216332405727873,0,0,0,0,0,0.124158862455706,0,0,-0.0800944663532864,0,0,0,0,0,0,0,0,0,0.046337383721376,0,0,0,0,0,0,0,0.167359405457961,0,0.196702229748552,0,0.0148725358991291,-0.0173768790067774,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.18984825267861,0,0,0,0,0,0,0.0248064452595411,0,0,0,0,0,0,0,0.0121152638168961,0,0,0,0,0,0.0556007438526471,0,0,0,0,0,0,0.0106774703310316,0,0,0,0,-0.0793852601162379,0,0,0.0139815001265739,0,0,0,0,0,0.00455134302016594,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.127425296118795,0.00904628779500097,0,0.429982193802175,0,0,0,0,0,0,0,0,0,0,0,0.0917597610863042,0,0,0,0,0,0,0,0.0212182729825855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216483343097561,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047839776524171,0.219480089407255,0,0,0,0,0,0,0,0,0,0.028519269403953,0,0,0,0,0,0.128174848827565,0,0,0,0,0,0,0.0988727286220845,0,0,0,0,0.0612790707605682,0,0,0,0,0.0234871472093203,0,0.0352618198398957,-0.0257834998215018,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0232876276880019,0,0.11032250080026,0,0.0396869441447905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409970925800247,0,0,0,0,0,0,0.0592610042807548,0,0,0.24125241670349,0,0,0.00789485356451346,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0309055163992568,0,0,0,0,0.0620968430618221,0,-0.050473707685925,0,0.084593917871415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465014159467301,0,0,0,0,0,0,-0.0213722452461604,0,0,0,0,0,0,0,0,0,0,0,-0.00216898289885146,0.00654833970119529,0.150255806604501,0,0,0,0,0
X000408.SZ,0,-0.0723973713000606,0,0,0,0,0,0,0,0,0,0,0,0,0.0113388027548799,0,0,0.0188186080386401,0,0,0,0,0,0,0,0.111984943950101,0,0,0,-0.0042828901897577,0,0,0,0,0,0,0,0,0,0,0,0,-0.050811197706862,0,0,0,0,0,0.0913191549914695,0,0,-0.00687627023303169,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0313062037387046,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.267788154245132,0,0,0,0,0,0,0,0,0,0,0,0,0.166088140761741,0,0,-4.33680868994202e-19,0,0,-0.0180891915278606,0.0109723676367981,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0973149204769067,0,0,0,0,0,0,0,0,0.158777328283903,0.222026487511465,0.104372023421462,0,0,0,0,0,0,0,0,0,-0.0401955275321359,0,-0.0168182007006618,0,0,0,0,0.0173234319396138,0,0,0.0296612233029082,0,-0.0132375312317074,0,0.0808997858009753,0,0,0.0241175325014853,0.0803420291307452,0.0446498112400191,-0.0354454842791798,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201882585173374,0,0,0,0,0,0.133300448193257,0,0,0,0,0,0,0,0,0,0,0,0.121375524620618,0,0.100189674810395,0,0.142815215941908,0,0.0150793487090858,0,0,0.0279335126449738,-0.0366547103155211,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0243043641136863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381715900518042,0,0,0,0,0,0,0.0367737435032037,0,0,0.1485452036407,0,-0.0106868946854676,0.00511145514538267,0,0,0,0,0,0
X000539.SZ,0,0.100527305697064,0,0,0,0,0,0,0,0,0.0502250902779664,0,0,0,0,0,0,0,0,0,0.0641452653428058,0,0,0.0156448796698547,0,0.0324014942662881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406496155941199,0.120133946283509,0,0,-0.0030377654599126,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0928662081123943,0,0,0.12461654942004,0,0.127472788623985,0,0,0,0,0,-0.347140035880606,0,0,0,0,0,0,0,0,0,0,0.181441797848956,0,0,0,0,0,0,0.024226815108819,0,0,0,0,0,0,0,0,0,0.0182329906363586,0,0.0794448720898159,-0.0665480438664503,0,0,0,0,0,0
X600021.SH,0,0,0,0.229730066904834,0,0,0,0,0.26947129598848,0,0,0,-0.0341831866764677,-0.0591269585978177,0.114080159398187,0,0,0,0,0,0,0,0,0.186616344192919,0,0.0308213414075782,0,0,0,0,0,0,0,0,0,0,0,0,-0.16397877004454,0,0,0.0292637600955725,0,0,0,0,0,0,0,-0.075536906983035,0.00196895575095399,0.0141109235364648,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491950642082902,0,0,0,0,0,0.32339162535087,0,0,0.353982300283817,0.0383023354404854,0,-0.015804796537554,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274252456166804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306235153131398,0.0745002168935313,0,0.0329073878382277,0,0.707280630274487,0,0,-0.0104359458897696,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0638218333490581,0,0,0,0,0,0,0,0,0,0,0.0590721362590564,0,0,0,0,0.0681508251197451,0,0.142182873806638,0,0,0,0,0,0.140397193069357,0,0.072398609539183,0,0,-0.0223564597021899,0,0,0,0,0,0,0.410107617687978,0,-0.0432402841719081,0.0118730843519702,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0347180346067201,-0.0228581292972412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833137186543187,0,0,0,0.041656875554543,0,0,0,0,0,0,0,0,0,0.0566082864640865,0,0,0,0,0.216000383072973,0,0.0050984176625335,0.000113322472230378,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.145171289569467,0,0,0,0,0.0249448692742793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590123547098017,0,0.719383345992103,0.237114922411046,0,0,0,-0.131985126350291,0,8.67361737988404e-19,0.0115869722137609,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0441267847588771,0,0.155162811524725,0,0,0,0,0,0,0,0,-0.0769648692028977,0.0624010796602976,0.341441145344443,0,0,0,0,0,0.253024604697853,0.0792405962808141,0.0886809034946958,0,0,0,0,0.0776145410418767,0,0,0.151183944309399,-0.169892920903887,0,0,0.0798083964107216,0,0,0,0,0.0206185474629839,-0.0161407160826722,0,0,0,0,0,0
Change_TY3M,0,0,0,0.226159346588646,0,0,0,0,0,0,-0.111647412434815,0,0,0,0,0,0,0,0,0,0,0,0,0.0649567696079585,0,-0.0459568716281975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107426951514654,-0.0825396910104686,0,-0.155484204047207,0,0,0,0,0.107089475256827,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861150797395848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232569209539228,0,0,0,0,0,0,0,0,0,0,0,0,0.536370755319743,0,0,0,0,0,0,0.724216082987188,0,0.551085695049717,0,0,0,-5.22327749476562,0,0
TED,0,-0.386295680557456,0,0.952642383141313,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.476268813083731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46368510777564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260848289001213,0,0,-0.654587830224543,-1.45283403015911,1.10790010122558,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0162005568108758,0.299266750802976,0,0,0,-0.0652783899387789,0,0,0.0239105461009139,0,0,0,0,0,0,0,0,0,0,-0.0368190382042649,0,0.0118173576312226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916824456896119,0,0,0,0,0.0737676836414392,0,0,-0.00866731596142713,-0.00808688714153361,0,0.451232270926524,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0544309473897093,0,0.0437388136362424,0,0.00990008078857171,0,0,0,0,0,0,0,0,0,0,0,-0.122594926543849,0,0,0,0,0,0,0,0,0,0,0,0.0185678201665229,0,0,-0.0394592714793518,0,0,0,0,0,0.0113073985311619,0.00799111782358436,0,0,0.00587549249931206,0.0270258359694999,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00133549653631949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149607950500927,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335873190044443,0,0,0,-0.085937010952423,0,0,0,0,0,0,0,0,0.00283070085990064,0,0,-0.0676413984236873,0,0,0,0,0,0,-0.00156577380260041,0.0629837555468716,-0.0572429117209875,0.0333533505763395,0,0,0,0,0,-0.33314741071411
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00561708372512357,0,0,0,0,0,0,0,0,-0.00279362202921403,0,0,0,0,0,0.00615056458069198,-0.00948253076721436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156371744429733,0.0183259478183793,-0.013986782292841,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0071990836201157,0,0,0,0,0,0.00627638414497193,0,0.0331282099068231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884886274486517,0,-0.0106880441805505,0.00580677516593963,0,0,0,0,0,0
