,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X000786.SZ,X600489.SH,X600176.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600529.SH,X600795.SH,X600688.SH,X600426.SH,X600299.SH,X002466.SZ,X600027.SH,X002080.SZ,X601992.SH,X600612.SH,X600315.SH,X002353.SZ,X600486.SH,X600219.SH,X000301.SZ,X000932.SZ,X002409.SZ,X600126.SH,X000723.SZ,X000027.SZ,X600516.SH,X000401.SZ,X601158.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0278925490022729,0,0,0,0,0,0,0,0,0.0216607442541985,0,0,0,0,0,-0.0190857478193818,0,0,0,0,0.00688837850505825,0,0,0,0,0,0.0959776860614726,0,0,0,0,0,0,0.145460536951254,0,0,0,0,0,0,0,0.000369402858552014,-0.00239549285950966,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251220888172974,0,0,0,0,0,0,0.0375939785007852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387340895622378,0,0,0,0,0,0,0.111438117422599,0,0.0534771912969605,0,0,0,0,0,-0.00202065846690684,0.00430395027950637,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28273839200289,0,0,0,0,0.0852316848087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379554012205166,0,0,0,0.0460608827709705,0,0,0,0.0304211675251051,0,0,0,0,0,0.0678718512845317,0,0,0,-0.00323658859299668,0.00727049361606487,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0223428450628775,0.0836544364765217,0,0,0,0,0,0.0164813552390596,0,0,0,0,0,0,0,0,0.0829735539091614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449276237902062,0,0,0,0,0,0,0,0,0,0,0,0.123286035782918,0,0,0.0111720797894374,0.00472089167737466,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0658153051810533,0,0.0608144455904491,0,0,0.0551102132952084,0,0,0,0,0.0196666133041442,0,0,0,0,0,0,0,0,0,0.230231983473618,0,0,0,0,0,0,0,0,0,0,0,0,0.0620113462349018,-0.0806819778587965,0,0,0,0.178606970062675,0,0,0,0,0.00426544989347124,-0.0159654440060931,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0390021855776466,0,0.0762336509771137,0,0,0,0,0,0,0,0,0.66084570633544,0,0,0,0,0,0.00757145484425845,0,0,0,0,0,0,0,0,0.0193749785484399,0,0,0,0,0,0,0,-0.0150870921335243,0,0,0,0,0,0,0,-0.106218231602412,-0.00892432036534454,-0.0106027879032683,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227438205289742,0.113311514773106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165902880325961,0,0,0,0.119265758430711,0,0,0,0,0.0416337655538188,0,0.10703472233188,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561782973021161,0,0,0,0,0.0365352356109094,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0591395344675514,0,0,0,0,0,0,0,0,-0.0673340332904552,0.122010778591372,0,0,0,0,0,0,0,0,-0.0105051938377049,-0.0104357682392803,0,0,0,0,0,0
X002271.SZ,0,0,0.128959842425608,0,0.0580354755814655,-0.0628061225821687,0,0,0,0,0,0,0,0.122168871586151,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0279656171360043,0,0,0,0,0.0639827392652297,0,0,0,-0.0519734854492504,0.129440256609894,0,0.364077509444003,0.00055463545759124,0,0,0.0713961675790012,0,0,0,0.0887077313947656,0,0,0,0,0,-0.0160228742486042,-0.0322898185198235,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.00264178730642813,0,0,0,0.0277733177669713,0,0,0,0.019091733447276,0,0,0,0,0,0,0,0,0,0,0,0.0043875682513345,0.173014532245211,0.1227267134128,0,0,0,0,0,0,0,0,0.0590869497281408,-0.0433463334602907,0,0,0,0,0,0,0,-0.024654752693673,0.00281803108834372,0.00109370888126825,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0453079131442521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179350379271988,0,0,0.0568200701767812,0.0491193489447335,0.152699147057835,0,0.0757065403325938,0,0,0.113468092342744,0.0464490777540634,0,0,0,0,0.164719420048109,0,0,0,0,0,0,0,0,0,0,-0.0324680817791835,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0816977602321979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030290898151162,0,0,0,0,0,0,0.0177204196792059,0.176390307972134,0,0,0,0,0.0990521824876998,0,0,0,0,0,0,0,0,0,0.013508914690886,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0199236413344414,0,0,0.113826709981219,0,0.118995017024166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010230876692912,0,-8.67361737988404e-19,0,0,0,0.0261465557859285,0,0,0,0,0,0.0251652538850331,0,0,0,4.33680868994202e-19,0,0,0,0,0.000748459766946309,0.00220358376793853,0,0,0,0,0,0
X600801.SH,0,0,0.454430718527648,0,0,0,0,0,0.0399045996933053,0,0.0634306064133012,0,0,0,0,0,0,0,0,0,0.217327957283986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438323886896182,0,0.0636188167500627,0,0,0,0,0,-0.00457379711914393,0.0233059442406435,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322432306633456,0.0897329941475985,0,0.0448280264291072,0,0,0,0.0961445523470295,0,0,0,0,0,0.0401488933440168,0,0,0,0,0,0,0.0346036483308324,0,0,0,0,0,0,0.113189530985699,0,0.0649211847768836,0,0,0,0,0,0.0123920415973167,-0.0185646908142532,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231331952720059,0,0.130892783055211,0,0,0,0,0,0,0.305856661547588,0,-0.0431713841306783,0,0,0.0929356596910725,0,0,0.0134462422040858,0,0,0,0,0,0,0,0,0.0713359278558603,0,0,0,0,0,0,0,0,0,0,-0.000778014979821683,-0.00411013346763082,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601368715690317,0,0,0,0,0,0,0,0,0.0272380506190877,0,0,0,0,0,0,0,0,0,0,0,0.053564187753392,0.0770628031919063,0,0,0,0.0866727927274032,0.0593959742777908,0,0,0,0.12879080960342,0,0,0,0,0,0.0097343858359704,-0.00686964674027383,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.043586853110347,0,0,0,0,0,0,0.0316629024376805,0,0.190235624114932,0,0,0.0763230610961925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129096627113011,0,0,0.0141275316686927,0,0.00497363815998917,0,0,0.0258681914945884,0,0,-0.0022463786206484,-0.00938134760626985,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0587420422563975,0,0,0,0.0870327561235123,0,0,0,0,0,0.0612239080929806,0.0034595445497501,0,0,0,0,0,0,0,0.0655856513805316,0,0.0416001263168375,0,0,0,0,0,0,0,0.150150498177507,0,0,0.0425915628135593,0,0,0,0,0,0,0,0,0,-0.00403912156762502,-0.0205816818645234,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.873351334478708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248628728997988,0.0698296075068057,0,0,0,0,-0.0111177744083963,0,0,0,0.13323074430992,0.0384932680805389,0,0,0,0,-0.0034300395824288,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0649339553219256,0,0,0,0,0,0,0,0,0.166407291355585,0,0,0,0,0.0853073402536157,0,0,0,0,0,0,-0.00919885600042372,0,0,0.174120788188147,0,0,0,0,0,0,-0.0438504688909118,0.135176409109412,0,0,0,0,0,0,0.194365619227306,0,0.0509241880587775,0.00859209086395153,0,0,0,0.024242099529426,-0.00301749441215874,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.104745327329839,0,0,0,0.0546058574660669,0,0.0213894218775957,0,0,0,0.0499941321094649,0,0,0.0868383537933473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365715294557026,0,0,0,0,0.0386293000269219,0.0246030455333735,0,0,0,0,0.00850953119491973,2.71050543121376e-20,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180019668669746,0,0,0.0626754698955447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413879654609282,-0.109297282806595,0,0,0,0,0,0.212483929536666,0,0,0,0.517763609801772,0,0,0,0,0,-0.00302913356360315,0.0139707411036641,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.104532831950185,0,0,0,0,0,0,0.200114992478846,0,0.217136118287547,0.0225895168843892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391076939066003,0,0,0.134018692666691,0,0,0,0,0,0,0,0.00225224152202316,0.00194597919216938,0,0,0,0.0706823452836681,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0105931427706405,0,0,0.0614335100355755,0.0627493377339905,0,0,0.03577061062788,0,0.0239921537381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358858970893849,0,0.0438034072074645,0,0.146750317376467,0,0,0,0,0,0,-0.0145968927051481,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,-0.0623560396728068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144678914119184,0,0.0924452952761671,0,0,0,0.559287379339434,0.280645848666935,0,0.272172182634753,0,0,0,0,0.137365181147682,0,0,0,0,0,0,0,0,-0.00282023894663786,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.065312467844188,0,0,0.0878664420158279,0,0,0,0,0,0,0.0204695865746851,0,0,0,0,0,0.131814542029988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790538235363781,0,-0.0312752457745356,0,0,-0.0208974278679397,0,0,0,0,0,-0.00505462472738409,0.000783937406273428,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0145453266776388,0,0,0,0,0,0,0,0,0,0,0,0.0325222370140805,0,0,0,0,0,0,0,0.112514486244029,0.149727433621242,0.0231148697499921,0,0,0,0,0,0,0,0,0,0,-0.021055188972316,0,0.0832351689095405,0,0.075457802535134,0,0,0,0,0,0.00206140284045205,-0.00174395610240212,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.227551772034562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975570030344609,0.0614922721187019,0,0.170477379863952,0,0.0198958339555963,0,0.0740757444569282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412489063123041,0.0108236764137013,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.111287317930791,0,0,0.152693497763603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257094449102603,0,0,0.170066085190678,0,0.0173035165044761,0,0,0,0,0.0140341323162225,0,0,0,0,0.0706302298866392,0.0433496091637846,0.0464388469459149,0,0,0,0,0,0,0,0,0.00203006346894488,-0.00769549466268708,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.422496926047194,0,0,0.314383430472904,0,0,-0.10420455040825,0,0,0,0,0,0,0,0,0.445777611895749,0,0,-0.387861696924096,0,0,0,0,0,-0.280096667016693,0.376856140318917,0,0,0,-0.0412546285743129,0.0729838784955622,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311105483146314,-0.0352354935468506,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815108968161386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125175426202337,0,0,0,0,0,0,0,0.209279979261994,0,0.0640195012160691,0.024669552096714,0,0,0,0,0.00167763162981047,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.255728707278674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137307025104688,0,0,0,0,0.0662734393933929,0,0,0,0,0.0367718647575243,0,0,0,0.0280340518348302,0,0.244380823482034,0,0,0,0,0.0139632291300719,0.0745619475238312,0,0,0,0,0,0,0,0,0.00739944774938342,-0.0174503469734055,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0104792448081763,0,0,0.0810656743761854,0.265250166963719,0,0,0,0,0,0,0,0,0.00700838902453059,0,0,0,0,0,0,0.0383326803054078,0,0,0,0,0,0,0,0,0,0,0.0240048772366355,0,0.0266483191513167,0,0,0,0,0,0,0,-0.000381426013137093,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0.0549879600153053,0,0,0.095605736775483,0,0,0,0,0,0,0,0,0.333910881878879,0.138795939856649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039057123564953,0,0,0,0,0,-0.0233530019306898,0.00928369341813931,0.0710405319808067,0,0,0,0,0,0,0,0.00852038330352291,-0.00690653342034514,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.288593002953719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334090062747732,0,0,0,0,0,0,0,0,0.00606999025620123,0,0.0169637354261598,0,0,0,0,0,0.149359063768565,0,0,0.0426613753431904,0,0,0,0,0.160106441100123,0.0101496951033689,0.0521813817453466,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0361494799680377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798487770166947,0,0,0,0,0,0,0,0,0.0836235214425521,0.235297107321428,0,0,0,0,0,0.00250178003918839,0,0,0,0,0.351467497631697,0,0,0,-0.0535459609704604,0,-0.0141762854880923,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.257306384196236,0,0,0,0,0,0,0,0,0,0,0.0264040790091905,0,0,0,0,0,0.157161091786393,0,0,0,0,0.0875112196654298,0,-0.0802100309783066,0,0,0.0211029923801547,0.0145003428450046,0,0,0,0,0.0252026114287142,0.0331854708042131,0,0,0.158599838330624,0,0,0,0,0,-0.00382001134638554,0.0273164162546233,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404668578111495,0,0,0.14812831180703,0,0,0,0.00290591183769473,0,0,0.173232343410951,0,0,0,0,0,0,0,0,0,0,0,0,0.00930877436322112,0,0,0,0,0.139838778067778,0,0,0,0,0.0968855163948031,0,0,0,0,0.0101537561982477,-0.0202344104464085,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.114730000722468,0,0,0,0,0.0316197474864514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748562413808015,0,0,0,0.0266852722815178,0,0,0,0,0.0375501593525627,0,0,0,0,0,0,0,0,0,0.0274368990845277,-0.0204049097859023,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0178158329223207,0,0,0,0,0,0,0,0,0,0.417421506575051,0,0.138358755273082,0,0,0,0,0,0,0.00113336638656937,0,0,0,0,0,0,0.0219895651054154,0,0,0,0,0.0560391205776026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584087102268044,0.0116447851885073,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0595161155980515,0,-0.212050702455104,0,0,0.333515828899452,0.169977730653029,0,0,0,0,0,0,0,0,0.0866387793149085,0,0.176744047967214,0,0,0,0,0,0,0,0,0,0,0,0,-0.016519385455695,0.324325103420951,0,0,0,0,0,0.0295564784882579,0.225398423076363,0,0,0,0,0,0,-0.0976402281306496,0,0.020259590930392,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0,0,0.183782264771372,0,0,0,0,0,0,0,0.0565977860096641,0,0,0,0,0,0,0,0,-0.928636475850529,0,-0.0629069975239238,0,0.35377512161992,0,0,0.255828329686684,0,0,0,0,0,0.224219433933024,0,0,0,0,0,0,0,0.0918368249370243,0,0.0205662066111188,-0.0376496724140823,0,0,0,-0.204485476390338,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0304850015725422,0,0,0.11365099732857,0,0,0,0,0,0,0,0,0.233612407550793,0,-0.0325266018369642,0,0.172352568471205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133593321891581,0,0,0,0.272567055868933,0,0,0,0,0,-0.00907176607223699,0.00350281765989343,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.095178574762994,0,0,0,0,0,0.0318032605199298,0,0,0,0,0,0,0.0812397673504583,0,0.0102617399813729,0,0,0,0,0.0471048236325992,0,0,0,0,0,0,0,0,0,0,0.0388211305498544,0.0482515502830357,0.147248713352679,0,0.0305613563357697,0,0,0,0,0,0.00570141267119117,5.42101086242752e-20,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119925702330106,0,0,0.0122522622575445,0.179339209728579,0,0.0199346616062541,0,0,0.0847159680423927,0,0,0,0,0,0,0,0.10992564408092,0,0,0,0,0,0.13189693311783,0,0,0,0,0,0.0571260449923516,0.121123157243404,0,0,0.144106192869922,0,0.066326592852529,0,0,-0.00956796026510665,0.0118859743790789,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0.406956191474112,0,0.0923117850749485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169211831398449,0,0,0,0,0,0,0,0,0.0885691089428384,0,0,0,0,0.0311837415441218,-0.0112952523303352,0.00987264051696334,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130899277259263,0,0,0,0,0,0,0.014761661716558,0,-0.0190806853581402,0,0,0,0,0.0865942121170927,0,0,0,-0.014864396890141,0,0,0,0,0,0,0,0.0298872765575051,0,0,0.00421298224807393,0,0,0,0,0,0.0058471689991223,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399995346348483,0.0500845824678297,0,0,0.167177195973625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946076384017844,0,0,0,0,0.0550102498324702,0,0,0,0.0047833110333103,0,0,0,0,0,0.0106828205209444,0.00410714641399925,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598844020009128,0,0,0.0375268594145141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015593580489759,0,0,0,0.0300409050991767,0,0.0275546854448334,0.0430422187881458,0,0.107716627369833,0.0389761486798333,0,0,0.0138237611536972,0,0,0,0,0,-0.00682590752346331,-0.00573812477280491,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.146516379593627,0,0,0,0,0,0,0.0556412896901816,0,0,0,0,0,0,0,0,0.250491729685022,0,0,0,0,-0.202689322072086,0,0,0,0,0,0,0,0,0,0.171026005329368,0,0,0,0,0,0,-0.0227778149540979,0,0,0,0,0,0,0,0,0.0363300752688035,-0.051929884922147,0,0,0,-0.186110920507194,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12559529008457,0,0,-0.140520033310831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943329349128178,0,0,0,0,0,0,0,0.791722519813075,0,0.552446402272301,0,0,0,7.73197116206253,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251789541134215,1.12265721884735,0,0,0,0,0,0,0,0,0,0,0,0,-1.22244186057229,0,0,0,-0.564235455895587,0,0,0,0,0,-0.644698435292356,0,0,0.306388990483267,0,0,0,0,-1.19129568728366,0.533148728506157,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.014674563018925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584871930597181,-0.0228926812133437,0.0781479599209808,-0.141582441069461,0,0,0,0,0,-0.0421437145886663,0,0,0,-0.0178910558456413,0,0,-0.06957894530033,0,0,0,0,0,-0.00324430458746846,-0.0156119987491198,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.116183707573432,0,0,0,-0.22727578674734,0,0,0,0,0,0,0,0,-0.0357674113762338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997099358345163,-0.0757254177634513,0,0,0,0.0294298378296684,0,0.0261861008205824,0,0,0,0,0,0,0,0.0186480945600242,-0.0415005614647396,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079301879989797,0,0.00206629830317647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137316911944524,0,0,0,0,0,0,0,0.00177943061171345,0.00888988622016619,-0.00646063256518733,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629226826113182,0,0,-0.00271689352051335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699219796525246,-2.16840434497101e-19,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00300112940348731,0.00204822720689077,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00124076839548796,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151420550994252,0,0.000448326337870209,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.00234138623023598,0,0,0,0,0,0,0,0,0,-0.00206756033480588,0,0,0,0,0,0,0,-0.000910633280740107,0.00462099489438223,-0.00552135556161562,0,0,0,0.00666832589558164,0,0
