,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X002466.SZ,X601898.SH,X601600.SH,X600660.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601699.SH,X600426.SH,X601158.SH,X600489.SH,X600808.SH,X600219.SH,X600315.SH,X000883.SZ,X600157.SH,X002470.SZ,X000830.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305932966550547,0.344032073165739,-0.277475035263168,0,0,0,0,0,0,0,-0.0938411718286243,0,0,0,0,0,0,0,0.199540143801487,0,0,0,0,0,0.0513786014112399,0,0,-0.46271395168588,0,0,0,0,0.141520735828294,0.0569251252611337,0,0,0,0,0,0
X600660.SH,0,-0.0343911724771179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00978504969806835,0,0,0,0,0,0,0.186893287904168,0,0,0,0,-0.0168275100357993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885996092051413,0,0.0259333051172425,-0.0182996189308833,0,0,0,0,0,0
X600688.SH,0,0.393146871993211,0,0,0,0,0,0,0,0,0,0,0,0,0.0859814444620215,0,0,0,0,0.00886637459075513,0,0,0,0,0,0.0591352375001708,0,0,0.0797111471818831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279524644247015,0,0,0,0.0283359319419115,0.0179631628855046,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0066926394267342,0,0,0,0,0,0,0,0,0,0,0.0455163078201565,0,0,0.04617075847938,0,0.0955515908418482,0,0,0.0780919123967921,0,0,0.00942717963501098,0,0.0187836950207292,0,0,0,0.0678781636585562,0,0,0.0126645186537591,0,0,0.0602261548133211,0,0,0,0,0,0,0,0,0,0.00584120869330307,-0.0239563258820891,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.101566695104561,0,0.00472124133908376,0,0,0,0,0,0,0,0,0.221613285556231,0,0,0,0,0,0,0.139341994583586,0.0279949503581857,0,0,0,0,0,0,0,0,0.208358634443889,0,0,0,0,0,0,0,0,0.0360759547518118,0,0,0,0,0.0207938118125857,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0516084220882063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0760840200856325,0,0.0160541272360334,0,0,0,0.00224468478770019,0,0,0,0,0,0,0.0824069409387172,0,0,0,0,0.0518487579248307,0.030863434066905,0,0,0,-0.00150732271906366,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0272794143293206,0,0,0,0,0,0,0,0,0,-0.0865906798408045,0,0,0,0,0,0.140678565634269,0,0,0.324287504329377,0,0.180545077536679,0.0541395839564535,0,0.0459002473999637,0,0,0,0,0,0,0,0.132852899498523,0,0,0,0.122907879956317,0.172151766086141,0,0,0,0.010970455676297,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.689366755394978,0,-0.0685139687714549,0,0,0,0,0,0,0,-0.173976196164339,0.0816831519869462,0,0,0,0,0.146257476389873,-6.93889390390723e-18,0,0,0,0,0.0394840071783747,0,0,0,0,0,0,0,0,0,0,0.126424118776901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0.0358181551388216,0,0,0.0262215767731156,0,0,0.03685054205076,0,0,0,0,0,0,0,0,-0.102314537877798,0,0,0,0,0,0,-0.0158962811773624,0.0176294164998737,0.0366517819310858,0,0,0,0,0,0,0,0,0,0,0,0,0.876817354078123,0,0,0,0,0,0,0,0,0,0,0.00123792548578486,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943242818767467,0,0,0,0,0,0.124696910577414,0,0.182871378873787,0,0,0,0,0,0,0,0,0,0,0.180060084174833,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600886.SH,0,0.0338461770674645,0,0,0,0.104474563266127,0,0,0,0.0296011462015763,0,0,0,0,0,0,0,0,0,0.0512948558728433,0,0,0,0,3.46944695195361e-18,0.0234586699113348,0.10537497372172,0,0.145341149574966,0,0,0,0.0221046199111553,0,0,0,0,0,0,0,0,0,0,0,0.0526686219879877,0,0,0,0,-0.0250804756392489,-0.0164760686777845,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807603491475895,0,0.141927804417075,0,0,0,8.67361737988404e-19,0.0158870431470853,0,0.192360663569766,0,0,0,0.0544099120459953,0,0,0,0,0,0.121766420424578,0,0,0,0,0,0,0,0,0,0,0.11219785554542,0,0,-0.0110310370900089,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837830748711803,0,0,0,0,0,0,0.355032557707635,0,0,0,0,0,0.245466287842262,0,0,0,0.00806970447051612,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197692824066864,0,0.162810590531192,0,0,0,0,0,0,0,0,0.0499041511899375,0,0,0,0,0,0.0335464583456274,0,0,0,0,0.0682449480049342,0,0,0,0.118509335070745,0,0.158880957280713,0,0,0.0479165081109668,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0678699395516458,0.104709848768101,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0861705778486517,0,0,0,0,0,0.0330678636865213,0,0,0,0,0,0,0,0,0,0.140647449144748,0.286291576488452,0,0,0,0,0,0,0,0,0.186612986356477,0,0,0,-0.0139012016849153,-0.0210664533103026,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826831060769655,0.0971027133582776,0.0554823378080294,0.169035266055546,0,0,0,0,0.327133650881529,0,0,0,0,0,0,0,0,0,0,0,0.0693864280872276,0,0,0,0,0,0,0.0848064788826376,0.0554807825006306,0.173532987080554,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401289631982428,0.119285967452965,0,0,0,0,0,0.119092094446502,0,0.165400729438844,0,0,0,0,0,0,0,0,0,0,0,0.172724101889625,0.121521582662248,0,0.0279408526795571,0,0.0195365562593268,-0.0105062042105209,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133981498914421,0,0.268356670718184,0,0.12568503403397,0,0,0,0,0,0,0,0,0.0672345458121475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555488488447508,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.191800030997163,0,0,0,0,0,0,0,0.203428990349083,0,0,0,0,0,0,0,0,0,0,0,0,0.0919015015290766,0,0,0,0,0,0,0,0,0,0.016833940535751,0,0,0.167088018644597,0,0,0,0,0,0,0,0,0,0,-0.000894435741065784,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0197631816035456,0.0425306297806421,0,0,0,0,0,0,0,0.194476854027847,0,-0.0172998231184928,0,0,0.0337122298182513,0,0,0.0618849494165363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126957491896893,0,0,0,-0.0171802978383023,-0.0128195166094866,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16299210096167,0,-6.93889390390723e-18,0,0,0,0.0681772919124649,0.0853444226815992,0,0,0.107802691908022,0,0,0,0,0,0,0.304085562549202,0,0.133788752987222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105011737416828,0.0204301413355102,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.00345364467052942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030180058744574,0,0,0,0,0,0,0.0412429360887098,0,0,0,0,0,0,0.234626885730576,0.167020437943617,0,0,0.0133421190839606,0,0.0787227417643153,0,0,0,0.00574237876684996,-0.00712502107854039,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656629920826058,0,-0.0710135273985676,0,0,0,0,0.182515283550096,0,0,0,0,0,0,0,0,0,-0.00869244708583508,0,0.218189425991061,0,0,0,0.429260216980479,0,0,0,0,0,0,0,0,0,0.014345954243855,-0.041489766102022,0,0,0,0,0,0
X002271.SZ,0,0,0.0770957463652465,0,0,0.0416222323657502,0,0,0,0,0.0409705930524386,0,0,0,0,0,0,0.124450518439424,0,0,0,0,0,0.067370948361907,0,0,0,0,0,0,0,0,0,0,0,0,0.104453752695907,0,0,0,0,-0.0516381347292361,0,0,0,0.141517387462986,0,0,0,-1.0842021724855e-19,-0.0193115990961703,0,0,0,0,0,0
X000408.SZ,0,0,0,0.079611552403369,0,0,0,0.0530509163588603,0.13310580743376,0,0,0,0,0,0,0,0,0,0,0,0,0.236983831285418,0,0,0,0,0,0,0,0.00775417944999585,0.0542729289875162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119210799280482,0,-0.0013155132844818,-0.0159759488099179,0,0,0,0,0,0
X601699.SH,0,0,0.236062433299986,0,0,0,0,0.221067850298638,0,0,0.0529981099057221,0,0,0,0.130070116584851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363103279295233,0,0,0,0,0,0,0,0,0,0,-0.00800752551968746,0,0,0,0,0,0.0146290314466226,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362851798117909,0,0,0,0,0,0,0.476953929868436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741256510528702,0,0.201100544616383,0,0,0,0.0389847719106487,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0542523005281544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876101380894317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820400646212058,0,0,0,0,0.0134604826574714,0,0.0808632080566487,0,-0.0229463453177796,-0.0205874543583283,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0129639523039034,0,0,0,0,0,0,0,0,0,0,0.707494258558633,0,0,0,0,0,0,0,0,0,0,0.0337399747562198,0.003588252171058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320789792933065,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634040647706212,0.0486380928534158,0,0,0,0,0,0,0.0185973083207627,0,0.00871298624902728,0,0,0,0,0,0,0,0,0,0,0,0,0.0723783352474797,0,0.0299688033827802,0,0.0244929735460091,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809726151190345,0,0,0,0,0.0957391292598154,0,0,0,0,0,0.166442188112658,0,0,0,0,0,0,0,0,0,0,0,0,0.0690203501156282,0,0.0528906767353655,0,-0.00830150673596155,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.0644352827188704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169793728301976,0,0.196232622325481,0,0,0,0.10117698076841,0,0,0,0,0,0,0,0,0,0,-0.105896595164821,0,0,0,0.139616041865566,0,0,0,0,-0.0276991695038929,-0.0219115656705128,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143971397052425,0.0130694733826899,0,0,0,0,0,0.0186203155114,0,0,0.0903528938221166,0,0,0,0,0,0.0586332293105782,0,0,0,0,0,0,0,0,0,0,0,0.0661598590782638,0.0810057386771644,0,0,0,0.0128183237151167,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923416210028758,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353514408907088,0,0,0,0,0,0,0,0.274334323242021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178108528972308,0,0,0,0,0,0,0,0,0.0469757216725813,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254621440963088,0,0,0,0,0,0,0,0,0.263911645117985,0,0,0,0,0,0,0.313610806787172,0,0,1.38777878078145e-17,0.444207604152735,0,0,0,0,0,0,0,0,0,0,0,0,0.0555678174664246,-0.00104684294263609,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0488366135823262,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0484124754446239,0,0.00246163327378065,0,0.0371278568931568,0,0,0,0,0,0,0,0,0,0.00180812011104119,0,0,0.134666725285754,0.110729253471843,0,0,0,0,0.0134248069815488,0,0.117686869587113,0,-0.00613458251407267,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.234096689071601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201764502908097,0,0.0382545291218859,0.160187020401818,0,0.0277502222988609,0,0,0,0,0,0.0783357451511568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907952150546268,0.112022042603445,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0937336237779808,0,0,0,0,0,0,0,0,-0.0266309614111346,0,0,0,-0.00505067120935762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112375213025812,0,0,0,0,0,0.0531755529331216,0,0,0,-0.0762141570894703,-0.102071329221245,0,0,0,0,0,0
Slope,0,1.13198127107844,0,0.285820017080106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.726490097133026,0,0,0,0,-0.166997287788023,0,0,0,0,0,0,0,0,0,-0.726090537442165,0,0,0.13509472502374,0,0,0.111784532525977,0,0,0,0,0.272144347733986,0,0,0,0,0,-0.117188772831717,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09128145450072,0,0,0,0,0,-0.533720282750025,0,0,-0.023089643428219,0,0,0,0,0,0,0,0,0,0,-0.0234052186119846,0.240165781637096,-0.24495295629304,0,0,0,-0.459227382369124,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.138627885563801,0,0,0,0,-0.0529667797662813,0,0,0,0,0,-0.0804729669896106,1.35525271560688e-20,0.0123522276979022,0.11345200024055,0,0,0,0,0,0,0,0.0463071037240315,0,0,0,0,0,0,0.0136658340254934,0,0.0416406258933951,0,0,0,0,0,0,0,-0.0443519385134814,0,0,0,0,0.0151317128351631,0,0,0,0,0,0,0
MKreturn,0,0,0.00543959095865868,0,0,0,0,0,-0.127614655105276,0,0,0.0659148330208619,0,0,0,0,-0.0428691874608532,0,0,0.085606083157748,0,0,0,0,0,0.0145089003508336,0,0,0,-0.0748582223048945,0,0,0,0.0400312389158901,0,0,0,0,0,0,-0.0175279167905526,0,0,0,0.0459878212692513,0,0,0,0,0.0148504120229962,-0.0305698597116679,0.366325291963364,0,0,0,0,0
MKvol,0,0.00641825665569132,0,0,0,0,0,0.00230325264251352,0,0,-0.00400194582242552,0,0,0,0,0,0,0,0.000685456029209568,0.00664947756341076,0,0,0,0,0,0.00476869948969618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584831033308859,-0.000106039861410197,0.00982132401962715,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00513175169309301,0,0,0,0,0,0,0,0,0,0,-0.0155676571662731,0.0275071315966506,0,0,0,0.00168640578326102,0,0,0.0439962746858722,0,0,0,0,0,-0.00732653443117855,0,0,0,-0.00439365858253505,0,0,0,0,0,0,0,0,0.0178089008880086,0,-0.0174120905898255,0,0,0,-0.00337227442973646,-0.0144338768917948,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.012968586069036,-0.00626794682746208,0,0,-0.0203858987030946,0,0,0,0,0,0,0,0.00175821382844198,-0.00417076244927257,0,0,0,0.0397940302706767,0,0,0,-0.00990902757504324,0.00134294475102997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150343436408955,0,0,-0.0185137814486216,0,0.00712263097709456,-0.00174390792969736,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0110232116655069,0,-0.00767519388850034,0,0,0,0,0,-0.00229335374968323,-0.00542625098370011,0,0,0,0,0,-0.00274533195576031,0,0,0,0,0.0146980185320259,0,-0.000494994300957113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241796198675532,0.0201416869957195,0,0,0,0,0,0
