,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X600362.SH,X601600.SH,X600188.SH,X600352.SH,X600489.SH,X000786.SZ,X601991.SH,X600688.SH,X600795.SH,X600111.SH,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X002466.SZ,X600529.SH,X600426.SH,X600315.SH,X600126.SH,X002353.SZ,X002075.SZ,X002080.SZ,X000723.SZ,X002409.SZ,X600486.SH,X600612.SH,X600219.SH,X600516.SH,X000959.SZ,X601158.SH,X000898.SZ,X000932.SZ,X000883.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753577149515553,0.0131021304801575,0,0.187819584092079,0,0,0,0,0,0,0.00265593632342709,0,0,0,0,0.0720162479769771,0,0,0,0,0.0226361421099031,0,0,0.00951965349158335,0,0,0,0,0,0,0.00418883872461404,0.00296384174795459,-0.0137242609916706,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232106586212113,0,0,0,0,0,0,0,0,0.0439361342552417,0,0,0.0324956974824329,0.0415364738348453,0,0.014144938128163,0,0,0,0,0,0.0556083347658184,0,0,0.0697531743606253,0,0,0,0,0.0672890762981302,0,0,0,0,0,0,-0.0124426686722861,-0.00090422449550413,0.000528071082600045,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.122413287873679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128700686484499,0,0,-0.00612857404232843,0,0,0,0.0322117554797494,0,0,0,0,0,0,0,0,-0.0250302976130508,0,0,0,0,0,0,-0.0143912427794562,0.0129425011172737,-0.0015228602155372,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0334514868647108,0,0.0694044753399007,0,0,0,0,0.379499321473215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0609579846004791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189099609074131,-0.0213637352589715,-0.00073489548411582,0.000377341152503151,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.108434764776105,0,0,0,0,0,0,0,0,0,0,0,0,0.104385411180592,0,0,0,0,0,0.0202284754613377,0,0,0.0139516368517318,0,0.304500507075997,0,0,0.046843011517851,0,0,0,0.111708533713129,0,0.0233921938871841,0,0,0,0,0,0,0,0,0,-0.00933456638671386,0.00520007083974612,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0776688104215434,0,0,0,0,0,0,0,0,0,0,0.381075500505783,0,0,0,0,0,0,0,0,0,0.0485972443570858,0,0,0,-0.0423603422919965,0,0,0,0,0,0,0.0697487518175442,0,-0.0981979065483655,0,0,0,0,0,0,0,0,-0.00612137959499713,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116010814015718,0,0.0316961397715435,0,0,0.0590442384200464,0.116419612504108,0,0,-0.0268033609771784,0,0.0324045912115471,-0.00322781402967624,0,0,0,0,0.0031209308495791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117163285995329,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287772820882003,0,0,0,0,-0.193867918355844,0.0606047227193024,0,0,0.0417078593785684,0,0,0,0,0,0,0,0,-0.0116723110874395,0,0,0,0,0,0,0,0,0,0,-0.0392676909123735,-0.00347292019556885,-0.0102350476503085,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056892510069013,0,0,0.0700472610601101,0.100308232173968,0,0,0.063456426723264,-0.0256089742237952,-0.057543834922385,0,0.250758788829998,0,0.104176676075765,0,0,0,0,0,0,0,0,0,0,0,-0.00711119195691685,-2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0.055703096556836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498612344018169,0,0,0,0,0,0,0,0,0.031227021228735,0.11848031754787,0,0.0361769239448447,0,0,0,0,0,0,0.116207613144022,0.0465800995935342,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0136216032824913,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274745694501027,0,0,0,0,0.14534084049467,0,0,0.148755393326057,0,0.0463189323350506,0,0.0849689999912573,-0.0175319960885607,0,0,0,0,0.0406767182549148,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00384765742944593,-0.00243435706955549,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0751924525346296,0,0,0,0.0493245459946932,0,0,0,0.0361318483929526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886487657141567,0,0,0,-0.0574097435168188,0,0,0,-0.00311830272708199,0,0,0,0,-0.0332598448073545,0,0,0,0,0,0,0,0,0,-0.0238150281519203,0.0274175430253001,-0.00378091858840686,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.103296297130515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913404125265103,0,0,0,0,0,0,0,0,-0.0153047022979998,0,0,0.0265216266159641,-0.00728985322408665,0.128114076247753,0,0,0,0.0512611109535326,0,0,0,0,0,0,0,0,0,0,0,0.0149742618666678,-0.0143964721966208,0,0,0,0,0,0
