,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600111.SH,X600027.SH,X600010.SH,X002460.SZ,X600489.SH,X600160.SH,X601699.SH,X000301.SZ,X600426.SH,X002466.SZ,X000983.SZ,X601991.SH,X600803.SH,X000786.SZ,X000877.SZ,X000933.SZ,X600985.SH,X600176.SH,X000630.SZ,X000807.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X000883.SZ,X002271.SZ,X600348.SH,X000027.SZ,X000932.SZ,X600995.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.324799652550754,0,0,0,0,0.0428090530809443,0,0,0.0621126013094571,0,0,0,0,0,0,0,0,0,-0.11671483304409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115316392307039,0,0,0.0140355000168263,0,0,0,0,0,0
X601088.SH,0.173392175171974,0,0,0,0.0544438864743096,0.219407334755434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212185153568922,0,0,0,0,0,0,0.15360581145376,0,0,0,0,0,0.0261344303603423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00977249041641977,0,0,0,0,0,0
X600028.SH,0.412261747515454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144157029613275,0,0,-0.0329423503733156,-0.090950061093083,0.0643226990337711,0,0.00629166120835651,0,0,0,0,0,0,-0.0955999289944433,0,0,0,0,0,0,0,0.0480851191026712,0,0,0,0,0,0,0,0.0581473879292026,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046977770909386,0,0,0,-0.0313856840716136,0,0,0.134561344189769,0,0,0,0.266880996728306,0,0,0,0.0881935392741544,0,0,0,0,0,0,0,0,0,0.0238473947810258,0,0,0,0,0,0,0,-0.00121887127044014,0,0,0,0,0,0
X600188.SH,0,0.0269157763755986,0,0,0,0.220705160037548,0,0,0.0546278420841245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31205540014052,0,0,0,0,0,0,-0.084157426490684,0,0.0786953530350716,0,0,0,0,0.00373301382938803,0,0,0,0,0,0,-0.0357037571870214,0,0,0,0,0,0,0,-0.0241029603744648,0,0,0,0,0,0
X601898.SH,0,0.202340463074783,0,0,0.129454652950136,0,0,0.102449808477902,0,0,0,0,0,0,0.0641013852792039,0,0,-0.00304847927906619,0.120924414301226,0,0,0,0,0.166083025192776,0,0,0,0,0,0,0,0,-0.0263740886400209,0.340176208819093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123214924627124,-0.0883306752874359,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0332695322884113,0,0,0,0,0,0,0,0.072858914700903,0,0.0465923036214981,0,0,0,0,0,0,0,0,0,0,0.0409687810584656,0,0,0,0,0,0,0,0,0.0910499369768473,0,0,-0.0681751631673237,0,0,0,0,0,0.03467283961907,0,0,-0.0538349918589231,0,0.0115734511500333,0,0,0,0,0,0
X600011.SH,0.0361579599198979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517451732945075,0,0,0,0.0445514923923193,0,-0.0647424466341497,0,0,-0.0192989872666052,0,0,0,0,0.231675604085314,0,0,0,0,0,0,0,0,0,0.00842396479248732,0,0,0,0,0,0,0,0,0,0.0244653072123214,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.015709371769006,0,0,0,0,0,0,0,0,0,0,0.0222176008884761,0,0,0,0,0.658434443548524,0,0,0,0,0,0,0,0,0,0,0.130740009268454,0,-0.0189399541525943,0,0,-0.105823256169882,2.16840434497101e-19,0.0461856323632263,0,0,0,0,0,0,0,0,0,0,0,0,0.0252685075858616,-0.0400131814999623,0,0,0,0,0
X600660.SH,0.00745900572898514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828886800699019,0,0,0,0,0.00837765604983731,0,0,0.148703245946114,0,0,0,0,0,0,0,0,0,0,0,0.0313103246600315,0,0,0,-0.0734414979152437,0,0,-0.0806157886242929,0,0,0,0.221176835843672,0,0,0.0142592644745512,0.0176303750926425,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.13309111957796,0,0,-0.0933943228563526,0,0,0,0,0,0,0,0.205029621007982,0,0.172127823538889,0,0,0,0.0325475708495889,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0308599292909598,0.101175678856958,0,0,0,0.183162755064447,0,0.0876293389995774,0.165228610488824,0,0.0365118197847603,0,0,0,0.0806515252050924,0,0,0,0,0,0,0,0.0206612759215261,0,0,0,0,0
X600585.SH,0,0,0,0.132215126227122,0,0.0847081165697108,0,0,0.0327384755475261,0,0,0,0,0,0,0,0,0,0,0.0561430947811126,0,0,0,0,0,0,0,0,0,0,0.0969992200320951,0,0,0,0.0320236050216532,0,0,0,0,0,0,0,0.073781728363888,0,0.118505024507836,0,0,0,0,0,0,0,-0.0189269669713967,-0.0608086959334729,0,0,0,0,0
X600886.SH,0,0,0,0,0.0645112570396656,0.0192729930334831,0,0,0,0,0,0,0,0,0.294122657549659,0,0,0,0.0696434299438859,0,0,0,0,0,0,0,-0.015259509454465,0,0,0,0,0,0,0,0,0,0,0,0.0282698431642546,0,0,0,0,0,-0.0724608115290788,0,0,0,0,0,0,-0.00730408132194574,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.051637090747071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244488913056076,0,0,0,0,0,0.0688617944943386,0,0,0,0,0,0,0,0.0334100452542859,0,0,0,0,0.130732018683181,0,0,0.103450502384821,0,0,0,0,0,0,0,0,0.0063782686477651,0.017835506561885,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.00402472242527155,0,0,0.344510120340489,0,0,0,0,0.108240790443997,0,0,0,0,0,0.28631461955825,-0.0204360062361599,0,0,0,0,0,0,-0.00138785115258981,0,0.0751009226497784,0,-0.0152230265438016,0,0.0530874693098546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331379658564076,-0.019408064788371,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.102564072487641,0,0,0,0,0,0,0,0,0,0,0,0,0.119027746418477,0,0,0,0,0,0,0,0,0,0,0,0,0.00726131561428374,0.289234790347422,0.134897501477179,0,0.00574151924049383,0.11814245205842,0.157438475999558,0,0,0,0,0,0,0,0,0,-0.00726826560505837,0,0.0117887650742319,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.100012861036974,0,0,0.220350098060365,0.0392085212190765,0.156347761990438,0,0,0,0,0,0,0,0.0294043474876148,0,-0.0155806122134891,0,0,0,0,0,-0.0202288243940247,0,0,0.177084366815327,0.0371895399285085,0,0,0,0,0,0,0,0,0,0,0,0,0.0839740294653255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.046949706797549,0,0,0,0,0.195506971468007,0,0.0410268942670828,0,0,0,0.565593665265487,0,0,0,0,0,0,0,0,0,0,0,0.0649778175620749,0,0,0,0.0388072524388316,0.0688958038428635,0,0,0,0,0,0,0,0.0929967502577016,0,0,0,0.00474060293346226,0,0,0.0309756360242885,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.107465606304134,0,0,0,0,0,0,0.618445899498995,0,0,0,0,0,0,0,-0.0152822535664886,-0.0294603365365333,0,0,0,0,0,0,0,0,0.03046476515363,0,0,0.191907280352231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00995318840400323,0,-0.0665272642223012,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172242129286642,0,0,0,0,0.053739853072897,0,0,0,0,0,0,0,0,0,0,0,0.0106773414725635,0,0,0,0,0.0265646335593786,0,0,0,0,0.0802442607780859,0,0,0,0,0,0,0.00585866700516944,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228536628378551,0,0,0,0,0,0,0,0,0.842580557109238,0,0,0,0,0.0465462124337349,0,0,0,0,0,0,0.00431155214245894,0.0443023445042643,0,0,0,0,0,0,0,0,0,0,0,-0.022586604185358,-0.0109199744744436,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.590953233943757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931345356268077,0,0,0,0,0,0,0,0,0,0,-0.0705169171175004,0,0.0104456619795446,0,0,0.069788602412282,0.110428359400402,0,0.119080290886995,0,0,0,0,0,0,0.0116216628005622,0,0,0,-0.0110918092523253,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11315832975024,0,0,0,0,0,0.0474963708946047,0,0,0,0,-0.210136908125315,0,0,0.110909171431187,0,0,0,0,0,0,0.0948470687037098,0,0,0,0.0587171119839815,0.128232711196874,0,0,0,0,-0.0165892337590849,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.385955551092071,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611052403027516,0,0,0,-0.0319477433985167,0,0,0,0,0.339963460353192,0,0,0,0,0,0.0845160183604686,0,0,0,0,0.0156074997261154,0,0,0.0838529467263075,0,0,0,0.44563268979175,0,0,0,0,0,0,0,0,0,0,0,0,0
