,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X600688.SH,X601991.SH,X601600.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X002470.SZ,X600489.SH,X600098.SH,X600863.SH,X600022.SH,X000629.SZ,X600307.SH,X600623.SH,X600612.SH,X601918.SH,X600578.SH,X600808.SH,X600547.SH,X300072.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0.23851137801968,0,0,0,0.000597916991387611,0,0,0,0,0.151133973697653,0,0,0,0,0.267853924427649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118839423500596,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.130769121615066,0,0,0,0,0,0,0,0,0,0,0.0215294005271948,0,0,0,0,0,0,0,0,0,0.00586313114432824,0,0,0,0.00871026994885266,0,0,0,0.0241097653115852,0,0.17615075058992,0,0.132960823164627,0.160501113905851,0.00500812246371248,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0404663820629112,0,0,0,0,0,0,0.1401071683921,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0569410126044947,0,0,0,0,0,0,0,0.394313551888972,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490984175535273,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554732196071647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424400246494148,-0.378164841436471,0,0,0,0,0,0
X600111.SH,0,0,0.0402221693333767,0,0,0,0,0,0,0,0,0.0684275887350456,0,0,0,0,0,0.11756179203035,0.0672394064684744,0.0542025620999311,0,0,0,0,0,0,0.0495587963014896,0.115456131023735,0.0410864522608801,0,0,0,0,0,0,0,0,0,0.245667374964915,0.00678907691439878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0523459896922641,0,0,0,0,0,0,0,0.0479940616505603,0,0.244354947240846,0,0,0,0,0,0,0,0,0,0,0.0500081007677749,0,0,0,0,0.127749388031064,0,0,0.04945057433505,0,0.0177641267749964,0,0,0.0174294811822732,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029229171061699,0,0.00470666147515463,0.284718849471155,0.0465689698709111,0,0,0,0,0,0.0730216177745021,0.0755814240595067,0,0,0,0,0,0,0,0,0,0.0590416571883509,0,0,0,0.151202626889497,0,0,0,0,-0.0599049988199345,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.00880440887014057,0,0,-2.77555756156289e-17,0,0,0.0452584248608811,0,0,0,0,0,0.00352306687023653,0,0,0,0,0,0,0,0.292049303154278,0,0,0.189013922007544,0,0,0,0,0,0,0,0,0,0,0.0643398737218614,0,0,0,0.0152410094690181,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0869203396582675,0,0.146118022372884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171409730292331,0,0,0,0,0,0,0,0.245625522387368,0,0,0,0,0,0,0,0,-0.016019007389364,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143731877745079,0,0,0,0,0,0.111338465943791,0,0,0,0,0.103644983745314,0,0,0,0.0234325142206437,0.0259347974655935,0,0,0,0.286496632658551,0.0393708506804783,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.00424460009651519,0,0,0,0,0,0,0,0.359751517866464,0,0,0,0,0,0.110351828151999,0,0,0,0,0,0.0507887951440435,0,0.160323574008384,0,0.13619804510447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194968820453324,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154209154111022,0,0,0,0,0,0.00936029250620345,0,0,0,0.000922296806977873,0.319588970346044,0,0.0110002134613517,0,0,0,0,0,0,-1.0842021724855e-19,-0.00109841182386308,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.343964056206607,-0.0126529574538025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104941507737482,0,0.113499513619882,0,0,0,0,0,0,0,0,0,0.163173577231633,0,0,-0.000667856412977368,0,0,0,0,0,0,-0.0254137649411148,0,-0.121985792404491,0,0,0,0,0
X600309.SH,0,0,0,0.0226625881757179,0,0.146330531804129,0.275720082064865,0.00608125399912769,0,0,0,0.0306466546864964,0,0,0,0,0,0,0,0,0.287115220121096,0,0,0,0,0,0,0,0.0959930813474847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.044745226981542,0,0.344975018169609,0.0360140829886772,0,0,0,0.0676077066840567,0,0,0,0,0,0.177255654216354,0,0,0.0580477066796952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191076557140119,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0241946558823356,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129534573796189,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.380571079543933,0,0,0,0,0,0,0,0,0,0.19851446072036,0,0,0.0578200370511135,0.0719971762411146,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0240004391204468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488851414819454,0,0,0,0,0,0,0,0,0,0,0,0,0.0256788122637746,0,0,0,0,0,0,0,0,0,0.0237037742357445,0,0,-0.00939923499949432,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165199082868964,0,0,0,0,0,0,0,0,0,0,0,0.0377610540207262,0,0,0,0,0.314945965953256,0,0.00764314026686316,0,0,0,0,0,0,-0.000740514767338495,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376384551978946,0,0.0252704239227296,0,0.252349771514036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630577127899064,0,0,0.0123115665911475,0,0,0,0,0.00277932792602131,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0.0833848724467049,0,0.0453812142212874,0,0,0.0137842388875379,0,0,0,0.259726715266853,0,0,0,0.0917517878786831,0,0,0,0,0,0.0419826740618007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15734848754532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0781872359705226,0,0,0.0534327200686874,0,0,0,0,0,0.166906554235009,0,0.0202097808700487,0,0,0,0,0,0,0,0,0,0,0.0669268049603616,0,0.0260632040815139,0.133806754506075,0,0,0.0517354665391578,0,0,0,0,0,0,0,0,0,-0.0344431715249132,0,0,0,0,0,0,0
X002470.SZ,0.0210646025228342,0,0,0,0.0124305947236374,0,0,0,0,0,0,0,0,0,0,0,0.108765803208878,0.239842796670751,0,0.140188882285849,0,0,0.141924325811143,0,0,0,0,0,0,0,0.181631001736491,0,0,0,0,0,0,0,0,0,-0.168206232996228,0,0,0,0,0.00995637122663063,0,-0.0542830112115276,0.0301960185637183,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.211241163276984,0,0,0.0298744927240103,0,0,0,0,0,0,0.0385773218845127,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478037489273779,0,0,0,-0.00420211047114638,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593455444839162,0,0,0,0,0,0.0579860090899094,0,0,0,0,0,0,0,0,0,0,0.199162532053797,0,0.247463716397217,0,0,0,0,0.00859613612442268,0,-0.0356234376758112,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0500888478099282,0,0,0.117153056008938,0,0,0,0,0,0,0,0,0.239219579653697,0,0,0,0,0.101858426798843,0,0,0,0,0,0,0.0746050075702681,0,0.137009435442466,0,0,0.0181557580895321,0,0,0,0,0,0,0,0,-0.0297231130020741,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248340283348915,0,0,0,0,0.0334065106727617,0,0,0,0,0,0.0834181090155607,0.12837765853025,0,0,0,0,0.180589810175637,0,0,0.0893389202305074,0,0.161240587697326,0,0,0,0.0154847259981168,0,0,0.0966297501106134,0,-0.00761563179870705,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0201201967383638,0,0.0477990763101202,0,0,0,0,0,0,0,0,0.0352585681809511,0.0345411577388145,0,0,0.0770675230191181,0,-3.46944695195361e-18,0,0,0,0,0,0,0.108815047117654,0,0.180206285245491,0,0,0.115161724303247,0,0,0.0907841058342134,0.0228773059611131,0,0,0.0578066617699378,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.00566297570684692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372891383134614,0,0,0,0,0,0,0,0,0,0,0,0.00270225476563125,0,0,0,0,0.470684274911353,0,0.00814381703740601,0,0,0,0,0,0,-0.00181223496496578,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413847417250995,0,0,0,0,0,0.0034673757358556,0,0,0,0,0,0,0,0.0683162876273001,0,0.168996167656447,0,0,0.0346256037316185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.270257182761403,0,0,0,0,0,0,0,0,0.0116041763282677,8.67361737988404e-19,0,0,0,0,0.208869591339674,0,0.142582472259226,0,0,0,0,0,0.042553042905686,0,0,0,0,0,0,0,0,0.0299740371150435,0,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023410230008917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421995398824434,0,0,0,0,0,0,0,0,3.3881317890172e-21,-1.6940658945086e-21,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0.334994782660002,0,0,0,0,0,0.0801795039047328,0,0,0,0.185427451479475,0,0,0,0,0.00924711600253388,0,0,0,0,0,0,0,0,0,0,0,0.0793814658309008,0,0,0,0,0,0,0,0,-0.00610847463501731,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.132143811951859,0,0.0151060823343865,0,0,0,0,0.0133746665825237,0.0124555322207017,0,0,0,0,0,0,0,0,0,0,0.0229394963187938,0,0,0,0,0,0,0.275128930482141,0,0,0.133860870622732,0,0,0,0,0,0.0170331382173098,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158663607196839,0.0352018799914485,0,0,0,0.347828503201597,0,0,0.188356757954099,0,0,0.118161778835122,0,0.0170224255172055,0,0.0123699195498488,0,0,0.0153246729453838,0,-0.00767444573374959,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803752291159737,0,0,0,0.365258504242722,0.103981731864578,0,0,0,0,0,0,0,0.0167633241284381,0,0,0,0,0,0.103243350977522,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143343860797125,0,0,0,0,0,0,0,0,0,0.530718005081522,0,0,0,0,0,0,0,0,0,0,0,0.00433188665254847,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0789804289088099,0,0,0,0,0,0,-0.0765373428568894,0,0,0,0,0,0,0,0,0.0897823019195181,0,0,0.111722338145053,-0.0561190284534982,0,0.235895510777386,0,0,0.0804960317596285,0,0,0,0,0.0003090113426572,0,0,0,0,-0.152870569337489,0,-0.0391613061716342,0,0,0,0,0,0,-0.0410779324330601,-0.0305994136052207,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352154243581319,0,0.1423450482377,0,0,0,0,0.026314702114422,0,-0.0811913443277515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275983180520033,0,0,0,0,0,1.12933181148298,0,0,0,0,0,0
TED,0,0,0.0188631524853424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216327202962235,0,0,0,0,0,0,0,0,0,0,0,0.122729246254426,0,0,0,-0.0717169589620645,0,0,0,0,0,0,0,0,0,0,0,0.806374436397922,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.157459926455331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466541194560468,0,0,0,0,0.0780652391276895,-0.209404089445595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660817077646892,0,-0.176380321329161,0.215552739665803,0,0,-0.0433422382060792,0,0,0,0,0,0
MKreturn,0.051466299149456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337256144283961,0,0,0,0.172845059739848,0,0,0.0717941577922157,0.166599595802849,0,0,0,0,0,0,0,0.0411662149888641,0,0,0.052322297162368,0,0,0,0,0,-0.0913599550935109,0,-0.0317428831743493,0,0,-0.400114967506599,0,0,-0.0672692518576262,0,0.250280433487715,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141223476068219,0,0,0,0,0,0,0,0,0,0,-0.00492876076647143,0,0,-0.00305794495953519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124143412017755,0.00140792614955636,-0.00194153630343656,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0674698269887294,0,0,0,0,0,-0.067103298137343,0,0,0,0,0,0,0,0.0106462954701537,0,0,-0.0561951584943264,0,0.0491276219727967,0,0,0,0,-0.0380894600995377,0,0,0,0,0,0,0,0,0.00478095934751372,0,-0.0828274426914939,0.0180062138608316,-0.0897892034273452,-0.0367020946866659,-0.0365301241366762,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032833497773152,0.00468944841298424,0,0,0,0,0,0
CarbonVol_Hubei,-0.00173750758635881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668058040663125,0,-0.00198229795605177,0,0,0,0,0,0,-0.000527105400431183,0,0,0,-0.00241999047900585,0,-0.010924348887213,-0.0106544809715463,0.000930665715073056,0,0,0,0,0,0
