,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600585.SH,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600547.SH,X600886.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X601991.SH,X600176.SH,X601699.SH,X600803.SH,X000408.SZ,X000983.SZ,X600160.SH,X000629.SZ,X600348.SH,X000723.SZ,X600096.SH,X600378.SH,X600995.SH,X600219.SH,X000786.SZ,X600489.SH,X600157.SH,X002192.SZ,X600399.SH,X000831.SZ,X000933.SZ,X600141.SH,X000807.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.394117701862077,0,0,0,0,0,0,0.208053603764372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166778928654117,0,0,0,0,0,0.0318019560806026,0,0.020153556743249,0,0,0,0,0,0,0,0,0,0,0,0,0.0556946573363729,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0375597972699643,0.262372201283831,0,0,0,0,0.11949052194229,0,0.0503723503954485,0,0,0,0,0,0,0,0,0,0,0.00701477399973667,0,0,0,0,0,0,0,0,0.1891897738495,0,0,0,0,0,0,-0.0339207374338421,0,0.0966522815472248,0,0,0,0,-0.00886804373516296,0,0,0,0,0,0,0.00866922079254052,0,0,0,0,0,0
X600028.SH,0.0840578495206618,0,0,0,0,0,0,0,0,0.00558114855839308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106767279682967,0,0,0.0992252455723458,0,0.10248323938511,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118055628976382,0,0,0,0.0216395066277903,-8.67361737988404e-19,0,0,0.00964568531108128,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0342466123750233,0,0,0,0,0,0,0,0,0,0.05074234174782,0,0,0,0.162095870228543,0,0,0.0199412547823622,0,0.0653214100931126,0,0,0,0.0400772380855174,0,0,0,0,-0.0888387881139128,0,0,0,0,-0.0116109442278465,0.0394266815138069,0,0,0,0.0074644560577622,0,0,0,0,0,0,0,0.0215775950752081,0,0,0,0,0,0
X600188.SH,0,0.868303329926618,0,0,0,-0.0324454396194286,0,0,0,0.119917255719686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650798985794881,0,0,0,-0.00352217970205156,0,0,-0.0156989183672399,0,0,0,0,0,0,0,0,0,0,0,0,0.0482820545906238,0,0,0,0,0,-0.0443020027366821,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.400251684701286,0,0,0,0,0,0,0,0,0,0.025211126783847,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.128132360138083,0.0720076936765658,0,0,0.0782727737593444,0,0,0,0,0.0234637101173679,0,0,0,0,0.125185754305181,0.0302672472058288,0,0,0,0.10128025682203,0,0,0.0331254575393739,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.483576846494422,0,0,0,0,0,0,0,0,0,0,0,0.036583393752182,0,0,0.0281935339727333,0,0,0,0,0,0,0,0.11111443011693,0,0.41626047883617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951970898421786,-0.123309234700328,0,0,0.0629961434375562,0,0.00568213382087592,0.0108653101133749,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.154148265581211,0,0,0,0,0,0,0.122725082231027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284452792200552,0,0,0.0301007725018698,0,0,0,0,0,0,0.107934033240722,0,0,0.0133826849134441,0,0,0,0,0.177610532652098,0,0,0,0.0258406987742489,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0739256793822506,0,0,0,0.0669280432559745,0,0.0737539675664066,0,0,0.0366101839608085,0,0,0,0,0,0,0,-0.037431801610941,0,0,0,0,0,0,0,0.0461835836824249,0,0,0,0.395580169222673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0218340795487877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042889677396569,0,0,0,0,0,0,0.135201574647409,0.179882767830086,0,0.344475045604111,0,0,0.0338854415641,0,0,0,0,0,0,0,0,0,0,-0.0617959811059483,0.142502311154355,0,0.00879903378989774,0,0,0,0,0,0,0,0,0,0
