,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600157.SH,X300072.SZ,X601991.SH,X600489.SH,X600027.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000792.SZ,X002075.SZ,X000408.SZ,X000898.SZ,X000709.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600549.SH,X600352.SH,X000935.SZ,X000630.SZ,X000539.SZ,X000027.SZ,X601699.SH,X600176.SH,X600021.SH,X000937.SZ,X000060.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573951179689428,0,0,0,0,0,0.0554835152394009,0,0.0277528982221907,0,0,0,0,0.0404342745155787,0,0.0140908011514289,0,0,0,0.0549474324470903,0,0,0,0.0613106289492981,0,0.000904719329714036,0,0,0,0,0,0,0,0,0,0,0,-0.016543159416731,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0434601219701507,0,0,0,0,0,0,0.0409180553689359,0,0,0,0,0,0,0,0,0,0,0.0165327584685494,0,0,-0.0062766846066177,0,0,0,0,0,0.0488351054015411,0.0244397997227679,0,-0.00384786835445909,0,0.0157953882635913,0,0,0,0,0.0631053815719206,0,0,0,0.104222291900014,0,-0.00384555921198539,-0.0131042451681943,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.170911811916682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362940609807208,0,0,0.00677029738449092,0,0,0,0,0,0,-0.0508774756494978,0,0,0.04018654125433,0,0,0,0.0374484260964304,0,0.0602521809031387,0,0,0,0,0,0,0.0832411376928617,0,0,0,-0.00453992958550298,-0.0503399466462534,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0298315575331683,0,0,0,0,0,0,0.039305268473733,0,0,0,0,0,0,0.235209704195748,0,0,0.0267678607322673,0.0499024335661901,0,0,-0.0401460930913799,0,0,0,0,0,0,0,0,0,0,0.00835181808261365,0,0,0,0.0160730299426935,0,0,0,0,0.0383702539920991,0,-0.0528166898185228,0.0365096969087921,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366950642067389,0,0,0,0,0,0,0.0917170413012178,0,0,0,0,0,0.0257349934612479,0.0304099882177995,0.095911929149126,0,0,0,0.0341996014843155,0,0,0,0.0882435729332176,0,0.0171237422453388,0,0,0,0.0839797464653438,0,0,0.00933613613759235,0.0668148446937667,0.0493971775315012,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262007610129741,0,0,0,0,0,0.0766776631043574,0,0,0.0539500898220345,0,0,0.0181457457036461,0,0,0,0,0,0,0,0,0,0,0.0107497411282879,0,0,0,-0.00203896675417615,0,0,0,0,0,0,0,-0.0496540313125385,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.200304956919075,0,0.00152443624916167,0,0,0,0,0.0296419091173207,0,0,0,0.151158521032387,0,0,0,0.1221077911491,0,0,0,0,0,0,0,-0.189849551122393,0,0,0,0,0,0,0.0416001086661902,0,0.0429727437721091,0,0,0,0.247542145168424,0,0,0,0,0,0,0,0.0522138307759428,0,0,0,0,0,0
X601898.SH,0,0,0.0642489248684718,0,0,0,0,0,0,0,0.136874380594643,0,0,0,0,0.0568223825525245,0,0,0,0,0,0,0,0,0,0.0785241255887299,0,0,0.0191358515999724,0.0156567112862571,0,0,0,0,0,0,0,0,-0.0702996996214801,0,0.00509906705545471,0,0,0,0.314513921051376,0,0,0.114791733833533,0,0,0,0.0245294017818583,-0.0676150764823693,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.00943725292195069,0,0,0,0,0,0,0.942690233478388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289744657617881,0,0.0628786256352537,0,0,0,0,0,0,0,0,0.0992718970354214,0,-0.046062827387816,0.0094909106376269,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584927174339971,0,0,0,0,0,0,0,0.0690691932689918,0,0,0,0,0.0597850962331059,0,0,0,0,0,0,0,0.0892705322431442,0,0,0,0,0,0,0,0,0.0135477397599917,0,0,0,0,0,0,-0.00307832994840862,0,0,0,0,0,0
