,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600188.SH,X600886.SH,X600027.SH,X601158.SH,X600352.SH,X600021.SH,X000883.SZ,X000027.SZ,X600309.SH,X600583.SH,X000060.SZ,X601992.SH,X000539.SZ,X000709.SZ,X000898.SZ,X000792.SZ,X600808.SH,X600489.SH,X000825.SZ,X600307.SH,X002470.SZ,X600098.SH,X002353.SZ,X000629.SZ,X600547.SH,X600660.SH,X600008.SH,X600578.SH,X002075.SZ,X600863.SH,X000831.SZ,X600219.SH,X600549.SH,X002004.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.386155093612958,0,0,0,0,0,0,0,0,0,0.0491354629683359,0,0,0,0.13772469172958,0,0,0.425004801758744,0,-0.0624928673862217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057814808690426,0,0.112495124269974,0,0,0,0,0,0,0,0,0,-0.0161678366579995,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.06120229162409,0,0,0,0,0,0.113871644918802,0,0,0,0.0480651145132465,0,0,0,0,0,0.136041890709888,0,0,0,0,0,0.070891517205651,0,0.126639654550858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033508576189821,0.00874833970894549,0,0,0,0,0,0
X600111.SH,0,0,0,0.127179673152477,0,0,0,0,0,0,0,0.012939584900348,0,0,0,0.119259893535279,0,0,0,0,0,0,0.0563756398833684,0,0.0329520377092537,0.0286693566369705,0,0,0,0,0,0,0,0.0393398372611504,0,0,0,0,0,0,0,0,0,0,0,0.211604106636694,0,0,0,0,0,-0.0167262212127553,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0704118259066217,0,0,0,0,0.250613712442755,0,0,0,0,-2.16840434497101e-19,0,0,-6.7762635780344e-21,0,0,0.172335813469145,0,0,0.088616999232726,0,0,0,0,0.179812870420117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523928368639063,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.442471694100564,0,0,0,0,0,0,0.0521504791755699,0,0,0,0,0,0,0.00595130024141477,0,0.0267423109210612,0.0706114767626888,0,0,0,0,0,0,0,0,0.0781248923816122,0,0,0,0,0,0.0255493223689179,0,0,0,0.020679635657707,0,0,0,0,-0.00981859353822019,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369435167015526,0,0.0668202401824951,0,0.0720583998880153,0,0,0.185627174979824,0.0334292168742162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083883093009241,0,0.382179570476512,0,0,0,0,0,0,-0.00702097915837729,0,0,0,0,0,0,0
X601158.SH,0.00497014759631372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14059839564263,0,0,0,0,0,0,0,0,0,0.0179802319011937,0,0.0230526386156674,0,0,0,0.039845496405027,0,0,0,0,0,0.373085552803627,0,0.124080600199888,0,0,0,0,0,0,0,0.00201345715009077,0.022118852742905,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0150549738508786,0,0,0,0,0,0.19195946081484,0,0,0,0,0,0,0,0,0,0.167385102657501,0.151835664806282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127845495876814,0,0,0,0,0,0,0,0.0674425786272831,0,0,-0.00250480226075176,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.211113042257548,0,0,0,0,0,0.124479344854549,0,0,0,0,0,0,0,0,0,0,0.309999163691022,0,0,0,0,0,0,0,0,0.0797815115740269,0,0.0437341305643147,0,0,0,0.141553714389512,0,0,0,0,0,0,0,0,0,0.0124778871477633,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346194743874783,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.184957799163803,0,0,0,0,0.0136393288478839,0,0,0,0.129332212659098,0,0,0,0,0.12852009209287,0.0295165107662894,0.0386971949575042,0.137777306078411,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372914352726147,0,0,0,0,0.0579479496379687,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0349876713546625,0,0,0,0,0,0,0,0,0,0,0.0609936130989934,0,0.0652454198871658,0.0915033383147465,0,0,0,0,0,0,0,0,0,0.104023667799847,0.108318139730745,0,0,0,0,0,0,0,0.0535917128538013,0,0.0389028977435508,0,0.130081647518699,0,0,-0.00395057579611328,0,0,-0.0784342468571675,0,0,0,0
X600583.SH,0,0,0,0.237161238751309,0,0,0,0,0,0,0,0.137025708331977,0,0,0,0,0,0.123496909531972,0,0,0,0,0.00746354992608474,0,0,0.121615574613912,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923652943247078,0,0.0634858661974906,0,0,0,0.0373180081216088,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0.0354707974176696,0,0,0,0,0.125377304749793,0,0,0.0281347679768347,0,0,0,0.15594436133269,0,0.0729646435357237,0,0.0199051980520993,0.0505155180880687,0,0,0,0,0,0,0,0,0.0313739821037927,0,0.0607409306443955,0,0.156349730674624,0,0,0.0988154494858972,0,0,0,0,0,0,0,0,0,0.013088844029013,0,0,0,0,-0.00484953214764194,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.088063289331274,0,0,0,0,0,0,0,0,0.156966207958967,0,0,0.0845094905547654,0,0,0.0689628723942496,0,0.0254407674468043,0,0.0646747148198247,0,0.0681390192956803,0,0.0753356997725093,0,0,0,0,0,0,0,0,0,0.0485411243562433,0,0,0,0,0,0,0,-0.0110868207785463,-8.67361737988404e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.189132321405932,0,0.00200770411333067,0,0,0,0,0,0,0.0692752308995381,0.156165049548446,0,0.0554451853433959,0,0.0500492641068302,0.163057230021671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226649783414403,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.143751322460442,0,0,0,0,0,0.0537286014179612,0,0,0,0,0,0,0,0,0,0,0,0,0.11532807995189,0,0,0,0,0.154876505007946,0,0.146557960774456,0,0,0,0,0,0,0.209266445534174,0,0,0,0.103219581705736,0.0723718007038048,0,0,0,0,0,0,0,-0.0042177723214615,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.287993682390783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146518436969137,0,0,0.306240087458042,0,0,0.00578175708372495,0,0.0653433137231057,0,0,0,0,0.0268145779619313,0,0,0,0.145888912697643,0,0,0,0,0,0,0,0,0,-0.00048086500230683,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017040637611271,0.0806366427542975,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0435548182718069,0.00809191007641631,0.119327827271394,0,0,0,0,0,0.0158167229293435,0,0,0,0,0.190741220960233,0,0,0,0,0.0472822797605404,0,0,0,0,0,0,0,0.00271710026794788,-0.0143787529184001,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0758154814348754,0.118319778244536,0.0698478633483278,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0282825763906559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219322024297894,-4.33680868994202e-19,0,0,0,0,0.0166979183200634,0,0,0,0.0171672538076484,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0224956071692285,0.0938420220839231,0,0,0,0,0.0985767660250346,0,0,0,0,0,0,0,0,0,0.0152342416474435,0,0,0,0.579952539148082,0,0,0,0,0,0,0,0,0,0,0,-0.0103278316095979,0.000140402147224009,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993350460375327,0,0.00375962644961724,0,0.0699395812305217,0,0.00752092074436457,0,0,0.116069610230007,0,0,0.238030020964221,0.151099828367494,0,0.0057124313468192,0.043633264723871,0,0.0868786577543451,0,0,0.0799005977466203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118491034523592,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399116637466615,0,0,0,0,0,0,0,0.266257448239776,0,0,0,0,0.160000424406761,0,0,0,0,0.0236603390026073,0,0,0,0,0.0223209329002778,0,0,0,0,0,-0.0224462141964015,0,-0.0134213900730624,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082017315674927,0.22234708101458,0,0,0,0,0,0.132688535727773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409142748323576,0,0,0,0,0.247947677897536,0,0,-0.0104666054140364,-0.0144485560811033,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.107729425352617,0.0664959193316918,0,0,0,0,0.0516896661088401,0,0,0,0.0141856893800577,0,0,0,0,0,0,0,0,0,0.0312583154480036,0,0,0,0,0,0,0,0,0,0,0,0.0437110069334079,0.0645890116098914,0,0,0.102673442592322,0,0.0461533684049201,0,0,0.0129063788759676,0.009297404034318,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298779919806029,0,0,0,0,0,0,0.10343946318744,0,0,0,0,0.132127196318784,0,0,0,0,0,0.0309512412061353,0,0,0,0,0.128041357242007,0,0,0.0892294030821357,0,0,0,0,0,0,0,0,0,0,0,0,0.00368684828640621,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.158726679187871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141753032165248,0.0200030520594891,0,0,0.321826967138329,0.0910247371987902,0,0,0,0,0,0,0,0,0,0,0,0,0.120405818548203,0,0.078899195172906,0,0,0,0,0,0,-0.00993238438060267,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624300881269889,0,0,0,0,0,-0.00772661013576751,0,0,0,0,0,0.970228340015311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174992787524849,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0246538839964551,0,0,0.0372621230336333,0,0,0,0,0,0,0.0724220295471072,0,0.130120654371079,0.0389414399020438,0,0.229520007726114,0,0,0,0,0,0,0,0.0677328217723146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173645448248175,-5.42101086242752e-20,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0964480684965713,0,0,0,0,0,0.105324706177382,0.0186515635758175,0.0673017524124416,0,0.109898202768944,0,0,0.13048930462444,0,0.1078123230464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681900730398282,0,0,0,0,0.116339935502105,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461578295255561,0,0,0.0413487581696735,0,0,0,0,0,0,0.0924365530548324,6.93889390390723e-18,0,0,0.11110855825299,0,0,0,0,0,0,0.059135885999372,0,0,0,0,0,0.0915964827501007,0,0,0,0,0,0,0.00242137457384599,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464714852915556,0,0.201195082800706,0,0,0,0,0.156051846864529,0,0,0,0,0,0,0.137252741012666,0,0,0,0,0,0,0,0.0889094175745891,0,0,0,0,0,0,0,0,0,-0.0104080845979072,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.0147521297333402,0,0,0,0,0,0,0,0,0,0,0.55038808807079,0,0,0,0,0,0,0.0519706476081325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050013785435257,0,0,0,0,0,0,0,0,0,0.000768797958540312,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0518355032874125,0,0,0.013258881867033,0,0.147822488911089,0,0,0,0,0,0.061950597605355,0,0,0,0,0,0,0,0.0394530122781609,0,0,0.183673270967398,0,0,0,0,0,0,0,0,0,0,0.0982012016821087,0,0,0,0,0,0,0,0,0,0,0.0843033078220729,0,0,0,-0.0158468123569201,-0.0126780908083016,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00637838157084489,0,0,0,0,0,0,0,0,0.0594642648675508,0,0,0,0,0,0,0.122975291223739,0,0.0577928193698987,0.101935135196196,0,0,0.0883824976679166,0,0,0,0.047087869711519,0,0,0,0,0,0,0,0,0.0517213911903474,0,0,0,0,0,0,0,0,0.00253654647481962,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.11083683027485,0,0,0,0,0.303505633995404,0,0,0,0,0,0,0.06149017182287,0,0,0,0,0.114101151181584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123720915743154,0,0.180459341975032,0,0,0,0,0,-0.00151362172169323,-0.00228690181809168,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322630494350938,0,0.412287144339498,0,0,0,0,0,0,0,0,0,0,0,0,0.282052595223197,0,0,0.122931983800506,0,0,0,0,0.126124854337918,0,-0.219827793285609,0,0,0,0,0,0,0.00807435812484352,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.126041147737406,0,0,0.00369155444768286,0,0,0.0778115246542011,0,5.42101086242752e-20,0,0,0,0,0.0851832028421418,0,0,0,0,0,0,0,0,0,0,0,0.233516005837402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013268689731476,0.016022660596234,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0289860198767009,-0.0808375730694804,0,0,0,0,0,0,0,0,-0.0803590077619409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213638296018864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482514854723874,-0.0385159281624869,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.522091892788366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988812070224581,-0.161499825542866,0,-1.07662644064268,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306173918996613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707544009068279,4.33680868994202e-19,-0.697213402705037,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0757925372642192,0,0,0.111266776033014,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391864140253761,0,0,0,0,0,0,0,0,0,0,0.0249793281361579,-0.12047397234124,0,0,0,-0.084374247503848,0,0,0,0,0,0,0,0,0,0,0,0.0237409446018475,0,0,0.0220510428137864,-8.67361737988404e-19,0,0,0,0,0,0
MKreturn,0,0,0,-0.0291822170507736,0,0,0.266804265741367,0,0,0,0,0,0.0998491234919646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120984975190258,-0.0663689836573163,0,0,0,0,0,0,0,0,0,0,0,-0.0459828281252121,0,0,0.039923395124109,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,-0.00302801576318482,0,0,0,0,0,0.0104386906192929,0,-0.00752133645853623,0,0,0,0,0,0,0,0,0,0,0.00392164010622393,-0.00313470582312073,0.00689125178383864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101691546418293,0,0,0.000670444359377384,0.00741308775820135,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.014148726320853,0,0,0,0,0,0,0,0,0,0.037951735554269,-0.0105818503696517,0,0,0,0,0,0.0228187279815915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117979174474193,0.0119719004776408,0,-0.031025583451847,0,0,0,0,-0.0104400377575979,0,0,0,0,0,0,0.0104289530080578,0.000851778395304285,0.00603773642827,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.026747709471688,0,0,0,0,0,0,0,0,0,0,0,-0.00725202342259459,0,0,0,-0.00671182942539294,0,0,0,0,0,0,-0.00704548231364857,0,0,0,0,0,0,0,0,-0.00125683551191806,-0.00422583932810132,0,0,0,0,0,0,0,-0.00513622773999247,0,0.00930613550762866,-0.00827149935253764,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333448531227275,0,0,0,-0.0012039105317274,0,0,-0.000156090237395007,0,0,0,0,-0.000964331059900299,0,0,0,0,-0.000505492074647657,0,0,0,0,0.000439515940397243,0,0,0,-0.000759569392720495,0,0,0,-0.000560976797812547,-0.00155262861932876,0,0,0,0,0,0
