,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X600801.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X002460.SZ,X000786.SZ,X000709.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X600808.SH,X000553.SZ,X600985.SH,X002353.SZ,X000401.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X000825.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462449099675635,0,0,0,0.00407206937928845,0,0,0,0,0,0,0,0.0215320801497827,0,0,0,0.0384899344618573,0.0373411023052481,0,0,0,0,0,0.0763949861409052,0,0,0,0,0,0.0454643875067184,0,0,0.0229731521300832,0,-0.0052779706301405,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154174174403283,0,0.0117835213695772,0.0338221482925637,0.0166823337236205,0,0,0,0,0,0,0.037242906663625,0,0,0,0,0,0,0,0,0,0,0,0,0.0463330877437774,0,0,0,0,0,0.0499224279395955,0,0,0,-0.0212505862017312,0,0,0,0,-0.0105709822562341,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550307258864211,0.132188519659233,0.0550864359795501,0,0,0,0,0,0,0.0274625453125132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483371756094696,0,0,0,0,0,-0.00390990313359547,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.061549174267144,0,0,0,0,0,0,0,0,0,0,0,0.0325768385179889,0,0,0.381926416500372,0.0399956247771709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205186037560299,0,0,0,0,0,0,0,0,0,0,-0.0160447827683481,0,0,0,0,0.0288274345472827,0,0
X600019.SH,0,0,0,0,0,0,0,-0.017966622227971,0,0.0567973221919273,0,0,0,0,0,0,0,0.0771688786397352,0,0,0.125632280535353,0.0437324958885057,0,0,0,0,0,0,0,0,0,0,0,0,0.074729600140623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507729857679807,-0.00753650171501231,0,0,0,0.0171636490625323,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0483938769384434,0,0,0,0,0,0.243304535847321,0,0.0681167672410411,0,0.00682996610625895,0,0,0,0,0.0472647014237221,0.0953177966871306,0,0,0,0,0,0,0,0,0,0,0,0.11800222296604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525990752846986,0,0
X600011.SH,0,0,0,0,0,0.0834677896181574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459672979910465,0,0.00384659088543796,0,-0.113372741979486,-0.000818672410872309,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.141919125152362,0,0,0,0,0,0,0,0,0,0,0.0160008664222895,-0.0990937490069801,0,0,0,1.0842021724855e-19,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818931516704092,0,0,0,0,0,0,0,0,0,0,0,0,0.0800276498002485,0,0,0,0,0,0,0,0,0,-0.0741176386207404,0,-0.0707540130153936,0.0386262087246033,0,0,0,-0.0657136274772952,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.231553166488981,0,0,0,0,0,0.127442928772944,0,0,0,0.113164137802864,0.133375372823398,0,0,0,0,0,0,0,0.0355143122831331,0,0,0,0,0,0.0130716177830336,0,0,0,0,0,0,0.00304498469923929,0,0,0,0,0,0,0,0,0,0,-0.00322208876445427,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11873064753022,0,0,0,0,0,0.018688810269273,0,0,0,0,0,0,0.0491473112858068,0,0,0,0,0,0.0209906044047659,0,0,0,0,0,0.0210259406452126,0,0.0976938122530605,0,0,0,0,0.275318873473067,0,0,0,-8.67361737988404e-19,-0.012228628656851,0,0,0,0,0,0
