,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X002466.SZ,X000708.SZ,X601898.SH,X601600.SH,X000301.SZ,X600547.SH,X600111.SH,X600362.SH,X600188.SH,X600010.SH,X600426.SH,X600886.SH,X600011.SH,X000786.SZ,X600176.SH,X000408.SZ,X601991.SH,X600795.SH,X600803.SH,X002353.SZ,X600219.SH,X600352.SH,X000932.SZ,X600489.SH,X002080.SZ,X000027.SZ,X600688.SH,X300037.SZ,X000825.SZ,X000898.SZ,X600315.SH,X000807.SZ,X002409.SZ,X601699.SH,X000830.SZ,X600801.SH,X000959.SZ,X600399.SH,X600486.SH,X600027.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0586228701011791,0,0,0,0,0,0.0992873968578216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019196069565843,0,-0.0584378714532331,0,-0.0385150395238005,0,0,0,0.0832596382967756,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.0344024295207014,0,0,0,0.0941157029046421,0,0,0,0.0106834030507261,0,0,0,0,0,0,0.110930301702318,0,0,0,0,0,0,-0.0324552143562583,0,0,0,0,0,0,0.0304266374708248,0,0,0,0.00169296165675109,0,0,0,0,0.0492675779531196,0,0,0.0437980353751454,0,0,0,0,0,0,0,0,0.0958875211491608,0,0,0,-0.0334300678102119,0,0
X601088.SH,0,0,0,0.0365180005872866,0,0.0521813274189714,0,0,0,0,0.019683072148131,0,0,0,0,0.0344763630968841,0,0.167796764799943,0,0,0,0,0,0.064664051178659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579654550910812,0,0,0,0,0,0.0151728835066463,0,0,0,0.0641749539982372,0,0,0.0441001459065457,0,0,0,-0.0193898303889749,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867265714639622,0,0,0,0.223852539863791,0,0,0.0471269999191001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085221969922973,0,0,0,0.0542979755419113,0.00616735362283051,0.051520775630289,0.206769291162702,0,0,0,0.0951199708577728,0,0,0,-0.0422510562898738,-0.0417306050695925,0,0,0,-0.0411660436830036,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137550414039155,0,0,0,0,0,0,0.00356092628918488,0,0,0,0,0,0,0.0343994326505149,0,0,0.0121136486435262,0,0,0,0,0,0,0,0,0,0.32869052489835,0,0,0.0204287553802209,0,0,0,-0.0836624478266855,0.084028753021464,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.129371354016723,0,0.472855481612832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717751490608375,0.0484176808822236,0,0,0,0,0,0,0,0,0,0,0,0.192926777793623,-0.0243641149732743,0,0,0.201866325023569,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0275114829893794,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140353057155146,0,0,0,0,0,0,0,0.16027104367279,0,0,0,0,0,0.152187984461903,0.228325160065019,0,0.107118771652167,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0659551465538394,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.142115586499888,0.0343495491345766,-0.156728676575087,0,0,0,-0.013744294696668,0,0,0,-0.124987472579214,0,0,0.332501728057284,0,0,0,0,0,0,0,0,0,0,0.0621626140216261,0,0,0.0951515158954707,0,0,0,0,0.159542931240753,0,0,0,0,0,0,0,0,0,-0.0418598826155496,0,0,0,0,1.0842021724855e-19,0,0
X002271.SZ,0,0,0,0.0741485634805991,0,0,0,0,0,-0.100797970568127,0,0,-0.00405610857208606,0,0,0,0,0,0,0,0,0,0,0,0.105212494220626,0,0,0,0,0,0,0,0.0898030473924159,0,0,0,0,0,0,0,0,-0.0318145452338684,0,0,0,0,0.0142533615964284,0.0938952102808732,0,-0.00198323305639805,0,-0.0135139645687134,-0.0347580635377506,0,0,0,0.101177444917357,0,0
X002466.SZ,0,0,0,0,0,0.347688890927368,0,0.10435330228997,0,0,0,0,0,0.195580236114284,0,0.295236127156784,0,-0.13383461329324,0,0,0,0,0,0,-0.0090163439509741,0,0,0,0,0.131566574371198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218737811839172,0,0,0,0,-0.121281099373284,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.00508364852932135,0,0,0,0.0671183129581618,0,0,0,0,0,0,0,0,0,0.0121170694474208,0,0,0.034758658944107,0,-0.0460601844691837,0,0,0,0,0,0,0.125829034165095,0,0,0,0,0,0,0.0887355763411295,0.0348138622608359,0,0,0.0895521351390923,0,0,0,-0.0397446395311777,0,0,0,0,-0.0754880553546764,-0.040138268297035,0,0,0,-0.0158602071155231,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0240675293793751,0.125331377306186,0,0,0,0,0,0,0.411656811778367,0,0,0,0,0,0,-0.0357829000257457,0,0,0,0.00383320723136822,0,0,0,0,0,-0.0758292758482826,0,-0.0218777013372522,0,0,0.00618313831605057,0.230449936655736,0,0.159512709892934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0961145431646023,0,0,0,0,0,0,0.0132285068275285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840233717710343,0,0,0,0,0,0.0963754589554886,0,0,0.525494650668755,0,0.0518125163376198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121959503900854,0,0
X000301.SZ,0,0,0,0,0.211901013405901,0,0,0,0,0,0,0,0,0,0,0,0,0.125491676297406,0,0,0,0,0,0.135910973649107,0.0013365291442611,0.124768447754705,0,0,0,0,0,0,0,0,0.0486052973638646,0,0.0271255642624298,0,0,0,0,0.171317123333026,0,0,0,0,0,0,0,0.156229702488775,0,0,-3.46944695195361e-18,0,0,0,0.0786188245768937,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169936583632313,0.0573287549230806,0,0,0,0,0,0,0,0.223469812152448,0,0.089588771136065,0,0,0.0586817477139273,0,0,0,0,0,0,0,0,0.000679635627431064,0.0329530629601379,0,0,0,-0.0430446917331318,-0.0128824399431988,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127255524449159,0,0,0,0,0,0,0,0.04035000500156,0,0,0,0,0,0,0.031692706256085,0,0,0,0,0,0.0574897330354764,0.0346528261788837,0,0,0,0.0592900531963089,0,0,0,0,0,0,0,0,-0.0934911087779578,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0369066082930574,0,0,0,0.0295902291512274,0,-0.0929329884069309,0.19026202105586,0,0,0,0,0,0,0.142596775894527,0,0,0,0,0,0,0,0,0,0,0,0,0.110188273019432,0,0,0,0,0,0.128107206651969,0,0.249575041513516,0,-0.0335967637741011,0,0,0.0588970839800192,0,0,0,0,0,-0.0701266826818654,-0.0185071148540552,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-0.269026196031798,0,0,0,0,0,0.377520518045982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131611335117935,0,0,0.157008632812926,0,0,0,0,-0.0416077219031496,0,0.0242029280600581,0,0,0,0,0.208349591409796,0,0,0.118183639450286,0,0,0.159335311734226,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.010750085458422,0,0,0,0,0,0,-0.0322809199676101,0,0.0890927445971788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120225322033617,0,0.0549424506058448,0,0,0.0788925271765945,0,0.0101093057661261,0,0.172921280682436,0,0,0,0.0130719106856445,0,0,0.19643749377385,0,0,0,0.0803025087408254,0,0,0,0,0,0,-0.0396639019424303,0,0
X600426.SH,0,0,0,0.102392448163379,0,0,0,0,0.0415486191659576,0,0.0831688685119849,0,0,0.0382133871708411,0,0,0.022188062994558,0.101715923027855,0,0,0,0,0,0.105331297420448,0.0338886638925782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128005125655328,0,0,0,-3.46944695195361e-18,0,0,0,0.0532807881594417,0,0,0,0,0,0.0420424087942503,0,0,0,-0.0148043507680475,0,0
X600886.SH,-0.0319817799365202,0,0,0,0,0,0,-0.0425024327241424,0,0,0,0,0,0,0,0,0,0.0102034628390879,0,0,0,0,0,0.103667195321917,0,0,0,0,0,0,0,0.0252428325419901,0.0629238593232089,0,0.104723983684434,0,0,0,0,0,0,0,0.0885360302667977,0,0,0,0.0179084683479259,0.0449447946557854,0,0,0,0.037899525817869,0,0,0,0,0.0158359945744011,0,0
X600011.SH,0,0,0,0,0,0,0.0137301895939351,0,0,0.0297946308698531,0,0,0.045581494077314,0,0,0,-0.07645459738096,0,0.0317060869594778,0,0,0,0,0,-0.000941470739346866,0.0526784993120957,0.0845250358492919,0,0,0,0,0.00710341582850339,0,0,0.0638333711941278,0,0,0,0,0.0434100006388625,0,0,0,0,0,0,0,0,0,0,0,0.0138299042072213,0.00302833344386778,0,0,0,-0.0215783851119662,0,0
