,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X000301.SZ,X600426.SH,X002466.SZ,X600011.SH,X600886.SH,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X600489.SH,X601991.SH,X600803.SH,X600795.SH,X002353.SZ,X600486.SH,X000932.SZ,X002080.SZ,X600688.SH,X601168.SH,X600299.SH,X600295.SH,X600516.SH,X300037.SZ,X000898.SZ,X000723.SZ,X600027.SH,X600315.SH,X000807.SZ,X600549.SH,X000027.SZ,X601992.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,-0.0327891391417302,0,0.0508833001744842,0,0.0102823803381712,0,0,0.0492486036989133,0,0,0.07561340720829,0,0,0,0,0,0,0.00422786373146106,0,0,0,0,0.0407790038643486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413081977757159,-0.00170854418203418,0,0,0,0,0,0
X600028.SH,0,0,0.0167805306063198,0,0,0,0.0658542353275221,0,0,0,0,0,0,0,0,0,0.098102387128109,0,0,0.0402401031699335,0.0264914303863106,0,0,0,0,0,0.0230822442840748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60806454019672e-05,0,0,0,0,0,0,0,0,0,0,-0.0252444506886623,0,0,0,0.0325442726482547,0,0
X600309.SH,0,0,0,0,0,0,0.0189908218098109,0,0,0,0,0,0,0,0,0,0,0,0,0.209772227307353,0,0,0,0,0,0,0,0,0,0,0,0.087284901311094,0.138620986686312,0,0,0,0,0,0,0,0,0,0.169428124695344,0,0.0338234303354982,0,0,-0.0479005980594999,0,0.190931589503964,0,0,-0.00202735459310341,0,0,0,0.0454258885071595,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209235747576599,0,0,0,0,0,0.156691939671144,0,0,0.0807706571349601,0,0,-0.0266973062003115,0,0,0,0.129791513206174,0,0,0.0476171948781105,0,0,0,0,0,0,0,0,0.0571081735524241,0,0,0,0.00437281192665521,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.016478928355787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201374477444661,0,0.0273070122024271,-0.0430922913812402,-0.0383013939740472,0,0,0,0.0176233462459117,0,0,0,0,0.120115999767616,0,0,0,-0.0191480300422611,0,0,0,0,0,0,0,0,0,0,-0.011691855938006,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0263380639201893,0.165849930320614,0,0,0.0293576080136346,0,0,0,0,0,0,0,0,0,0,0,0,0.0146983861858806,0,0,0,0.42550045654503,0.039756958845578,0,0,0,0.145122467326724,0,0,0.110091760970143,0,0,0,0,0,0,0,0,0,-0.00885894098462466,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0350056957195317,0,0,0,0,0,0,0,0,0,0.0865068066994862,0,0,0,0,0,0.142781905175316,-0.0530259130742208,0,0,0.099649195448872,0,0,0,0,0,0,0,0.265878957950359,0,0,0,0,0.0883859220283796,0,0,0,0,0,0,0,0,-0.0750430940639632,0,0,0,0,0,0,-0.0898768971950055,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319994105750205,0,0,0,0,0.0632951484495301,0,0.278556960280173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283500527258113,0,0,0,0.13053348929108,0,0,0,0,0,0,0,0,0,-0.0197425353073531,-0.0575356885625975,0.033892857310958,0,0,0,-0.00950138938514292,0,0
X600660.SH,0,0,0,0,0,0,0,0.102183444535669,0,0.290511238616609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601178698123532,-0.0418701378895296,0,0.0214358429371163,0,0,0,0,0.118688274226109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656516545972263,0,-0.0270301444193621,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.093498125378762,0,0,0.203115504242003,0,0,0,0,0,0,0,0,0,0,0,0.00591281595640203,0,0,0,0,0,0.0537525659710271,0,0,0,0,0,0.0412183733626879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139610045382012,0,0,-0.0617693920560627,0,0,0,0.0195480992523904,0,0
