,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X600111.SH,X601699.SH,X600010.SH,X000301.SZ,X600362.SH,X000877.SZ,X600426.SH,X000983.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X000630.SZ,X000807.SZ,X000408.SZ,X600176.SH,X000786.SZ,X000933.SZ,X600612.SH,X600348.SH,X000932.SZ,X300037.SZ,X601168.SH,X600219.SH,X002128.SZ,X600995.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.672736906777991,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0658934041872916,0,0,0,0.0221853092726147,0,0,0,0,0,0,0,0,0,0,0,-0.0401910938003777,0,0,0,0,0,0,0,0,0,0.0943505548298,0,0,0,0,0,0,0,0,0,0,0,-0.0096391801883122,0.0370475453968338,0,0,0,-8.67361737988404e-19,0,0
X600028.SH,0.633246289167441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490116924317272,0,0,0,0,0,0,0,0,0,0,-0.0270977244472525,0,0,0,0,0,0,0,0,0,0,-0.0164511370698125,0.0120414272154046,0,0,0,0,0,0
X601088.SH,0.0376909855367255,0.198511891073807,0,0,0.182202982411477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130385641532397,0,0,0,0,0,0,0,-0.0413832191833166,0,0,0,0,0.0043812809124367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532543411683192,0.00647560231872304,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.248091997626594,0,0,0,1.73472347597681e-18,0,0,0,0,0.0123214671029046,0,0,0,0,0,0,0,0,0.25178571988178,0,0.300996308849172,0,0,0,0,0.15758725206988,0,0,0,0,0,0,0,0,0,0,0,0.117452700824147,0.223580471507492,0,0,0,0,0,0.114891407162636,-6.93889390390723e-18,-0.0328034885659214,-0.0228635362498146,0.0156749904253934,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0468989590622412,0.187026555703493,0,0,0,0,0,0,0,0,0,0,0,0,0.236621224375616,0,0,0,0,0,0,0,0,0,0,0,0.0627470363413613,0.0717116513140239,0,0,0,0,0,0.224280705694926,0,0.000982833025731711,0,0,0,0,0,0,0,0,0,0,-0.00424008476753823,-0.00183193335572988,0,0,0,0,0,0
X600019.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0482704730574728,0,0,0,0.114879517156818,0,0.0660985829917451,0,0,0,0,0,0,0,0,0,-0.0313310821029856,0,0,0.00534653784635003,0,0,0.24360058189436,0,0,0,0,0,0.202966793004955,0,0.0881277410715617,0,0,0,0,0,0,0,0,0.00529421095157905,0,0,0,0,0,0
X601898.SH,0.173232425934535,0,0,0,0.180209754079846,0.0780789174320529,0,0,0,0,0,0,0,0,0,0.00976531534139976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301459451635795,0.00648185575233122,0,0,0,0,0,0,0,0,0,0,0,0,-0.00910191468988045,-0.000976862662467934,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.102438168665355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339694418502496,0,0,0,0,0,-0.00340440267521675,0,0,0,0.0380243997623644,0,0,0,0,0,0,0,0,0,0.0657168629728557,0,0,0,0,-0.00629220746427113,0.00269935947765127,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368144605853861,0,0,0,0,0,0,0,0.0919706887446239,0.000932999718132048,0.0799403686151462,0,0,-0.0427121912641531,0.263069376797239,0,0,0,0,0,0,0.0231164971664658,0.180182520708877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00312072864274947,0.00772812969162041,0,0,0,0,0,0
X600547.SH,0,0.027136609362173,0,0,0.0644904069613086,0,0,-0.00987053522127533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254925675179369,0,0,0.602683696908293,0.00486204934641029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210619468129103,0,-0.00221420635339583,0.0221416385878303,0,0,0,0,0,0
