,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X002466.SZ,X601898.SH,X601600.SH,X600660.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X000898.SZ,X600176.SH,X601992.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X002271.SZ,X000825.SZ,X000408.SZ,X601699.SH,X600426.SH,X601158.SH,X600489.SH,X002470.SZ,X600808.SH,X600219.SH,X000830.SZ,X000883.SZ,X600315.SH,X600157.SH,X000630.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0440667773452497,0,0,0,0,0,0,0,0,0,0,0,0,0.097367084944769,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0996561305382912,0,0,0.157457558241791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158850963299873,0,0,0,0,0,0,0
X600028.SH,0,0,0.215775427664936,0,0,0,0,0,0,0,0,0,0,0,0.41818928462502,0,0,0,0.0637009315459178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00365001493097554,0.00441061940669437,0,0,0,0,0,0
X601088.SH,0,0.0699047310231535,0,0.295356969769624,0.0304942928252898,0,0,0,-0.00985212747245152,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156706709867389,0,0,0,0,0,0,0,-0.126288250813589,0,0,0,0,0,0.352470786767982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603880497626455,-0.0109840179275429,0,0,0,0,0,0
X600019.SH,0,0,0.452651553894202,0,0,0,0,0.212935871343311,0,0,0,0,0,0,0,0,-0.0218418054226352,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.10044001485493,0,0,-0.184704754558439,0.0925628716972522,0,0,0,0,0,0,0.100653708911759,0,0,0,0,0,0,0,0,0.00804856320087457,0,0,0,0,0,0,0
X600585.SH,0,0,0.522014614943414,0,0,0,0,0.0692147541370379,0,0,0,0,0,0,0,0,0,0.0634016913416483,0,0,0,0,0,0,0,0,0,-0.0384362453576588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155198530780122,0,0,0.0705493556939589,0,0,0,-0.00551953803583364,0.0533537360363896,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101373885442767,0,0,0.0275567487176839,0,0,0,0.168308083265182,0,-0.173574620154336,0,0,0.133704388080346,0,0.00642616553887083,0,0,0.0409010146877162,0,0,0,0,0,0,0,0,0,0,-0.00140056939180233,-0.00715481173043022,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0262146521022735,0,0,0,0,0,0,0,0,0,0,0.0614815283868897,0,0,0.177648356168876,0,0,0.0604917465243334,0,0.0770877750591484,0,0,0,0,0,0,0.0285683661019726,0.0880380571603358,0,0,0,0,0.0550537531979322,0.135263559271769,0,0,0,0,0,0,0,0,-0.0133585182640353,0.0182509349148887,0,0,0,0,0,0
X600188.SH,0,0,0,0.56000867485093,0,0,0,0,0,0,0.0692599401619968,0,0,0,0,0,0,0.0834800622373959,0.0184380426141162,0,0,0,0,0.333673744847301,0,0,0,0,0,0,0,0,-0.0266328337214254,0,0.207874968392204,0.295950085572344,0,0,0,0,0,0,0,0,0,0.133305297556867,0,0,0,-0.0109347425774137,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061046520737434,0.509504250183715,0,0,0,0.114039043898932,0,0,0,-0.0171755113895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361942883360074,0,0,0,0,0,0,0,0,0,0.0340390122038997,0,0,0,0,0,0,0
X601898.SH,0,0.0953632822517798,0,0,0,0,0,0.0619662959533496,0,0,0,0,0,0,0.195869677330427,0,0,0,0,0,0,0,0,0,0.0145865036258581,0.044256747136583,0.014377939853648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134148666975753,0,0.0844521556203636,0,0,0,0,0,0,0.0048142834780274,0,0,0,0,0,0,0
