,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600352.SH,X600188.SH,X600027.SH,X600111.SH,X600801.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X600612.SH,X600299.SH,X000709.SZ,X000629.SZ,X002460.SZ,X002466.SZ,X000883.SZ,X601158.SH,X600426.SH,X002353.SZ,X600219.SH,X600583.SH,X600315.SH,X000630.SZ,X600021.SH,X000553.SZ,X600985.SH,X000027.SZ,X601699.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0.0124941081489927,0,0.876341146233519,0,0,0,0,0,0.159836448437488,0,0,-0.109195700706075,0,0,0,0,-0.251920861451162,0,0,0,0,0,0,0.415847914604839,0,0,0,0,0,0.156185094826514,0,0,0.290693805786573,0,0,0,0,0,0,0,0,0,0,0,0.202645523781878,0,0.0294440347327458,0,0,0,0,0,0
X600801.SH,0,0,0,0.738957288144518,0,0.140829883789204,0,0,0,0,0.095112044296301,0,0,0,0,0,0,0.11975071130076,0,0,0,0,0,0,0,0,0,0,0.0131016062721965,0.110462989098217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141594178479224,0.200383629726356,0,0.0515897569900599,0,0,-0.0177776520670606,-4.33680868994202e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.247446398935637,0,0.0986442453713209,0,0,0,0,0,0,0,0,0,0,0.43028195682565,0,0,0,0,0,0.0544910164294312,0,0,0,0,0,0,0,0,0,0,0,-0.06632171249268,0,0,0.512197099373397,0.261434920017832,0,0,0,0.417910084986727,0,0.270424076401719,0,0,0,0,0,0.116602350043663,-0.178237376192526,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.764586611632351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402740837208143,0,0,0,0,0,0,0,0,0,0,-0.0240343105492668,0,-0.0808926802604126,0,0,0,0,0,0.058429778292276,0,0,0,0,0,0,0,0,0,0.017918697715408,0.0212332701256224,0,0,0,-0.0542704295637835,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996422507605797,0,0,0,0,0,0.140295314742427,0,0,0.0339898489503083,0,0.167659287781552,0.0147276173186297,0,0,0,0,0,0,0,0,0,0,0,0,0.0956539573853386,0,0,0,-0.00348707489623283,0.0268682918269902,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0568667118579415,0.226449877251244,0,-0.0317109959620583,0,0,0,0,0,0.15235647297025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205627797868888,0,0,0,0,0.0671574439967206,0,0,0,0,0.0767622078218948,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0362898096624914,0,0,-0.00229442487860227,0.0655578975507521,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0301084471116161,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.152843381877057,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0819297384627765,0,0,0,0,0,0,0.112546355488455,0,0,0,0,0,0,0,0,0,0.0347626407341363,0.0317437260120435,0,0,0,0,0.000214025977012379,0.0587530279098868,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0189212446610566,0,0,0,0,0.330728220284989,0,0,0,0,0,0.0356499472223173,0,0,0.0386924650729372,0,0.0250541541793808,0,0,0,0,0,0.011543355435473,0.17908812375644,0,0.00965113418604868,0,0,-0.0561445112339712,0,0,0,0.16437761213624,0,0,-0.0610839544882288,0,0,0,0,0,0,0,0,0,-0.0223257990708554,0.0294795971660569,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831779171115011,0,0,0,0.0437972921033649,0,0.114292347579166,0,0,0,0,0,0,0,0,0.0816929632844038,0,0,0.229267777821042,0.179109735342391,0,0,0,0,0,0,0,0,0,0,0.15954798433592,0,0,0,0,0.0130166417150738,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0464247942264396,0,0,0,0,0,0,0,0,0,0,0.0858878300624092,0.00956004402301287,0.0975252430548965,0.0192895246206532,0.0260721044378902,0,0,0,0.230905822989825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596976131397899,0,0.0168275202618673,0,0.116607032193325,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.0967795193203226,0,0,0,0,0,0,0,0,0,0,0.0368695466257017,0,0,0,0.0414185071650734,0,0.377589381101841,0,0,0,0.196462036967587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271584711987955,0,0,0,0,0,0,0.0307701873060634,0.0081389030431511,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084625763747715,0,0.0485125337099758,0,0.00255785203108173,0.00498223939710309,-0.0339903172325211,0.197903561335078,0,0,0,0.0536178250013029,0,0.230078903161955,0,0,0,0,0,0,0,0,0.149920444375561,0.149852277142126,0,0,0,0,0.00461532489505813,0,0,0,0,0,0,0.0329558312285722,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210164746277633,0,0.0787987422872926,0,0,0,0,0,0.0375419387668168,0,0,0,0,0,0.0358579926241275,0.0484914081432038,0,0,0,0,0,0,0,0,0,0.0156138105018346,0,0,0,0,0,-0.0100973940263626,0.0324469848878551,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214520126090011,0,0.0638772563028033,0,0,0,0,0,0.0308068229442264,0,0,0.200380015863585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342228665740237,0.0624249759359282,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514038766741394,0,0,0,0,0,0,0,0,0,0,0.0487312137184848,0,0,0,0,0.0630997104386844,0,0.66140619212896,0,0,0,0,0,0,0,0,0,0,0,0,0.00118384434982489,0,0,0.0140728230800984,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417847142803918,0,0,0,0,0.0882206641894017,0,0,0,0,0,0.665135776777419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585635758779871,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0424126712531886,0,0,0,0,0,0,0,-0.0923430813658591,0,0,0,0,0,0,0,0.0393854007793025,0,0.159137402108673,0,0,-0.0336098565301689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236228075515873,0.0106204391641066,0,0,0,-0.0434770498743867,0,0
X601158.SH,0,0,0,0,0,0,0.0129795320007136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710274956759632,0,0.0675515914269241,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0512239412353139,0,0,0,0,0,0,0,0,0.0515074823902292,0,0,0.0975468746423218,0,0,0,0.00186481650686067,-0.0128176516371018,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0124089896105031,0,0,0,0.418729751764164,0,0,0,0,0,0,0,0,0,0.128487146818177,0,0.132550006778425,-0.044660489004779,0,0.134988406161883,0,0,0.0946589081672552,0,0,0,0,0,0,0.0889380278936849,0,0,0,0.105088425558644,0,0,0,0,0,0,0,0,0,0,0,0.0141088140988098,-0.0100724216121339,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0688836531090607,0,0,0,0.0256959979410653,0,0,0,0,0,0,0,0,0.127968725347801,0,0,0.0729535081082342,0,0,0,0,0,0,0,0,0.0788042716542168,0,0,0,0.286186886115902,0.201025327761869,0,0.19718022143447,0,0,0,0.113686083926941,0,0,0.0529004243381565,0,0,0,0.205337198522816,0,0.00185379672137712,-0.0274270209116777,0,0,0,0.161844608301032,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661632851890717,0,0,0,0,0,0,0,0,0.035059811206843,0,0,0.176233217584447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118084402034527,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366451494210516,0,0.103626155609562,0.0737895445142134,0,0,0,0,0,0,0,0.10961184045727,0,0,0,0,0,0,0,0.161181241996085,0,0,0,0,0.0490462632160009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105822384900612,0,0,-0.11159781861742,0,0,0,0.249676306121528,0,0,0,0.0281804056026959,0.109893342798068,0,0.0325787582612593,0,0.0417071663282781,0,0.0330662859261288,0,0,0,0.0180026312050933,0,0,0,0,0,0,0,0,0,0,0,-0.0488870540582985,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0111231756856892,0,0,0,0.0193676075321358,0,0.141520797792608,0,0,0,0.0865536506372429,0,0,0,0,0,0,0,0.0937182124627564,0.108087879651788,0,0,0,0,0.0879787895838132,0,0,0,0,0,0,0.00662021493404405,0,0,0,0,0,0,0,0,0,0.053369073164695,0,0,0,0,0,0.0192917603895105,0.00881602773400452,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.155402864444227,0,0,0,0.143650944164111,0,0.113817836891107,0.0501570776921651,0,0.105412012772375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208503588977834,-0.0940786764787157,0,0,0,0,0,0.00101429070366894,0,0,0,0,0,0,-0.00539781135674432,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.139001623263175,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0.0729249101284033,0,0,0,0,0.0303675438849758,0.222159656987032,0,0,0,0,0,0.0688160677089267,3.46944695195361e-18,0,0,0,0.137014047327758,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768152234585045,0,0,0,0.179214437997546,0,0
X600985.SH,0,0,0,0,0,0,-0.043967964628366,0,0.194998370538016,0,0,0,0,0,0,0,0,0.0525371123065571,0,0,0.0385975786881245,0,0,0,0,0,0,0,0.233694517124479,0.00912614993219853,0,0,0,0.179026109761273,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212571440645602,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00213432800267636,0.0622132378310342,0,0,0.16175252117635,0.131931810863164,0,0,0.0628518125487999,0,0,0.0433193487259528,0,0,0,0,0,0,0,0,0,0,0.00610608649261733,0,0,0,0,0,0,0.00168316767385274,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.0407374053180453,0,0,0,0,0,0,0,0,0,0,-0.0606572332830396,0,0,0,0.0534202407069021,0.104510696251227,0,0,0.0434916075090298,0,0,0.0939425788809107,0,0,0,0,0,0.113090657316121,0,0,0,0.0945060003280442,0,0,0,-0.217058256799022,0,0,0,0,0,0,0,0,0,0.0460419945516987,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,-0.197385754572661,0,0,0,0,0.0345865048854122,0,0,0,0,0,0,0,0.0514357172564055,0,0,0,0,0,0,0,0.0580693173420753,0,0,0.0499000331407481,0,0,0,0,0,0.0185970825905196,0,0,0,0.186583682152442,0,0.105054783955777,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0994421003336681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210180978400137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251699915403598,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402414592246294,0,0,0,-0.0503606827241002,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711703958691911,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0964998394057375,0,0,0,0,0,0,0,0,0,0,0,0,-0.36093105604873,-0.16345786528734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709483407559625,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0186567921916445,0,0,0.0284469373643661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130013089552256,0,0,-0.0474330734290458,0,0,-0.0263428476946114,0,0,0,0,0.00660100121551296,0,0,0,0,0,0.00939917603328128,0,0,0,0,0,0.00735924783367366,0.00766331960052511,0,0,0,0.0666806212700291,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138037754832518,0,0,0,0,0,0,-0.129186771143127,0.0329004898597171,0,0,0,0,0,0,0.139858037109417,-0.00966597826778671,0,0,0,-0.0669987883754726,0,0,0,0,0,0,0,0,0,0,0.134384792546428,-0.0161543760153537,0,0,0,0,-0.0137705718458518,0.0244188975257035,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467824021691246,0,0,0,0,0,0,0,0,0,-0.0019949673107982,0,0,0,0,0,0,0,0,0.00367861453951216,0,0.00868959499464766,-0.000441411974048089,0.0139154926703948,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.100745141385108,0.0354110586456018,0,0.0824150474590758,0,0,0,0,0,0,0,0,0,0,0,-0.132700360360963,0,-0.110802464445697,0,0,0.175473801590758,0,0,0,0,0,0,0,0,0,-0.00525216374281588,0,0,0,0.0426563073175644,0,0,0,0,0,0,0,0,0,0,0,0.0863906427515219,-0.0190102103198175,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538478800982908,-0.00191912127391561,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402913743107675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106528651761136,0,0,0,0,-0.0708072956708667,0.020752615739119,-0.0530476807049194,0,0,0,0.0614868971429518,0,0
