,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601898.SH,X601600.SH,X600111.SH,X002271.SZ,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X601699.SH,X600176.SH,X000983.SZ,X600489.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X000807.SZ,X600995.SH,X000629.SZ,X002080.SZ,X600219.SH,X600378.SH,X300037.SZ,X000723.SZ,X000933.SZ,X000932.SZ,X600096.SH,X000408.SZ,X600688.SH,X000831.SZ,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.202583367230852,0,0,0,0,0,-0.0447135803646908,0,0,0,0,0,0.114867670824094,0,0.0815231823768213,0,0,0,0,0,0,0,0,0,0,0.0621637826920063,0.0320310473587886,3.46944695195361e-18,0,-8.67361737988404e-19,0,0.0505404838841359,0,0,0,0,0,0,0,0,0,0,0,-0.0153274700191689,0,0,0,0,0,0,0.0464201651227145,-0.0543341913059162,0,0,0,0,0,0
X600028.SH,0.334952649891607,0,0.245439198263542,0.0670561128637177,-0.0952462690632104,0,0,0,0,0,0,0.088434371380746,0.139384148384411,0.0450612637134618,0,-0.00427015454217126,0,0,0,0,0,0,0.100010301313828,0,0,0,0,0,0,0,0,0,-0.0266069261021934,0,0,0,-0.0348424212067389,0,0,0,0,0,0,0.0594082856292784,0,0,0,0,0,0,0,0.0130733688170454,-0.0304156943915679,0,0,0,0,0,0
X601088.SH,0,0.0573726039154878,0,0,0,0,0,0.0821988054147966,0,0,0,0,0.0114476951635118,0.126066571875546,0,0.0497741130394085,0,-0.0253321078943664,0,0,0,0,0,0,0,0.00355785330467894,0.12174791052169,0,0,0.00738580573643641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393468025718823,0,0,0,0,0,0,0,0,0
X600309.SH,0.0113834521047167,0,0,0,0.0658169205667845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191632430392993,0.196161770542853,0,0,0,0,0,0,0,0,0.0498625369325984,0,0,0,0,0.0716234507411975,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.043504068914637,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.653134404648403,0,0,0,0,0,0,0,0,0,0,0,0,0.022215101356464,0,-0.413321197106412,0,0,0,0,0,0,0,0,0.0455450968271972,0,0.179769522465329,0,0,-0.00163917059481356,0,0,0.0577565071835681,0,0,-0.0364142332933974,0,0,0,0,0.174779037944132,-0.12506541622488,0,0,0,0,0,0,0,-0.0179910315440573,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172624063967178,0,0.0538488549709444,0,0,0.0491518248268507,0,0,0.408588421348171,0,0,0,0,0,0,0,0,0.0187741935160778,0,0.0564496814303039,0,0,0,0,0,0,0,0,0,0.0639130967761043,0,0.0519690838113026,0,0,0,0,0,0,0.00703871633727873,0,0,0,0,0,0,0
X600019.SH,0.317566987697651,0.0604016188540408,0,0,0.129024577200693,0,0,0,0,0,0,0,0,0.0702085927757581,0,0,0,0,0.0354413693581338,0,0,0.187329820857888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671156411480245,0,0,0,0,0,0,0,0.0191708025388437,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492663388759347,0,0,0,-0.00634924977772667,0,0,0,0,0.10577500549246,0,0,0,0,0,0,0,0,0,0,0,0.00563267540953113,0,0,0,0,0,0,0
X002460.SZ,-0.0536848817548555,0,0,0,0.00416681928016226,0,0,0,0,0.665816981611002,0,-0.0515659623941876,0,0,0,0,0,0,0.0611507883071281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703394936108413,0,0.0301977998284162,0,0,0,0,0,0,0,0,0,0,0.0491807302463852,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.507513454334635,0,0,0,0,0,0.154965814907716,0,0,0,0,0,0,0,-0.0245954029585519,0,0,0,0,0,0,-0.0409529476548131,0,0,0,0,0,0,0,0,0,0.0812417912596405,0.00152893772506095,0,0,0,0,0,0,0,0,0,-0.0220798411048155,-0.0106816853001532,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18945183393905,0.0322621929926993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365767480626624,0,0.00336617477146092,0,0.0638301123302815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719373632718508,0.0223019114666721,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06062638218993,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.44266600224271,0,0,0,0,0,0,0,0,0,0.0166199102816779,0,0,0,0,0,0,0,0,0,0,-0.0228272916603122,-0.0124230505368491,-0.00117412907133445,0,0,0,0,0,0
X601898.SH,0.019417316871626,0.106340833844995,0,0,0.087850200876091,0,0,0,0,0,0,0,0,0.0926118535641246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217847332801626,0,0.0631840388323857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053650673877467,-0.11029532921291,0,0,0,0,0,0
X601600.SH,0,0.0135105925655321,0,0,-0.0586109010621785,0,0.213054652102179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510262403309561,0,0,0,0.0783209796450671,0,0,0,0,0.0192135222013851,0,0.152563225902033,0,0,0.140498461606929,0,0,0,0,0.0172454673017938,0,0,0,0,0.0947870938547941,0,0,0,0.054849526262655,-0.0427225939157523,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0762747146997007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138962563869107,0.000232804744040669,0,0,0,-0.0109015769923617,0,0,0,0.049393810052277,0,0.247461477158142,0,0,0,0.108062849606022,0,0,0,0,0,0,0.405274914451522,0,0,0,0,-0.0229537146706121,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189071863581401,0,0,0,0,0,0,0,0,0.0394005998187767,0,0,0,0,0,0,0,0,0,0.259663592650268,0,0,0,0,0.21536879129782,0,0,0.062791532113548,0,0,0.195069523585462,0,0,0,0,0,0,0,-0.00816585574248813,0,0,0,0,0,0,0
