,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X000786.SZ,X601991.SH,X000807.SZ,X601699.SH,X000983.SZ,X600160.SH,X000630.SZ,X000932.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000408.SZ,X000933.SZ,X000629.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X600096.SH,X000723.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.60854723344126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105532856049132,0.0119097961846019,0,0,0,0,0,0.0535380964786483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120629619146878,0,0,-0.0191649299765338,0,0,0,0,0,0,0
X600028.SH,0.546820311501406,0,0,0,0.186763330390373,0,0,0,0.0306141826711245,0.0674926545397569,0,0,0,0,0,0,0,0,0,0,-0.0672768390784266,0,0,0,0,0,0.0310524482658716,0,0,0,0,0,0.146745090900564,0,0,0,0,0,0,0,0,0,0,0,-0.0205707237421456,0,0,-0.264493378141329,0,-0.0289633868004513,0,-0.00848379435858583,0.0376325384451057,0,0,0,0,0,0
X601088.SH,0.099130083793161,0,0,0,0,0,0,0.230014397585472,0,0,0,0,0,0,0,0,0,0.0619041487627092,0,0,0,0,0,0,0,0.0864825117819113,0.0562867961188115,0,0,0.00940847552043818,0,0,0,0.0413001034769702,-0.0318857238869392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198880221804419,0,0,0,0.0549176946566576,0.149058413292743,0,0,0,0,0,0,0,0,0.00838504762859678,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182865424847873,0,0.00568243944603238,0,0,0,0,0.0236114717206967,0,-0.00994137872118632,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.14855820247247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911985869558815,0,0,0.0779869911045173,0,0,0.132216803012247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598900992718945,0,0.156014637656588,0.0249644436961748,-0.15584849954744,0,0,0,0,0,0.0138575775213604,0,-0.0100717859247645,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.10533582653475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14090717393973,0.12124065146638,0,0,0,0,0,0,0,0,0,0.216849539339341,0,-0.016354111630272,0,0.0371660726331557,0,0,0,0,0,0,-0.0194047373515454,-0.0447239749985874,0,0,0,0,0,0,-0.0163636834015752,0.0615959467434604,0,0,0,0,0,0
X600011.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.276918442361514,0,0,0,-0.213022478646596,0,0,0,0,0,0,0,0,0.585502415922725,0,0,0,0,-0.126423342750578,0,0,0,0,0,0,0,0,0,0,0.0267153696775055,0,0,0,0,0,0,0,0.0836022474061902,0,0,0,0,0,0
X600188.SH,0,0,0.75565352412761,0,0,0,0,0,0,0,0.0536593898399917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122098941274219,0,0,0,0,0.0899373690806006,0,-0.0167929097062781,0,0,0,0,0,0,0,0,-0.108021500204852,0,0,0,0,0.0593453020974013,0.0119146507102612,0,0,0.0144089739884366,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0426696027029284,0,0,0,0,0,0,0,0,-0.101132241478425,0,0,0,0,-0.0135159204638598,0,0,0,0,0,0,0,0.0155578016823508,0.709179794156525,0,0,0,0,0.103322100767144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267775722860195,0,-0.0568448216755625,-0.0333680163909953,0,0,0,0,0,0
X601898.SH,0.163569143919549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.00301804723189028,0.0156610970938387,0,0,0,0.10642536660477,0,0,0,0,0,0.23585867600148,0.12989135912643,-0.052860560297104,0.0325331895231184,0,0.098169340526127,0,-0.0334683347916976,0,0,0,0,0,0,0,0,0.077101581526615,0,0,0,0.0137528391286382,0,0,0,0,0,0
