,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X002460.SZ,X601898.SH,X600011.SH,X002271.SZ,X600111.SH,X000877.SZ,X002466.SZ,X000708.SZ,X600660.SH,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000301.SZ,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X600795.SH,X000786.SZ,X600803.SH,X000723.SZ,X600801.SH,X601991.SH,X600096.SH,X000959.SZ,X600219.SH,X000932.SZ,X600295.SH,X000408.SZ,X000630.SZ,X600027.SH,X000807.SZ,X600486.SH,X000825.SZ,X600985.SH,X000830.SZ,X600489.SH,X600141.SH,X600688.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.163556707572972,0,0,0,0,0,0,0,0.177054861995852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171216185648124,0,0.031267144180244,0,0,0,0.06143376533351,0,0,0,8.67361737988404e-19,0,0.0181053335329544,0,0,0,0.0783011766512261,0,0,0,0,-0.016916912573679,0,0,0,0,0,0
X601088.SH,0.0831856809196975,0,0,0,0,0.0500473127227165,0,0,0,0.210371901637569,0,0,0,0,0,0,-0.0536951404982966,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360093321845305,0,0,0,0,0,0,0,0.0200738115689917,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0597809704705969,0,0,0,0,0,0,0,0,0,0.0317170494488824,0,0,0.048908040277025,0,0,-4.33680868994202e-19,0.00733774454679812,0,0,0,0,0,0,0,0,0,0,0.0224116131545902,0,0.0147765449602068,0,0.0121506472792677,0,0.0259767978848478,0,0,0,0,0.10482031760362,0,0,-0.0226160635209823,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172073995505703,0,0.0679987323877322,0,0,0,0.114399548534928,0,0,0,0,0,0,0,0.0174909156594477,0,0,0,0,0.00824695046142819,0,0,0,0,0.147473516710204,0,0,0,0,0,0,0,0,0,0,0,0,0.00767048559562237,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102446920765308,0,0,0,0,0,0,0,0,0.117506416379941,0,0,0.421392373320028,0,0,0.0255420603773806,0,0,0,0,0,0,0,0,0.00156141694863452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.724917984741302,0,0,0,0,0,0,0.119774440931756,-0.0260021348622162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209526950409592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395105630434416,0,0,0,0,0,0.0985516461096111,0,0.0449991768732661,0,0,0,0.0808136546490878,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391528708651382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160242172527059,0,0,0.0642796572518533,0,0,0,0,0,0,0,0,0,-0.043246036149747,0,0,0,0.341372173196402,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0407730407302676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917204133305498,0,0,0,0,0.194684381085204,0.119492225601193,0,0,0,0.0416762223186167,0,0,0,0,0,0,0,0,0,0,-0.0259612367876282,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.314912298598992,0,0.500227417542928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615324314836826,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340244680910971,-0.0335374807526542,0,0,0,0,0,0
X601898.SH,0,0.192420508777256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174008940826787,0.100338582986364,0,0,0,0,0,0,0,0,0,0,0.0729515588869702,0,0.0908960292852867,0,0.0116460878122261,0,0,0.221356049497333,0,0,0,0,0,0,-0.0223740377565447,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114788940251138,-0.151881751891173,0,0,0,0,0,0,0,0,0,0,0,0.349286201184732,0,0,0,0,0,-0.0329231273996615,0,0,0,0,0.0355614741700683,0.280781632686129,0.369959000650361,0,-0.0757867166629493,0,0.0321448037893001,0,0,-0.0607789476982687,0,0,0,0,0.0598653924946586,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328827290972384,0,0,0,0,0,0,0,0,0.0494338727463323,0,-0.0440109986777377,0.187514524213359,0,0,0,0.240184375549664,0,0,0,0,0,0,0,0.0224409905497367,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.381692618166349,0,0,0,0,0.128979001995361,0,0,0,0.0540103524755225,0,0.181035406296611,0,0.134953712684441,0,0,0,0,0,0,0,0,0.0346374354045599,0,0,0,0,0,0,-0.0051340333347344,0,0,0,0.0322820208979981,0,0,0,0,0,0,0,0,0,0.0593489638687162,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985551319100937,0,0.0127988262306892,0,0,0,0.0399538255795042,0,0,0.0969409881590492,0,0,0,0,0,0,0.34329881856588,0,0,0,0,0.00469345704450482,0.0397856079591172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128027370920771,0,0,0,0,0,0
X002466.SZ,-0.0645793889788809,0,0,0,0,-0.0290720613710844,0,0,0.931211257122268,0,0,0,0,-0.128495480375614,0,0,0,0,0,0,0,0,0,0,0,0,0.173611264420441,0,0,0,0,-0.100465528435836,0,0.00555703518981938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507999704890375,-0.0496109840588649,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.126618698578883,0,0.0356345917842164,0,0,0.0510314432167352,0,0,0,0,0,0.0639355880036512,0,0,0,0.0609584004392357,0,0.0853527870252231,0,0,0,0,0,0,0,0.158363351013915,0.0948774617307526,0,0,0.0112733631635232,0,0,0,0,0,0,0,0,0,0,-0.0418319478968474,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0362869736136376,0,0.0141750462576064,0,0.0402891057099998,0,0.305846524207331,0,0,0,0,0,0,0,0,0.112915002528525,0,0,0,0,-0.0734950900254846,0,0,0.215106280977975,0,0,0,0.0168905941052277,0,0,0,0,0,-0.0781195439897949,0,0,0.144972760786059,0,0,0,0,-0.0973385904464171,0,0,0,0.00237918186784763,0.00159992477462166,-0.127661938997769,0,0,0.0318832372337987,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.171438234541137,0,0,0.179069501167766,0,0,0,0.111427225204096,0,0.0196561565352136,0.0354509200374205,0,0,0,0,0,0,0,0,0.00345631273828961,0,0,0.0335299829200458,0,0.102943400623452,0.0727860765578209,0,0,0,0,0,0,0,0,0.0256604002083551,0,0.134839830962662,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472960815224231,0,0,0,0,0,0,0,0,0,0,0.00611863090595823,0,0,0,0,0.130228081465529,0,0,0,0,0,0,0,0.641685573309937,0,0,0,0,-0.0476432043269975,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149491319731551,0,0,0,0,0,0,0,0,0,0,0,0.128658371419295,0,0.0457699033602702,0,0,0,0.55263793784451,0.0326222125169327,0,0,0,0,0.0275818670155309,0,0,0,-0.0120081321590354,0,0,0,0,0,0,0
X600886.SH,-0.0173249215236082,0,0,0,0,0,0,0,0,0,0,0.0692828727202098,0,0,0,0.211183321729218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106643166219366,0,0,0.0282026192566701,0,0,0,0,0,0,0,0.253796879428585,0,0,0,0,0,0,0,0,0,0,-0.00741155386062811,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0275876075405261,0,0.173921498441951,0,0,0,0.175458045164894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266617665496899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113176501087367,0,0,0,0,0,0
X600426.SH,0,0,0,0.0112243051637027,0,0.043709083144597,0,0,0.155876566195434,0,0,0,0,0,0,0,0,0,0,0,0,0.00213851882077376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240313056732194,0,0.0251112017850737,0,0,0,0,0,0,0,0,0,0,0,-0.0514647755256653,0.0238347855539202,0.0460385662724635,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.00918024037501008,0,0,0,0,0,0,0,0.339749849903939,0,0,0,0,0,0.109485973581793,0,0,0,0,0,0,0,0,0,0,0,0.0249978394968326,0,0.215981119355746,0,0,0.0251268507209841,0.0179896449241718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00973097186505746,0,0,0,-2.71050543121376e-20,0,0.0164473541566542,0.17511492311441,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131445300707182,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.208690657580947,0,0,0,0.644800762523316,0,0,0,0,0.0177158505855863,0,0,0,0,0,0,0,0,0,0,0,0.197556352473495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105292811836113,0,0,0,0.0302670434360088,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.128350000060144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383269151562508,0,0,0,0,0.166085199866609,0,0,0,0,0,0,0.0540274707188014,0,0,0,0.00443778983765648,0,0,0.237887561720094,0,0,0,0,0,0,-0.0096567823173264,-0.00389092682642809,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.241903358247722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034100418100446,0.0494947742948625,0,0,0,0,0,0,0,0,0,0.132074128049861,0.00608840350187661,0,0,0.153411259385428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.457475828256896,0,0,0,0.0125460838657651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447892179245319,0.289152535129707,0,0,0,0,0,0,0,0.0101652156806638,0.0187793037719329,0.083830397533098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339484300061482,0,0,1.73472347597681e-18,0,0,0,0.0787210289326957,0,0.0600456917416139,0,0,0,0,0.16804427083507,0,0,0,0,0,0,0.0261781198559436,0,0,0,0,0.261100685608829,0,0.0318731947307726,0,0,0,0,0,0,0.0285658385944002,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02671451136354,0,0,0,0,0.292957288734433,0,0,0,0,0,0,0,0,0.0662335073435628,0,0,0,0,0,0,0.0219157070580527,0.0360609364883095,0.0145614314248942,0,0,0,0.146172808183946,0,0,0,0,0,0.116761397082785,0,0,0,0,0.0191415656008419,0,0,0,0,0,0
