,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X300072.SZ,X002460.SZ,X000898.SZ,X600111.SH,X600352.SH,X600176.SH,X601992.SH,X000553.SZ,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600299.SH,X002271.SZ,X600426.SH,X601158.SH,X600315.SH,X000408.SZ,X601699.SH,X000830.SZ,X600489.SH,X600808.SH,X000883.SZ,X600219.SH,X000630.SZ,X600339.SH,X000960.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.114790816859311,0.0861992595028549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819205345106575,0,0,0,0,0,0.0420412994433056,0,0,0,0,0,0.0430930921173735,0,0.0527284969778945,0,0,0,0,0,0.158050779545551,0.0204131195764061,0,0,0,0,0,0,0,0,0,0.00195882917597877,0,0,0,0,0,0,0
X600028.SH,0.253627493799101,0,0.187358474601276,0,0,0,0,0,0,0,0,-0.0377621972988607,0.410616459088377,0,0,0,0,0,0,0,0,0,0,-0.0435597730522537,0,-0.0577488070148863,0,0,0,0,0,0,0,0,0,0.126723590614745,0,0,0,0.120817178937398,0,0,0,0,0,0,0,0.0236053292147002,-0.00943621482944228,0,-0.0142825390590857,0,0,-0.241332260554872,0,0,0,0
X601088.SH,0,0.0495362997850053,0,0.285392300590311,0.0140191414762469,0,-0.0259638842063897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421379433883488,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0018532426376825,-0.0221233352670055,0,0,0,0,0,0
X600019.SH,0,0,0.0445926671754722,0,0,0,0,0,0.287100450107444,0,0.383776172460885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233392467089444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111679215715398,-0.0104009417594075,0,0,0,0,0,0
X600585.SH,0,0,0.223204656610432,0,0,0,0,-0.0532555993569026,0,0,0,0,0,0,0,0,0,0,0,0.0275357711804719,-0.0509192883685558,0,0,0,0,0,0,0,0.136941929190271,0,0,0,0,-0.095801124778745,0,0.0681878954054342,0,0,-0.01883134947201,0,0.326541106564969,0,0,0,0,0,0,0,0,0,-0.0559633586054711,0.0315699421052891,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00213692974144342,0,0,0,0,0,0,0,0,0,0,0,0,0.0383097560736278,0.0200996666393709,0,0,0,0,0,0,0,0.343129939166852,0,-0.0708312311003419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500044948160687,-0.0113068369625872,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0298050076463844,0,0,0,0,0,0,0,0,0,0,0,0,0.0180732379597629,0,0.152205638246519,0.00265024335440291,0,0,0,0.132635177430934,0,0,0,0,0,0,0,0,0.0370033018994579,0.00809035088132113,0,0,0,0,0,0,0,0.17376794622341,0,0,0,0.0102037772913465,0.0229108922299853,0,0,0,0,0,0
X600188.SH,0,0,0.19805595682116,0.255512389097079,0,0,0,0,0,0,0,0.118735694998385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122655853285175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367467327911711,0.0995280388724322,0,0,0,0,0,0.314474621439795,0.0424828289038013,0,0,-0.0636936735125615,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0670680238810759,0,0,0,0,0,0,0,0,0,0,0.0105886693812122,0,0,0.0840232807187331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573072906488589,0.0437063136609267,0,0,0,0,0,0,0.0864954505430375,0,0,0.0107291613448138,0,0,0,0,0,0,0
