,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X600352.SH,X000709.SZ,X600111.SH,X600299.SH,X002460.SZ,X000786.SZ,X600489.SH,X600808.SH,X000629.SZ,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X002271.SZ,X002110.SZ,X600021.SH,X002470.SZ,X600157.SH,X601699.SH,X000408.SZ,X600612.SH,X000630.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.294734943873188,0,0,0,0,0,0,0,0,0,0,0,0.0896449041607839,0,0,0,0,0,0,0,0,0,0,0,0,0.0638213968616816,0,0,0,0,0,0,0,0,0,0,0,0,0.0882083031669951,-0.0778677739335417,0,0,0,0.00051538843387524,0.117872460669795,0,0.0142352896377495,0,0,0,-0.0149117082222893,0.0144303302360667,0,0,0,-0.00320658498475239,0,0
X600028.SH,0.557208314926066,0,0,0,-0.0176739554186488,0,0,0,0,0,0,0,0,0.23077053906029,0,0,0,0,0,-0.106996452017944,0,0,0,0,0,0,0,-0.157215567847964,0,0,0,0,0,0,0,0,0,0,0,0.141432616825054,0.253946102853792,0,0,0.00985360232296349,-0.0417639518155385,0,0,0,0,0,0,0.036778271556521,0.0170728532823218,0,0,0,0.0412005234155606,-0.0609029025568785,0
X601088.SH,0,0,0,0,0,0.0912101147836359,0,0,0,0,0,0,0,0,0,0,0,0,-0.049166229277225,0,0,0.257200246303024,-0.0829426291397381,0,0,0,0,0,0,0.0825548183146978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495338836522874,0,0,-0.0509830854268677,0,0,0,-0.00214612741119806,0.01553937114914,0,0,0,0.0516183795146203,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146212827033655,0,0,0,0,-0.041926909525423,0,0,0,0,0,0,0.0432066114769951,0,-0.083852788232859,0,0.446206310736713,0,0,0,0,0,0,0.132759616292111,0,0,0,0,0,0,0,0.0437902264003413,0,-0.0176987619125932,0.0465421808453053,0,0,0,0.0562616816886965,-0.15451965279997,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139121628514011,0.0610363391282741,0.0631116081429436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211572462504218,0,0,0.0160375513120231,0,0,0,0,0,0,0.0047624747332051,0.0237066749678751,0,0,0,0.0310619989562591,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121948843225743,0,0,0,0,-2.77555756156289e-17,0,0,0.491505399832712,0,0,0.0732940207874255,0,0,0.178328032907555,0,0,0.189577950618765,0,0.0123050908510144,0.0466494017888885,0.00364567328328248,0,0,0,0,0,0,0.00176926348218418,0.0155601023185749,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487280577333367,0,0,0.619164812416943,0,0,0,-0.117845537520494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139793596290315,0,0,0.0772539188138885,0.0182722246039904,0,0,0,0,-0.111640796277876,0,0.0068775174832372,0.00236676756597739,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855775941604832,0,0.00990320434552616,-0.12069326609989,0,0,0.116257350704193,0,0,0,0,0,0,0,0.0267375562295364,0,0,0,0,0,0.213563711155218,0.113393956320668,0,0,0,0,0,0,0,0,0,0.00246593683636766,0.00915952965374465,0,0,0,0.0252626261590981,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479283952984626,0,0,0,0,0,0,0,0,0,0,0,0.532277806039896,0,0.0181002797800584,0,0,0,0,0,0,0,0,0,0.113415081941098,0,0,0,0,0.127619342000736,0,0.0560525362948409,0,-0.00124304296569081,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.127973198179501,0,0,0,0,0.0179329680729218,0,0,0,0.012675854432011,0,0,0,0.0426498361172716,0.232850168464139,0.00807453965164119,0,0,0,0,0,0,0,0,0,0,0,0.0485030683275957,0.0241708780891411,0,0,0,0,0,0,0,0,0,0,0,0.0316246846416147,0,0,0,0.0446375147816464,0,0
