,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X601158.SH,X000898.SZ,X600352.SH,X600547.SH,X600489.SH,X000709.SZ,X000792.SZ,X002353.SZ,X000883.SZ,X000539.SZ,X000831.SZ,X000629.SZ,X000630.SZ,X600660.SH,X000027.SZ,X600808.SH,X000825.SZ,X600549.SH,X600008.SH,X600578.SH,X600315.SH,X601699.SH,X000983.SZ,X600863.SH,X600307.SH,X002470.SZ,X600098.SH,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.605095794109726,0.0248954199707003,0,0,0,0,0.0122120178093642,0,0,0,0.0592195172486104,0,0,0,0,0,0.0445184583731583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090121580780491,0,0,0,0,0,0,0.0374388149538575,0,-0.0211590444144246,0,0,0,0,0,0,0
X600028.SH,0.489700809846682,0,0,0,0,0,0,0,0,0,0,0.0927114526682276,0,0,0,0,0,0,0.258124183332612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376344282121777,-0.00133662375215003,0,0,0,0,0,0
X601088.SH,0.0145562601930218,0,0,0,0,0.0344903997019038,0.106829579728366,0,0,0,0,0.150245494817331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303523498718939,0,0,0,0.0559211608915005,0,0,0.338774025889346,0,0,0,0,0,0,0,0,0,-0.00553518642034724,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.113940194103711,0,0.0918685566089493,0,0.0605634262024119,0.296656161662651,0.0800289493521032,0,0,0,0.0948037936160778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674237419814753,0,0,0,0,0,0,0,0.0648672673371552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0.0476300947818534,0,0,0,0,0,0,0,0,0,0,0.09333589800084,0,0,0,0,0,0,0.0419883898604295,0,0,0,0,0,0,0,0,0,0,0.0292791768500624,0,0,0.110992182132958,0,0,0,0,0,0,0,0.167804952677157,0.047250068691773,0,0,0,0.112628617193244,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.0282389074318397,0,0,0.0481921377100122,0,0,0,0,0,0,0,0.0175248576733347,0,0,0,0,0,0,0,0,0,0.0107167171837494,0,0,0,0.334958936878408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203070767212006,0,0,0,-0.0152935093275632,-0.0178283064988639,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0736396234904747,0,0.120634627789766,0,0.0155033132263121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233788074229789,0.109290613229577,0,0,0,0,0,0,0,0,0,0.0977075609767081,0.446905087823949,0,0,0,0,0,0.0279864874666741,0,0,0,-0.00686220865224005,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0794424610748873,0.150770069175756,0.0123137561230515,0,0,0,0,0,0,0,0.0756439929833362,0.0212366810761617,0,0,0,0,0,0,0,0,0,0,0,0.100135542409116,0,0,0,0,0,0,0,0.102863203953756,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179161528232551,0,0,0,0,0,0
X600795.SH,0,0.049800683015041,0,0,0,0,0,0,0,0.0250836793011776,0.217270891692847,0,0,0,0,0.0770529540437603,0,0,0,0,0,0,0,0,0,0.101972437514689,0,0,0,0,0,0,0,0,0.0071865714810601,0,0,0,0,0.0102188623062532,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252254832358405,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.187718330247261,0.388967150191461,0,0,0,0,0,0,0,0,0,0,0,0.0279447146420002,0,0.126408795683093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112537791939276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00534006431157838,0,0,0,0,0,0
