,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X600516.SH,X601992.SH,X600299.SH,X000629.SZ,X000709.SZ,X002466.SZ,X600176.SH,X600808.SH,X002460.SZ,X600352.SH,X600801.SH,X000825.SZ,X002110.SZ,X600489.SH,X300072.SZ,X600339.SH,X601158.SH,X000553.SZ,X601699.SH,X600583.SH,X600219.SH,X000932.SZ,X000883.SZ,X000786.SZ,X600426.SH,X000630.SZ,X000301.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.135102019461507,0,0,0,0,0,0,0,0.086562616186664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122578689938796,0,0,0,0.105366623111369,0,0,0,0,0,0,0.294797510226156,0,0,0,0.0314328597521608,0,0,0,0,0,0
X600028.SH,0.125268692187653,0,0.0669360240129915,0,0.125287437954169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110562544237464,0,0.0828923061134043,0,0,0,0,0,0,0.0905952567399911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0849482438506,0,0,0,0,0.162859218317357,0,0,0,0.0367530275054996,0,0.0841197633751181,0,0,0,0,0,0,0,0,0,0,0,0.0302449696128767,0,0,0,0,0,0.0142341046837344,0.0591243712566265,0,0,0.0267592526038674,0,0,0.071122202193409,0,0,0,0,0,-1.73472347597681e-18,0,0.0525232007012584,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600585.SH,0,0,0.068500811747862,0,0,0.0667910305637975,0.0876560928400699,0,0,0,0,0,0,0,0,0,0,0,0.117703243565758,0,0,-4.33680868994202e-19,0,0,0.0401738453358023,0,0,0,0,0,0,0.533039368081712,0,0,0,0,0.088974286165381,0,0,0,0.0209440229589274,0,0,0,0,0.0091554749426679,0,0,0,0,0,0.00990658754454508,0,0,0,-0.00486359766981371,0,0
X600019.SH,0,0.0766822160302204,0,0.0174724851920153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603596519856188,0,0,0,0,0,0,0,0.00366298132300881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437469018741288,0,0,0,0,0,0,0,-0.0078933191883267,0.000597146720147089,0,0,0,0,0,0
X600011.SH,0,0,0,0.125357060402716,0,0,0.0199636061493763,0,0,0,0,0,0,0,0,0,0,0,0,0.762930373698354,0,0,0,0,0,0,0,0,0,0.0346438223028966,0,0,0,0,-0.0599939391342406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325915574255973,0,0,0,0,0,0
X600309.SH,0,0,0,0.233866176338145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.385309901655875,0,0,0,-0.337298754988872,0,0,0.00335104301025962,0.256273571750265,0,-0.363911505916755,0,0,0,0,0,0.067584747836721,0,0.156243060995216,0,0,0.391012337445389,0,0,0,0,0.0216650532937773,0.0406082848623678,0,0,0,0,0,0
X600010.SH,0.141540724478892,0,0,0,0,0,0.01961916920012,0,0,0,0,0,0,0,0.00112159622067373,0,0,0,0,0,0,0.0832417303562108,0.18009514072238,0,0,0,0.0910814073669808,0,0,0,0,0,0.0302124923306457,0,0,-0.0258709351872496,0,0,0,0,0,0,0.120649592233562,0,0,0,0,0,0,0,0,-0.0493653365291516,0,0,0,0,0,0
X601898.SH,0.0740822766257997,0.263510109163891,0.0551963886098797,0,0,0,0,0,0,0,0,0,0.0739843055718827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183123941836879,0,0,0,0,0,0,0,0.0309926349559059,0,0,0,-0.0447171651237402,0,0,0,0,0,0
X601991.SH,0,0.0160579785099469,0,0,0,0,0,0.0106292647153247,0.124879054114583,0,0,0,0.0602508249396041,0.0629597323249014,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899609120427757,0,0,0,0,0.0513861068670596,0,0,0,0,0,0,0,0,0.0094072944396212,0,0,-0.0260883543806247,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0643026321760131,0,0,0,0,0,0,0.000875326277034484,0,0,0,0,0,0,0,0,0,0,0,0,0.0309530710515032,0.024269307731888,0,0,0,0,0.133420979326901,0,0.508424307664404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377818567600246,-0.0407909702567626,0,0,0,0,0,0
X600688.SH,0.171011596854288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141100250950016,0,0,0,0,0,0,0,0,0,0,0,0.0448012427740144,0,0.0365004349070982,8.67361737988404e-19,0,0,0,0,0,0,0.0546930616954898,0,0,0,0.0214273263897989,0,0,0,0,0.11576606466008,0,0,0,0.0395740448825941,0.009743052699544,0,0,0,0,0,-0.0297329130746008,0
X601600.SH,0,0.00973994268999404,0,0.0474246592204609,0,0,0,0,0.0957445498537026,0,0,0,0,0,0,0,0,0,0.0191052086987293,0,0,0,0,0,0.0161218525911681,0,0.00728818638265006,0.133678080090923,0,0,0,0,0,0.00209433412445864,0,0,0,0,-1.0842021724855e-19,0,0.382366405370092,0,0,0,0,0,0,0,0,0,0,-0.0449230978860243,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0673978417816556,0,0,0,0,0.0483260380993005,0,0,0,0,0,0,0,0,0,0,0,0,0.0445241165343093,0,0,0.0700852302664479,0,0,0,0,0,0,0,0,0.0372666555548466,0,0,0,0,0,0,0,0,0,0.366928745291018,0,0,0,0.0163557524347484,0.0348913001347611,0,0,0,0,0,0,0
