,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600188.SH,X000301.SZ,X601600.SH,X600010.SH,X600886.SH,X600111.SH,X600011.SH,X600176.SH,X600426.SH,X002466.SZ,X601991.SH,X600803.SH,X600801.SH,X000932.SZ,X600352.SH,X000898.SZ,X000027.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600486.SH,X000723.SZ,X000825.SZ,X600157.SH,X002080.SZ,X600027.SH,X600516.SH,X000807.SZ,X000883.SZ,X600299.SH,X002353.SZ,X601168.SH,X300037.SZ,X601992.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.313305244384759,0,0,0,0.0195251182031335,0,0,0,0,0,0,0.0101142955905049,0,0,0.00556279440760828,0.0374499433445989,0.0204908673034892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365751804510672,0,0,0,0,0,-0.00170664139694351,0,0,0,0,-0.0100168235774712,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0760285904263526,0,0,0,0,0,0,0,8.67361737988404e-19,0.0443353969233513,0,0.00432832216763074,0,0,0.104903191075774,0.0122566213347719,-0.0904464252652636,0,0,0,0,0.114357685086545,0,0.0292147136747812,0,0,0,0,0,0,0,0,0,0,0.0475540196027268,0,0,0,0,0,0,0,0,0,-0.0227110466520317,0,0,0,1.0842021724855e-19,0,0
X601088.SH,0,0,0,0,0,0,0,0.0765544596301485,0,0,0,0,0,0,0.130127301492613,0.0132092357905914,0,0,0,0,0,0,0,0.0397375733501855,0,-0.0606821497802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883403007870577,0.0307892746618075,0,0,0,0,0,0,0,0.0138296157597614,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.101566191085877,0.0399579846582769,0,0,0,0,0,0.0911477426136352,0,0,0.13856395485854,0.192100245642596,0,0,0,0,0,0,0,0,0,0,0,0.0511481979228548,0,0,0,0,0,0,0,-0.0397830466335194,0,0,0,0,0,0,0,0,-0.0191897218243529,0,0,0,0.0193637281831296,0,0
X600585.SH,0,0,0,0,0,0,0.0157291615970857,0,0.0333137856144471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954156683754345,0,0,0,0,0.106774025472759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587033333700425,0,0,0,0,-0.0192215148272754,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128086078957693,0,0,0,0,0.178046061598199,0,0,0,0,0,0.0520511290187132,0,0.284007515509113,0,0,0,0,0,0,0,0,0,0.249358245598019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495068462561347,0,0,0,-0.00974209051376279,0,0
X002271.SZ,0,0,0,0,0,-0.200499670509308,0,0.00296079478221992,0,0.0706567558979816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112896282762673,0,0,0,0,-0.0033084585644923,0,0.0917449005564841,0,0,0,0,0,0.0255604968659203,0,0,0,0,0,0,0,0,0,-0.0452949394597658,0,0,0,0,-0.0645861244942835,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594006132572757,0,0,0,0,0,0.221104679467734,0,0.0338697136917939,0,0.067399448085458,0,0.194207008217556,0,0,0,0,0,0,0,0.366688453865959,0,0,0,0,0,0,0,0,0,0,0.237726959746314,0.224014097940163,0,0,0,0,0,0,0,0,-0.0193212339815081,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345892958484331,0,0,0,0,0,0,0,0,0,0.436047018721153,0,-0.388219797084449,0,0,0,0,0.012823097681475,0,0,0,0,0,0,0,0.0454822601075004,0,0,0,0,0,0,0.0535028015751288,-0.159180249598087,0,0,0,-0.0381569402950766,0,0
X600660.SH,0,0,0,0,0,0,0.138887666338851,0.118371783588087,0,0,0,0,0,0,0,0.0424232242414325,0,0,0,-0.0211083705404099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280067073623869,-0.0088618935053474,0,0,0.073411731359787,0,0,0,-0.0547903539510891,0,0,0,0.0668741068321961,0,0,0,0,-0.02605107048913,0,0,0,-0.0318998322952797,0,0
