,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X600688.SH,X601991.SH,X601600.SH,X002466.SZ,X600795.SH,X600362.SH,X600886.SH,X600547.SH,X300072.SZ,X600516.SH,X600111.SH,X600027.SH,X002460.SZ,X000898.SZ,X600352.SH,X000553.SZ,X601992.SH,X000825.SZ,X600176.SH,X600299.SH,X000709.SZ,X000792.SZ,X000786.SZ,X000408.SZ,X600426.SH,X600808.SH,X000883.SZ,X601158.SH,X000932.SZ,X600315.SH,X601699.SH,X002110.SZ,X000830.SZ,X600489.SH,X600219.SH,X600339.SH,X600583.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0554876207250995,0,0,0,0,0,0,0,0,0,0.119856809391411,0,0,0,0,0.00149527540678079,0,0,0,0,0,0,0.0150128067139604,0,0,0,0,0,0,0,0,0.166108749609023,0,0,0.0633322684597761,0,0.0447713664677977,0.0613686300083701,0,0,0.00252787930704197,0,0,0,0,0,0,0
X600028.SH,0,0,0.30698558553198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000835041209504571,0,0,-0.0815472748070595,0,0,-0.0546648921581185,0,0,0.0844424414411427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628095516029481,0,0,0,0,0,0
X601088.SH,0,0.154398772089323,0,0.0535038162102951,0,0,0,0,0,0,0.388159728992109,0,0,4.54035433000467e-05,0.0907503812834167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05945628864079,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.070373427452431,0,0,0,0,0,0,0.0043795338399204,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0799068787676677,0,0,0,0,0,0,0,-0.00101297452986837,0,0.0548333677983231,0,0,0,0,0,0,0,0,0,0,0,0,0.0374119344480673,0,0.254626338584462,0,0,0,0.205832255361867,0,0,0,0,0,0,0,0,0,0,-0.00732188625302291,0.0316883935399187,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.337310197416092,0,0,0.0597723748106624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561305949181433,0,0,0,0,0,0,0,0,0,0.0896031094099247,0,0,0,0,0,0,0,0,0,0,0,0.0711819320772964,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578112500264521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596118724304408,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0620728846422558,0,0,0,0,0,0,0.0410828937680844,0.0257081663658797,0,0.171117992730452,0.0647146608413782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549393439836598,0,0,0,0,0,0.0199104135193591,0,0,0,0.0114125095956926,-0.0382060417635649,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.146449796108447,0.102874731343996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699866710465915,0,0.103834023969326,0,0,0.0569503324921665,0,0,0,0.23446491918013,0,0.193437664531187,0,0,0,0.0133669101879125,0,0,0,0.0606829527949744,0,0,0.15722219618295,0,0,0.0264465735836763,-0.0004848675193883,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.026964269911944,0,0,0,0,0,0,-0.187048136658218,0,0,0,0,0,0,0,0,0,0,0,0.175855992913247,-0.0607648366254726,0,0,0,0,0.00737609064108553,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.132591308766202,0,0,0.0144479962430278,-0.00517718717277691,0,0,0,0.0544867576866411,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0965837409779261,0,0,0,0,0,0,0,0,0,0,0,0,0.0979441054395855,0,0,0,0.0358133100834321,0,0,0,0.295484955820329,0.0192184300588468,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0390292816881446,0,0,0,0,0,0,0.0018295802752788,0,0,0,0,0,0,0
