,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X601600.SH,X600795.SH,X601991.SH,X600362.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600886.SH,X601992.SH,X600309.SH,X600623.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000723.SZ,X000983.SZ,X000408.SZ,X000898.SZ,X600352.SH,X000883.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000630.SZ,X002460.SZ,X601699.SH,X000012.SZ,X000060.SZ,X002407.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0153502143155693,0.0192928584715213,0,0,0,0,0,0,0,0.0304191807344757,0,0,0,0,0,0,0.0318886189994448,0,0,0,0,0,0,0,0.00174437337027002,0,0.00793614479765598,0,0,0,0,0,0,0,0.0490533457023084,0,0.00340196655366565,0,0,0,0,0.0570716559802811,0,-0.000577815730404323,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0423897415611133,0.0600558922216972,0.0274076438521227,-0.0356162294332017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367339777104614,0,0,0,0.0403813937572746,0.0602930610744287,0,0,0,0.0217292316503943,0,0,0,0,0,0,0,0,0,0,0.00355156795380458,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.301153561999742,0,0.0593651146309481,0,0,0,0,0,0,0.0831634444525648,0.0417097104411048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448831847292893,0,-0.00232991158800004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785256257951114,0,-0.0250996734746639,0,0,0,0
X600011.SH,0,0,0,0,0.192188432701267,0,0,0,0,0.049762765441231,0,0,0,0,0,0.119365692841673,0,0,0,0.113533171647209,0,0.077718491938748,0,0,0,0,0,0,0,0,0,0,0,0.0331309423490157,0.142124131099387,0,0.0375918389790869,0,0.0257938831100055,0,-0.0726821868104841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0496787767569527,0,0.0350167136381737,0,0,0,0,0,0,0,0,0,0.387097494527165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256607251963696,0,0,0,0,0,0,-0.0133384353470037,0,0,0,0,0.0645684733346635,0.0502918531539101,0,0.0788895624661971,0,0,-0.000910451511783702,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0601553915419374,0.130095389343043,0,0,0,0,0.116300846826943,0,0,0,0,0,0.0125065875255572,0,0,0,0,0,0,0.0949245488542573,0,0,0,0,0,0,-0.0627409035179947,0,0,0,0,0,0,0,0,0.0482761028870444,0,0.0670910670706118,0,0,0,0,0,0.0350118151443827,0,0,0,0,-0.00486505601347205,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0642106782529602,0,0,0,0,0,0,0,-0.00729023046879944,0,0,0.00803809556248788,0,0,0,0,0,0,0,0,0,0,0,0,0.00831116727405336,0,0.0515617950716818,0,0.014669564283666,0,0,0,0.0400961918274674,0,0.0440995666856773,0,0.00693779249126826,0,0,0,0,-0.0378910167713966,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0544865929564103,0,0,0,0,0,0,0,0,0,0,0,0,0.043691641321609,0,0,0,0,0,0,0.0826204873878559,0,0,0,0,0.065061599216946,0,0,0,0,0,0,0,0,0,0,0.353276741944563,0,0,0,0,0,-0.016405579136822,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502303796099364,0,0,0,0.0682127049081861,0,0,0,0,0,0,0.0460396189185688,0,0,0,0.151829472021709,0.000992292162655729,0,0,0,0.0418160547405598,0,0,0,0.111779521034538,0,0.0682608044739311,0.0324658155267051,0,0,0,0.0505159720089773,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282568491585558,0,0,0,0,0,0,0.047477707409007,0,0,0,0.500210548281807,0,0,0,0,0,0,0,0,-0.0333661502029486,0,0,0.142839868361311,0.153224683688075,0.0988054693462206,0,0,0,0.00958738081651581,0.0206160550476239,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751241078714174,0.627746921465383,0,0,0,0.289305258946471,0,-0.113507401971161,0,0,0,0,0,0,0,0,-0.167683040696244,0,0,0,0,0,0,-0.0437515059922806,0,0,0,0,0,0,0,0,0,0,0.0901455205013263,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0507033478506819,0,0,0.0205644174874357,0,0,0,0.174211766921375,0,0,0.0248778482335301,0,0,0,0.103340460012154,0,0,0,0,0,0,0,0,0,0,0,0,0.0217844437617672,0,0,0,0.0536453510620246,0,0,0,0,0,0,0.052587308090322,0.135482057193298,0.0303308173917133,0,0.0276885537212108,0,-0.0391486182522108,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0344854809862911,0.0145079884344833,0,0,0,0,-0.0248231743305573,0,0,0,0,0,0,0,0,0,0,0,0.00436344485685093,0,0,0,0,0,0,0,0,0,0,0.0831682249573756,0.0175352471261801,0,0,0,0,0,0.0583362174360212,0,0,0,0,0.0255559859505717,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00171717427129584,0,-0.04469751909449,0,0,0,0,0,0,0.00800497414850084,0,0,0,0,0,0,0.0470802250186673,0,0,0,0,0,0,0,0,0.0414761745011626,0,0,0,0,0.0394625591885472,0,0,0.140462923769923,0,0,0,0.0418972420724773,0,0,0,0,0,-0.0193637369898529,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.163542048568379,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0436533420700365,0,0.0179892128250401,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.295905647955325,0,0,0,0.283356569881718,0,0,0,0.0049310028460736,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0681938869893171,0,0,0,0.0274759946359108,-0.0564279262579253,0,0,0,0,0,0,0,0,0.136281518440842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025207311326644,0,0,0,0.0296637804851098,0,0,0,0,0,0,0.0148132555590477,0.0290511109244432,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0601558852609177,-0.00665180782211594,0.0581179687188042,0,0,0,0,0,0.00883181832941096,0,0,0,0,0.0169443422314081,0,0,0,0,0.0262735132428512,0,0.0474187160490917,0,0,0,0,0.0674628407267299,0,0,0,0.0398764679233374,0,0,0,0,0,0,0.237463577767135,0.0442998738027176,0.0201228386451705,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.70241732239816,0,0,0,0,0.0349409227238162,0.0550504020820076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157124759287939,0,0,0.10564582711626,0,0.0293925514280812,0,0,0,0,0,0,0,0,0.139452634671535,0,0,0,0,0,0.0435803930129966,0,0,0.140923055915834,0,0,0,0,-0.0162244602425074,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.198309180100675,0,0,0.698018237020083,0,0,0,0.350527690956858,0,0,0,0,0,0,0,0,0,0,0,-0.0196948932497587,0,0,0,0,0,0,0,-0.039088703129833,0,0,0,-0.0910093381861141,0,0,0,0,0,0,0,0,0,-0.00186763616477383,0.200740958143855,0,0.0576695302385805,0.0541306315368709,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0642886900744952,0,0,0,0,0.228660861477521,0,0,3.46944695195361e-18,0,0,0,-0.0640533911169611,0,0.0250808547878789,0,0,0,0.0881871856734693,-0.0117016603111659,0,0,0,0,0,0,0,0,0.0448049378650982,0,0,0,0,0,0.0248296425799328,0.0311473024843971,0,0,0.0342544186295013,0,0,0,0.019842095449619,0,0,0,0.0162280414367716,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.115839914770955,-0.0457836040179287,0,0,0,0,0,0,0,-0.00516366915894161,0,0,0,0.195524826868611,0,0,0,0,0,0,0,0,0,0,0.012070372968982,0,0,0,0,0.00363410752399793,0,0,0,0.121823421121285,0,0,0.0193211846814516,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989255692180997,0,0,0,0.0049658571082146,0,0,0,0,0.0240958043477905,0,0.123316599979185,0,0,0,0,0,0,0,0,0.00232700166483531,0,0,0,0,0,0,0.0925391890730489,0,0,0,0,0,0.00800803445583382,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0.116504706278288,0,-0.0591609508885392,0,0,0,0,0,0,0,0,0,0,0.0147905952983317,0,0,0,0,0,0,0,0,0,0,0,0,0.575356077110284,0,0,0,0,0,0,0,0,0,0.0424361733861671,0,0,0,0,0,0,-0.103485419522292,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613456965085673,-0.00764265372056069,0,0,0.19813719032038,0,0,0.0801334619995935,0,0,0,0.066777823531118,0,0,0,0,0,0,0,0,0,0.0151007456745212,0,0,0,0,0,0,0,0,0,0,0,0,0.00678299561649307,0.051753822504687,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768184465480004,0,0,0,0,0,0,0,0,0,0.0292762648202565,0,0.0347410486402714,0,0,0,0,0.0425946939036864,0,0.151387618212846,0,0,0,0.333795899567942,0,0,0,0,0,0,0,-0.0384776458238408,0.0378020194352323,0,0,0.0573365310329428,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.107903275902147,0,0,0,0,0,0,0,0,-0.0472558765662209,0,0,0,0,0,0,0,-0.0154793767701266,0,0,0.0264524680008829,0,0.206151721790725,0,0,0.206154877901819,0,0,0,0,0,-0.0403741504373606,0,0,0,-0.00807457853327885,0,0.115559595283775,0.061613569765374,0,0,0,0.0193366884832093,0.0224435071935958,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0589894015522233,0,0,0,0,0,0,0.0378541392224455,0.0850549989705212,0,0,0,0,0,0,0,0,0.0426109318404459,0,0,0,0,0,0,0.199781922814773,0,0,0,0,0,0,0,0,0,0.669367518595468,0.0606225346664657,0,0,0.129669970710054,0,0,0.000401183586359185,-0.0940498224781713,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390579299227224,0,0,0,0,0,0.381268622242187,0,0,0,0.153834188227649,0,0.0771762104240704,0,0,0,0,0,0,0.0202200715011338,0,0,0,0,0,0,0,0,0.0760633056595507,0,0.217038428731782,0,0.152676780229795,0.0828101172061064,0,0,0,0.075040800447432,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0298776210616611,0,0,0,0,0.0611506335115638,0.0373526039944864,0.0107334831717818,0,0,0.144902564111978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100084979060883,0,0.024824859469209,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.382310138483688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234475026048125,0,0,0.452747170936214,0,0,0,0.0579539757790069,0.498396357673799,0,0,0,0,0,0,0,0,0,-0.0854144519926222,0,0,0,0,0,0.00414848114179394,0,0,0.0229070496953682,0,-0.416899643095189,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.105813073562432,0,0.0711717275596797,0,0,0,0,0,0,-0.0175266570209177,0,0,0,0.0827137789906827,0,0.0959414339923582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038051655487657,0,0.0353628601623613,0.173361039841146,0,0,0,0,0,-0.00212536719601352,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.274283943762553,0,0,0,0,0,0,0,0.0180913114676399,0,0,0,0,0.0357485862826506,0,0,0.00414715891086209,0,0,0,0,0.0172522338208548,0,0,0,0,0.0782190728874727,0,0,0,0,0,0.0898767525834292,0,0,0,0.0141383723013948,0.0388823225897782,0,0,0,0,0,0.0339240515659315,0.00956442560474304,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.00421558269153532,0,0,0,0,0,0,0,0.160362555000655,0.09827198485831,0,-0.00427553262657764,0,0,0,0,0,0.00236640923946914,0.0855730745435355,-0.0843538910214861,-0.0214860846999583,0,0,0,0,0,0,0,0,0.0267853403039233,0,0,0,-0.0585845694680546,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0326653908490513,-0.0672560917372407,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.516744892853038,0,0,0,0,0,0,0,0.0361711555769537,0,0,0,0,0,0,0,0,0,0.0398844879102273,0,0.0786524026864988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23195452320945,0,0,0,0.0528297490753101,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0272096236082279,0,0,0,0,0,0,0,0,0,0,0,-0.094046022335254,0,0,0.0678454111222574,0,0.399711523732496,0,0,0,0,-0.0424508620690959,0,0,0,0,0,0,0,0,0.105212906258775,0,0.0978958941196611,0,0,0,0,0,0.0671230458397296,0.0567857715978822,0,0,0,0.0381503165349201,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020006135819091,0,0,0,0,0,0,0,0,0.20524145350832,0.083928106350147,0,0,0,0,0,0,0,0,0,0.0987754087464163,0,0,0,0,0,0,-0.00393954367402832,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.116951558216082,-0.0271479308037884,0,0,0,0,0,0,0,0,0,0.058486434512478,0.0678143838062268,0.0507089576847786,0,0.014560318660247,0,0,0,0,0.0146286649136803,0,0,0,0,0,0,0,0,0.0625127791346903,0,0.21398097695171,0,0,0,0.0291642471681366,0,0,0.134771161916925,0,0.00135331451130765,0,-0.0204681816382729,0.0547241453385037,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0328569589966609,0,0,0,0,0,0,0,0,0,0,0,0.0691903798781432,0,0.0114550155558869,0,0,0,0.137630060920651,0.0373526825519898,0,0,0.0567315511069822,0,0,0,0.0342848132268231,0,0,0,0.0156642648059205,0,0,0,0,0,0,0,0,0,0,-0.0310478625256821,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0557912018012272,0,0,0,0,0,0,0,0.36630884933545,0,0,0,0.106309236854861,0.060944183056143,0,0,0,0.109439959019931,0.111425547207949,0,8.67361737988404e-19,0,0,0,0,0,0,0.119308099100465,0,0,0,0,0,0,0,0.0457433225281486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0167891993233303,0,0,-0.0300610601590382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562205425052989,0,0,0,0,0,0,0,0,0,0,0.0645233044635997,0,0.0664446906850357,0.156922688168099,0.0619257953231593,0,0,0,0,0,0,0,0,-0.0121752322426078,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214100857986597,0,0,0.0823208933598629,0.154517926092109,-0.0128023281260542,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0323959157454734,0,0,0,0.085110265401145,0,0.0469593411998535,0.0314364115887943,0,0,0,0.0164646828515722,0,-0.012664112415399,0.181232400161386,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0541578434268616,0,-0.0305554583981341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150344859239856,0,0,0.0892352395777389,0,0,0,0,0,0.104363705900092,0,0,0,0,0.0455400014429651,0,0,0,0.123006536536385,0,0.00436385717911961,0,0,0,0,0,0,-0.00874289055410805,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.152778517647365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136077700841685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172298893974705,0,0,0.183799899155523,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621571436253422,0,0,0,0.0155805222666339,0,0,0,0,0,0,0,0,0.020888979440969,0,0,0,0,0,0.0280806666334877,0.0563083243584848,0,0,0,0,0,0,0,0.0207676672790345,0,0,0,0,0,0,0,0,0.00798639589232588,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614992016177906,0,0,0.0470774939739367,0.648964155424971,0,0,-0.0165916733590322,0,0,0,0,2.71050543121376e-20,0,0,0,0.0389846471584333,0,0,0,0,0,0,0,0,0.065744636042614,0.380317433688154,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.283054721184073,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0125218797426818,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0.294471732379449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283091237970712,0,0.138425910709994,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0.0521897781940107,-0.00844805651404603,0,0,0,0,0,0,0.110354900006446,0,0,0,0,0.183237577858406,0,0,0.056533237280434,0.00533594534686214,0.259393696558833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.102943048004068,0,0,0,0,0.320857317466006,0,0,0.0956827668382358,0,0,0.0219062923001043,0,0,0,0,0,0,0.0335479289217147,0,0.0649514914399105,0,0,0,0,0.0248282306850877,0,0,0,0.108776625085766,0,0.0422230655164532,0,0.0483243004249568,0,0,0.0514354470828747,0.150250249496955,0,0,0,0,0.0183369446251041,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0.0554969701140008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219927816941825,0.143268425787147,0,0,0,0,0,0,0.0262640129740594,0,0,0,0.103992024537345,0,0,0,0,0,0.274858429534405,0,0,0,0,-0.0329332032739651,0,0,0.0279795032787876,0,0,0,0.161803783779142,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0455732200919764,0,0,0,0,0,0,0.119443504790251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523917170887987,0,0,0,0,0,0,0.0309629581648273,0,0,0,0,0.4905145067531,0.134732768029376,0,0,0,0,-0.0104729607362177,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0475024212765337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544592116725506,-0.033793588842284,0,0,0,0,-0.0162340220342344,0.013128516672314,0,0,0,0,0,0,0,0,0.0360849782489839,0,-0.00448608688622939,0,0,0,-0.0732307659818024,0,0,0,0.066245924795141,0,0,0,-0.0108295472718377,-0.0263238163826655,0,0,0,0,0
