,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X600660.SH,X601991.SH,X600188.SH,X600547.SH,X601600.SH,X600886.SH,X600362.SH,X600795.SH,X000898.SZ,X600027.SH,X600176.SH,X000629.SZ,X600111.SH,X601992.SH,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X300072.SZ,X600299.SH,X600808.SH,X600801.SH,X000825.SZ,X002110.SZ,X600339.SH,X600352.SH,X000553.SZ,X600426.SH,X600583.SH,X600489.SH,X601158.SH,X000301.SZ,X000932.SZ,X000786.SZ,X600219.SH,X000883.SZ,X601699.SH,X000408.SZ,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0.0189527593160275,0,0,0,0.0470032404991503,0,0,0,0,0,0,0,0.111155102387259,0,0,0,0,0.187074655574527,0,0,0,0,0.0298849853636929,0,0,0,0,0,0,0,0,0,0.154496947692711,0,0,0,0,0,0,0,0,0,0.0246899567512978,0,0,0,0.0770342190550173,0,-0.00696021177832515,0.0025252953079588,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.294200518488271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477604410242695,0,0,0,0,0,0,0,0,0,0,0,0,0.0333409759400973,0,0,0,0,0,0,0.0156528632481767,0.0428673174671081,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.443224921256324,0,0,0,0,0.0305620641273539,0,0,0,0,0,0,0,0.191366203548486,0,0,0,0,0,-0.0712877388307609,0,0,0,0.0582325339480178,0,0,0,0,0,0,0,0,0,-0.0367205095842457,0,0,0,0,0,0,0,0,-0.0134850370337665,0,0,0.00864120775759957,-0.00225322678001159,-0.218390786841199,0,0,0,0,0
X600176.SH,0,0,3.46944695195361e-18,0.0786647054289751,0,-0.0640201218361574,0,0,0,0,0,0,0,0.123735090732225,0.0840182268310374,0,0,0,0,0,0,0,0.273341851690732,0,0,0,0,0.129599425874921,0,0,0,0.0219657105753446,0,0,0,0,0,0.0940576916680355,0,0,0,0,0,0.0384238301291257,0,0,0,0.133933398365758,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,-0.0269295794861807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132663464816754,0,0.0380118202211538,-0.125436685358478,-0.0104131783034124,0,0,0,0,0,0,0,0,0,0,0.29715434660817,0,0,0,0,0,-0.117048815829696,0,-0.00378014258294162,0.029791217416099,0,0,0,-0.166971907869226,0,0
X600111.SH,0,0,0,0,0,0,0.0124532467733589,0,0,0,0,0,0,0,0.208556772374727,0,0.211021762043455,0,0,0,0,0,0,0.124648109877136,0,0,0,0,0,0,0,0,0.00327773123135917,0,0.0743411360272694,0.031290829102222,0,0,0,0,0,0,0,0.0143900544114862,0,0,0,0,0,0,-0.00143526704690408,0.0122491430643104,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0571496234702484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433083422203882,0,0,0,0,0.0616015694355212,0,0,0,0.139707112541766,0.132356631237824,0,0,1.73472347597681e-18,0,0,0.0883818839020354,0,0,0,0.0432873004210118,0.015224443815192,0,0,0,0,0.0247480894742686,0,-0.0399994879239647,-0.0429441127849275,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0737568284947758,0,0,0,0,0,0.321312522487372,0,0,0,0,0,0,0,0,0,0.0116824514583113,0,0,0,0,0.0654515623042764,0,0.698402060288024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627178925013954,0.0204513379443843,0,0,0,0,0,0
X600516.SH,0,0.314920337852035,0,0,0,0,0,0,0,0,0.0356896899707668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256011681368464,0,0,0,0,0.13585623695005,0,0,0,0,0,0.0739651388469747,0,0,0,0,0,0,0,0.150633442694102,0,0,0,0,0,0,-0.0358093105925865,-0.0460470031970582,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.15206223154237,0.0149048478662526,0,0,0,0,0,0,0,0,0.106127506382327,0,0,0,0,0,0,0,0,0.042986045376991,0,0.109521365081401,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115677088333297,0,-0.00358254043018456,-0.0127894037754448,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382797436184826,0.0257984176405305,0,0.807715284891565,0.262466691356439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558009012618222,0,-0.0278131632483918,-0.0358270412703954,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24997927216834,0,0,0,0,0,0.0949373855106107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569198250155196,0,0,0,0,0.16000727448484,-0.146546405646463,-0.0281880822767869,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0248636702212833,0,0,0,0,0,0,0,0,0,0,0,-0.0860192561897617,0,0,0,0,0,0,0.100812298308623,0,0,0.148365964350932,0,0,0,0,0,0.11998995453383,0.2883826067147,0,0,-4.33680868994202e-19,0,0,0.0135510925654551,0,0,0,0,0,0.0454886005220956,0.0212338193885518,0,-0.0193612674572131,-0.0374248240926717,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363438157896876,0,0,-0.0575508387258991,0,0,0,0,0,0,0,0,0,0,0,0.203821053140245,0,0,0,0,0,0,0,0,0.17103105520956,0,0,0,0,0,0,0,0.00455269369485753,-0.0129933482811425,0,0,0,0,0,0
X600801.SH,0,0,0,0.668691981970122,0,0,0.0438413880870107,0,0,0,0,0,0,0.107241739064366,0,0,0,0,0,0,0,0,0,0,-0.0457804887690734,0,0,0,0,0,0,0,0,0,0,0,0,0.314281845810248,0,0,0,0,0,0,0,0,0,0.0346348443642687,0,0,0.00966374651336721,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374584054466683,0,0,0,0,0,0,0,0,0,0,0,0,0.0666443607929322,0,0,0,0,0,0,0,0,0.0754114217221402,0,0,-0.00519738990976367,-0.010938692760072,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.25194656193969,0,-0.0437924326654643,0,0,0,0,0,0.143628379704349,0,0,0,0,0,0,0,0,0.0357551040337456,0,0,0,0,0,0,0,0,0,0.150330887228704,0,0,0,0,0,0,0,0,0,0,0.522983978574874,0,0,0,0,0,0,0,0.0149449775387725,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595370102820653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656912837190868,0,0,0,0,0,0,0,0,0,0,0,-0.0239420549477205,-0.0180193823835603,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0484776740636049,0.149415786010747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772638670487057,0.21999546989724,0,0,0,0,0,0,0,0,0,0,0,0.0537135446125718,0.106650083924858,0,0,0,0.0293042867590651,0,0,0,0,0,0,0,0.00275632313380043,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0163459599374723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132484724429794,0,0,0.113118874231824,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0285853486690202,0,0,0,0,0,0.309806684006085,0,0,0,-0.118540888094773,0,-0.0975563498514495,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.3043607394466,0,0,0,0.0950372180985392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645160796358476,0,0,0,0,0,0,0,0,0,0,0,0.146668756251148,0,0,0,0,0.0272109169303285,0.0235290820459932,0,0.0107393521879023,0.0235112246025917,0,0,0,0,0,0
X600583.SH,0.189288832988216,0,0,0,0,0,0,0,0,0,0.0379451852094236,0.0610767252173943,0,0,0.14693496892686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.428880487354301,0,0,0,0,0,0,0,-0.0856728000226086,0,0.0514646073359044,0,0,0.0417349590959183,0.162131475533618,0,-0.0121455817628884,-0.00571744662973611,0,0,0,0,0,0
X600489.SH,0,0,0,0.0425238880231341,0,-0.0212127380333463,0,0,0,0,0,0,0.0518652113819013,0.424697614997471,0.144759512909888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157864294506489,0,0,0,0.0631950383164168,0,0,0,0,0,0,0.0310283421036156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160022453070915,0,0,0,0,0,0
X601158.SH,0,0.00861661344417471,0,0,0,0.0262779529290221,0,0,0,0,0.0275690361405166,0,0,0,0,0,0.213728268406814,0,0,0,0,0,0,0,0.0581100357707022,0.0488195092904437,0,0,0,0,0,0.0116555421059741,0,0,0,0.0744714068536939,0,0,0,0,0,0,0,0,0,0,0,0,0.0575520298081617,0,-0.00264586770734107,-0.00738235964541482,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0346536331978278,0,0,0,0,0,0,0,0,0,0.304191184820306,0,0,0,0,0,0,0,0.104583564351814,0.0220455445192919,0,0.0162753866827651,0,0,0,0,0,0,0.0322554026095025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440102159756508,0,-0.00196266304534311,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351402152785032,0,0,0,0,0,0,0,0,0.227116783816519,0,0,0.578586354281021,0,0,0,0.00307556085742432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134889067147,0,0,0,0,0,0
X000786.SZ,0,0,0,0.308342250168074,0,0.0435091043894263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774771594884178,0,0,0,0.0703650347343716,0,0,0,0.0147023148605511,0,0,0,0.711649399648266,0.133306804969629,0.129731605830321,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279109717258468,-0.0346200503059547,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0447174095558389,0,0,0,0,0,0,0.193567951528844,0,0,0,0.00853214943970291,0,0,0,0,0,0.103312683910067,0,0,0,0.116948195152767,0,0,0,0,0,0,0,0,0,0.123876353977845,0,0,0,0,0,0,0,0,0,0,0,-0.00511877198783406,-0.0113334066386927,0,0,0,0,0,0
X000883.SZ,0,0,0.0252602861177843,0,0,0,0.0459110741430965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704583082955429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118995307666203,0,0,0,0,0,0,0,0,0,0.102178656784607,0,-0.0356294197991227,-0.0133145646906048,0,0,0,0,0,0
X601699.SH,0,0,0.210851127406954,0,0.163788456875245,0,0,0,0,0,0,0,0.194771122877928,0,0,0,0,0,0,0,0,0,0,0.113154806377105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399133395852932,0,0,0,0,0,0.0217032345953306,0,0,-0.0194757451424046,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883390902277084,0,0.23491114954476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330776244970275,0,-0.039892223126506,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-0.0681589508921892,0,0,0,0,0,0,0,0,0,0,0,0,-0.232993203848534,0,0,0,0,0.463620202779155,0,0,0,0.103975822207336,0.387007882719809,0,0,0,0,0,0,0,0.336974364360097,0.00341600084019837,0,0,0,0,0,0,0,0,0,0,0,-0.0761275235922515,0.0226073182734062,0.0108840724188941,0,0,0,0,0,0
Change_TY3M,-0.232915744008676,0,0,0,0,0,0.0391630260161846,0,0,0,0,0,-0.217073142232194,0,0,0,0,0,0,0,0,0,0,0,0.241990600443418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918700599100411,-0.142419214474326,0,0.126481883276146,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765490247312798,0,0,-0.997671693815848,0,0,0,0,0,0
TED,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.411695280601057,0,0,0,0,0,0,0.547953468495924,0,0,0.0363577715736584,0,0,0,0,0,0,0,0,0.372607145489798,0,0,0,-0.203924363778418,0,0,0.250397847147363,0,0,0,0,0,0,0,0,0,0,0,-1.16574919407408,-0.512311128164199,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0853360397174314,0,0,-0.0169565263967713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274587530886055,0,0,0,0,0,0,-0.134128289209131,0,0,0,0,0,-0.103769514480347,0,0,0,0,-0.00866657004013884,0.0755280848438031,-0.0238856842310095,0,0,0,0.0171990681474907,0,0.00506521851162451,-0.00511890496607514,0,0,0,0,0,0
MKreturn,0,0,0,-0.178427452118918,0,-0.0600477244220307,0.000380939367576563,0,0,0,0.0578098460011967,0,-0.0752535750525582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440558789744675,0,0,0,-0.145824894032569,0,0,0,0.0380422733004799,0,0,-0.170769838093432,0,0,0,0.36736882878072,0,0,0,0,-4.33680868994202e-19,0.0882370486186016,-0.0322511330056268,-0.0448187269562279,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000230902450673524,0,0,0,0,0.000774126683747069,0,0,0,0,-0.00140109437828893,0,0,0,0,0,0,0,0,0,0,0,0,0.00138808272183272,1.36205451203388e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211213083088681,-0.00930327257893469,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399549511234332,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445123571450575,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394594359555996,0,0,0,0,0,0,0,0.00608285731599531,-0.00676363781118998,0,0,0,0,0,0
