,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X600352.SH,X000792.SZ,X000883.SZ,X600489.SH,X000539.SZ,X002353.SZ,X600547.SH,X000629.SZ,X000027.SZ,X000825.SZ,X000831.SZ,X000630.SZ,X600808.SH,X600578.SH,X600660.SH,X600549.SH,X601699.SH,X000983.SZ,X600008.SH,X600315.SH,X600863.SH,X600307.SH,X600098.SH,X002470.SZ,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.470524371396857,0,0,0,0,0,0.0303674196383512,0,0.0109041100269535,0,0.0283051069773629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227264119500228,0,0,0,0,0,0,0,0,0,0,-0.0198999650066555,-0.0105878839120503,0,0,0,0,0,0
X600028.SH,0.501644234636403,0,0,0,0,0,0,0,0,0,0,0.0622006947703073,0,0,0,0,0,0.222661360768777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286768811053602,-5.42101086242752e-20,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00555976538348518,0.11945810859242,0,0,0,0,0.15984964603,0,0,0,0,0,0,0,0.0432775150154805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026075136120171,0,0,0,0.248766151181359,0,0,0,0,0,0,0,0,0,0,-0.0101018695278213,-0.0142485128824121,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.139740716571175,0,0,0,0.141497412122629,0.270315225421527,0.0941536724218943,0,0,0,0.0125314560407972,0,0,0,0,0,0,0,0,0,-0.0302062344919945,0,0,0,0,0,0.0421855667706445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504001272241732,0,0,0,0,0,-0.0294858670907219,-0.0135519701030025,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147873306246684,0,0,0,0,0.0710429138942434,0,0,0,0.00517676844620094,0,0,0,0,0,0,0,0,0,0.0321100744765985,0,0,0,0,0.0455932868346306,0,0,-0.051763860762535,0,0,0,0,0,0.0983357515560474,0,0,0,-0.0702878399865642,-0.012434400343261,0,0,0,0,0,0
X600019.SH,0,0,0,0.151818684906908,0,0,0,0,0,0,0,0.00838368875130451,0,0,0,0,0,0,0,0,0.0670020182369048,0,0.29419688732072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188812595660066,0,0,0,-0.0195761558560052,-0.0170696845657351,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0314192415294499,0,0.171826620138997,0,0,0,0,0,0,0,0,0,0.0191641521545886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438035029790951,0,0,0,0.524924455963909,0,0,0,0,0,0,0,0,0,0,-0.0219435799360108,-0.0187241913683968,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0309629400929541,0.126219849626639,0,0,0,0,0,0,0,0.104263896732366,0,0,0,0,0,0,0,0,0,0,0,0,0.107128261967575,0,0,0,0,0,0.0961566946090383,0,0,0,0,0,0,0.0442876399077823,0,0,0,0,0,0,0,-0.00555016723546942,-0.0211748467806065,0,0,0,0,0,0
X600795.SH,0,0.04061067444175,0,0,0,0,0,0,0,0.00924376957399233,0.202823178171355,0,0,0,0,0.102648496654924,0,0,0,0,0,0,0.097810379787368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159102348056609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237877776844067,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.172858085613682,0.391834751237897,0,0,0,0,0,0,0.0423071101116899,0,0,0,0,0,0.132570244408822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103999775413064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114817597167434,-0.00690831436185249,0,0,0,0,0,0
X600886.SH,0,0,0,0.0848062474146283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062792645985149,0,0,0,0,0,0,0,0,0,0.0359422026869672,0,0,-3.46944695195361e-18,0.134266142253143,0,0,0,0,0,0,0.00194222071700303,0,0,0,0,0,0.0388520690168131,0,0,-0.0265332083233868,0,0,0,0,0,0
X600188.SH,0.298686958051145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481915723430751,0,0,0,0,0.218813105407048,0.215515759301137,0.185930884172134,0,0,0,0,0,0,0,0,0,-0.0444395850506864,-0.00550377543155085,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0368298175575731,0,0,0,0,0,0,0,0.0475618955324059,0,0,0,0,0,0,0.444520517749423,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.114949205120686,0,0,0,0,0,0,0,0,0,0.174564387868504,0,0,0,0,0,0.00774015871488823,0.062119028254106,0,0.00969448975264334,-0.00626070570321423,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0178499101222361,0.0667557147432669,0,0,0,0,0,0,0.0984541283853188,0,0,0,0,0,0,0,0,0.013103976976641,0,0.0727304916328585,0,0,0,0,0,0,0,0.262615140181411,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209700260597853,-0.0153365717616186,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0897324148369034,0,0,0.151349037637352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517503893381543,0.00494493803515256,0.0945102579408818,0,0,0.127142607799934,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193653750083104,0,0,0,0,0,0
X600027.SH,0,0,0,0.00711053527212747,0,0,0,0,0.205379402408774,0.262392133204013,0,0.00788386084291549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550516483924949,-0.0344736784457115,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0595101144515149,0.189374846578141,0,0,0,0,0,0,0,0,0,0,0,0.00732142835196469,0,0,0.1170468567155,0,0.224927978576732,0.045860759402458,0,0.0791546836558329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142896730521545,-0.0248430027292405,0,0,0,3.46944695195361e-18,0,0,0,0,0
X600688.SH,0,0.285383184672783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481919601377033,0,0,0,0,0,0.190490780787484,0.104002899702913,0,0.0312354681571529,1.73472347597681e-18,0,0,0,0.0586544596656526,0,0,0,0,0,0,0,0,0,0,0,-0.0497842619760353,-0.00695054702514722,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.110018802084297,0,0,-1.0842021724855e-19,0,0,0,0,0.0391915929038313,0,0,0,0,0,0,0,0,0,0,0,0.0151580768561863,0,0,0,0,0,0.0516818966095233,0,0,0.066240216208364,0.0609450314358075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00675069668291195,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0876616126608838,0,0,0,0,0,0,0,0,0,0,0.261454063138686,0,0,0,0,0,0.0855354515583731,0,8.67361737988404e-19,0,0,0,0,0,0,0.0669910226282505,0,0,0,0.0033705897014261,0,0,0,0,0,0.076750692760424,0,0,0,0,-0.0431393217985116,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.113129189818807,0,0,0,0.210874504483829,0,0,0.086037868109209,0,0,0,0,0,0,0,0,0,0.0252906712571438,0,0,0,0,0,0,0,0,0,0,0,0,0.0657480067066446,0,0,0,0,0,0,0,0,0.00712071029797089,0,0,0,0,0.222834936760248,0,0.00907891437191221,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.141738771054705,0,0.156428402785864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931067512639318,0,0,0,0,0,0,0,0.138676095880763,0,0,-0.0409886691035947,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0782518553071449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451889915761643,0.396134764549931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016490978654548,0,0,0,0,0,0,0,0,0.184034187312502,0,0,0,0,0.12291270488423,0,0,-0.0128514853219126,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310443330235669,0,0,0,0,0,0,0,0,0.228900131915539,0,0,0,0,0.191356027503506,0,0,0,0,0.137539496195759,0,0,0,0,0,0,0,0,0,0,0,0,0.033834634218607,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.00350684992445685,0,0,0,0,0.095877125117087,0,0,-0.00834263901396375,0,0,-0.0532512216940039,0,0,0,0,0,0,0,0,0,0.106494034864532,0,0,0.110821154452632,0.110719997828295,0,0,0,0,0,0,0,0,0.0163748861739941,0.0986320464620171,0,0,0,0,0,0,0,0,0,-0.0105248977550737,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-0.0623335988804779,0.00282724152834923,-0.109116022244488,0,0,0,0,0,0,0.0161092336366275,0,0,0,0,-0.080326943202171,0,0,0,0,0,0,0,0.121144470351297,0,0,0,0.0739599748995805,0,0,0.0166453612203162,0,0.0164099972233876,0,0,0,0,0,0,0,0,0,0.00117220070713507,0.00473689808800647,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.149271051989543,0,0,0,0,0.141256116657463,0,0,0,0,0.0500123742435361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106514757413069,0,0,0.0485198105760946,0,0,0,0,0,0.0770606742672044,0,0,0,0,0,-0.0296593816604454,0.00160757477503518,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747132611583912,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0398598389382139,0,0,0,0.0654328674001061,0,0,0,0,0,0,0,0,0,0.025892398993227,0,0,0,0,0,0,-0.041020710475238,0,0,0,0,0,0
