,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002460.SZ,X002466.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X000983.SZ,X600803.SH,X600027.SH,X600489.SH,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600985.SH,X000408.SZ,X000933.SZ,X600219.SH,X000629.SZ,X600688.SH,X300037.SZ,X000723.SZ,X600096.SH,X600612.SH,X002128.SZ,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.663402651871351,0.185172844565869,0,0,0,0,0,0,0,0,0,0,0,0.130833956536373,0,0,0,0,0,0,0,0,0,0,-0.104976447875345,0,0,0,0,0,0,0,-0.0325343282300418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465891955228249,0,0,0.00629096019094734,0,0,0,0,0,0
X600028.SH,0.507085884640973,0,0,0,0,0.0819073973441821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591953996189513,0,0.0721743827741625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343446547905127,0,0,0,0,0.0412496312179838,0,0
X601088.SH,0.0712394549362283,0.0357039772230228,0,0,0.101088281583448,0,0,0,0.21098708277415,0,0,0,0,0.0519249016176627,-0.00624098650420877,0,0,0,0,0,0.0178380366500515,0,0,0,0,0,0,0,0,0,0,0.1682733501131,0,0,0,0,0,0.0268136509286203,0,0,0,0,0,-0.0418260674976778,0,0,0,0,0,0.0662893606067224,0,0.00637376917809712,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0747771330995543,0,0,0,0,0,0.166132056669079,0,0,0,0,0,0.0377869581622067,0,0,0,0,0,0,0.0484549850431658,0,0.0508451991510644,0,0.00855142471510387,0.0154486271295513,0,0,0,0,0,0,0.0773825278991731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209825136408699,0,0,0,0,-0.206723009122789,0,0
X600188.SH,0,0,0,0,0,0.0430709551621498,0,0,0.267710275778707,0,0,0,0,0,0,0,0,0,0,0,0,0.0976425578176231,0,0,0.186580671029919,0,0.426240135766932,0,0,0,0,0,0,0,0,0,0,0.0177081013197428,0,0,0,0,0,-0.0718060503630021,0,0,-0.0494423562805303,0,0,0,0,0,-0.00199693886074,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0468189292683773,0,0,0,0,0,0,0,0,0.050250927643494,0,0,0,0,0,0,0,0,0.0756059638744407,0,0,0,0,0,0,0,0,0,0,0.0524901667714053,0,0.304043073436874,0,0,0.217688462494346,0,0.127109604255658,0,0,-0.107333378692369,0,0,-0.0899142988437451,0,0,0,0,-0.00446831053075813,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0516186769506209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334238690331114,0,0,0.201510200704357,0.062007411930437,0,0,0,0,0.0229685595407818,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665303934637385,0,0,0,0,0,0,0.00169879285692037,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0542402545623949,0,0,0,0,0,0,0,0,0.180569870468026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312237828639087,0.393855855269537,0,0,0.0669620053279969,0,0,0,0,0,-0.0252231381070653,0,0,0,0,0,0.137408999352899,0,0,0,0,0,-0.0707741207443405,0,-0.00809494430550108,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.198577277282825,0.028775346301202,0,0,0,0,0,0,0,0,0,0.0373283542913083,0,0,0,0,0,0,0,0,0.280284655363103,0,0,0.126497355565639,0,0,0,0,0,0,0,0,0,0.0345562111975496,0.0952183150634858,0,0,0,0,0,0,0,0,0,0,0,0,-0.000135906579166464,0,0,0,0,0,0,0
X600547.SH,0.0215946615115768,0,0,0,0.0859127952793323,0,0,0,0,0,-0.0762868718562593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247966187486511,0.00116702314061298,0.38341003669747,0,0,0,0.0621239861317911,-0.036470650592816,0,0,0,-0.0891956549658887,0,0,0,0,0,0,0,0,0,0,0.104025143988928,0.0472282268209165,0,-0.00649570280532001,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.101939297824491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843005491293283,0.263735091389928,0,0,0,0.231665029331949,0,0,0.265926733369447,0,0,0.0576024696927253,0,0,0,0,0.00390160796255062,0,0,0,0.00237249500615107,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0805509617596714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107353741774222,0,0,0,-0.0608577245220522,0.165064057150551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331121667982911,-0.106658841661014,0,0.0096037238154796,0,0.0481289625486284,0,0,0,0
X000792.SZ,0,0,0,0,0,0.117439345750529,0,0,0,0,0,0,0,0.0114589111298921,0.305609864012767,0.0703418465268277,0,0,0.0046992073952963,0,0,0,0,0,0,0,0.0270417253281457,0.0115980778007994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487422259095807,-0.0119994911523006,0,0,0,0,0,0,0
X600886.SH,0.185834032891881,0.0158117170222251,0,0,0,0.0341174104842776,0,0.268609127739957,0,0,0,0,0,0,0,0,0,0,0,0,0.0274752835274696,0,0,0,0,0,0,0.132692188358798,0,0.0421995431670444,0,0,0,0,0,0,0,0,0,0,0,-0.063318056931838,0,-0.0280814886455911,0,0,0,0,0,0,0,-0.0189307470009309,0.0348601749335183,0.0697210073650398,0,0,0,0,0
X002460.SZ,0.10589562267082,0,0,0,0,-0.00251920529403305,0,0,0,0,0,0,0,0,0,0.793345057462855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032149647455459,0,0,0,0,0,0,0,0,0,0.132873621446064,0,0,-0.0827485046509045,0,0,0,0,0.0135391347942402,-0.0300242596520311,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772787885462375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385713475433307,0,0,0,0,0,0,0.00667563530520145,0.00122972195908661,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.0301290385055679,0,0,0,0,0,0,0,0,0,0.270521984982964,0,0,0,0,0,0,0,0,0,0,0,0.141819373419824,0.100915489812148,0,0,0,0,0,0.0459387345313967,0,0.00102461710983812,0,0,0,0,0.0544463518827479,0,0,0,0,0,0,0,0,0,-0.028939661011712,0.0532481613613826,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916515951540134,0.320372090639423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053905974756843,0,0,0,0.0393569730783253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100123041034256,0.0420090912279303,0,0.00665160659498881,-0.00237063310321066,0,0,0,0,0,0
