,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600426.SH,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X601991.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000786.SZ,X000630.SZ,X000807.SZ,X000932.SZ,X000933.SZ,X600176.SH,X600348.SH,X600612.SH,X300037.SZ,X601168.SH,X600219.SH,X002128.SZ,X600688.SH,X600995.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.332857515291217,0.408962038551669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026586323161682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00511545981969524,-0.10112158851406,0,0,0.0667310701595175,0,0
X600028.SH,0.539884890661395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262485060855421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743683125157069,0,0,0,-0.00942390333240931,0.00153617322526909,0,0,0,0,0,0
X601088.SH,0,0.256784563400876,0,0,0.168166625110555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917668108700758,-0.0245429508885882,0,0,0,0,0,0,0,-0.0746786423861314,0,0,0,0.0546664204750534,0,0,0,0,0,0,0.042248394203798,0,0,0,0,0,0,0,0,0,0,0,0,0.00327469446869292,0.0118223005493553,0,0,0,0.0321307135214964,0,0
X600309.SH,0,0,0,0,0.26122095907684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914027369711419,0,0.233557148213778,0,0,0,0,0,0.224890670287342,0,0,0,0,0,0,0,0,0,0,0,0.275167377531969,0,0,0,0,0,0,0,0,0,-0.0011650477878643,-0.0385383650198606,0,0,-0.0400298883241941,0,0
X600188.SH,0,0,0.0548402384115312,0.0592118492377974,0,0.142007963105768,0.123245745964336,0,0,0,0,0,0,0,0,0,0,0,0.263161669135906,0,0,0,0,0.0532108898191704,0,0,0,0,0,0,0,0.123641591330409,0,0,0,0,0,0,0.00592135111799582,0,0,0,-0.0327767140186502,0,0,0,0,0,0,0,0,0,-0.00753311031460561,0,0,0,0,0,0
X601898.SH,0.115746439183737,0,0,0,0.538809787730524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374074278752985,-0.0102985651397622,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0367955596532172,0,0,0.0583514329757185,0,0,0,0,0,0,0,0,0,0,0,-0.135060708484005,0,0,0.119845309730937,0,0,0,0.318226770647485,0,0,0,0,0,0.177184831835267,0,0,0,0,0,0,0,0,-0.0039107431908218,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0927385708086516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350426728856506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605115662412945,0.00261853894902683,0,0,0,0.00399324843452319,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618913866138024,0,0,0,0,0,0,0,0.0713902103786206,0,0.205554757286263,0,0,-0.00574684427986014,0,0.242328141616447,0,0,0,0.0796866559730566,0,0,0,0.0331320546462283,0.0348680301218134,0,0,0,0,0,0,0,0,0,0,0,-8.65847452951665e-05,0.00793899840084589,0,0,0,0,0,0
X600547.SH,0.0157232139807361,0.0204871097998243,0,0,0.111072272198086,0,0,-0.0237256848082707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284131867033722,0,0,-0.0174262916076587,0.571974493153488,0,0.0219550612254626,0,0,0,0.0312497584000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506582159427021,4.33680868994202e-19,0,0,0,0,0,0
X600886.SH,0.0624732407062795,0,0,0,0,0.00331036462807993,0,0.0280037592784718,0,0,0,0.167586230332907,0,0,0,-0.026230757735642,0.382662002073167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241513765406507,0.0352791244959271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217011944064106,0,-0.00625501888191898,0,0,0,0,0,0,0
X600660.SH,0,0.093660654233573,0,0,0,0,0.119284991284916,0,0,0,0,0,0,0,0,-0.0387714028854034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409691925841295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338008428277801,0,0,0,0.0761767493307275,0,0
