,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X600188.SH,X000877.SZ,X000301.SZ,X002271.SZ,X600660.SH,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600176.SH,X000723.SZ,X600426.SH,X000408.SZ,X002080.SZ,X601991.SH,X600219.SH,X600795.SH,X000786.SZ,X600803.SH,X600027.SH,X002326.SZ,X300037.SZ,X600399.SH,X300073.SZ,X600141.SH,X000831.SZ,X600688.SH,X000959.SZ,X600516.SH,X000825.SZ,X600157.SH,X600486.SH,X600096.SH,X000027.SZ,X600801.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.626529940393376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205498747902943,0,0.236290729997391,0,0,0,0,0,0,0,0,0,0,0,0,0.0861009701093071,0,0,0,0,0,0,0.0880317244999311,0.11096795745674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0287250938065265,0,0,0,0,0.000472818859123075,0,0,0,0,0,0.0229675844006755,0,0,0,0,0,0,0,0,0,0,0,0.0644003367967804,0,0,0,0,0.0202611076008924,0,0,0,0.0224666785799896,0,0,0,0,0,0.0241057448552744,0,0,0,0.451380859306307,0.0279966370099656,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0266091085450376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426059789167601,0,0.0687028185949561,0,0,0,0,0,0,0,0,0.0729602801787617,0,0.390557661454565,0,0.0929521420184431,0,-0.00522117544199804,0,0,0,0,0,0,0,0,-0.0167231319216692,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120254306102178,0,0,0,0,-0.0142526622339536,0,0,0,0,0,-0.0311207846575818,0,0,0,0.78643739962193,0,0,0,0,0,-0.016978466616618,0,0,0.0393029275810905,0,-0.0709242795412792,-0.0651547182376263,0,0,-0.00927798385572831,0,0,0,0,-0.0140185448051813,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0222593990980575,0,0,0,0,-0.115117374145988,0,0,-0.0194720782513503,0,0.110191551984947,0.106295816182424,0,0,0,0,-0.124716141711495,-0.0948832648311672,0,0,0,0,0.0232822110956864,0.0497624911544429,0,0,0,0,0,0,0,0,0,0,0,0.120825841091217,0,0,0,0,0,0,0,0,0,0,0,0,0.0467066827654941,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0340037602250849,0.0947535014469331,0,0,0,0,0,0,0.011117327230655,0,0,0,0,0.0470387730033058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380773199968282,0,0,0.0364042076703,0,0.120069614122877,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0603120513290925,0,0.214046586173734,0,0,0,0,0,0.0186401623447286,0.0994384180296171,0,0,0,0,0,0,0,0,0.0182859861829297,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.00353148728670357,0,0,0,0,0,0,0,0,0.109845866874588,0,0,0,0,0,0,0,0,0,0.0334777825749747,0,0,0,0,0,0
X601898.SH,0.0948740510228136,0,0.358065002556051,0,0,0,0,0,0,0,0,0,0.224874032341509,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0530674595515578,0,0,0,0.0169860527742307,0,0,0,0.279500485136143,0,0.0353683859940978,0,0,0,0,-0.0545921261713576,-0.0231807744515032,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.00657450533997303,0,0,0,-0.0341149951533673,0,0,0,0,0,0,0,0,0,0.0671656006504779,0,-0.0217441832266193,-0.0591873263667508,0,0.0233398965314351,0,0,0,0,0,0,0.088233258392129,-0.000463965650364918,0,0,0,0,0,0,0,0,0.0453054356284688,-0.0168135664491542,0,0,0,-0.0191574423825512,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0500066098592667,0,0.174320713013696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.478161474935908,0,0,0,0,0,0.0434711563472983,0,0,-0.0172494641246282,0,0,0.0565712607966856,0.0379197381246083,0,0,0,0,0,0,0,-0.0157645233940144,-0.0701168306046355,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.118349934480776,0,0.0125545154724563,0,0,0,0.00317992783141204,0,0,0,0.0639385252989971,0,0,0,0,0.0761291905589607,0,0,0,0,0.244410436228049,0,0.124838175394132,0,0.00510254532811211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630971963424777,0,0.0821544363139765,0.0899500467639273,0,0,0,0,0,0.106147466045872,0,0,0,0,0,0,0,0,0,0,0,0,0.0025341298842037,0,0.0711958992577174,0,0,0,0.0100831980938851,0,0,0,0,0,0
X000723.SZ,0,0,0.0359911800446909,0,0,0,0.0298712781667647,0,0,0,0,0.289548377197406,0.19660684205595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315230088679673,0,0,0,0,0,0,0,0,0,0,0,0,0.00199022325159713,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.036628587123903,0,0.187270154782854,0,-0.0298510622379249,0,0.0443853434014424,0,0.239975637266368,0,0,0,0,0,0,0,0,0,0,0,0.0403730950738925,0.00241545366664635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491232724128043,0.043232192306383,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0151822235787124,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.182903643320614,0,0.273279571709541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919791512735127,0,0,0,0,0.129104016976686,0.023218549818623,0,0,0,0,0.0183439936851127,0,0,0,0,0.171107239522326,0,0,0.0964126771170719,0,0,0,0,-0.0265189812844937,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.12403495604526,0,0,0,0,0,0,0.141328687598402,0,0,0,0,0,0,0,0,0,0,0,0,0.0518808280279273,0,0,0,0,0,0,0,0,0.0456732606922439,0,0,0,0,0,0,0.209050527413811,0,0,0,0,0,-0.0227862590023167,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.188682802160506,0,0.0514947356476011,0,0.0373494478399961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285082095146681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551995211940731,0,0,0,0,0,0,-0.0509302296035142,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.025233139924596,0,0,-1.38777878078145e-17,0,0,0,0,0,0.287112581164679,0,0,0,-4.33680868994202e-19,0.119035048283871,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0410017678339589,0,0,0,0,0,0,0,0,0.00395509967176985,0.0791671617994597,0,0,0,0,0.14830228092956,0,0,0,0.00303264431626527,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0715767213819068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215380233790506,0,0,0,0,0.233711328287141,0,0,0,0,0,0,0,0.0200506817613859,0,0.0277940688902932,0,0,0,0,0,0,0,-0.0395031440324622,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0284951982684984,0,0,0,0,0,0.238110588879806,0,0,0,0.167343256227297,0,0,0,0,0,0,0,-0.0511436296904727,0,0,0,0,0,-0.00587117341795495,-0.0877388274993545,0,0,0,-0.120306965059335,0,0,0,0,0,0,0,0,0,0.205887993040553,0,0,-0.0588457551183977,0.0540371869524299,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0375573063403437,0,-0.0331781027694752,0.135632902136556,0,0.108810437356467,0,0,0,0,0,0,0,0,0,0,0.151258720702783,0,0.111852743651481,0,0,0,0,0,0,0,0,0,0,0,0,0.0806065500660343,0,0,0,0,0,0.0305898172860379,0.00682568008862412,0,0,0,0,-0.0303576088895402,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.345215973943331,0,0,0,0,0,0,0,0,0,0,0.0479320686521016,0,0,0,0,0,0,0,0,0.478534870694917,0,0,0,0.0495774891998096,0.0335410754663993,0,0,0,0,0,0,0.0587031798656557,0,0,0,-2.16840434497101e-19,0,0,0,0,0.00345141687412441,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0.0266043641106317,0,0,0.166883954898458,0,0,0,0,0.342084506831654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15742588879539,0.058773938043785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,-0.0522331289242946,0.0676441106018369,0,0,0,0,0,0,0.126193339906669,0,0,0,0,0,0,0,0,0,-0.0764644231224924,-0.0259778956753717,0,0.00318227360313416,0,0,0,-0.423790331940649,0,0.146620618183706,0,0,0,0,0.187080331847596,0,0,0,-0.0622674670587767,0,0,0,0,-0.0698361664232577,0,0,0,-0.010578478336487,-0.061715048954889,0,0,0,0,0,0
X600399.SH,0,0,0,0,0.244248418757277,0,0.0195139467540185,0,0,0,0,0,0,0,0.0904747247966255,0,0,-0.0925528368832495,0,0,-0.211699848329836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295049546491343,0,0,0,0,0,0,0,-0.0353641484586642,0,0.0103819935775349,-0.0916055046691608,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.0757157077496074,0,0,0,0,0.127339845224582,0,0,-0.0430183795155211,0,0,-0.0583254163832278,0,-0.0103661653602625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267844931644852,0.0331842936151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365993048683891,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0.0840406213669527,0,0,0,0.371262788871446,0,0,0,0,0,0,0,0,0,0,0,0,0.0910577475977784,0,0,0,0,0,0.0356506095070137,0,0.15131924053325,0,0.0703253594200443,0,0,0,0,0,0,0,0,0.355896180841946,0,0,0,0,0.00878938218254151,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.303664436832425,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127373100213514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119176765404934,0,0,0,0,-0.0485142811892839,0,0,0,0,0,0,0
X600688.SH,0,0,0.0471604257554117,0,0,0,0,0.127522505352452,0,0.0940000105757673,0.0578489829504733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791858299626279,0,0,0,0.146403334102202,0,0,0,0.0116993427694837,0,0,0,0,-0.0452957715571961,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152228898412358,0.0923606384447287,0,0,0,0,0.0708162773429478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393369513776011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,-0.00279610063210517,0.248390289119741,0,0,0,0,0,0,0.0776892991005381,0,0,0,0,0,0,0,0.17828488438053,0,0,0.129761926962152,0,0,0,0,0.165937303466495,0,-0.0657039268426677,0,0,0,0.271170173906829,0,0,0,0,0,0.0517079874505025,0,0,0,0,0.00473111337356132,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0369530905500439,0,0,0,0,0,0,0,0,0.0856026441118992,0,0,0,0,0,0,0,0.0437480929853944,0,0,0,0.332754281479957,0,0,0,0,0,0,0,0,0.0612659288765138,0.0996055803747845,0,0.105839039421666,0,0,0,0,0,0,0,0,0,-0.0589669366607865,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0221768226505846,0.156119783391923,0,0,0,0,0,0,0,0,0,0,0.0730017095383317,0.0226896330767974,0,0,0,0.00844059187143745,0,0,0,0.0558611193444233,0.0328970548169481,0,0,0,0,0,0,0,0,0.0822577284365501,0,0,0.0594738697148705,0.10279186674945,0,0,0,-0.0214126398929113,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.0156236689927609,0,0,0.0416795705848874,0,0,0,0,0,0,0,0,0,0,0,0.0389631589110644,0,0,-0.0644034303825485,0,0,0,0,0,0,0,-0.109086023621157,0.052803042250685,0,-0.0198714536879479,0,0,-0.0105659483949446,0,0,-0.121577523726981,0,0,0,0,-0.046325506032843,0,0.00656335169402002,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.26017305155206,0,0.172346361762028,0,0,0,0,0,0,0,0,0,0,0,0.0820685572497623,0,0,0,0,0,0,0,0,0,0,0,0.523373032204548,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0338752519579275,0.0314230976602057,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763778285416934,0,0,0,0.0310717015619834,0.0541257267707299,0.028341228948936,0,0,0,0.0316863227309701,0,0,0,0,0.0207363561779831,0.116756041349581,0,0,0,0,0,0,-0.0388606885983613,-0.0541940840538785,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.0227430190814869,0,0,0,0.0652381655824605,0.404811511964898,0,0,0,0,0,0,0,0,0,0,0.112182355339632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162517055713629,0,0,0,0,0.0885501126231991,0,0,0.126459544654278,0,0,-0.0035204818779723,0,0,0,0,0,0
X600352.SH,0,0,0.0195200669851723,0,0,0,0,0,0,0,0,0,0.0110252196738849,0.0899232852327928,-0.0227704118543631,0,0,0,0,0.0661365775133185,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0710659673058092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1553904262633,0,0,-0.0122476228072599,-0.00890156948993203,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138529223307194,0,0,0,0,0.163984321771496,0,0,0,0,-0.00487251110394423,0,0,-0.0224000669139804,0,0,0,0,0,0.00691138841487562,0.0858416086771146,-0.106974354926477,0,0,-0.00272489226969458,-0.0808199802839717,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0680271330777434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507352071595309,0.163269936772647,0,0,0,0,0,-0.206048484086147,0,0,0,1.20418568553889,0,0,0,1.08021589170878,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.00799259458177912,0,0,0.017681174402727,0,0,0,0,0,0,0,0,-0.0393756586367851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602439521929428,0,0,0,0,-0.419175095177692,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424601381521983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657471998982452,0,0,0,0.0523344067318174,0,0,0,0,-0.120238286919648,0,0,0,0,0,0,-0.0255688200990991,0.0183118760933598,0,0,0,-0.0764520565868215,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0207573354387607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301201514985375,0,0,0,0,0,0,0,-0.0518554442503358,0,0,-0.0226366111538963,0,0,0,0,0,0,0,0,0.0704392757357992,0,0,0,0,-0.0108685179926494,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000323902583633158,0,0,0,0,0,0,-0.000155549164322039,0,-0.00024816154201664,0,0,0,0,-0.00155087844897221,-8.50983779398198e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820952252645537,-0.00597221775930302,0,0,0,0.0023803771367895,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00796061286339354,0,0,0,0,-0.00953962512834286,0,0,0,0,-0.0233752598165631,0,0,0,0,-0.0211365299071164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413037499154996,0,0,0,0,0,0,0
CarbonVol_Guangdong,0.000298381466509225,0,0,0,0,0,0.000439143522145512,-0.00386813356466259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00830930321968109,0,0,0,0,0,0,0,0,0,0,0.00413982664465075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072458132395153,0,0,0,0,0.0421493065643212,0,0
CarbonVol_Hubei,0,0,0,0,0.00349750537137892,0,0,0,0,0,0.00232491181315499,0.0114858125234503,0,0,0,0,0,0,-0.0260562803559401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204346578772168,0,0,0,-0.00126786722525421,0,0,0,0,0,0,0,0,0,0.00150942552981823,0,0.0057286255963098,0,0,0,-0.00546702106198634,0,0
