,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600801.SH,X002460.SZ,X600188.SH,X002466.SZ,X600352.SH,X600795.SH,X000786.SZ,X601991.SH,X600688.SH,X002271.SZ,X600111.SH,X601992.SH,X600176.SH,X000723.SZ,X002353.SZ,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X000709.SZ,X601158.SH,X000883.SZ,X600612.SH,X000553.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000825.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01003205205281,0,0,0,0,0.0878090734249503,0.0229383713886373,0,-0.0252498865043654,0,-0.0808839653270026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654371462317007,0.0131925735730925,0,0,0,-0.00297815419133619,0,0
X600886.SH,0,0,0,0,0,0,-0.258194080921155,0,0.0687269867013157,0.227272030641949,0,0,0,0,0,0.049948663255181,-0.0109267306184516,0,0.0427819298629412,0,0,0,0,0,0,-0.00475968935382223,0,0.117543177736029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737972207050858,0,0,0,0,-0.0076582894256449,0,0,0,0,-0.0530193045570384,0,0
X600010.SH,0,0,0,0,0,0.135783942024006,0,0,0.164205961281605,0.0763450496751499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953192294023313,0.00666213130633126,0,0,-0.0635374591584054,0,0,0,0,0,0,0,0,0,0.00514985202984699,0,0,0,0,0,0.272903141826783,0,0,0,0.000835475573696968,0.0251150418569302,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.00486558690294314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225225712023023,0.0690700120150158,0.314955220719732,0.169157074868183,0,0,0,0,0,0,0,0,0,0.057505824986346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159954629234822,-0.0124949699357259,0,0,0,0,0,0
X600362.SH,0,0,0,-0.0124446372040508,0,0,0,0,0.0805911979413329,0,0,0,0.0601828031280072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138978021475561,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070830215936117,0,0,0.311691547124509,0,0,0,0,0,0,-0.0019986856945357,0,0
X600801.SH,0,0,0,0.575750793679936,0,0,-0.115696954974566,0.00781466021083044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736897052239372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143242528698818,0,4.33680868994202e-19,0.0228086915908521,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.126205130986401,0,0,0,0,0,0,0,0,0,-0.18957796557588,-0.242768143250594,0,0,0.208491137198739,0,0,0,0,0,0.356636903538476,0.0328164457051329,0,0,0.103207261271242,0,0,0.425537274219074,0,0,0,0.0653501648732343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032584817185138,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.00766991442833489,0,0,0.339509037878762,0,0,0.0710008990033846,0,0,0,-0.00277324287022743,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547238838003731,0,0,0,0,0,0,0,0.0272091422687239,0,0,0,0.12463894123102,0,0.135988111242482,0,0,0.0135140178207616,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0363792173741473,0,0,0.0924235009202466,0,0,0,0,0.472703675132471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112582932702588,0,0.00327240286619591,0.0082119579785961,0,0,0,0,0,0
X600352.SH,0,0,0,0.0564188974306926,0.0252855728505613,0,0,0,0.0562489471002232,0,0,0,0,0,0,0.0808887833497573,0,0,0,0,0,0,0,0,0,0,0.23559282235221,0,0.0315343250925458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236507619251617,0,0.0645105305339343,0,-0.00489090353633336,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0032636991749027,0,0,0,0,0.0572952972745456,0,0,0,0.046312710929692,0,0,0,0,0,0,0,0,0,0,0,0,0.0511655923931817,0,0,0.0708309052297729,0,0.124925073153024,0,-0.00137032150640879,0,0,0,0,0,0,0,0,0,0,0,0.164254065097492,0,0,0,0.0101064579681674,0,0,0,0,-0.00368676875197558,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0367968981562491,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0186432281969416,0.224779802077454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640592897989091,0,0,0.0822204613029245,0,0.0103057389624612,0,0,0,0,0.0226744387860274,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0637232659067875,0,0,0,0.0929772610290184,0.162826752604333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133244852520368,0,0.122259244956106,0,0,0.0624741511163069,0.0522090983489207,0.0722838830987986,0,0,0,0,0,0,0,0.041243128528775,0,0,0,0,0,0,0,-0.0210783501427048,0.0195477814389053,0,0,0,0,0,0
X600688.SH,0.0811761727103792,0,0,0,0,0,0,0,-0.0534416860504338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940984253469467,0.0341426646147279,0,0,0,0.078523316839651,0,0.141967943783838,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.00763308373969867,0,0,0,0,-0.0174310870824634,0.0182845288808345,0,0,0,0.097223782754328,0,0
X002271.SZ,0,0,0,0.198098415294019,0,0,0.0379368466616263,0,0,0,0,0,0,0,0,0,0.0732032071188099,0.1840207113722,0,0,0,0,0,0,0,0.170563090324227,0.0246085392885489,0.201351891946025,0,0,0,0,0,0.0353845703041122,0,0,0,0,0,0,0,0,0,-0.363016864794687,0,0,0,0,0,0.118436739412558,0,0.0326602014124524,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0173770311244535,0,0,-0.117661796616665,0,0,0,0.0401983710205235,0.188024730024923,0,0,0.190273269386515,0,0,0,0,0.0543827328628326,0,0,0,0.0433296284522432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521189063824977,0,0,0.0242751876791162,0,-0.00516265258699755,0,0,0,0,-0.0317088816279185,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0147945960621167,0,0,0,0,0,0,0.0381385629838856,0,0.182734506756771,0,0,0,0,0,0,0.00872697675961119,0,0,0,0.223045818424263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036868532841938,0,-0.00900312781786815,0.017858682458178,0,0,0,-8.67361737988404e-19,0,0
X600176.SH,0,0,0,0.11867416068429,0,0.158632714801831,-0.054400062681532,0,0,0,0,0.0937277609774798,0,0,0,0.0362876215593601,0,0,0,0,0,0,0,0,0.210377641516794,0,0,0,0,0,0,0,0.04559613444092,0,0,0,-0.0727027837080199,0,0,0,0,0,0,0,0,0,0.0817004408791107,0,0.0113402801041141,0,0,0,0,0,0,0,-0.0122506033589247,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253638700814077,0.445898220055508,0,0.050301670129253,0.0437012661729166,0,0,0,0,0,0,0,0,0,0,0,0,0.0640601724203387,0,0,0.0129007087981187,0,0,0,0,0,0,0,0,0,0,-0.226794376894007,0,0,0.108849478293831,0,-0.00736602650667074,0,0,0,0,0,0,0
X002353.SZ,0.412622575088557,0,0,0,0,0,0,0,-0.132105984393457,0,0,-0.140868548979168,0.165296027874024,0,0,0,0,0,0.09381221768579,0,0,0.0307399637853266,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173616499361974,0,0,0,0,0,0.415011596893903,0,0,0,0,0.00173101642770563,0.0493330498806391,0,0,0,0,0.0198851641558127,0,0,0,0.0440678486657252,0,0
X600027.SH,0,0,0,0,0,0,0,0.0933906407169408,0.0136569949296925,0.0420214350685516,0,0,0,0,0,0,0,0,0,0.187252080738627,0,0,0,0,0,0,0,0,0.042842604095896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304907095983454,0,0,0.0236466702191699,0,0,0,0,0.0307975001336309,0,0,0,0,0.0156309294642367,0,0
X600583.SH,0,0,0,0,0,-0.0924185537630485,0.0501251833482942,0,0,0,0,0,-0.130363721868799,0,0,-0.0662302242454467,0.0855467630861028,0,0.0919137039724092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372178622755766,0,0,0,0,0,0,0,0,0,0.0512800616905099,-0.0402015204144148,0,0,0,0,0,0.104453070621435,0,0.00536100770898338,-0.00140294004955984,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0715554005749341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128771948777709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164544558976048,0,0,0,0,0,0.0159873836397293,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0420195342048266,0.0875949039331166,0,0,0,0.264997824326494,0.181973808459346,0,0,0.0307996055793391,0,0,0,0,0,0,0,0,0,0,0,0.0122034573567772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39336157431647e-05,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0106188401592621,0,0,0,0,0,0,0.0151166137159026,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0577793470033334,0,0,0,0,0,0,0,0,0,0.0451753485491272,0,0,-0.0667374429209198,0,0,0,0,-0.0232404432745268,0,0.232253882923321,0,0,0,-0.000942977465434838,0,0,0,0.0146436992816918,0,0
X600299.SH,0,0,0,0,0,0,-0.0167748280746544,0,0,0,0,0,-0.0892354495940732,0,0,0,0.00135506144788972,0,0,0,0,-0.162852092337722,0,-0.177850179984711,0,0,0.397865249899791,0.107821922460123,0.0395154141682051,0,0,-0.0514994319916128,0,0,0,0,0,0,0,0,0,0,0,0.0789524951724184,0.258508720717867,0,0,0,0,0,0,0.0520929742716594,-0.00732619316883916,0,0,0,0,0,0
X600489.SH,0.070179963649658,0,0,0,0,0,0.669317325287578,0,0,0,0,-0.048124782747913,0,0,0,0,0,0,0,0,0,0.0322760848427837,0,0.0610666396090166,0,0,0,0,0.142519881363914,0,0,-0.0346902905177938,0.110985637673365,0,0,0.058747387289517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112660136150227,-0.0256082118612917,0.0382100581657644,0,0,0,0.0235305620283538,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0914911719070071,0,0,0,0,0.175610020298035,0,0,0,0,0,0,0,0,0,0,0.00637218995768329,0,0.0753523643737343,0,0.00660972769117687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456347386581684,0,0,0.00151417105820721,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.167291449051823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345992736474213,0,0,0,0,0.0760071072401066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154457054244752,0,0.00501245313500855,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134692742272582,0,0,0.0647577452516084,0,-0.000530959180536807,0,0,0,0.030818351496847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.0335312877266966,0,-0.00810429000808142,0,0,0,0,0,0,0,0,0,0.0766973668603194,0,0,-0.104971648254189,0,0,0,0,0,0,0,0,0,0.048930012555545,0,0.0140099599217784,0,-0.0379429095665903,0,0,0,0,0,0,0,0,0.013880886152783,0,-0.02232934497706,0,0.270490066999752,0,0,0.00726461976875438,-0.00112762108704202,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.0330459410820544,0,0.280495580642429,0,0,0.0551548056985633,0,-0.0893442267085888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348497194814945,0.155181125413478,0,0,0,0,-0.0861625059828689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760605384473674,0.0164831831845872,0,0,0,0.00649108024028193,0,0
X000553.SZ,0,0,0,0,0,0,-0.0551209234176447,0,-0.0115933953206541,0,0,0,0,0,0,0.117522356227597,0.0268805997067739,0,0,0,0,0,0,0.172388511902687,0,0,0,0,0,0,0,0,0,0,0,0.141656841962502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19112402203374,0.00199169205204825,-0.0155013586909611,0,0,0,0,0,0
X000629.SZ,0,0,0.0351423977455101,0,0,0,0,0,0,0.0947052201430291,0,0,0,0,0,0,0,0,0,0.0647243410149192,0,0,0,0,0,0,0,0,0,-0.138512521261927,0,0,-0.013955669645933,0.117348417036692,0,0,0,0,0,0,0,0,0,0,0,0,0.132583379198671,0.199551985232891,0,0,0,0,0.00309897815112443,0,0,0,-0.00229388231586018,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0721436718716173,0,0.101104692715683,0,-4.33680868994202e-19,-0.00979576276023423,0.124644803390026,0,0,0,0,0,0,0,-0.00258368899047691,0.195014746640688,0,0,0,0,0,-0.00919540918799178,-0.0504028059372483,0,0.0815093092114205,0,0,0,0,0.174943822029642,0,0,0,0,0,0.0632604814489208,0,0,0,0.0265927142091762,0,-0.00473358445057832,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104664379766384,0.0201155069741136,0,0,0.0753802243787559,-0.0195455307461805,0,0,0,0,0,0,0,0,0.00945572498026865,0,0,0,0,0,0.0641879521857551,0,0,0,0,0,0,0,0,0,0,0,0,-0.01565091390184,0,0,0.0871673410255487,0,-0.0187468424421146,0,0,0,0,-0.0221502355803405,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0175179389369805,0,0,0.0112133786774933,0,0,-0.110546511480523,0,0.130078448900532,0,0.159280861239687,0,0,0.101976843369006,0,-0.444256322589254,0,0,0,0,-0.257807533246926,0,0,0.522523981200303,0,-0.111981127473031,0,0,0,0,0,0,0,0,0,0.0735545248653812,0,0,0,0,0,-0.0042423071105286,-0.250452306735015,-0.050116774074486,0.0545744014889797,0,0,0,8.67361737988404e-19,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0277837948225912,0.025998118446551,0,0,0.143403378858623,0,0,0,0,0.0403878301224723,0,0,0,0,0,0,0,0.016885197456353,0,0,0,0,0,0,0,0.117173855812511,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248781068411918,0,0,0,0,0.00637358545301651,0,0,0,0,0.0156413440320673,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981496005027803,0,0.190592106763806,0,0,0,0,0.0076078541612933,0,0,0,0.0315678707893047,0,0,0,0,0,0.290060323165254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435478953603286,-0.00431413407229406,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.169391930308297,0,0,0.564647990127617,0,0,0.102065485885179,0,0,0,0.151894785175776,0,0,0.00686170257280431,0,0,0,0,0,0,0.0417149766738302,0.0553552270096734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169343639491377,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590024299825393,0,0,0,0.0992849467997491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438561954389556,-0.106567747645558,0,0,0,-0.0545723848732818,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704894169507029,0,0,0,-0.0619067701359445,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.373220666421664,0,0,-0.0577038783244993,0.147129116768519,0,0,0,0,0,0,0,-0.11122328067423,0,0,0,0.377793038611735,0,0.108301881018656,0,0,0,0,0,0.149468936308093,0,0,0,0,0.0427272027264277,0,0,0,0,0,0,0,0,-0.458243713984794,0.11761516772154,0,0,0,0,-1.54170907899775,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0817519792908359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104422184559151,0,0,0,0,0,0,0,0,0,0,-0.036496808803968,0,0,0,0.0209981168808838,0,0,-0.0351443531725783,-0.0841672415192956,0,0.00934568007863562,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0612211779410653,0,0,-0.108143209366297,0,0,-0.0116767070169429,0.0578433418339652,0,0,0,0,0,0,0,0,0,-0.00412989209975395,-0.0127719683817414,0,0,0,0,0,-0.0674183356055328,0.0746144776922305,0,0,0,0,0,-0.103396703911955,0,0,0,0.00365690442512385,0,0,0,0,-0.0142960954187275,-0.00139481840307862,0,0,0,-0.0219532055206969,0,0
MKvol,0,0,0,0,0.000554966988150065,0,0.00049191169866186,0,0,0,0,0,0,0,0,0.0014435428784674,0,0,0.0010184200002413,0,0,-0.000922263458070716,0,0,0,0,0,0,0.000468278954020914,0,0,0,0,0.000283819726340952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519216962540791,0,0.00385924527190556,-0.00250754302430465,0,0,0,0.00359920519458794,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0957139550836962,0,0,0,0,0,0,0,0.0774144288178489,0,0,0,0,0,0,0,0,0,0,0,0.133892974778907,0,0,0,0,0,0,0,0,0,0,0,0,0.0913983027518403,0,0,0,0,0.0346533871850663,0,0,0,0,0.0230828249418169,-0.560993021696859,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321890014136266,-0.00237824820898853,0,0,0,0.0103281708267264,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00122754928680157,0,0,0,-0.00250600034845585,0,0,0,0,0,0,0,0,0,0,0.00831844684958574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000309756614709771,0,0,0,0,0,0,0,0,0,0,-0.000841708094347357,0,0,0,0.00323252563533321,0,0.00462817191627612,0,0,0,-0.00839855566410288,0,0
