,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601898.SH,X600362.SH,X601600.SH,X600010.SH,X600489.SH,X600176.SH,X600352.SH,X601991.SH,X600188.SH,X600111.SH,X600426.SH,X600299.SH,X600795.SH,X600027.SH,X600688.SH,X601992.SH,X002466.SZ,X002080.SZ,X002353.SZ,X600219.SH,X600529.SH,X000932.SZ,X000301.SZ,X600486.SH,X600612.SH,X600315.SH,X000959.SZ,X000027.SZ,X000723.SZ,X002409.SZ,X002250.SZ,X002075.SZ,X601158.SH,X600516.SH,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0527944572711868,0.00843829105365844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936288945862677,0.0355246459014116,-0.0312960805516137,0,0,0,0,0.00338134404159394,0.0261090719756024,0,0.00285015818479762,0,0,0,0,0,0.0279579819321114,0,0,-0.00615933846910985,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286617539814481,0,0,0,0,0,0,0,0,0,0,0,0,0.119791537599411,0,-0.00504543803493301,0,0,0,0,0,0.0374871548184012,0,0,0,0,0,0,0,0.0106167319737268,0,0.00203479950459456,0.00805600781189079,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0543691129731909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102738769077911,0,0,0,0,0.00894627058411959,0,0,0,0,0,0.0300051689392551,0,0,0.0509191114103085,0,0.174132305638934,0,0,0.0943389101421813,0,0,0,0,0,0,0.0662726761616922,0,0,0.00961509147260795,0,0.00256938715130719,2.71050543121376e-20,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.132816273764555,0,0,0,0,0,0,0,0,0,0,0,0,0.0795707345569731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892864965368524,0,0,0,0,0,0.0177084860023983,0,0,0.0103484462750633,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0725069530578629,0,0,0.028229133657254,0,0,0,0.0367554064022507,0,0,0,0,0,0,0,0,0,0,0.143926078488995,0,0,0,0,0,0,0,0.0725757349253351,0,0,0,0,0,0,0.0156135751081453,0,0,0,0.00678325157324272,0,0,0,0,0.184691403526177,0,0,-0.0162588159868325,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582865026158936,0,0.074866110634692,0,0,0,0,0.0143830937312763,0,0,0,0,0,0,0,0,0,0,0,0,0.0263310724019387,0,0,0,0,0,0,0,0,0,0.111797209382364,0,0.0100175072224181,-0.013880866250402,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116824065288796,0,0,0.00595370987810168,0,0,0,0,0,0,0,0,0,0,-0.00752630795400311,0,0.0166971265027716,0.038950544613311,0,0.199087936003352,0,0,0,0,0,0,0.110492097595391,0.0380346635459974,0,0,0,0,0.0237763481723621,0,0.00809140285074701,0.00150456724545288,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.237440019921495,0,0,0,0,0,0,0.0734888550816735,0,0,0.0674520664752615,0,0,0,0,0,0,0,0,0,0.242501124599032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152844737148468,0,0.0861119547815676,0,0,0,-6.93889390390723e-18,0.101795297328009,0.0481550003774738,0,0,0,0,0,-0.00378458616573039,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328155742032526,0.120502024846051,0,0,0,0.312999666523101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230139833604401,0,0,0,0,0.0424463801742392,0,0,0.00672397766195244,-0.011012418595596,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196832269042767,0,0,0,0,0,0,0,0,0,0.0239477113015047,0,0,0,0.284332867816049,0,0,0.0292532636721966,0.116018988608263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406722805759904,0.0198622206977367,0,0,0,0.208072537975398,0,0
X600660.SH,0,0,0,0,0.21554014647636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954252287992388,-0.117089499939138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379367228078674,0,0,0,0.13131761097968,0,0.0632771111679706,0,0.0116153163126697,0.145301859104895,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285803713526122,0,0.0423673837452384,0,0.0272280031559429,0,0,0,0,0.120583886432581,0.0794460140731929,0,0,0.014141355720944,0.206162670371677,0,0,0,0.177246631808016,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0424389858289283,0.0204626268907597,0,0,0.0270961574831569,0,0,0,0,0,0.13866619861652,0,0.047037300218247,0.318228044616053,0,0,0,0.0100629992548231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166137033127816,0,0,0,-0.036404918056316,0,0,0,0,0.0213426234845845,-0.00362489463236475,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0.0391206423738872,0,0,0.0975704210295068,0,0,0,0,0,0.0687342002836715,0,0,0,0,0,0,0,0,0,0,0,0,0.000474594171033589,0,0,0,0,0,0,0,0.158925047813337,0,0.113450572461722,0,0,0,0,0.180910064047993,0,0,0.0129780330766164,0.0253473317549791,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.114878482032533,0,0,0,0.0134018242568074,0,0,0,0,0,0.07315485850061,0,0,0,0,0,0.031900045378517,0,0,0,0,0,0,0,-0.0718732413377658,0.231401694463466,0,0,0,0,0,0,0,0,0,0,0,0.172004096739029,0,0,0.0698284679367728,0,0.00800554391412045,-0.0113569190303794,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0539796223791207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205149747150508,0.345730768382809,0,0.0225918365871286,0.0021502165116856,0,0,0,0,0,0,0.112857873254924,0,-0.0372806399319758,0.0954979128881604,0,0,0,0,0.0128470283710056,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00473399085180598,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185361622070966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807005602440424,0,0,0,0.0244679093650122,0,0,0,0,0.596815384522645,0,-0.0121482456120628,-0.00106497632520609,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0177662397557616,0,0,0,0,0,0,0,0,0,0,0,0.160273516876183,0,0,0.0641124886229396,0,0.0524104294306674,0,0,0,0,0.11589276723412,0,0,0.145559239310382,0,0,0,0,0,0,0,0,-0.0469445608973778,0.0502393748176546,0,0,0.170573906878794,0,0,-0.00138020887799812,0,0,0,0,0,0
