,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X601992.SH,X600188.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X600547.SH,X000709.SZ,X600309.SH,X600583.SH,X000883.SZ,X000539.SZ,X600489.SH,X000898.SZ,X000027.SZ,X600352.SH,X000630.SZ,X002470.SZ,X000629.SZ,X300072.SZ,X000060.SZ,X600160.SH,X600098.SH,X600176.SH,X600021.SH,X000723.SZ,X000983.SZ,X000012.SZ,X000959.SZ,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0146545341479541,0,0.0247362614667846,0,0,0,0,0,0,0,0,0.0676782919657979,0.053959528803176,0,0,0,0.0356452203239081,0,0,0,0,0,0,0,0,0.0289528890928333,0,0,0,0,0,0,0.0871578100284933,0,0.0603237467608527,0,0,0.0806368652724447,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.208891904281903,0,0.136754250337185,0,0,0,0,0,0,0,0,0,0.0103719393175203,0,0,0,0,0,0,0,0,0.00896679229371343,0,0,0,0,0,0,0,0,0.039504260267835,0,0,0,0,0,0,0,0.0113982822517757,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.354474000944944,0,0,0,0,0,0,0,0.123043206328803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150050069106523,0,0.00453422977423443,0,0,0,0,0.0123465068244496,0.0128529708710498,0,0,0,0.071345979377061,0.00862709331884483,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0646616825505478,0,0,0,0,0,0,0,0,0,0,0,0.0121385647785668,0,0,0,0.00146168387612381,0,0,0.122594911118348,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.028025732142795,0.0467391475503434,0,0.184203759302023,0.0125141024847159,0,0.05940548353601,0,0,0,0,0.0111665681265205,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.031673560507527,0,0,0,0,0,0,0,0.101068586433298,0,0,0.0214543398851307,0,0,0,0,0,0,0.0421264581952255,0,0,0,0,0,0,0,0,0.156486664409784,0,0.164931037437432,0,0.220146710579715,0,0,0,0,0,0,0,0.100938657383851,0,0,-0.0379948991928366,-0.0103304927067381,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483204761228518,0,0.0428002247322623,0,0,0,0,0.140134126569786,0,0,0,0,0.0948861366729102,0,1.38777878078145e-17,0.0710724436248395,0,0,0,-0.0085061393377424,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0409177007656302,0,0.102427408826722,0.0700958756068791,0,0,0,0,0,0,0.139878127961564,0,0,0,0,0,0,0,0,0,0,0,0,0.064956165535619,0,0,0,0,0.0581838979355383,0.0349017980153197,0,0,0,0,0,0,0,0,0,0,0.0198360809831128,0,0.0908913192131679,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0891621116105277,0,0,0,0,0,0,0,0,0.0646942527621362,0,0,0,0,0,0,0,0,0.0362600109446493,0,0,0,0,0,0,0,0,0,0.0481162994895321,0,0,0,0.0912312713783529,0,0.0979886010470905,0.0383290067523751,0,0,0,0.143027756272819,0,0.172878692811291,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0179643062014888,0,0,0,0,0,0,-2.16840434497101e-19,0.153204437831242,0,0,0,0,0.0396616883552959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120046161907528,0,0.0682306894004812,0.113497271601607,0,0,0,0.145463407019407,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155022064729059,0.137214246535522,0,0,0,0.0102954674839247,0,0,0,0.0750054852258243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136947257851313,0.114252715142141,0,0,0,0,0,0.0731533846220846,0.039950892504273,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0578644106193756,0,0,0,0,0,0,0,0,0,0.0123690846572261,0.0753691648898987,0,0,0,0,0,0,0,0,0,0,0.0506060198811301,0,0,0,0,0,0,0,0,0,0,0.0555266831577063,0,0.0163083366191457,0,0.119521575786477,0,0.231801109651059,0,0,0,0,0,0,0,-0.000800697893062945,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00447430351239018,0,0,0,0,0,0,0.106219312465301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838549300094442,0.0175845824457265,0,0,0.407662901751389,0.0488177039419147,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306811898928065,0,0,0,0,0.00706966119391613,0,0.118021099898448,0.0539167536613143,0,0,0.285145114241429,0.0248984964602552,0,0.0711953018664211,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172452870843364,0,0,0,0,-0.193387095803328,0,0,0,0,0,0,0,0,0,0,0,0,0.25813932572449,0,0.0926802940160182,0,0,0,0.321029969801272,0,0,0,0,0,0.0326146819842168,0.0170894369807147,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0550426186766912,0,0,0,0,0,0.150580736565622,0.0730873389710591,0,0,0.122082568478314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09158597213231,0,0.201506882005948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468587917854579,0,0.0149981240427351,0,0,0,0,0,0,0,0,0,0.277665607744081,0,0,0.0667917908057848,0.180976514098296,0,0.141247827913224,0,0.0273385263188679,0,0,0.0743269424482822,0,0.00751002800064092,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.139900937906052,0,0,0,0,0,0,0,0,0,0.0429408300285303,0,0,0,0,0.149770074530413,0.0216554618741569,0,0,0,0.00763533964291071,0,0.0115711851661337,0,0,0,0,0,0,0,0,0,0,0,0,0.351939729415825,0.0238980108281374,0,0.108932608631971,0,0.0204552037869344,0,0,0,0,0,0,0.0176618469379986,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227327772779044,0,0,0,0,0,0,0,0.017917905880615,0,0,0,0,0,0,0,0,0,0.00453490101613436,0,0,0,0.0263315533687012,0,-1.73472347597681e-18,0.0394159083447705,0.0404814252758352,0,0.191519344746664,0,0.00792407913813493,4.33680868994202e-19,0,0,0,0,-0.00590818429331986,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.183476332711932,0,0,0,0,0,0,0,0,0,0,0,0.348542881238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200264576063855,0,0.0399549947009072,0,0,0,0,0,0,0,0,0,0.00939845885461655,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0309749388557034,0,0,0.452895838660524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157153203486137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105584856162752,-3.46944695195361e-18,0,0,0,-8.67361737988404e-19,0,0,0.0892596292832831,0,0,0,-0.00403881203053823,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105367888235219,0,0,0.09864726986675,0,0.367354925452075,0,-0.160470941655259,0,0,0,0,0,0,0,0,0,0.0501673065845382,0,0,0,0,0.146418802967356,0,0,0,0,0,0,0,0,-0.488719579938847,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989593294715231,0,0,0,0,0,0,0,0,0,0.016400759805601,0,0,0,0.0226570356422396,0,0.264694766675965,0.164177184801516,0,0,0,-6.93889390390723e-18,0,0.188485457187671,0,0,0,0,0.0246247765219813,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397043419669025,0,0,0,0.0159922141049873,0,0,0,0,0,0.0583685765585596,0,0,0,0,0,0,0,0.0761584633563624,0,0.0720726586306393,0,0,0.0601407511547079,0.0125945814417314,0,0.0367162231089542,0,0,0,0,0,0,0,0,-0.0137569387212566,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.200649289128046,0,0,0,0,0,0,0,0,0,0,0.0219652231840021,0,0,0,0,0,0.0133522598838548,0.0316399425257467,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0634489676538833,0,0,0.112475877162416,0,0,0.214164819528953,0.0587297690235272,0,0,0,0.0117712184625516,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223778941033969,0,0.0110418849483374,0,0,0,0,0,0,0.175712008255886,0,0,0,0,0,0,0,0.00887330576659094,0.0928388104838006,0,0.0947556022436234,0,0.0895211412811338,0,0,0.146548253374355,0,0.0575604575519468,0,0,0,0,0.00551214223989736,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295017053520596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940502618203172,0,0,-0.0148803545389364,0,0,0,0,0.176978218980825,0,0,0,0,0,0,0,-0.0269828443953106,0.00616520651248788,0,0,0,0,0.0243076332908439,0,0,0,0
X000709.SZ,0,0,0,0,0.071889560498335,0,0,0,0.0258662053509257,0,0,0,0,0,0.0525433152994838,0,0,0,0,0,0.0326547453584253,0,0,0,0,0,0,0,0,0,0,0,0.544798451967636,0,0,0,0,0,0,0.00162799039586565,0.0760315457430087,0,0,0,0,0,0,0.00554312198848521,0,0,0,-0.030069933321823,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.044078446250077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116174034232869,0,0,0,0,0,0,0,0,0,0.0772706471773766,0,0,0,0,0,0.0173937990447549,0,0,0,0,0.137259172382435,0.0761341441260716,0.0998659433355634,0,0,0,0,0,0,0,0,0,0,0
