,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600660.SH,X601600.SH,X600010.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X002460.SZ,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X000786.SZ,X601992.SH,X600111.SH,X002271.SZ,X600176.SH,X000723.SZ,X600027.SH,X002353.SZ,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600489.SH,X600299.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000553.SZ,X000027.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000878.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0445430781856522,0.133048173961572,0,0,0.0563145698294593,0,0,0,0,0.16351043521398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026860431868857,0,0.0395317215117967,0,0,0,0,0,0,0,0,0,0,-0.041887490239131,0,0,0,0,0,0.00167368966980844,0,0,0,-0.0182291721261415,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0443469035914365,0.0489999044688466,0,0,0,0,0,0,0.123426538714342,0,0,0,0,0,0,0,0,0,0.0226948211901712,0,0,0,0.0385831612042854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022404413235509,0.0776639256604199,0.00545269104545292,0,0,-8.67361737988404e-19,0.0149752719112926,0,0,0,0.0181144020596133,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0354401534712222,0,0,0,0,0,0,0.0275817438717105,0.327088821941053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273869516774522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966861273548498,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.115917062950631,0,0,0,0,0,0.0101442757905307,0,0,0,0,0.401327686263058,0,0,0,0,0,0,0,0.0910349711398676,0,0,0.0434485935935733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130154411804455,-0.0214816221856125,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.122998829550424,0,-0.0161710795981213,0,0,0,0,0,0,0.253212715064496,0,0,0,0,0,0,0,0,0,0,0.114814685008565,0,-0.201953650672005,0,0,0,0.0355184985198657,0.0398333160921962,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849854541561199,0,0,0,0.0715385923362415,0.00800590086017811,-0.0466808687182447,0,0,0,-0.083788877437997,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0471502016949703,0,0,0,0,0.0766754296190272,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0409721625977493,0,0,0,0.000275130161493652,0,0.0345743946278647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118882310860619,0,-0.0151810982661239,0.0379014723786607,0,0,0,0,0.0140029732499954,0,0
X600547.SH,0,0,-0.195555532127972,0,0.0633030664847085,0,0,0,0,0,0,0,0,0,0,0,-0.0102952391860174,0,0,0,0,-0.0880228912679789,0,0,0,0,0,0,-0.0134520320055651,0,0,0,0.253088130217784,0,0,1.11914563779973,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0475489994818668,-0.02876897666887,-0.139841923141134,0,0,-0.0147117289849842,0.0209541412310279,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0395435823557707,0,-0.0778508862683438,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390122417971393,0.274774697898806,0,0.222655362756499,-0.110178498720559,0,0,0,0.199945557276332,0,0.0158490418422762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105985319494231,0,0,0,0.00187524547055399,-0.0119350621307121,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331603229162175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482479117040191,0,0,0,0,0,0
X601898.SH,0.395186965578243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497576875328796,0,0.00366869142576885,0,0,0,0,0,0,0,0,0,0,0,0.0063433874284432,0,0,0,0,0,0,0,0,0,0,0,0,0.158668236384636,0,0,0,0,0,0,0,-0.0517738161275251,0.0389409892470869,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0738583277808475,0,0.156276001926308,0.112036527256042,0,0,0,0,0,0,0,0,0,0,0,0.176678292598373,0,0,0,-0.0598002717458011,0,0.125203726370357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119640795994852,0,0,0,0,-0.00411032198540273,0,0,0,0,-0.059614870526327,0,0
X600660.SH,0,0,0,0.0382148322867868,0,0,0,0,0,0,0,0,0,0,0,0.0202248621193114,0,0,0,0,0,0,0,0.0509385453525938,0.0725352119261904,0,0,0.00135428756525823,0,0,-0.0342044653833858,-0.101118623452812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207734378173487,0.0120372798809021,0,0,0,-0.00744055359147397,0,0
X601600.SH,0,0,0,0,0,0,0.0235647195138949,0,0,0,0,0,0,0,0,0,0.0809089901289642,0,0,0,0,0,0,0,0.0126782953312788,0,0,0.0794020783879035,0.113132277868572,0,0,0,0,0,0,0.00270803768399071,0,0,0,0,0.299476388656982,0,0,0,0.191252395167959,0,0,0,0,0,0,0.0210320425975651,-0.00719924061720076,0,0,0,0,0,0
