,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X600011.SH,X000877.SZ,X002271.SZ,X600660.SH,X000708.SZ,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X000807.SZ,X600688.SH,X002353.SZ,X600801.SH,X600027.SH,X600352.SH,X000825.SZ,X000959.SZ,X000932.SZ,X000630.SZ,X600157.SH,X600489.SH,X600516.SH,X601699.SH,X000960.SZ,X300073.SZ,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0.265346953032543,0,0,0,0,0,0,0,0,0.0647377313583908,0.0127559167815971,0,0,0.279503357613631,0,0,0,0.0390667313025122,0,0,0,0.00340110325091179,0,0,0,0,0,0.0912619508924669,0,0.644809607302506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186680710390817,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112639570643219,0,0,0.183219849167848,0,0,0,0.0663436583124573,0,0,0,0,0,0,0,0,0,0,-0.0350379193348249,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.00387420562911404,0,0,0,0,0,-0.156689595447199,0,0,0,0,0,0,0,0,0,0.685780600322362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748864030323327,0,0,0,0,-0.00211952111474439,0,0,0,0,-0.0190814843261919,0,0
X600660.SH,0,0,0.129635160510561,0.277453065593196,0,0,0,0,0,0,0,0,0,0,0,-0.0813737835523727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011912598566058,0,0,-0.00401645828017073,0,0,0,0,-0.0375923855584325,0,0,0,-0.01144051729976,0,0,0,0,0,-0.085137123108024,0,0,0,0,-0.0968809897369099,0,0
X000708.SZ,0,0,0,0,0,0.0442914596133726,0,2.16840434497101e-19,0.161362484708194,0.0453505124712076,0.01624664929575,0,0,0,0,0,0,0,0,0,0.0574806696930254,0,0,0,0,0,0,0.000564739024645271,0,0,0,0,0,0,0,0,0.105459577991587,0,0,0,0.050637973122223,0,0.0452592297259147,0,0,0,0,0,0,0,0,-0.00277251198452458,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.319220767027737,0,0.0114423138689052,0,0,-0.0293120877466319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386643596315463,0,0,0,0,0,0,0,-0.0888618451731669,-0.101791706254531,0,0,0,0,0,0,0,0,0,0.122459126585915,0.299437663768663,0,0,0.0830441204001491,-0.0607253131230786,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.131199050416769,0,0.0105690097169374,0.0432197633373685,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0553575795667047,0,0.0388988888660222,0.282017857304372,0,0,0.0155786640663122,0,0,0.198080073970044,0.144066708072235,0,0,0,0,0,0,0,0,0,0,0.0259337803256848,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0819925140353346,0.086226185396598,0,0.0616764382255086,0,0,0,0,0,0,0,0.133711367112357,0,0,0,0,0.0192495250691498,0,0,-0.132557241537428,0.213740997794569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070971522765862,0,0.0279146725967969,0,0,0,0.00635368020807592,0.0806216999316904,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.113841393064681,0,0.076694861634781,0,0,0,0,0,0,0.0238336310949264,0,0,0,0,0,0,0,0,0,0,0.0200092387909166,0.00531217519374816,0,0,0,0.51619040884991,0,0,0,0,0,0.104396460136818,0.0335233730802139,0,0,0,0,0,0,0,0,0,0,0.0446428974646248,0,0,0,0,0.0135418932111894,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.155039250205616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135999764150426,0,0,0,0,0,0,0.0686912196505543,0,0,0,0,0,0.216545447160435,0.00336971029870366,0,0.09404475248192,0,0.0225321174931575,0,0,0,0,0.0281842700662461,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102004073957284,0.000945370820954366,0.0364034176901179,0,0,0,-0.0407241191899506,0,-0.00327100404144266,-0.0347557357418057,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02504392581779,0,0,0,0,0,0,0,0,0,0,0,-0.0231955141397576,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0552076659604697,0.183106136030752,0,0,0,0,0.046534326787447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271647209233802,0,0.1005531596141,0,0,0,-0.0794080017032182,0,0,0,0,0,0,-0.0149500593944853,0,0,0,0,0,0,0,0,0.0224906700318248,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353543507824838,0,0,0,0,0,0,0.00384527988801555,0.023744587692486,0.0763976512739541,0,0,0,0.0148303508576205,0,0,0.374034633918412,0,0,0.033870427903385,0.00217798968158006,0,0,0.0128902422358426,0,0,-0.0111006318129376,0,0,0,0.00639723811725759,0,0
X600426.SH,0,0,0,0.045241994323229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048015985506068,0,0,0,0,0.0330584974184069,0,0.0699220209687168,0,0.152269116846437,0,0,-0.0122015457140538,0,0,0,0,0,0,0,0,0,0.140239820572875,0.0399593804322839,0,0,0.0202912762373845,-0.0144985163487999,0,0,0,0.0221173517238509,0,0
X600176.SH,0,0,0,0,0.163990826892609,0.193357033104112,0,0,0,0,0,0,0.0770316513448709,0,0,0,0,0,0,0,0,0,0,0,0,0.0284217838746674,0.146456657162775,0,0,0,0,0,0,0,0,0,0.0410001615039507,0.0764379180309005,0,0,0,0,0,0,0,0,0,0.0217215150389942,0,0.0575018205322551,0,-0.0127369651226423,0.0145765425650126,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.466281675804574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100451645601555,0,0,0,0,-0.132066341309197,0,0,0,0,0,0,0,0,0,0,-0.0894289626993797,0,0,0,0,0,0,0,-0.0195628694657273,0,0,0,0.0266034437709493,0,0,0,0,0.0502595145463134,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.344252375662936,0,0,0,0,0,0,0,0,0,0,0,0,0.227406580946082,0,0,0,0,0,0,0,0.0557223513384328,0,0,0,-0.0588270530223195,0,0,0,0,0,0,0,0,0,0,0,0.118657476131672,0,-0.0131500194573569,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.138358967774321,0,0,-0.000990025920242789,0,0.0813754440829329,0.353759743673726,0,0.0164928560352696,0,0,-0.0208282008578223,0,-0.0242222516630386,0,0,0,0,0,0,0,0,0,0,0,0.0913411675639699,0,0,0.104763561299685,0,0.122625278550186,0,0,0.0800169052230827,0,0.0267432507963262,0,0,0,0,-0.00248542658264015,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.262511889579171,0.0785167907014255,0,0,0,0,0,0,0.211518231941154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124715777447714,0,0.0768488753270457,0,0,0,-0.0157939740199112,0,0,0,0.115203652089099,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0790018187287759,0.147223930555507,0,0,0,0,0,0.0693106670518361,0,0,0,0,0.331843776167654,0,0,0,0,0,0,0,0,0,0.0918458519190333,0,0,0,-0.0214085123557359,0,0.0566239353513268,0,0,0,0,0,0.16425491965634,0,0,0.0630480086667055,-0.060864710844146,0,0,0,0.102797594232259,-0.0634745608179045,-0.0935694995685584,0,0,0.0302452453067713,0,0
X600803.SH,0,0,0,0,0,-0.0358561468362693,0,-0.0137724832635765,0,0,0,0,0,0,0,0,-0.114177225257812,0,0.0266955548268122,0,0,0,0,0,0,0.107346527755631,0,0,0,0,0,0,0.0052440290079291,0,0,0,0,0,0,0,0,0,0.0288683724336765,0,0,0,0,0,0,0.0623507909873422,0,0.0164780720871862,-4.33680868994202e-19,0,0,0,0.0128501447388587,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.137120608458235,0.0979074269535201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12358898517889,0,0,0,0,0,0,0,0.239054669590964,0,0,0,0,0,0,0,0,0,0.10362135270264,0,0.0211606837364834,0,0.0225968441714357,-0.0100260747851416,0,0,0,0.0143271917620761,0,0
X002080.SZ,0,0,0,0,0,0.255025771229972,0,0,0,0,0.105040171629286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197189980902829,0,0,0,0,0,0,0.106402373413994,0,-0.046482439072442,0,0,0,0,-0.0660841927220241,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.111617585966741,0,0,0,0,0,0,0,0,0.514301980518225,0,0,0,0,0,0,0.0157537015014547,0,0,0,0,0,0,0,0,0,0.314869831968541,0,0,0,0,0.0118359441782074,0,0.0407435943866624,0,0,0,0,0,0,0,0,0,-0.00140287069431551,0,0,0,0,0,0
X600688.SH,0.390797409342921,0,0,0,0,0,0,0,0,0,0.0321306262156964,0,0,0,0,0.0820797596118867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634841558610506,0,0,0,0,0,0.177965098455467,0,0,0,0,0,0.119864615811929,0,0.0808299160084721,0,0,0,0.0576374265610134,0,0,0,0,0.045385770106947,0,0
X002353.SZ,0,0,0,0,1.73472347597681e-18,0,0,-0.122041184686876,0,0,0,0,-0.0723369573818072,0,0,-0.15778793859249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143134691482034,0.0886804136995139,0,0,0,0,0,0,0,0,0,0,0.0539942547195294,0,0,0.185470080187908,0.0323840892859364,0,0,0,0,0,0,-0.0425792137415691,0,0
X600801.SH,0,0,0,0,0.832020824019201,0,0.171345336487398,0,0,0.0483543894525096,0.00263951357929446,0.162536420606945,0,0,0,0,0,0.0141925178864273,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425063394153132,0,0,0,-0.000306407249778089,0.0613395561639371,0,0,0,0,0,0.0145856451399382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0129374860776223,0,0.345464255104932,0,0,0,0,0,0,-0.0136945629088706,0,0,0,0,0,0,0,0,0,0,-0.0361949909654203,0,0,0.327342356281021,0,0,0,-0.00197451569095588,0,0,0,0,0,0,0,0,0,0,-0.0355028077815842,0,0,0,0,0.0940324161157477,-0.0538658263766219,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012408198141113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172186710590311,0.0467707467734414,0,0.081810141127834,0,0,0,0,0,0,0,0,0,0.0225457613596404,0.0863608916585676,-0.0249643477208556,0.0749012348317668,0,-0.0217325951100011,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0806977074891502,0,0.270244653720579,0,0,0,0,0,0,0,0.0485285419556779,0,0,0,0.128251471459747,0,0,0,0,0,0,0,0.0192781527012759,0,0,0,0,0,0,0,0.0986525877346556,0,0,0,0,0,0,0.113202555583035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.262680096959142,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196361416736203,0,0,0,0,0,0,0,0,0,0,0.276897269309087,0,0,0,0,0,0,0,0,0.0358264697425648,0,0,0.0216102079378798,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.118159426636994,0,0,0.0267146991441438,0,0,0,0,0,0,0,0,0.0370242278752791,0.0104776257203361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131535373656187,0,0,0.226569654235976,0.0449368051344078,0,0,0,0,0,0.0236770523922524,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0476379225060857,0,0,0,0,0,0,0,0,0,0.055824587174128,0,0,0,0,0,0,0,0,0.0364095735204645,0,0,0,0,0.2131633443874,0.109817351560285,0,0.142663811719606,0,0,0,0,0,0,0,0,0,0.180609122294895,0,0,0.0902254744832074,0,-0.0103351113472145,1.73472347597681e-18,0,0,0,0.0396359585674182,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0679152749537643,0.0843630185607884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159197356079427,0,0,0,0,0,0,0,0,0.0315527599367064,0,0,0.0264821800822039,0,0,0,0,0,0.0133505205215117,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.043046251297935,0,0,0,0,0,0,0.0241285524451614,-0.0171160042428486,0.0461196531842105,0,0,0,0.40085113799115,0,0,0.0421299891286475,0,0.0225900532224281,0,0,0,0,0,0,0,0,0,0,0.0231701051413644,0,0,0,0,0,0.0386632106425755,0,0,0,0,0,0,0,0,-0.00171551472512179,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.32898778377361,0,-0.0523980059757375,0,0,0,0,0.0422709403072709,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023307872990679,0,0,0,0,0.0550309936714022,0,0,0,0,0,0,0,0.0722126154037212,0,0,0,0,0.0792895755779202,0,0,0,0.0294630244615288,-0.00736788816405373,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.182181920981766,0,0,0.00653057308672685,0,0,0,0,0,0,0.227952427654322,0,0,0,0,0,0.0568767142846981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203436224631893,0,0,0.0739331982643335,0,0,0,0,0,0,0,0,-0.0662535163028621,-0.00496485476476285,0,0,0,0,0,0
X000960.SZ,0.200202238423225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183900417494172,0,0.0656038255470849,0,0,0,0,0,0,0,0,0,0.0240079301919405,0,0,0,0.123158705050153,0,0,0.0477478221761101,0,0,0,0,0.0699488114395114,0,0,0.249259630970526,0,0,0,0,0,0,0,0,0,-0.020353265456708,0,0,0,0,0,0
X300073.SZ,0,0,0,0,-0.156540717257677,0.26951827912921,0,0,0,0,0,0,0,0,0,0.13039432369713,0.0776129757489893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248294853262939,0,0,-0.11437676905421,0,0,0,0,0,0,0,0.0520196566815548,0,0,0,0,0,-0.0491779276096194,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0,0,0,0,0.120974298618282,0,0,0,-0.0270594831761444,0,0.017060308303107,0,0.061393141477714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284692813472797,0,0,0,0,0,0,0,0,0,0,0,0,0.111356961626514,0,0,0,0,0,0,-0.0213012105145406,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0221383841740387,0,0,0,-0.135193269659372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576537330297529,0,0,0,0,0,0,0,0,0.0154045011483476,0,0,0,0,0,0,0,0.00271829186359841,0,0.0839859453088211,-0.00595926618074709,-0.185213499415774,0,0.033677242864365,-0.0934387281988987,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0632201816025708,0,0,0,0,0,0,0,0.0127142617777819,0,0,0,0,0,0,0,0.0226287449736871,0,0,-0.0660693896988291,0.0400968980023136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116323466848715,0,0,0,0,0.17704886893741,0,0.992732463759277,0,0,0,0.383581872091457,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132855556092501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126174874856134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226805346171783,0.075852377137541,0,0.611587721964907,0,0,0,0,-0.850592312392215,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340002041981676,0,0,0,-0.00410090276690381,0,0,0,0,0,0,0.0855533186979828,0,0,0.0218152870812519,0.0170285110789376,0,0,0,0,0,0,0.0767020099235901,0,0,0,0,-0.0138061843018686,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0511645792647211,0,0,0,0,0,0,-0.061323965039702,0.012966654131055,0,0,0,0,0,0,0,-0.00442507676633274,-0.0281403329804115,0,-0.00847746267305087,-0.0616567454774219,0,0,0,0.0251152551492773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445926323301938,0,0,0.00825266300412219,0,0,0,0,0.0340355896954194,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356768244529523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000616905788705235,0,0,0,0.00175709214284242,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464872914297493,0,0,0,0.320249560927627,0.0427920620210572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240169332571508,0,0,0,0,0.230485366816955,0,0,0,0,0,0,0,0,0.261240772482122,-0.773052396111007,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0145514536360124,0,0,0,-0.0102485915116082,0,0,-0.000373597869903144,0,0,0,0.011160418681748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051937253193611,0.00729398463226475,0,0.0208895397020749,0,0,0,0,-0.000455017106086791,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00157366307818039,0,0,0,0,0.0107677578823097,-0.00653931698436646,-0.00173202009452155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975615286164498,0,0,0,0,-0.04790296174193,0.0244333096235454,0,0,0,-0.0407868569080325,0,0
