,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600011.SH,X600547.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X000786.SZ,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X002271.SZ,X000723.SZ,X002466.SZ,X600176.SH,X600583.SH,X002353.SZ,X600516.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000027.SZ,X000792.SZ,X000553.SZ,X000629.SZ,X000825.SZ,X000630.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0317068846095288,0.132464750202189,0,0,0,0,0,0,0,0,0,0.115689465677377,0,0,0.0483790168963407,0,0,0.0337923516523456,0,0,0,0,0.103682242807399,1.73472347597681e-18,0.0292328035756038,0,0,0,0.0394061342839478,0,0,0,0,0,0,-0.0401302557872102,0,0,0,0,0,0,0,-0.012010821717465,0.00236539574243437,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0354674729874159,0.0450068709484164,0,0,0,0,0,0,0.0574044089814707,0,0,0,0,-0.0153343458224619,0,-0.0056999216275485,0,0,0,0.103894296419252,0,0,0.0315940569314078,0.0295268413540373,0,0,0,0,0,0,0,0,0,0,0,-0.0120893670397912,0,0,0,0,0,0,0,-0.00935526106241985,0,0,0,0,0.00853544557879267,0,0
X601088.SH,0,0,0,0,0,0.138989820476273,0,0,0,0,0,0,0,0,0,0.054137506398215,0.24845853027001,0,0,0,0,0,0,0,0,0,0,0,0.0735768616206444,1.0842021724855e-19,0,-0.0812684268068431,0.0395641041527479,0,0,0,0,0,0,0,0,0,0.0567345320280231,0,0,0,0,0,0,0,0,-0.00178710829953594,0,0,0,0,-0.0122419669662068,0,0
X600585.SH,0,0,0,0,0.00461861075827719,0,0,0,0,0,0.0358923948402508,0,0,0,0,0.391304168889371,0,0,0,0,0,0.0643920261773421,0,0,0,0,0,0,0.0168971455775275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161923558538715,-0.0355955155265424,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.00296526063981275,0,-0.0850297053906948,0,0,-0.0360676785856316,0,0,0,0.176614647145447,0,0,0,0,0,0,0,0,0,0,0.209214054187937,0,0.0170299169502935,0,0,0,0.0659618586932016,0,0,0,0,0,0,0,0,0,0,-0.0742811672073011,0,0,0,0,0,0,0,-0.0344469517899153,0.00411306785917688,0,0,0,0,0,0
X600019.SH,0,0,0.159141974191479,0,0,0,0,0,0.0405212470598741,0,0,0.0506075098502269,0,0,0,0,0,0,0,0.0199956959451422,0,0,0,0,0,0,0,0,0,0,0.0811101962924601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216469311319288,0,0,0,0,0.0359904956692323,0,0
X600011.SH,0,0,0,0,0,0,0,0.0139704932415476,-0.0184756171363623,0,0,0,0,0,0,0.008165327314901,0,0,0,0,0,0,0.162048713645482,0,0,0,0,0.0329275433337826,0,0,0.115329696507624,0,0,0,0,0,0,0,0,0,0,0,0,0.00961999900792455,0,0,0,0,0,0,0,-0.0084004391678397,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0475601906000623,0,0,0,0,0,0,0,0,0,-0.0305829248014882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782341612320728,0,0,0.0815605414484369,0,0,0,0.0375417368855526,1.06969613737643,0,0,0,0,0.14407538131592,0,0.120933395556876,0,0,0,0,0,0,0,-0.0332893198641332,0,0,0,0,-0.00247439141155825,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.326623220645774,0,0,0,0,0,0.0640019905048922,0.221130663132499,0,0,0,0,0,0,0,0,0,0,0,0.104488118453358,0,0,0,0,0,0.0789232445399337,0,0.119633857267099,0,0,0,0,0,0,0,0,0,0,0,0.282803817867233,0,0,-0.0382072811729322,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.0649245506808066,0,0,0,0,0,0,0,0.411541615311191,0,0,0.0598020437631639,0,0,0,0,-0.172521123810898,0,0,0,0.122009789116769,0,0,0,-0.0353343543868157,0,0,-0.0694444660093542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513872225467794,0.0334352672989775,0,0,0,0.0303065172678436,0,0
X600886.SH,0,0,0,0,0,0,0,-0.200767081104895,0.13912008025202,0.183258622778589,0,0,0,0,0,0,0,0,0,0,0,0.0806626468044357,0,0,0,0,0,0,0.0593281103124585,0.158269714015221,0.0797515441726718,0,-0.0791027507535991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178216557688122,-0.0106484185959889,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.128992084472088,0,0,0,0,0,0,0.0941297688466748,0,0,0,0,0,0,0,0,0,0,0,0.104567030957537,0.0999878719682451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161567461935416,0.0305223928879057,0,0,0,0.114330741954411,0,0
X601600.SH,0,0,0,0.116040615861912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431055687274256,0.139922760408126,0,0,0,0.0137787521169355,0,0,0,0,0,0,0,0,0,-0.00904049197079655,0.16439566564079,0,0,0,0,0,0.0432282530851888,0,0,0.0180350438895468,0.00431480872331945,0,0,0,0.019736869778331,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717938367750865,0,0,0,-0.126435680574396,0,0,0,0,0,0,0.00891389716350862,0.0680915935267886,0,0,-0.0650948824682349,0,0,0,0,0,0,0,0,0,0,-0.0143874240479143,0,0,0,0,0,0,0,0,0,0.0199322951646878,0.00635976863732405,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0548008259751706,0,0,0,0,0,0,0,0.0606268216827493,0,0,0,0,0.0345451421767252,0,0,0,0.184674204091415,0.0115403990258186,0.0625549755707855,0.0297459150743894,0.00379700848226061,0,0,0.090616410429625,0,0,0,0,0,0,0,0.0348134981561151,0,0,0,0,0,0,0,0,0,0,0.00436573806418045,-0.00213950720130651,0,0,0,0,0,0
X600801.SH,0,0,0,0.151901343219039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233127505085497,0,0,0.093480237716046,0,0.0178531323193461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725855825616219,0,0,0,0,0.0191888264462202,0,0
