,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X600188.SH,X000708.SZ,X601898.SH,X002271.SZ,X600660.SH,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600886.SH,X000825.SZ,X600219.SH,X000983.SZ,X000932.SZ,X000786.SZ,X000807.SZ,X000898.SZ,X600803.SH,X000408.SZ,X002080.SZ,X000723.SZ,X600795.SH,X300037.SZ,X600295.SH,X601991.SH,X000959.SZ,X600096.SH,X601699.SH,X600808.SH,X002326.SZ,X600801.SH,X600157.SH,X600688.SH,X600027.SH,X600399.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0.296899540367849,0,0.267333456918387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685441718603,0,0,0,0.177629794958962,0,0,0,0,0,0,0,0,0,0.0936438226640676,0.0182738219650374,0,0,0,0,0,0,0,0,0,0.0490372898176947,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.114753193015948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918973734433352,0,0,0,0,0,0,0,0.0517305278983752,0,0,-0.00966092527683296,0,-0.156288221661537,0,0,0,0,0.159515362996713,0.31376076605397,-0.192127813757704,0,0,0,0,0,0,0,0.485393998349567,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0725292877506091,0,0,0,0,0.0782620335466576,0,0,0,0,0,0,0,0,0,0.0818232436937874,0,0,0,0,0.350789291364932,0,0,0,0,0.0212729070940409,0,0,0,0,0,0,0,0.068300551953424,0.111030023924579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20227537931792,0,0.0158005208195763,0,0,0,0,0,0.154575386803526,0,-0.0272700059635813,0,-0.116182407670022,0,0,0,0,0.347688878154278,0.0255380520801002,0,0,0,0,0,0,0.0770365443347037,0,8.67361737988404e-19,-0.003703425719568,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.243832158257974,0,0,0,0,0,0,0.0738205151038057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167707205571256,0,0,0,0.0711625288541274,0.0104623659632888,0.0355933934831404,0,0,0,0,0,0.0501876579982887,0,0,0,0.0247126583837974,0,0,0,0,0.0183093637329175,0,0.00827806975355503,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0516711621601863,0,0,0,0,0,0,0.00491252279615468,0,0,0,0,0,0,0,0,0,0,0,0,0.126008495925004,0,0.248331311302859,0,0,0,0,0,0,0,0.135367724826094,0,0,0,0,0,0,0,0.00530953874622661,0,0,0.142743647317967,0,0,0,0,0,0,-0.00950835700284722,0,0,0,0,0,0
X002271.SZ,0,0,0,0.145872610603313,0,0,0,0,0,0.0132732378790414,0,0,0,0,0,0,0,0,0,0,0,0,0.13483171518824,0,0,0,-0.0835512255660092,0,0.0729671761552463,0,0,0,0,0,0,0,0,0.0613410028652756,0,0.0599286070740755,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.089103570452281,-0.119873149865328,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0386636878893851,0,0,0,0,0.0303761904693218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157596589793325,0.132791578611393,0,0.043555676794985,0.0161351622977872,0,0,0.0675102082417607,0,0,0,0,0,0,0,-0.00905349815160814,4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851420943863097,0,0,-0.174149505083362,0,0,0,0,0,0,0,0,0,-0.011562403656279,0,0,0,0,0,0,0.179389563442132,0,0,-0.0660588835441789,0,0,0,0.0118563102818948,0,0,0.0103023871034882,0.00396009152912415,0,0,0.314445137673365,0,0,0,0.00469825790664335,0.039837891873154,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0856630175404832,0.0734933294344666,0,0.158260758445369,0,0,0,0,0,0,0,0,0,0.0476032021369234,0,0.0524572953369097,0,0,0,0,0.0362859622791517,0,0,0,0,0,0,0,0,0,0.03581891562845,0.130525999443298,0,0.0736940606982189,0.0161654195589775,0,0,0,0,0,0.0969778692004679,0,0,-0.00200020264007731,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.00466807841426777,0,0,0,0,0,0,0,0.00620463625544054,0,0,0,0,0,0,0.139495510133959,0,0,0.00790480695909249,0,0,0,0,0,0,0,0,0,0,0,0.0742001281941155,0,0,-0.0794489151404701,0,0,0,0,0,0,0.0222480001332557,0,0,0,0,0,0,-0.0155788134198552,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145271519626005,0,0,0,0,0,0,0,0,0,0.173972932931354,0,0,0,0,0.12043279671551,0,0,0,0,0.146812065394173,0,0,0,0.042590346939637,0.0864469016872458,0.125292455883999,0,0,0,0,0,0,0,0,0,0,0,0,0.0208843757383223,0,0,0,0,0,0
X600426.SH,0,0,0,0.271128450204885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187730935258214,0,0,0,0,0,-0.119212289845951,0.0441737782451855,0,0,0,0,0,0,0.129687287865947,0,0.179735902625232,0,0,0.117255975698114,0,0,0,0,0,0,0,0,0,0,0,0.231078648756638,0,4.33680868994202e-19,-0.0675388387364005,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0208339836886059,0.124309140840166,0,0,-0.0125939237141972,0,0,0.0548613748377368,0,0.0627887184894302,0,0,0,0,0.240410253444643,0,0,0,0,-0.00391838644532443,0,0,0.0750889013358704,0,0,-0.152513278713687,0,0,0,0,0,0,0,-0.0520051216953313,0,0,0,0,0,0,0,0,0.0132825571324025,0,0,0.0073359655107932,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0321663909564177,0.0823611857217327,0,0,0,0,0.0241758265582281,0,0,0,0.0542472996516902,0,0.247800889939968,0,0,0,0,0,0,0,0,0,0.0251367917801837,-8.67361737988404e-19,0.110303480641489,0,0,0.485922188471122,0,0,0,0,0,0,0,0,0,0,0,0,0.076578560582034,0,0,0,0,0,0,0,0.00497904081650962,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0825950127009897,-0.113159631486019,0,0,0,0,0,0,0,-0.108066909690992,0,0,0,0,0,0,0,0,0,0,0,0,0.375608413435084,0,0,0,0,0,0,0,0,0,0,0.0708356786795846,0.0272742742482665,0,0.0498416831736576,0,0,0,0,0,0.015886332892744,0,0.0362716553754974,0.030237221681397,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.0174420716933101,0,0,0.0948091754660892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108827903246186,0,0,0,0,0.0614425263189224,0,0,0,0.184020197158355,0.205342364784973,-0.0189313016655707,0,0,0,0,0,0,0,-0.0434354961345379,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0305687284974984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15018347057334,0,0.11315173982798,0,0,0,0.314002307594117,0,0,0,0,0,0,0,0,0,-0.0139948387437652,0,0.213040775477849,0,0,0,0,0,0,0,0,-0.0132428300793468,0.0190382379145523,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0366407356471822,0,0,0,0,0,0,0,-0.151365503007181,0,0,0.393063702574298,0,0,0,0,0,0.116983147450548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182315625737314,0,0,0,0,0,0,0.0103585557913479,0.325322214622557,0,0,0,0,0,0,0,-0.0732951356766304,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.59250774838516,0,0,0,0,0,0,0,0,0,0,0,0,0.204942191198084,0,0,0,0,0,0,0,0.0390123479938037,0.0448206358249541,0,0,0,0,0,0.100018741297675,0,0,0,0,0,0,0,0,0.0462366099327516,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.038943649872008,0,0,0,0,0.127458777681054,0.00927616486823693,0,0.00830099362406414,0,0,0,0,0,0,0,0,0,0,0.160317861199182,0,0,0,0,0,0,0,0,0,0.0805871720887464,0,0,0,0,0.108531948159179,0,0,0.449172252438813,-0.0173870559125339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0178261040854486,0,0.052257270233503,0,0,0,0,0,0,0,0.0206443551121515,0,0,-0.111701076663772,0,0,0,0,0,0,0,0,0,0.0227210056421906,0,0.0925838099130567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542410708048195,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,-1.38777878078145e-17,0.149699476119268,0.472133322107511,0.343254333092223,0,0,0,0,0,-0.0280278925390427,0,0,0,0,0,0,0,0,0.013404079168457,0,0,0,0,0,0,0,0,0,0,0.0825233528068158,-0.125901247226157,0,0,0,0,-0.110457938550006,-0.132436288594818,0,0,0,0,0,0,0,-0.112213788829102,0.107191010164541,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0326741952275451,0,0,0.0238230921846754,0,0,-0.0167321678736563,0.0706463928472325,0,-0.0181373105634681,0,0,0,0,0,0,0,0.118662588497395,0,0,0,0,0,0,0,0.0711905611205688,0,0,0,0,0,0,0.131805738831671,0,0,0,0.117680238888206,0,0,0.0165019773951541,0,-0.0877982460426305,0,0,0,0,0,0.0816543604693176,-0.0825640984108998,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294590807300676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492236459499055,0,0,0,0,0,0,0,0,0,0,0,0.174861195953432,0,0.0213431959409705,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0264365289451553,0,0.068595024030469,0,0.117205796879571,0,-0.0410828079625915,-0.00553570904564217,0,-0.0287074352577338,0,0,0,0,0.163839629605596,0,0,0,0,0,0,0.112270560285333,0.0472936827450494,-0.0180779832257683,0,0,0,0,0,0.0445893261633502,0,0,0,-0.00450144039252167,0.264938573343434,0.0254967410094667,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.010042748045506,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0938695894152112,0,0,0.25366154203319,-0.0700216917380378,0,0,0,0,-0.0989612187733123,0,0,0,0.154285586113713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657817186358513,0,0,0,0,-0.0634331308856224,0,0,0,0,0,0,0,0,0.00275343838575499,-0.0134583874822416,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.150761134557331,0,0.138682619785239,0.0093913114274457,0,0,0.112353048836588,0,0.117604816744564,0,0,0,0,0,0.370762695512904,0,0,0,0.00414563687788158,0,0,0,0,0,0,0,0,0,-0.0314065771543285,0,0,0,0.211495890215462,0,0,0,0,0,0,0,0.125234109764442,0,0,0.0251549887059023,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270596520173915,0.0776856348339602,0,0.0528270688661855,0,0,0,0,0.0158214376247441,0,0,0.0860086399124071,0,0,0,0,0,0,0,0.0268507152006206,0.0362524210378539,0.153999942814814,0,0.00524839666798095,0,-0.0238600402345097,0.0376221093611462,0.0270316157433246,0,0,-0.0690478366303552,0,0,0,-0.017965143350735,0,0,0.00696272766366309,0.0135279431280306,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.121825983154642,0.0271653562916405,0,0.0489287209095667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0285830216875155,0,0,0,-0.0409476279620606,0,0,0.0721260660922059,0,0,0,0,0.0644548035710413,0,0,0,0,0,0,0,0,0,-0.0727993261247107,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335756615103766,0,0,0,0,0,0,0,0.0389755770466337,0,0,0,0,0,0,0,0,0,0,0.346050873645502,0.135737144644504,0,0,0.202667761238489,0,0,0,0.0237063097031277,0,0,0,0,0,0,0,0.158345510028861,0,-0.0130488698090111,-0.00778447815084961,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0702228145311804,0,0,0.0472646519769802,0,0,0.201004259473191,0,0.221330681317428,0,0,0,0,0,0,0,0,0.111934781246633,0,0.368839494319015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966575814107304,0,0,0,0,0,0,0,0,0,0,-0.0532690446796902,0.0270137295650759,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202310722859928,0,0,0,0,0,0,0,0.312744362586727,-0.103381380812096,0,0.472090339844578,0,0,0,0,0,-0.13416459429744,0,0,0.083607910706919,0,0,0,-0.0235996905462835,0,0,0,0,0,0,0,-0.0393407990798025,-0.000801157233066124,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.30835896220319,0,0,0,0,0.208573316083059,0.074797252604061,0.069076188454824,0,0,0.0688176577383766,-0.132054249928948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312712995975756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.545285099948734,0,0,0,0,0,0,0,8.69074707737007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06453744910336,0,0,0,0,0.0051443104104306,0,0,0,-0.035642648601002,0,0,0.0890614233925422,0,0,0,0,0,0,0,0,0,0,-0.0106503579276169,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0158697561396056,0,0,0,0,0,0,-0.00670648262037765,0,0,0.00926506674733388,0,0,0,0,0,0.0145805515597442,0.131321510045776,0,0,0,0,0,0.0301687707810742,-0.0502518276928171,0,0,-0.113378656291647,0,0,0,0.0871753499711665,0,0,0,0,0,0,0,0,0,0,0,-0.0165638931853963,0,0,0,0,0,0
X600688.SH,0.295833416032577,0,0,0,0,0,0.0523464242786239,0,0,0,0.0458502780835261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775396921382708,0,0,0,0,0,0,0,0.0569961731206753,-0.0223161004117362,0,0,0,0,0,0,0.0330000093758783,0,0,0,1.73472347597681e-18,0.0161512985138151,0,-0.0265754537766579,-0.0077042637681444,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0288905290096932,0,0,0,0,0,0,-0.0186013593244035,0,0.0360901943559053,-0.0587095714678618,0,0,0,0.0960145421861414,0,0,0,0,0,0,0,0,0,0,0,-0.0178555550330318,0,-0.0881737848138845,0,0,0,-0.071969895461147,0,0.172643251424046,0,0,0,0,0.0297952589809318,0.0689345731878647,0,0,0,0,-0.00789252859312619,0,0.0201055874743798,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0.0654146741781356,0,0.209143312134713,0,0,0,0,0.126192969435774,0.224033042162133,0,0,0,0,0,0,0,0,0,-0.128394634222315,0,0,0.156256183583426,0,0,0,0,0,0,0,0,-0.13195394781597,0,0,-0.0331450042750761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076626653749796,0,0
X000830.SZ,0,0,0,0,0.0576428073340149,0,0,0,0,0,0,0,0,0.0970305230318746,0,0.0462385951185239,0,0,0,0.0016414320869158,0,0,0.0642318237788528,0,0.122261405607025,0.50955900839989,0,0,0,0,0,0,0,0,0,0,0.110424575735828,0,0,0,0.0387758611349153,0,0,0,0,0,0,0,0,0,0,0,-0.0219038222268845,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.106830572081658,0,0,0,0,0,0,0.0435021497261484,0,0,0,0,0,0,-0.0029615364404386,0,0,0,0,0,0,-0.0414470196985344,0,0,0.0406037602482509,0,-0.0659006974883202,0,0,0.0580826198978495,0,0.0802122572668648,0,0.0455051842657642,0,0,-0.0802688306589023,0,0.0122892009225119,0,0,-0.01183010645954,-0.0350498907659423,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0626794192116117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473724213940269,0,0,0.0894685860037268,0,0,0,0,0,-0.131574769799863,-0.301188505284834,0,0,0,0,0,0,0,0.882419049287731,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259699051487078,0,0,0,0,0,0,0,0,0,0,0,0.0383964954746832,0,0,0,0.0274084277804739,0,0,0.130900528093896,0,0.0845079862244083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145192252750919,0,0,0.555501103408037,0,0,0,0,-0.140647623534914,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0640762483018502,0.057584884452526,0.0420590084064266,0,-0.0184097086028673,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0542833173621529,-0.0115618469904086,0,0,0,0,0,0,0,0,0,0,-0.0604517070645914,-0.0168307158563207,0,-0.041539996019817,0,0,0,0,0,0,0,0,-0.0213664511401496,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0373471995754815,0,0,-0.00289376570121179,-0.0237777932155981,0,0.030443549768491,0.0237555311061214,0.0343043827219235,-0.0557244467255237,0,0,0,0,0,0,0,0,0,0,0.0451409303359098,0,0,0,0.01547019497466,-0.0762801892939527,0,0,0,0,0.043078839662903,0,0,-0.0303797060051382,0,0.0508710020156406,0,0,0,0.0352761883065741,0,0,0,0,0,0,0,0,-0.0268539607468568,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000885473447474757,0,0,0,0,0,0,0,0.00343768837654487,0,0,0,0,0,0,-4.00799547042161e-06,0,0,0,0,0,0,0,0,0,0,0,0.00131928987358844,0,0,-0.00113384126253205,0,0,0,0,0,0,0,0,0,0,0,-0.004300247651106,-0.000821929973874434,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0820511963475633,0,0,-0.0626826158379172,0,0,0,0.00554364272256116,0,0,0,0,0,0,0,0,0,0.0824631986930578,0.0490834558070485,0.00928983017201061,0,0,0,0,0,-0.014653862356792,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00503052405733281,0,0,-0.0549990496484047,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00237197164065501,0,0,0,0,-0.00317305843266088,-0.00252437621479074,0,0,0,0,0,0,0,0,0.00101618666669166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195406094996614,0,0,0,0,0,0.00331059204408876,0,0,0,0,0,0,0,-0.0223352729671796,0.0121562901857484,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00154680376272516,0,0,-0.00168325921982867,0,0,0,0,0,0,0,0,0,0,0,0.00402892021805648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579437624376539,0,0,-0.00237291155220409,0,0,0.00369624652642129,0,0,0,0,0,0,0,0.0186056349203301,-0.00743270514464931,0,0,0,-0.003490384225618,0,0
